instrument,ema_session_definition,ema_span,approach_side,time_stratum,year,n_events,same_bar_rej_minus_brk,barrier0.5_rej_minus_brk_first_rate,barrier1.0_rej_minus_brk_first_rate,median_signed_close_atr,sign
ES,RTH_EMA,20,FROM_ABOVE,AFTERNOON,2021,235,-0.01276595744680851,0.05106382978723404,-0.03404255319148936,0.04400827657091328,1.0
ES,RTH_EMA,20,FROM_ABOVE,AFTERNOON,2022,207,0.014492753623188406,0.07246376811594203,-0.033816425120772944,0.2289635193141262,1.0
ES,RTH_EMA,20,FROM_ABOVE,ALL_RTH,2018,641,0.054602184087363496,0.0327613104524181,0.0343213728549142,0.13460078769096054,1.0
ES,RTH_EMA,20,FROM_ABOVE,ALL_RTH,2019,660,0.1,0.09090909090909091,0.06060606060606061,0.15138769231904547,1.0
ES,RTH_EMA,20,FROM_ABOVE,ALL_RTH,2020,669,0.016442451420029897,0.06427503736920777,0.016442451420029897,0.07848422204327664,1.0
ES,RTH_EMA,20,FROM_ABOVE,ALL_RTH,2021,642,0.06230529595015576,0.07009345794392523,0.017133956386292833,0.12263033301772891,1.0
ES,RTH_EMA,20,FROM_ABOVE,ALL_RTH,2022,578,-0.006920415224913495,0.01384083044982699,-0.0657439446366782,-0.05884726960296087,-1.0
ES,RTH_EMA,20,FROM_BELOW,OPEN,2018,65,0.046153846153846156,0.13846153846153847,0.09230769230769231,-0.01333632124108893,-1.0
ES,RTH_EMA,20,FROM_BELOW,OPEN,2019,68,0.23529411764705882,-0.10294117647058823,0.07352941176470588,0.034688170429368816,1.0
ES,RTH_EMA,20,FROM_BELOW,OPEN,2020,65,-0.16923076923076924,-0.03076923076923077,-0.13846153846153847,-0.210135776312083,-1.0
ES,RTH_EMA,20,FROM_BELOW,OPEN,2021,44,0.0,0.13636363636363635,0.022727272727272728,0.12661336347670882,1.0
ES,RTH_EMA,20,FROM_BELOW,OPEN,2022,61,0.01639344262295082,-0.11475409836065574,-0.09836065573770492,0.04010956093020577,1.0
ES,RTH_EMA,20,FROM_BELOW,MID_MORNING,2018,119,0.15966386554621848,0.05042016806722689,0.04201680672268908,0.041394536640293904,1.0
ES,RTH_EMA,20,FROM_BELOW,MID_MORNING,2019,118,-0.06779661016949153,0.01694915254237288,0.07627118644067797,0.172061605367538,1.0
ES,RTH_EMA,20,FROM_BELOW,MID_MORNING,2020,109,-0.08256880733944955,0.09174311926605505,0.11926605504587157,-0.10605148193186793,-1.0
ES,RTH_EMA,20,FROM_BELOW,MID_MORNING,2021,125,0.12,0.096,0.08,-0.1416395067707957,-1.0
ES,RTH_EMA,20,FROM_BELOW,MID_MORNING,2022,149,0.03355704697986577,0.14093959731543623,0.1342281879194631,0.059969986627615206,1.0
ES,RTH_EMA,20,FROM_BELOW,MIDDAY,2018,185,-0.08108108108108109,-0.06486486486486487,0.12432432432432433,0.2892694085237588,1.0
ES,RTH_EMA,20,FROM_BELOW,MIDDAY,2019,167,0.0658682634730539,-0.023952095808383235,0.005988023952095809,-0.19902916361731032,-1.0
ES,RTH_EMA,20,FROM_BELOW,MIDDAY,2020,161,0.06832298136645963,0.049689440993788817,0.062111801242236024,-0.2650012170193977,-1.0
ES,RTH_EMA,20,FROM_BELOW,MIDDAY,2021,161,-0.14285714285714285,-0.13043478260869565,-0.07453416149068323,-0.3452937188088005,-1.0
ES,RTH_EMA,20,FROM_BELOW,MIDDAY,2022,176,0.03409090909090909,0.08522727272727272,0.017045454545454544,0.033700023214154495,1.0
ES,RTH_EMA,20,FROM_BELOW,AFTERNOON,2018,201,0.11442786069651742,0.014925373134328358,0.0,-0.09935614424508028,-1.0
ES,RTH_EMA,20,FROM_BELOW,AFTERNOON,2019,183,0.060109289617486336,-0.02185792349726776,-0.01639344262295082,-0.06412615042673649,-1.0
ES,RTH_EMA,20,FROM_BELOW,AFTERNOON,2020,174,0.0,0.13218390804597702,0.10344827586206896,-0.3241075997959372,-1.0
ES,RTH_EMA,20,FROM_BELOW,AFTERNOON,2021,162,0.012345679012345678,0.05555555555555555,0.09876543209876543,-0.22255926184032482,-1.0
ES,RTH_EMA,20,FROM_BELOW,AFTERNOON,2022,191,0.005235602094240838,-0.031413612565445025,-0.05235602094240838,-0.09267035592822083,-1.0
ES,RTH_EMA,20,FROM_BELOW,ALL_RTH,2018,570,0.05263157894736842,0.010526315789473684,0.05964912280701754,0.05010799938346541,1.0
ES,RTH_EMA,20,FROM_BELOW,ALL_RTH,2019,536,0.055970149253731345,-0.024253731343283583,0.022388059701492536,-0.05847784651490303,-1.0
ES,RTH_EMA,20,FROM_BELOW,ALL_RTH,2020,509,-0.01768172888015717,0.07662082514734773,0.06286836935166994,-0.22463535022247114,-1.0
ES,RTH_EMA,20,FROM_BELOW,ALL_RTH,2021,492,-0.012195121951219513,0.012195121951219513,0.03048780487804878,-0.21440109185405662,-1.0
ES,RTH_EMA,20,FROM_BELOW,ALL_RTH,2022,577,0.022530329289428077,0.03986135181975736,0.012131715771230503,-0.0011943472449149736,-1.0
ES,RTH_EMA,21,FROM_ABOVE,OPEN,2018,84,0.09523809523809523,0.09523809523809523,0.20238095238095238,0.4915611377544102,1.0
ES,RTH_EMA,21,FROM_ABOVE,OPEN,2019,63,0.1111111111111111,0.19047619047619047,0.031746031746031744,0.2308450228883885,1.0
ES,RTH_EMA,21,FROM_ABOVE,OPEN,2020,58,0.0,-0.15517241379310345,-0.1896551724137931,-0.2944121276075684,-1.0
ES,RTH_EMA,21,FROM_ABOVE,OPEN,2021,68,0.058823529411764705,0.3088235294117647,0.25,0.6075115905292003,1.0
ES,RTH_EMA,21,FROM_ABOVE,OPEN,2022,59,-0.0847457627118644,0.03389830508474576,-0.03389830508474576,-0.19542120238263525,-1.0
ES,RTH_EMA,21,FROM_ABOVE,MID_MORNING,2018,145,-0.020689655172413793,-0.04827586206896552,-0.020689655172413793,0.03053929412696258,1.0
ES,RTH_EMA,21,FROM_ABOVE,MID_MORNING,2019,125,0.168,0.016,-0.136,-0.17725260121507036,-1.0
ES,RTH_EMA,21,FROM_ABOVE,MID_MORNING,2020,150,0.21333333333333335,0.17333333333333334,0.03333333333333333,0.22315359755931785,1.0
ES,RTH_EMA,21,FROM_ABOVE,MID_MORNING,2021,130,0.12307692307692308,0.046153846153846156,-0.007692307692307693,0.06656106386861896,1.0
ES,RTH_EMA,21,FROM_ABOVE,MID_MORNING,2022,121,-0.10743801652892562,-0.06611570247933884,-0.10743801652892562,0.014055524960838128,1.0
ES,RTH_EMA,21,FROM_ABOVE,MIDDAY,2018,186,0.11827956989247312,0.08602150537634409,0.010752688172043012,-0.0830010364312001,-1.0
ES,RTH_EMA,21,FROM_ABOVE,MIDDAY,2019,211,0.08056872037914692,0.13270142180094788,0.12796208530805686,0.1631847701908491,1.0
ES,RTH_EMA,21,FROM_ABOVE,MIDDAY,2020,224,0.026785714285714284,0.17857142857142858,0.13392857142857142,0.14350530265039524,1.0
ES,RTH_EMA,21,FROM_ABOVE,MIDDAY,2021,204,0.09803921568627451,0.029411764705882353,0.06862745098039216,0.09010332176211205,1.0
ES,RTH_EMA,21,FROM_ABOVE,MIDDAY,2022,182,0.04395604395604396,0.02197802197802198,-0.04945054945054945,-0.28425840290484794,-1.0
ES,RTH_EMA,21,FROM_ABOVE,AFTERNOON,2018,216,-0.018518518518518517,0.023148148148148147,0.023148148148148147,0.24862231171204463,1.0
ES,RTH_EMA,21,FROM_ABOVE,AFTERNOON,2019,258,-0.007751937984496124,0.13178294573643412,0.10852713178294573,0.2868323174623567,1.0
ES,RTH_EMA,21,FROM_ABOVE,AFTERNOON,2020,227,-0.14537444933920704,-0.0881057268722467,-0.030837004405286344,0.05877910734358978,1.0
ES,RTH_EMA,21,FROM_ABOVE,AFTERNOON,2021,237,0.06329113924050633,0.09282700421940929,0.02531645569620253,0.1682840954993994,1.0
ES,RTH_EMA,21,FROM_ABOVE,AFTERNOON,2022,208,0.009615384615384616,0.03365384615384615,-0.019230769230769232,0.2186181797638802,1.0
ES,RTH_EMA,21,FROM_ABOVE,ALL_RTH,2018,631,0.03645007923930269,0.03486529318541997,0.03328050713153724,0.09823799421489336,1.0
ES,RTH_EMA,21,FROM_ABOVE,ALL_RTH,2019,657,0.0654490106544901,0.1156773211567732,0.060882800608828,0.15328415832758885,1.0
ES,RTH_EMA,21,FROM_ABOVE,ALL_RTH,2020,659,0.007587253414264037,0.05614567526555387,0.025796661608497723,0.07633705319049208,1.0
ES,RTH_EMA,21,FROM_ABOVE,ALL_RTH,2021,639,0.08607198748043818,0.08607198748043818,0.056338028169014086,0.1682840954993994,1.0
ES,RTH_EMA,21,FROM_ABOVE,ALL_RTH,2022,570,-0.014035087719298246,0.008771929824561403,-0.04912280701754386,-0.04596338099325624,-1.0
ES,RTH_EMA,21,FROM_BELOW,OPEN,2018,64,-0.03125,0.046875,-0.015625,-0.23804268236503318,-1.0
ES,RTH_EMA,21,FROM_BELOW,OPEN,2019,69,0.2463768115942029,0.057971014492753624,0.11594202898550725,0.272448625021525,1.0
ES,RTH_EMA,21,FROM_BELOW,OPEN,2020,67,0.014925373134328358,0.04477611940298507,-0.1044776119402985,-0.11931603483653275,-1.0
ES,RTH_EMA,21,FROM_BELOW,OPEN,2021,44,0.0,0.13636363636363635,-0.022727272727272728,0.05091795527976915,1.0
ES,RTH_EMA,21,FROM_BELOW,OPEN,2022,60,-0.1,-0.18333333333333332,-0.13333333333333333,-0.0986656410676431,-1.0
ES,RTH_EMA,21,FROM_BELOW,MID_MORNING,2018,117,0.1452991452991453,-0.017094017094017096,0.0,-0.06949377737025011,-1.0
ES,RTH_EMA,21,FROM_BELOW,MID_MORNING,2019,111,-0.06306306306306306,0.018018018018018018,0.06306306306306306,-0.04457002444237438,-1.0
ES,RTH_EMA,21,FROM_BELOW,MID_MORNING,2020,105,-0.047619047619047616,0.0761904761904762,0.14285714285714285,-0.056399334681652535,-1.0
ES,RTH_EMA,21,FROM_BELOW,MID_MORNING,2021,116,0.13793103448275862,0.034482758620689655,0.034482758620689655,-0.09932793022851746,-1.0
ES,RTH_EMA,21,FROM_BELOW,MID_MORNING,2022,146,0.0136986301369863,0.08904109589041095,0.136986301369863,0.023265240592819213,1.0
ES,RTH_EMA,21,FROM_BELOW,MIDDAY,2018,185,-0.0918918918918919,-0.043243243243243246,0.11891891891891893,0.32854160369877256,1.0
ES,RTH_EMA,21,FROM_BELOW,MIDDAY,2019,168,-0.03571428571428571,-0.03571428571428571,-0.011904761904761904,-0.11450992282728263,-1.0
ES,RTH_EMA,21,FROM_BELOW,MIDDAY,2020,159,-0.0440251572327044,-0.031446540880503145,0.025157232704402517,-0.27425227266274954,-1.0
ES,RTH_EMA,21,FROM_BELOW,MIDDAY,2021,161,-0.11801242236024845,-0.16770186335403728,-0.018633540372670808,-0.29226091859185255,-1.0
ES,RTH_EMA,21,FROM_BELOW,MIDDAY,2022,174,0.034482758620689655,0.09195402298850575,0.05747126436781609,0.04351989163424201,1.0
ES,RTH_EMA,21,FROM_BELOW,AFTERNOON,2018,197,0.12690355329949238,0.1065989847715736,0.025380710659898477,-0.062051578719309254,-1.0
ES,RTH_EMA,21,FROM_BELOW,AFTERNOON,2019,176,0.09090909090909091,-0.028409090909090908,-0.045454545454545456,-0.22752898209412437,-1.0
ES,RTH_EMA,21,FROM_BELOW,AFTERNOON,2020,175,0.005714285714285714,0.06857142857142857,0.07428571428571429,-0.30616246951863957,-1.0
ES,RTH_EMA,21,FROM_BELOW,AFTERNOON,2021,159,0.031446540880503145,0.08176100628930817,0.09433962264150944,-0.20937587601240792,-1.0
ES,RTH_EMA,21,FROM_BELOW,AFTERNOON,2022,189,0.015873015873015872,0.06878306878306878,-0.021164021164021163,-0.018194717662682675,-1.0
ES,RTH_EMA,21,FROM_BELOW,ALL_RTH,2018,563,0.04085257548845471,0.02486678507992895,0.046181172291296625,0.0369324747695172,1.0
ES,RTH_EMA,21,FROM_BELOW,ALL_RTH,2019,524,0.03816793893129771,-0.009541984732824428,0.009541984732824428,-0.0683508866622374,-1.0
ES,RTH_EMA,21,FROM_BELOW,ALL_RTH,2020,506,-0.019762845849802372,0.03557312252964427,0.04940711462450593,-0.18286994187109296,-1.0
ES,RTH_EMA,21,FROM_BELOW,ALL_RTH,2021,480,0.004166666666666667,-0.008333333333333333,0.03125,-0.21377938688618967,-1.0
ES,RTH_EMA,21,FROM_BELOW,ALL_RTH,2022,569,0.008787346221441126,0.054481546572934976,0.03163444639718805,0.0066474217256799134,1.0
ES,RTH_EMA,22,FROM_ABOVE,OPEN,2018,82,0.0,0.024390243902439025,0.1951219512195122,0.5228838624337557,1.0
ES,RTH_EMA,22,FROM_ABOVE,OPEN,2019,64,0.15625,0.171875,0.109375,0.31315120926103757,1.0
ES,RTH_EMA,22,FROM_ABOVE,OPEN,2020,57,-0.017543859649122806,-0.05263157894736842,-0.15789473684210525,-0.16135590550255424,-1.0
ES,RTH_EMA,22,FROM_ABOVE,OPEN,2021,67,0.13432835820895522,0.23880597014925373,0.14925373134328357,0.5364208821441769,1.0
ES,RTH_EMA,22,FROM_ABOVE,OPEN,2022,60,-0.06666666666666667,0.08333333333333333,-0.03333333333333333,-0.1305385052721659,-1.0
ES,RTH_EMA,22,FROM_ABOVE,MID_MORNING,2018,142,0.0,-0.02112676056338028,0.02112676056338028,0.05432898587844531,1.0
ES,RTH_EMA,22,FROM_ABOVE,MID_MORNING,2019,118,0.13559322033898305,-0.00847457627118644,-0.15254237288135594,-0.14385861108036246,-1.0
ES,RTH_EMA,22,FROM_ABOVE,MID_MORNING,2020,148,0.17567567567567569,0.12162162162162163,0.02027027027027027,0.18983007712525532,1.0
ES,RTH_EMA,22,FROM_ABOVE,MID_MORNING,2021,131,0.26717557251908397,0.11450381679389313,0.007633587786259542,0.0795786649454226,1.0
ES,RTH_EMA,22,FROM_ABOVE,MID_MORNING,2022,120,-0.016666666666666666,-0.008333333333333333,-0.03333333333333333,-0.05151367548204542,-1.0
ES,RTH_EMA,22,FROM_ABOVE,MIDDAY,2018,186,0.08602150537634409,0.0913978494623656,-0.043010752688172046,-0.02501037595252119,-1.0
ES,RTH_EMA,22,FROM_ABOVE,MIDDAY,2019,206,0.1262135922330097,0.16019417475728157,0.10194174757281553,0.09095367598274862,1.0
ES,RTH_EMA,22,FROM_ABOVE,MIDDAY,2020,217,0.06912442396313365,0.2073732718894009,0.1382488479262673,0.16500991737724158,1.0
ES,RTH_EMA,22,FROM_ABOVE,MIDDAY,2021,196,0.10204081632653061,0.025510204081632654,0.061224489795918366,0.05447579117545852,1.0
ES,RTH_EMA,22,FROM_ABOVE,MIDDAY,2022,178,-0.02247191011235955,0.02247191011235955,-0.056179775280898875,-0.2871480652067755,-1.0
ES,RTH_EMA,22,FROM_ABOVE,AFTERNOON,2018,213,-0.07981220657276995,0.018779342723004695,0.014084507042253521,0.33984966290562085,1.0
ES,RTH_EMA,22,FROM_ABOVE,AFTERNOON,2019,258,0.015503875968992248,0.16279069767441862,0.1744186046511628,0.33586769102790553,1.0
ES,RTH_EMA,22,FROM_ABOVE,AFTERNOON,2020,225,-0.09333333333333334,-0.008888888888888889,0.0044444444444444444,0.09877812888529222,1.0
ES,RTH_EMA,22,FROM_ABOVE,AFTERNOON,2021,234,0.06837606837606838,0.13675213675213677,0.05982905982905983,0.17030083219866898,1.0
ES,RTH_EMA,22,FROM_ABOVE,AFTERNOON,2022,207,0.0821256038647343,0.024154589371980676,0.004830917874396135,0.2236825163247694,1.0
ES,RTH_EMA,22,FROM_ABOVE,ALL_RTH,2018,623,-0.0016051364365971107,0.03210272873194221,0.02247191011235955,0.14287004802378458,1.0
ES,RTH_EMA,22,FROM_ABOVE,ALL_RTH,2019,646,0.08668730650154799,0.13157894736842105,0.08513931888544891,0.15212254595191815,1.0
ES,RTH_EMA,22,FROM_ABOVE,ALL_RTH,2020,647,0.02936630602782071,0.08964451313755796,0.03863987635239567,0.09877812888529222,1.0
ES,RTH_EMA,22,FROM_ABOVE,ALL_RTH,2021,628,0.12738853503184713,0.10828025477707007,0.0589171974522293,0.13668609413504845,1.0
ES,RTH_EMA,22,FROM_ABOVE,ALL_RTH,2022,565,0.012389380530973451,0.023008849557522124,-0.02654867256637168,-0.09010031354031436,-1.0
ES,RTH_EMA,22,FROM_BELOW,OPEN,2018,63,-0.047619047619047616,0.06349206349206349,-0.031746031746031744,-0.1876922984474506,-1.0
ES,RTH_EMA,22,FROM_BELOW,OPEN,2019,65,0.16923076923076924,0.046153846153846156,0.046153846153846156,0.04968266381135771,1.0
ES,RTH_EMA,22,FROM_BELOW,OPEN,2020,63,0.015873015873015872,0.015873015873015872,-0.07936507936507936,-0.0681381912294241,-1.0
ES,RTH_EMA,22,FROM_BELOW,OPEN,2021,42,0.0,0.09523809523809523,-0.023809523809523808,0.009419102502586332,1.0
ES,RTH_EMA,22,FROM_BELOW,OPEN,2022,60,-0.1,-0.16666666666666666,-0.08333333333333333,0.05009173004669576,1.0
ES,RTH_EMA,22,FROM_BELOW,MID_MORNING,2018,114,0.14035087719298245,-0.05263157894736842,0.017543859649122806,-0.027526795444442084,-1.0
ES,RTH_EMA,22,FROM_BELOW,MID_MORNING,2019,113,-0.02654867256637168,0.07079646017699115,0.061946902654867256,-0.008505393376221393,-1.0
ES,RTH_EMA,22,FROM_BELOW,MID_MORNING,2020,107,0.04672897196261682,0.1588785046728972,0.12149532710280374,-0.04495911615718215,-1.0
ES,RTH_EMA,22,FROM_BELOW,MID_MORNING,2021,115,0.11304347826086956,0.0782608695652174,0.034782608695652174,-0.20451317767104812,-1.0
ES,RTH_EMA,22,FROM_BELOW,MID_MORNING,2022,142,0.014084507042253521,0.1056338028169014,0.16901408450704225,0.02660806375729679,1.0
ES,RTH_EMA,22,FROM_BELOW,MIDDAY,2018,176,-0.14772727272727273,-0.011363636363636364,0.11931818181818182,0.345594932905167,1.0
ES,RTH_EMA,22,FROM_BELOW,MIDDAY,2019,163,-0.10429447852760736,-0.08588957055214724,-0.049079754601226995,-0.15121782569469666,-1.0
ES,RTH_EMA,22,FROM_BELOW,MIDDAY,2020,154,-0.025974025974025976,0.01948051948051948,0.05194805194805195,-0.19264009179342145,-1.0
ES,RTH_EMA,22,FROM_BELOW,MIDDAY,2021,156,-0.14102564102564102,-0.15384615384615385,-0.02564102564102564,-0.2693819146853948,-1.0
ES,RTH_EMA,22,FROM_BELOW,MIDDAY,2022,179,0.027932960893854747,0.0893854748603352,0.05027932960893855,0.0941065531753733,1.0
ES,RTH_EMA,22,FROM_BELOW,AFTERNOON,2018,192,0.09375,0.11458333333333333,0.036458333333333336,-0.051666817986461416,-1.0
ES,RTH_EMA,22,FROM_BELOW,AFTERNOON,2019,180,0.05555555555555555,0.05555555555555555,-0.011111111111111112,-0.14878126200854752,-1.0
ES,RTH_EMA,22,FROM_BELOW,AFTERNOON,2020,171,-0.017543859649122806,0.07602339181286549,0.06432748538011696,-0.30139080521736517,-1.0
ES,RTH_EMA,22,FROM_BELOW,AFTERNOON,2021,150,0.05333333333333334,0.03333333333333333,0.08666666666666667,-0.20276736262507716,-1.0
ES,RTH_EMA,22,FROM_BELOW,AFTERNOON,2022,183,0.0273224043715847,0.07650273224043716,-0.02185792349726776,-0.03812672919116639,-1.0
ES,RTH_EMA,22,FROM_BELOW,ALL_RTH,2018,545,0.009174311926605505,0.03302752293577982,0.05137614678899083,0.008680752939548002,1.0
ES,RTH_EMA,22,FROM_BELOW,ALL_RTH,2019,521,0.0019193857965451055,0.013435700575815739,0.0,-0.08583980547557259,-1.0
ES,RTH_EMA,22,FROM_BELOW,ALL_RTH,2020,495,-0.00202020202020202,0.06868686868686869,0.05454545454545454,-0.13863367820911876,-1.0
ES,RTH_EMA,22,FROM_BELOW,ALL_RTH,2021,463,-0.0021598272138228943,-0.012958963282937365,0.02591792656587473,-0.22293415981557105,-1.0
ES,RTH_EMA,22,FROM_BELOW,ALL_RTH,2022,564,0.010638297872340425,0.06205673758865248,0.0425531914893617,0.037303005076527854,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,OPEN,2018,104,0.0,-0.08653846153846154,-0.019230769230769232,0.1374065138935937,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,OPEN,2019,94,0.0851063829787234,0.14893617021276595,0.06382978723404255,-0.04672653872361395,-1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,OPEN,2020,129,0.03875968992248062,0.05426356589147287,0.08527131782945736,0.37003571970569477,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,OPEN,2021,104,0.038461538461538464,0.0,0.038461538461538464,0.09200997032775009,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,OPEN,2022,96,-0.041666666666666664,-0.10416666666666667,-0.16666666666666666,0.20142530792591645,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,2018,140,0.05714285714285714,-0.02857142857142857,0.0,-0.11522382612982353,-1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,2019,139,0.03597122302158273,0.1223021582733813,0.050359712230215826,0.15203672628017928,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,2020,147,0.1564625850340136,0.08843537414965986,0.0,0.1848495126662205,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,2021,137,0.021897810218978103,-0.021897810218978103,-0.16058394160583941,-0.05752183971617523,-1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,2022,127,0.10236220472440945,-0.1968503937007874,-0.14173228346456693,-0.2402896601467894,-1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,2018,208,0.019230769230769232,-0.004807692307692308,-0.014423076923076924,0.02741059715946438,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,2019,210,0.06666666666666667,0.08571428571428572,0.05238095238095238,0.14635966388172966,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,2020,226,0.12389380530973451,0.24336283185840707,0.09734513274336283,0.2946955041544567,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,2021,209,0.14832535885167464,0.04784688995215311,0.05263157894736842,0.19064312312482137,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,2022,186,0.053763440860215055,0.0967741935483871,0.021505376344086023,-0.19773738427043222,-1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,2018,225,0.013333333333333334,0.057777777777777775,0.035555555555555556,0.2575120666914842,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,2019,253,-0.011857707509881422,0.06324110671936758,0.05928853754940711,0.17016247911184715,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,2020,242,0.0743801652892562,0.1115702479338843,0.09504132231404959,0.23622486613482216,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,2021,233,0.09012875536480687,0.07296137339055794,0.05150214592274678,0.12371059499099273,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,2022,196,0.04081632653061224,0.04081632653061224,-0.01020408163265306,0.15663928437194263,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,2018,677,0.022156573116691284,-0.0014771048744460858,0.004431314623338257,0.11450643933204853,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,2019,696,0.034482758620689655,0.09339080459770115,0.05603448275862069,0.14832396996005937,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,2020,744,0.09946236559139784,0.13709677419354838,0.07526881720430108,0.24301592690965404,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,2021,683,0.08638360175695461,0.03513909224011713,0.007320644216691069,0.1010933445689207,1.0
NQ,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,2022,605,0.04462809917355372,-0.01487603305785124,-0.05289256198347107,-0.04023185940995099,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,OPEN,2018,99,-0.1919191919191919,-0.15151515151515152,-0.1111111111111111,-0.2982935663408703,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,OPEN,2019,103,0.04854368932038835,0.07766990291262135,0.13592233009708737,0.39487442813051926,1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,OPEN,2020,106,0.05660377358490566,0.05660377358490566,0.0,-0.12288184993740595,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,OPEN,2021,108,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.3016511696305858,1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,OPEN,2022,114,-0.07017543859649122,0.008771929824561403,0.06140350877192982,-0.13110177949905413,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MID_MORNING,2018,123,0.024390243902439025,-0.08943089430894309,0.008130081300813009,-0.16419739968150177,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MID_MORNING,2019,119,-0.058823529411764705,-0.058823529411764705,-0.08403361344537816,-0.09543200474501781,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MID_MORNING,2020,120,0.0,-0.075,-0.025,-0.3588305106629529,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MID_MORNING,2021,118,-0.13559322033898305,-0.13559322033898305,0.00847457627118644,-0.211068291557053,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MID_MORNING,2022,135,0.0962962962962963,0.0,-0.1037037037037037,-0.13407056085961924,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MIDDAY,2018,178,-0.056179775280898875,-0.10112359550561797,0.056179775280898875,-0.058947852030307724,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MIDDAY,2019,168,0.0,-0.05357142857142857,0.05357142857142857,-0.04187152929379489,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MIDDAY,2020,153,-0.006535947712418301,0.0,0.026143790849673203,-0.08694841753194288,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MIDDAY,2021,173,-0.017341040462427744,-0.12138728323699421,0.017341040462427744,-0.10736931219531409,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,MIDDAY,2022,184,0.10869565217391304,0.11413043478260869,0.07065217391304347,0.21626111033441042,1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,AFTERNOON,2018,173,-0.06358381502890173,0.04046242774566474,0.06936416184971098,-0.016462852328038863,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,AFTERNOON,2019,174,-0.011494252873563218,-0.06321839080459771,0.05747126436781609,-0.18584783349926381,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,AFTERNOON,2020,177,-0.15254237288135594,-0.02824858757062147,-0.07344632768361582,-0.3273666888456033,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,AFTERNOON,2021,164,-0.012195121951219513,-0.07317073170731707,-0.012195121951219513,-0.1473672056068777,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,AFTERNOON,2022,191,0.06806282722513089,-0.015706806282722512,-0.010471204188481676,-0.15979890975496677,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,ALL_RTH,2018,573,-0.06457242582897033,-0.06457242582897033,0.020942408376963352,-0.08329071972651285,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,ALL_RTH,2019,564,-0.0070921985815602835,-0.03368794326241135,0.040780141843971635,-0.06104987541704253,-1.0
NQ,FULL_SESSION_EMA,20,FROM_BELOW,ALL_RTH,2020,556,-0.039568345323741004,-0.014388489208633094,-0.02158273381294964,-0.27607273478654715,-1.0
