instrument,level_id,horizon,b,n,continuation_first_rate,reversal_first_rate,same_bar_tie_rate,neither_rate
ES,UPPER_k3,15,1.0,844,0.4372037914691943,0.4431279620853081,0.11255924170616113,0.0071090047393364926
ES,UPPER_k3,20,1.0,844,0.44075829383886256,0.4443127962085308,0.11255924170616113,0.002369668246445498
ES,UPPER_k3,30,1.0,844,0.44075829383886256,0.4466824644549763,0.11255924170616113,0.0
ES,UPPER_k3,60,1.0,844,0.44075829383886256,0.4466824644549763,0.11255924170616113,0.0
ES,UPPER_k3,120,1.0,844,0.44075829383886256,0.4466824644549763,0.11255924170616113,0.0
NQ,LOWER_k0,1,1.0,1077,0.3816155988857939,0.3853296193129062,0.13649025069637882,0.09656453110492108
NQ,LOWER_k0,2,1.0,1077,0.4113277623026927,0.41875580315691735,0.13649025069637882,0.033426183844011144
NQ,LOWER_k0,3,1.0,1077,0.4168987929433612,0.4271123491179202,0.13649025069637882,0.019498607242339833
NQ,LOWER_k0,4,1.0,1077,0.41875580315691735,0.43175487465181056,0.13649025069637882,0.012999071494893221
NQ,LOWER_k0,5,1.0,1077,0.4206128133704735,0.4336118848653668,0.13649025069637882,0.009285051067780872
NQ,LOWER_k0,10,1.0,1077,0.4215413184772516,0.4373259052924791,0.13649025069637882,0.004642525533890436
NQ,LOWER_k0,15,1.0,1077,0.4215413184772516,0.4382544103992572,0.13649025069637882,0.003714020427112349
NQ,LOWER_k0,20,1.0,1077,0.42246982358402974,0.4391829155060353,0.13649025069637882,0.0018570102135561746
NQ,LOWER_k0,30,1.0,1077,0.42246982358402974,0.4401114206128134,0.13649025069637882,0.0009285051067780873
NQ,LOWER_k0,60,1.0,1077,0.42246982358402974,0.44103992571959144,0.13649025069637882,0.0
NQ,LOWER_k0,120,1.0,1077,0.42246982358402974,0.44103992571959144,0.13649025069637882,0.0
NQ,LOWER_k1,1,1.0,987,0.3708206686930091,0.3718338399189463,0.1398176291793313,0.11752786220871327
NQ,LOWER_k1,2,1.0,987,0.40425531914893614,0.4012158054711246,0.14387031408308004,0.05065856129685917
NQ,LOWER_k1,3,1.0,987,0.41641337386018235,0.41236068895643363,0.14387031408308004,0.02735562310030395
NQ,LOWER_k1,4,1.0,987,0.4194528875379939,0.4194528875379939,0.14387031408308004,0.017223910840932118
NQ,LOWER_k1,5,1.0,987,0.4214792299898683,0.4214792299898683,0.14387031408308004,0.013171225937183385
NQ,LOWER_k1,10,1.0,987,0.42451874366767983,0.4265450861195542,0.14387031408308004,0.005065856129685917
NQ,LOWER_k1,15,1.0,987,0.425531914893617,0.42857142857142855,0.14387031408308004,0.002026342451874367
NQ,LOWER_k1,20,1.0,987,0.425531914893617,0.42857142857142855,0.14387031408308004,0.002026342451874367
NQ,LOWER_k1,30,1.0,987,0.425531914893617,0.43059777102330293,0.14387031408308004,0.0
NQ,LOWER_k1,60,1.0,987,0.425531914893617,0.43059777102330293,0.14387031408308004,0.0
NQ,LOWER_k1,120,1.0,987,0.425531914893617,0.43059777102330293,0.14387031408308004,0.0
NQ,LOWER_k2,1,1.0,906,0.37527593818984545,0.38631346578366443,0.11810154525386314,0.12030905077262694
NQ,LOWER_k2,2,1.0,906,0.41280353200883,0.4227373068432671,0.11920529801324503,0.04525386313465784
NQ,LOWER_k2,3,1.0,906,0.4249448123620309,0.42935982339955847,0.12030905077262694,0.025386313465783666
NQ,LOWER_k2,4,1.0,906,0.4282560706401766,0.4381898454746137,0.12030905077262694,0.013245033112582781
NQ,LOWER_k2,5,1.0,906,0.42935982339955847,0.4392935982339956,0.12030905077262694,0.011037527593818985
NQ,LOWER_k2,10,1.0,906,0.434878587196468,0.44150110375275936,0.12030905077262694,0.0033112582781456954
NQ,LOWER_k2,15,1.0,906,0.4359823399558499,0.44370860927152317,0.12030905077262694,0.0
NQ,LOWER_k2,20,1.0,906,0.4359823399558499,0.44370860927152317,0.12030905077262694,0.0
NQ,LOWER_k2,30,1.0,906,0.4359823399558499,0.44370860927152317,0.12030905077262694,0.0
NQ,LOWER_k2,60,1.0,906,0.4359823399558499,0.44370860927152317,0.12030905077262694,0.0
NQ,LOWER_k2,120,1.0,906,0.4359823399558499,0.44370860927152317,0.12030905077262694,0.0
NQ,LOWER_k3,1,1.0,829,0.37394451145958985,0.3703256936067551,0.10615199034981906,0.14957780458383596
NQ,LOWER_k3,2,1.0,829,0.41978287092882993,0.4149577804583836,0.1097708082026538,0.05548854041013269
NQ,LOWER_k3,3,1.0,829,0.43546441495778043,0.4221954161640531,0.11097708082026538,0.031363088057901084
NQ,LOWER_k3,4,1.0,829,0.44028950542822676,0.43184559710494574,0.11097708082026538,0.016887816646562123
NQ,LOWER_k3,5,1.0,829,0.4439083232810615,0.4378769601930036,0.11097708082026538,0.007237635705669481
NQ,LOWER_k3,10,1.0,829,0.4451145958986731,0.44149577804583834,0.11097708082026538,0.0024125452352231603
NQ,LOWER_k3,15,1.0,829,0.44632086851628466,0.44149577804583834,0.11097708082026538,0.0012062726176115801
NQ,LOWER_k3,20,1.0,829,0.44632086851628466,0.44149577804583834,0.11097708082026538,0.0012062726176115801
NQ,LOWER_k3,30,1.0,829,0.44632086851628466,0.4427020506634499,0.11097708082026538,0.0
NQ,LOWER_k3,60,1.0,829,0.44632086851628466,0.4427020506634499,0.11097708082026538,0.0
NQ,LOWER_k3,120,1.0,829,0.44632086851628466,0.4427020506634499,0.11097708082026538,0.0
NQ,UPPER_k0,1,1.0,1103,0.40616500453309157,0.329102447869447,0.1214868540344515,0.14324569356300998
NQ,UPPER_k0,2,1.0,1103,0.45058930190389845,0.36627379873073435,0.12330009066183137,0.05983680870353581
NQ,UPPER_k0,3,1.0,1103,0.4669084315503173,0.3744333635539438,0.12330009066183137,0.03535811423390753
NQ,UPPER_k0,4,1.0,1103,0.4768812330009066,0.3798730734360834,0.12330009066183137,0.019945602901178604
NQ,UPPER_k0,5,1.0,1103,0.4786944696282865,0.3825929283771532,0.12330009066183137,0.015412511332728921
NQ,UPPER_k0,10,1.0,1103,0.4841341795104261,0.3898458748866727,0.12330009066183137,0.0027198549410698096
NQ,UPPER_k0,15,1.0,1103,0.4841341795104261,0.39075249320036265,0.12330009066183137,0.001813236627379873
NQ,UPPER_k0,20,1.0,1103,0.485040797824116,0.3916591115140526,0.12330009066183137,0.0
NQ,UPPER_k0,30,1.0,1103,0.485040797824116,0.3916591115140526,0.12330009066183137,0.0
NQ,UPPER_k0,60,1.0,1103,0.485040797824116,0.3916591115140526,0.12330009066183137,0.0
NQ,UPPER_k0,120,1.0,1103,0.485040797824116,0.3916591115140526,0.12330009066183137,0.0
NQ,UPPER_k1,1,1.0,1013,0.3859822309970385,0.3415597235932873,0.09674234945705824,0.175715695952616
NQ,UPPER_k1,2,1.0,1013,0.42744323790720634,0.3741362290227048,0.10069101678183613,0.09772951628825272
NQ,UPPER_k1,3,1.0,1013,0.4471865745310958,0.39387956564659427,0.10069101678183613,0.05824284304047384
NQ,UPPER_k1,4,1.0,1013,0.45409674234945707,0.40473840078973344,0.10069101678183613,0.040473840078973346
NQ,UPPER_k1,5,1.0,1013,0.4629812438302073,0.4067127344521224,0.10069101678183613,0.029615004935834157
NQ,UPPER_k1,10,1.0,1013,0.47186574531095754,0.41954590325765057,0.10069101678183613,0.007897334649555774
NQ,UPPER_k1,15,1.0,1013,0.472852912142152,0.42250740375123397,0.10069101678183613,0.003948667324777887
NQ,UPPER_k1,20,1.0,1013,0.4738400789733465,0.42349457058242845,0.10069101678183613,0.0019743336623889436
NQ,UPPER_k1,30,1.0,1013,0.47581441263573543,0.42349457058242845,0.10069101678183613,0.0
NQ,UPPER_k1,60,1.0,1013,0.47581441263573543,0.42349457058242845,0.10069101678183613,0.0
NQ,UPPER_k1,120,1.0,1013,0.47581441263573543,0.42349457058242845,0.10069101678183613,0.0
NQ,UPPER_k2,1,1.0,911,0.35016465422612514,0.32930845225027444,0.09001097694840834,0.2305159165751921
NQ,UPPER_k2,2,1.0,911,0.4270032930845225,0.36663007683863885,0.09001097694840834,0.1163556531284303
NQ,UPPER_k2,3,1.0,911,0.446761800219539,0.3918770581778266,0.09001097694840834,0.07135016465422613
NQ,UPPER_k2,4,1.0,911,0.4566410537870472,0.4039517014270033,0.09001097694840834,0.04939626783754116
NQ,UPPER_k2,5,1.0,911,0.4643249176728869,0.407244785949506,0.09001097694840834,0.038419319429198684
NQ,UPPER_k2,10,1.0,911,0.47530186608122943,0.42371020856201974,0.09001097694840834,0.010976948408342482
NQ,UPPER_k2,15,1.0,911,0.4796926454445664,0.424807903402854,0.09001097694840834,0.005488474204171241
NQ,UPPER_k2,20,1.0,911,0.4818880351262349,0.42590559824368823,0.09001097694840834,0.0021953896816684962
NQ,UPPER_k2,30,1.0,911,0.4829857299670692,0.42590559824368823,0.09001097694840834,0.0010976948408342481
NQ,UPPER_k2,60,1.0,911,0.4840834248079034,0.42590559824368823,0.09001097694840834,0.0
NQ,UPPER_k2,120,1.0,911,0.4840834248079034,0.42590559824368823,0.09001097694840834,0.0
NQ,UPPER_k3,1,1.0,826,0.3498789346246973,0.3075060532687651,0.08353510895883777,0.25907990314769974
NQ,UPPER_k3,2,1.0,826,0.39709443099273606,0.37772397094430993,0.08716707021791767,0.13801452784503632
NQ,UPPER_k3,3,1.0,826,0.42493946731234866,0.400726392251816,0.08958837772397095,0.0847457627118644
NQ,UPPER_k3,4,1.0,826,0.4322033898305085,0.4116222760290557,0.08958837772397095,0.06658595641646489
NQ,UPPER_k3,5,1.0,826,0.43825665859564167,0.41767554479418884,0.08958837772397095,0.05447941888619855
NQ,UPPER_k3,10,1.0,826,0.45278450363196127,0.4406779661016949,0.08958837772397095,0.01694915254237288
NQ,UPPER_k3,15,1.0,826,0.4552058111380145,0.44794188861985473,0.08958837772397095,0.007263922518159807
NQ,UPPER_k3,20,1.0,826,0.4576271186440678,0.4491525423728814,0.08958837772397095,0.0036319612590799033
NQ,UPPER_k3,30,1.0,826,0.4576271186440678,0.45278450363196127,0.08958837772397095,0.0
NQ,UPPER_k3,60,1.0,826,0.4576271186440678,0.45278450363196127,0.08958837772397095,0.0
NQ,UPPER_k3,120,1.0,826,0.4576271186440678,0.45278450363196127,0.08958837772397095,0.0
ES,LOWER_k0,1,2.0,1086,0.26795580110497236,0.2918968692449355,0.02578268876611418,0.4143646408839779
ES,LOWER_k0,2,2.0,1086,0.3370165745856354,0.36095764272559855,0.027624309392265192,0.27440147329650094
ES,LOWER_k0,3,2.0,1086,0.3729281767955801,0.3996316758747698,0.027624309392265192,0.1998158379373849
ES,LOWER_k0,4,2.0,1086,0.39318600368324125,0.4263351749539595,0.027624309392265192,0.15285451197053407
ES,LOWER_k0,5,2.0,1086,0.40331491712707185,0.4419889502762431,0.027624309392265192,0.1270718232044199
ES,LOWER_k0,10,2.0,1086,0.43646408839779005,0.4880294659300184,0.027624309392265192,0.04788213627992634
ES,LOWER_k0,15,2.0,1086,0.44751381215469616,0.501841620626151,0.027624309392265192,0.02302025782688766
ES,LOWER_k0,20,2.0,1086,0.44843462246777166,0.5082872928176796,0.027624309392265192,0.01565377532228361
ES,LOWER_k0,30,2.0,1086,0.4539594843462247,0.5119705340699816,0.027624309392265192,0.006445672191528545
ES,LOWER_k0,60,2.0,1086,0.4567219152854512,0.5138121546961326,0.027624309392265192,0.001841620626151013
ES,LOWER_k0,120,2.0,1086,0.4576427255985267,0.5147329650092081,0.027624309392265192,0.0
ES,LOWER_k1,1,2.0,1006,0.2673956262425447,0.2554671968190855,0.027833001988071572,0.44930417495029823
ES,LOWER_k1,2,2.0,1006,0.34393638170974156,0.3230616302186879,0.027833001988071572,0.305168986083499
ES,LOWER_k1,3,2.0,1006,0.38469184890656066,0.3687872763419483,0.02882703777335984,0.21769383697813122
ES,LOWER_k1,4,2.0,1006,0.41451292246520877,0.38866799204771374,0.02882703777335984,0.1679920477137177
ES,LOWER_k1,5,2.0,1006,0.4304174950298211,0.4085487077534791,0.02882703777335984,0.13220675944333996
ES,LOWER_k1,10,2.0,1006,0.4691848906560636,0.44831013916500995,0.02882703777335984,0.0536779324055666
ES,LOWER_k1,15,2.0,1006,0.48111332007952284,0.46322067594433397,0.02882703777335984,0.0268389662027833
ES,LOWER_k1,20,2.0,1006,0.4850894632206759,0.4691848906560636,0.02882703777335984,0.016898608349900597
ES,LOWER_k1,30,2.0,1006,0.48807157057654077,0.474155069582505,0.02882703777335984,0.008946322067594433
ES,LOWER_k1,60,2.0,1006,0.49204771371769385,0.4761431411530815,0.02882703777335984,0.002982107355864811
ES,LOWER_k1,120,2.0,1006,0.49304174950298213,0.47813121272365805,0.02882703777335984,0.0
ES,LOWER_k2,1,2.0,923,0.2372697724810401,0.26652221018418204,0.032502708559046585,0.4637053087757313
ES,LOWER_k2,2,2.0,923,0.3076923076923077,0.3434452871072589,0.03358613217768147,0.3152762730227519
ES,LOWER_k2,3,2.0,923,0.3466955579631636,0.3781148429035753,0.03358613217768147,0.24160346695557963
ES,LOWER_k2,4,2.0,923,0.3781148429035753,0.4225352112676056,0.03358613217768147,0.1657638136511376
ES,LOWER_k2,5,2.0,923,0.39003250270855905,0.4420368364030336,0.03358613217768147,0.13434452871072589
ES,LOWER_k2,10,2.0,923,0.43661971830985913,0.4788732394366197,0.03358613217768147,0.050920910075839654
ES,LOWER_k2,15,2.0,923,0.4496208017334778,0.49404117009750814,0.03358613217768147,0.02275189599133261
ES,LOWER_k2,20,2.0,923,0.4517876489707476,0.5005417118093174,0.03358613217768147,0.014084507042253521
ES,LOWER_k2,30,2.0,923,0.457204767063922,0.5059588299024919,0.03358613217768147,0.0032502708559046588
ES,LOWER_k2,60,2.0,923,0.4582881906825569,0.5070422535211268,0.03358613217768147,0.0010834236186348862
ES,LOWER_k2,120,2.0,923,0.4582881906825569,0.5081256771397616,0.03358613217768147,0.0
ES,LOWER_k3,1,2.0,854,0.22833723653395785,0.2693208430913349,0.02459016393442623,0.477751756440281
ES,LOWER_k3,2,2.0,854,0.2939110070257611,0.3477751756440281,0.02459016393442623,0.3337236533957845
ES,LOWER_k3,3,2.0,854,0.33021077283372363,0.3992974238875878,0.02459016393442623,0.2459016393442623
ES,LOWER_k3,4,2.0,854,0.3618266978922717,0.4332552693208431,0.02459016393442623,0.18032786885245902
ES,LOWER_k3,5,2.0,854,0.382903981264637,0.4672131147540984,0.02459016393442623,0.1252927400468384
ES,LOWER_k3,10,2.0,854,0.4180327868852459,0.5046838407494145,0.02459016393442623,0.05269320843091335
ES,LOWER_k3,15,2.0,854,0.4309133489461358,0.5199063231850117,0.02459016393442623,0.02459016393442623
ES,LOWER_k3,20,2.0,854,0.43559718969555034,0.5269320843091335,0.02459016393442623,0.01288056206088993
ES,LOWER_k3,30,2.0,854,0.4379391100702576,0.5292740046838408,0.02459016393442623,0.00819672131147541
ES,LOWER_k3,60,2.0,854,0.4426229508196721,0.531615925058548,0.02459016393442623,0.00117096018735363
ES,LOWER_k3,120,2.0,854,0.4426229508196721,0.531615925058548,0.02459016393442623,0.00117096018735363
ES,UPPER_k0,1,2.0,1110,0.26846846846846845,0.26846846846846845,0.018018018018018018,0.44504504504504505
ES,UPPER_k0,2,2.0,1110,0.34144144144144145,0.34684684684684686,0.01981981981981982,0.2918918918918919
ES,UPPER_k0,3,2.0,1110,0.3855855855855856,0.38828828828828826,0.01981981981981982,0.2063063063063063
ES,UPPER_k0,4,2.0,1110,0.4144144144144144,0.41621621621621624,0.01981981981981982,0.14954954954954955
ES,UPPER_k0,5,2.0,1110,0.43243243243243246,0.42702702702702705,0.01981981981981982,0.12072072072072072
ES,UPPER_k0,10,2.0,1110,0.46216216216216216,0.4603603603603604,0.01981981981981982,0.05765765765765766
ES,UPPER_k0,15,2.0,1110,0.47387387387387386,0.47297297297297297,0.02072072072072072,0.032432432432432434
ES,UPPER_k0,20,2.0,1110,0.4756756756756757,0.4810810810810811,0.02072072072072072,0.02252252252252252
ES,UPPER_k0,30,2.0,1110,0.481981981981982,0.4828828828828829,0.02072072072072072,0.014414414414414415
ES,UPPER_k0,60,2.0,1110,0.4882882882882883,0.4864864864864865,0.02072072072072072,0.0045045045045045045
ES,UPPER_k0,120,2.0,1110,0.49099099099099097,0.4882882882882883,0.02072072072072072,0.0
ES,UPPER_k1,1,2.0,1019,0.2296368989205103,0.22865554465161925,0.012757605495583905,0.5289499509322866
ES,UPPER_k1,2,2.0,1019,0.3120706575073602,0.3140333660451423,0.012757605495583905,0.36113837095191365
ES,UPPER_k1,3,2.0,1019,0.3650637880274779,0.3591756624141315,0.012757605495583905,0.26300294406280667
ES,UPPER_k1,4,2.0,1019,0.39352306182531893,0.3788027477919529,0.012757605495583905,0.21491658488714427
ES,UPPER_k1,5,2.0,1019,0.4102060843964671,0.39646712463199213,0.012757605495583905,0.18056918547595682
ES,UPPER_k1,10,2.0,1019,0.4631992149165849,0.44259077526987245,0.013738959764474975,0.08047105004906771
ES,UPPER_k1,15,2.0,1019,0.48380765456329733,0.4553483807654563,0.013738959764474975,0.047105004906771344
ES,UPPER_k1,20,2.0,1019,0.4887144259077527,0.4661432777232581,0.013738959764474975,0.03140333660451423
ES,UPPER_k1,30,2.0,1019,0.4955839057899902,0.47203140333660454,0.013738959764474975,0.018645731108930325
ES,UPPER_k1,60,2.0,1019,0.5034347399411188,0.47791952894995093,0.013738959764474975,0.004906771344455349
ES,UPPER_k1,120,2.0,1019,0.5063788027477919,0.478900883218842,0.013738959764474975,0.0009813542688910696
ES,UPPER_k2,1,2.0,926,0.22462203023758098,0.21274298056155508,0.012958963282937365,0.5496760259179265
ES,UPPER_k2,2,2.0,926,0.3002159827213823,0.27213822894168466,0.01511879049676026,0.41252699784017277
ES,UPPER_k2,3,2.0,926,0.3466522678185745,0.3282937365010799,0.01511879049676026,0.3099352051835853
ES,UPPER_k2,4,2.0,926,0.3779697624190065,0.35205183585313177,0.016198704103671708,0.25377969762419006
ES,UPPER_k2,5,2.0,926,0.39740820734341253,0.37365010799136067,0.016198704103671708,0.21274298056155508
ES,UPPER_k2,10,2.0,926,0.458963282937365,0.4200863930885529,0.016198704103671708,0.10475161987041037
ES,UPPER_k2,15,2.0,926,0.4773218142548596,0.44168466522678185,0.016198704103671708,0.06479481641468683
ES,UPPER_k2,20,2.0,926,0.48812095032397407,0.45464362850971923,0.016198704103671708,0.04103671706263499
ES,UPPER_k2,30,2.0,926,0.49892008639308855,0.4654427645788337,0.017278617710583154,0.0183585313174946
ES,UPPER_k2,60,2.0,926,0.5075593952483801,0.4708423326133909,0.017278617710583154,0.004319654427645789
ES,UPPER_k2,120,2.0,926,0.5086393088552916,0.47300215982721383,0.017278617710583154,0.0010799136069114472
ES,UPPER_k3,1,2.0,844,0.23222748815165878,0.20497630331753555,0.014218009478672985,0.5485781990521327
ES,UPPER_k3,2,2.0,844,0.31161137440758296,0.2938388625592417,0.014218009478672985,0.3803317535545024
ES,UPPER_k3,3,2.0,844,0.3590047393364929,0.32582938388625593,0.014218009478672985,0.3009478672985782
ES,UPPER_k3,4,2.0,844,0.3909952606635071,0.3518957345971564,0.014218009478672985,0.24289099526066352
ES,UPPER_k3,5,2.0,844,0.4075829383886256,0.3732227488151659,0.014218009478672985,0.20497630331753555
ES,UPPER_k3,10,2.0,844,0.4585308056872038,0.4324644549763033,0.014218009478672985,0.0947867298578199
ES,UPPER_k3,15,2.0,844,0.471563981042654,0.44786729857819907,0.014218009478672985,0.06635071090047394
ES,UPPER_k3,20,2.0,844,0.48104265402843605,0.45734597156398105,0.014218009478672985,0.04739336492890995
ES,UPPER_k3,30,2.0,844,0.495260663507109,0.4703791469194313,0.014218009478672985,0.02014218009478673
ES,UPPER_k3,60,2.0,844,0.49881516587677727,0.4834123222748815,0.014218009478672985,0.0035545023696682463
ES,UPPER_k3,120,2.0,844,0.5,0.48578199052132703,0.014218009478672985,0.0
NQ,LOWER_k0,1,2.0,1077,0.2683379758588672,0.2934076137418756,0.02414113277623027,0.4141132776230269
NQ,LOWER_k0,2,2.0,1077,0.36118848653667596,0.3649025069637883,0.02414113277623027,0.24976787372330547
NQ,LOWER_k0,3,2.0,1077,0.4020427112349118,0.3946146703806871,0.02414113277623027,0.17920148560817084
NQ,LOWER_k0,4,2.0,1077,0.4233983286908078,0.4159702878365831,0.025069637883008356,0.13556174558960074
NQ,LOWER_k0,5,2.0,1077,0.436397400185701,0.4391829155060353,0.025069637883008356,0.09935004642525534
NQ,LOWER_k0,10,2.0,1077,0.4558960074280409,0.46982358402971214,0.025069637883008356,0.04921077065923862
NQ,LOWER_k0,15,2.0,1077,0.46518105849582175,0.4828226555246054,0.025069637883008356,0.02692664809656453
NQ,LOWER_k0,20,2.0,1077,0.47168059424326836,0.49025069637883006,0.025069637883008356,0.012999071494893221
NQ,LOWER_k0,30,2.0,1077,0.4744661095636026,0.4921077065923863,0.025069637883008356,0.008356545961002786
NQ,LOWER_k0,60,2.0,1077,0.47725162488393685,0.4948932219127205,0.025069637883008356,0.002785515320334262
NQ,LOWER_k0,120,2.0,1077,0.479108635097493,0.4958217270194986,0.025069637883008356,0.0
NQ,LOWER_k1,1,2.0,987,0.24316109422492402,0.26545086119554206,0.02735562310030395,0.46403242147923
NQ,LOWER_k1,2,2.0,987,0.3252279635258359,0.3454913880445795,0.028368794326241134,0.3009118541033435
NQ,LOWER_k1,3,2.0,987,0.36271529888551163,0.3850050658561297,0.028368794326241134,0.22391084093211752
NQ,LOWER_k1,4,2.0,987,0.39311043566362713,0.4133738601823708,0.028368794326241134,0.1651469098277609
NQ,LOWER_k1,5,2.0,987,0.4154002026342452,0.4326241134751773,0.028368794326241134,0.12360688956433637
NQ,LOWER_k1,10,2.0,987,0.4508611955420466,0.47416413373860183,0.028368794326241134,0.04660587639311044
NQ,LOWER_k1,15,2.0,987,0.4579533941236069,0.48328267477203646,0.028368794326241134,0.030395136778115502
NQ,LOWER_k1,20,2.0,987,0.4630192502532928,0.48632218844984804,0.028368794326241134,0.022289766970618033
NQ,LOWER_k1,30,2.0,987,0.47011144883485306,0.49037487335359675,0.028368794326241134,0.011144883485309016
NQ,LOWER_k1,60,2.0,987,0.47416413373860183,0.49341438703140833,0.028368794326241134,0.004052684903748734
NQ,LOWER_k1,120,2.0,987,0.475177304964539,0.49341438703140833,0.028368794326241134,0.00303951367781155
NQ,LOWER_k2,1,2.0,906,0.24282560706401765,0.2571743929359823,0.01434878587196468,0.4856512141280353
NQ,LOWER_k2,2,2.0,906,0.32450331125827814,0.34105960264900664,0.01434878587196468,0.3200883002207506
NQ,LOWER_k2,3,2.0,906,0.36644591611479027,0.38741721854304634,0.01434878587196468,0.23178807947019867
NQ,LOWER_k2,4,2.0,906,0.40066225165562913,0.4094922737306843,0.01434878587196468,0.17549668874172186
NQ,LOWER_k2,5,2.0,906,0.41832229580573954,0.4304635761589404,0.01434878587196468,0.1368653421633554
NQ,LOWER_k2,10,2.0,906,0.4602649006622517,0.48123620309050774,0.01434878587196468,0.04415011037527594
NQ,LOWER_k2,15,2.0,906,0.47019867549668876,0.4966887417218543,0.01434878587196468,0.018763796909492272
NQ,LOWER_k2,20,2.0,906,0.4735099337748344,0.5,0.01434878587196468,0.012141280353200883
NQ,LOWER_k2,30,2.0,906,0.4757174392935982,0.5044150110375276,0.01434878587196468,0.005518763796909493
NQ,LOWER_k2,60,2.0,906,0.48013245033112584,0.5044150110375276,0.01434878587196468,0.0011037527593818985
NQ,LOWER_k2,120,2.0,906,0.48013245033112584,0.5055187637969095,0.01434878587196468,0.0
NQ,LOWER_k3,1,2.0,829,0.2448733413751508,0.218335343787696,0.016887816646562123,0.5199034981905911
NQ,LOWER_k3,2,2.0,829,0.32448733413751507,0.2991556091676719,0.016887816646562123,0.3594692400482509
NQ,LOWER_k3,3,2.0,829,0.3715319662243667,0.3546441495778046,0.016887816646562123,0.2569360675512666
NQ,LOWER_k3,4,2.0,829,0.40651387213510254,0.3823884197828709,0.016887816646562123,0.1942098914354644
NQ,LOWER_k3,5,2.0,829,0.428226779252111,0.4089264173703257,0.016887816646562123,0.14595898673100122
NQ,LOWER_k3,10,2.0,829,0.46682750301568154,0.45476477683956573,0.016887816646562123,0.061519903498190594
NQ,LOWER_k3,15,2.0,829,0.4825090470446321,0.4752714113389626,0.016887816646562123,0.025331724969843185
NQ,LOWER_k3,20,2.0,829,0.4897466827503016,0.47889022919179736,0.016887816646562123,0.014475271411338963
NQ,LOWER_k3,30,2.0,829,0.4945717732207479,0.4825090470446321,0.016887816646562123,0.006031363088057901
NQ,LOWER_k3,60,2.0,829,0.4969843184559711,0.48492159227985526,0.016887816646562123,0.0012062726176115801
NQ,LOWER_k3,120,2.0,829,0.4969843184559711,0.48612786489746684,0.016887816646562123,0.0
NQ,UPPER_k0,1,2.0,1103,0.25385312783318226,0.23662737987307345,0.02357207615593835,0.485947416137806
NQ,UPPER_k0,2,2.0,1103,0.3327289211242067,0.3155031731640979,0.024478694469628286,0.3272892112420671
NQ,UPPER_k0,3,2.0,1103,0.3844061650045331,0.34904805077062556,0.024478694469628286,0.24206708975521304
NQ,UPPER_k0,4,2.0,1103,0.4097914777878513,0.3925657298277425,0.024478694469628286,0.17316409791477788
NQ,UPPER_k0,5,2.0,1103,0.4369900271985494,0.4043517679057117,0.024478694469628286,0.13417951042611062
NQ,UPPER_k0,10,2.0,1103,0.4741613780598368,0.4315503173164098,0.024478694469628286,0.06980961015412511
NQ,UPPER_k0,15,2.0,1103,0.4932003626473255,0.4469628286491387,0.024478694469628286,0.03535811423390753
NQ,UPPER_k0,20,2.0,1103,0.4986400725294651,0.4514959202175884,0.024478694469628286,0.025385312783318223
NQ,UPPER_k0,30,2.0,1103,0.5067996373526745,0.457842248413418,0.024478694469628286,0.010879419764279238
NQ,UPPER_k0,60,2.0,1103,0.5095194922937444,0.46237533998186764,0.024478694469628286,0.003626473254759746
NQ,UPPER_k0,120,2.0,1103,0.5113327289211242,0.46328195829555757,0.024478694469628286,0.0009066183136899365
NQ,UPPER_k1,1,2.0,1013,0.23000987166831194,0.19940769990128332,0.01579466929911155,0.5547877591312932
NQ,UPPER_k1,2,2.0,1013,0.3139190523198421,0.2704837117472853,0.01579466929911155,0.3998025666337611
NQ,UPPER_k1,3,2.0,1013,0.368213228035538,0.3149062191510365,0.01579466929911155,0.3010858835143139
NQ,UPPER_k1,4,2.0,1013,0.39387956564659427,0.3455083909180652,0.01579466929911155,0.24481737413622903
NQ,UPPER_k1,5,2.0,1013,0.42843040473840077,0.36327739387956565,0.01579466929911155,0.192497532082922
NQ,UPPER_k1,10,2.0,1013,0.47581441263573543,0.4096742349457058,0.01678183613030602,0.09772951628825272
NQ,UPPER_k1,15,2.0,1013,0.49259624876604147,0.42744323790720634,0.01678183613030602,0.0631786771964462
NQ,UPPER_k1,20,2.0,1013,0.5024679170779862,0.4383020730503455,0.01678183613030602,0.04244817374136229
NQ,UPPER_k1,30,2.0,1013,0.5113524185587365,0.4471865745310958,0.01678183613030602,0.024679170779861797
NQ,UPPER_k1,60,2.0,1013,0.5212240868706811,0.45804540967423496,0.01678183613030602,0.003948667324777887
NQ,UPPER_k1,120,2.0,1013,0.5241855873642646,0.4590325765054294,0.01678183613030602,0.0
NQ,UPPER_k2,1,2.0,911,0.2030735455543359,0.1877058177826564,0.010976948408342482,0.5982436882546652
NQ,UPPER_k2,2,2.0,911,0.27991218441273324,0.2623490669593853,0.012074643249176729,0.4456641053787047
NQ,UPPER_k2,3,2.0,911,0.33699231613611413,0.305159165751921,0.012074643249176729,0.34577387486278816
NQ,UPPER_k2,4,2.0,911,0.3754116355653128,0.3402854006586169,0.012074643249176729,0.2722283205268935
NQ,UPPER_k2,5,2.0,911,0.3940724478594951,0.36553238199780463,0.012074643249176729,0.2283205268935236
