instrument,level_id,year,activation_window,horizon,touches,continuation_first_rate,reversal_first_rate,cont_minus_rev_diff,median_signed_close,same_bar_reversal_rate,same_bar_blast_through_rate,mean_annual_effect,sd_annual_effect,n_years_within_1sd,n_years_with_pooled_sign,max_annual_effect,min_annual_effect,is_2020_largest_abs,one_year_gt_35pct_touches
ES,UPPER_k1,2020,1,30,46,0.36363636363636365,0.38636363636363635,-0.022727272727272728,2.4265453198293017,0.5217391304347826,0.4782608695652174,-0.00020202020202020332,0.09692273168221782,3,3,0.15555555555555556,-0.1111111111111111,False,False
ES,UPPER_k1,2021,1,30,44,0.38636363636363635,0.4090909090909091,-0.022727272727272728,2.3051462780081238,0.4318181818181818,0.5681818181818182,-0.00020202020202020332,0.09692273168221782,3,3,0.15555555555555556,-0.1111111111111111,False,False
ES,UPPER_k1,2022,1,30,45,0.4222222222222222,0.26666666666666666,0.15555555555555556,-0.5659522934674897,0.4666666666666667,0.5333333333333333,-0.00020202020202020332,0.09692273168221782,3,3,0.15555555555555556,-0.1111111111111111,False,False
ES,UPPER_k2,2018,1,30,24,0.17391304347826086,0.391304347826087,-0.21739130434782608,-0.730409346599572,0.625,0.375,0.0041407867494824,0.13843022311024816,3,2,0.14285714285714285,-0.21739130434782608,False,False
ES,UPPER_k2,2019,1,30,21,0.47619047619047616,0.38095238095238093,0.09523809523809523,-1.0691729277637023,0.6666666666666666,0.3333333333333333,0.0041407867494824,0.13843022311024816,3,2,0.14285714285714285,-0.21739130434782608,False,False
ES,UPPER_k2,2020,1,30,23,0.47619047619047616,0.3333333333333333,0.14285714285714285,3.564068667636093,0.43478260869565216,0.5652173913043478,0.0041407867494824,0.13843022311024816,3,2,0.14285714285714285,-0.21739130434782608,False,False
ES,UPPER_k2,2021,1,30,23,0.391304347826087,0.391304347826087,0.0,5.3632887469957495,0.5217391304347826,0.4782608695652174,0.0041407867494824,0.13843022311024816,3,2,0.14285714285714285,-0.21739130434782608,False,False
ES,UPPER_k2,2022,1,30,14,0.35714285714285715,0.35714285714285715,0.0,-5.624083193016304,0.5,0.5,0.0041407867494824,0.13843022311024816,3,2,0.14285714285714285,-0.21739130434782608,False,False
ES,UPPER_k3,2018,1,30,10,0.1111111111111111,0.4444444444444444,-0.3333333333333333,-3.042935922772358,0.8,0.2,-0.024999999999999994,0.26286350492645844,3,2,0.375,-0.3333333333333333,False,False
ES,UPPER_k3,2019,1,30,9,0.4444444444444444,0.4444444444444444,0.0,0.8935067459756283,0.7777777777777778,0.2222222222222222,-0.024999999999999994,0.26286350492645844,3,2,0.375,-0.3333333333333333,False,False
ES,UPPER_k3,2020,1,30,9,0.25,0.25,0.0,0.6511042673014344,0.3333333333333333,0.6666666666666666,-0.024999999999999994,0.26286350492645844,3,2,0.375,-0.3333333333333333,False,False
ES,UPPER_k3,2021,1,30,8,0.5,0.125,0.375,14.732226637981057,0.375,0.625,-0.024999999999999994,0.26286350492645844,3,2,0.375,-0.3333333333333333,False,False
ES,UPPER_k3,2022,1,30,6,0.16666666666666666,0.3333333333333333,-0.16666666666666666,-8.98220928705905,0.3333333333333333,0.6666666666666666,-0.024999999999999994,0.26286350492645844,3,2,0.375,-0.3333333333333333,False,False
NQ,LOWER_k0,2018,1,30,107,0.25961538461538464,0.5673076923076923,-0.3076923076923077,-1.537499999999909,0.5794392523364486,0.4205607476635514,-0.08557207498383969,0.1284478452723342,4,4,0.01904761904761905,-0.3076923076923077,False,False
NQ,LOWER_k0,2019,1,30,104,0.4117647058823529,0.45098039215686275,-0.0392156862745098,6.237500000000182,0.5339805825242718,0.46601941747572817,-0.08557207498383969,0.1284478452723342,4,4,0.01904761904761905,-0.3076923076923077,False,False
NQ,LOWER_k0,2020,1,30,106,0.4095238095238095,0.3904761904761905,0.01904761904761905,-12.274999999999636,0.5566037735849056,0.44339622641509435,-0.08557207498383969,0.1284478452723342,4,4,0.01904761904761905,-0.3076923076923077,False,False
NQ,LOWER_k0,2021,1,30,111,0.37272727272727274,0.44545454545454544,-0.07272727272727272,-4.375,0.5855855855855856,0.4144144144144144,-0.08557207498383969,0.1284478452723342,4,4,0.01904761904761905,-0.3076923076923077,False,False
NQ,LOWER_k0,2022,1,30,110,0.35454545454545455,0.38181818181818183,-0.02727272727272727,16.462500000000546,0.6090909090909091,0.39090909090909093,-0.08557207498383969,0.1284478452723342,4,4,0.01904761904761905,-0.3076923076923077,False,False
NQ,LOWER_k1,2018,1,30,46,0.2,0.4444444444444444,-0.24444444444444444,6.290640782884111,0.6086956521739131,0.391304347826087,-0.18661603732153362,0.10541219848950008,3,5,-0.06818181818181818,-0.3333333333333333,False,False
NQ,LOWER_k1,2019,1,30,54,0.24074074074074073,0.5740740740740741,-0.3333333333333333,7.20016290501917,0.6481481481481481,0.35185185185185186,-0.18661603732153362,0.10541219848950008,3,5,-0.06818181818181818,-0.3333333333333333,False,False
NQ,LOWER_k1,2020,1,30,47,0.30434782608695654,0.4782608695652174,-0.17391304347826086,-9.96209772830025,0.6170212765957447,0.3829787234042553,-0.18661603732153362,0.10541219848950008,3,5,-0.06818181818181818,-0.3333333333333333,False,False
NQ,LOWER_k1,2021,1,30,53,0.33962264150943394,0.4528301886792453,-0.11320754716981132,-9.959623716980786,0.6226415094339622,0.37735849056603776,-0.18661603732153362,0.10541219848950008,3,5,-0.06818181818181818,-0.3333333333333333,False,False
NQ,LOWER_k1,2022,1,30,44,0.36363636363636365,0.4318181818181818,-0.06818181818181818,-21.66198492015883,0.6136363636363636,0.38636363636363635,-0.18661603732153362,0.10541219848950008,3,5,-0.06818181818181818,-0.3333333333333333,False,False
NQ,LOWER_k2,2018,1,30,24,0.13043478260869565,0.6086956521739131,-0.4782608695652174,4.621409823820613,0.5833333333333334,0.4166666666666667,-0.1827866768370201,0.17003858791040685,4,5,-0.05263157894736842,-0.4782608695652174,False,False
NQ,LOWER_k2,2019,1,30,19,0.3157894736842105,0.3684210526315789,-0.05263157894736842,5.8135181693351115,0.631578947368421,0.3684210526315789,-0.1827866768370201,0.17003858791040685,4,5,-0.05263157894736842,-0.4782608695652174,False,False
NQ,LOWER_k2,2020,1,30,18,0.2777777777777778,0.3888888888888889,-0.1111111111111111,-12.529459589622093,0.6111111111111112,0.3888888888888889,-0.1827866768370201,0.17003858791040685,4,5,-0.05263157894736842,-0.4782608695652174,False,False
NQ,LOWER_k2,2021,1,30,24,0.3333333333333333,0.5,-0.16666666666666666,16.827456022294427,0.7083333333333334,0.2916666666666667,-0.1827866768370201,0.17003858791040685,4,5,-0.05263157894736842,-0.4782608695652174,False,False
NQ,LOWER_k2,2022,1,30,19,0.3157894736842105,0.42105263157894735,-0.10526315789473684,-26.330212192318868,0.7894736842105263,0.21052631578947367,-0.1827866768370201,0.17003858791040685,4,5,-0.05263157894736842,-0.4782608695652174,False,False
NQ,LOWER_k3,2018,1,30,13,0.0,0.6153846153846154,-0.6153846153846154,2.8071147357304653,0.6923076923076923,0.3076923076923077,-0.18974358974358974,0.2919957990790551,3,3,0.125,-0.6153846153846154,False,False
NQ,LOWER_k3,2019,1,30,9,0.3333333333333333,0.3333333333333333,0.0,7.365135675994679,0.6666666666666666,0.3333333333333333,-0.18974358974358974,0.2919957990790551,3,3,0.125,-0.6153846153846154,False,False
NQ,LOWER_k3,2020,1,30,9,0.2222222222222222,0.5555555555555556,-0.3333333333333333,-12.800151821240433,0.6666666666666666,0.3333333333333333,-0.18974358974358974,0.2919957990790551,3,3,0.125,-0.6153846153846154,False,False
NQ,LOWER_k3,2021,1,30,8,0.375,0.25,0.125,36.23156681670025,0.75,0.25,-0.18974358974358974,0.2919957990790551,3,3,0.125,-0.6153846153846154,False,False
NQ,LOWER_k3,2022,1,30,8,0.375,0.5,-0.125,5.411754904064765,0.75,0.25,-0.18974358974358974,0.2919957990790551,3,3,0.125,-0.6153846153846154,False,False
NQ,UPPER_k0,2018,1,30,114,0.4017857142857143,0.38392857142857145,0.017857142857142856,6.4375,0.4473684210526316,0.5526315789473685,0.09147675515829674,0.06316308209961842,3,5,0.1568627450980392,0.017857142857142856,False,False
NQ,UPPER_k0,2019,1,30,103,0.5196078431372549,0.3627450980392157,0.1568627450980392,3.912500000000364,0.4117647058823529,0.5882352941176471,0.09147675515829674,0.06316308209961842,3,5,0.1568627450980392,0.017857142857142856,False,False
NQ,UPPER_k0,2020,1,30,109,0.44761904761904764,0.3619047619047619,0.08571428571428572,-0.3500000000003638,0.47706422018348627,0.5229357798165137,0.09147675515829674,0.06316308209961842,3,5,0.1568627450980392,0.017857142857142856,False,False
NQ,UPPER_k0,2021,1,30,117,0.4482758620689655,0.4051724137931034,0.04310344827586207,12.987500000000182,0.452991452991453,0.5470085470085471,0.09147675515829674,0.06316308209961842,3,5,0.1568627450980392,0.017857142857142856,False,False
NQ,UPPER_k0,2022,1,30,117,0.49572649572649574,0.3418803418803419,0.15384615384615385,9.325000000000728,0.452991452991453,0.5470085470085471,0.09147675515829674,0.06316308209961842,3,5,0.1568627450980392,0.017857142857142856,False,False
NQ,UPPER_k1,2018,1,30,48,0.5,0.3333333333333333,0.16666666666666666,6.221585741109266,0.4791666666666667,0.5208333333333334,0.08969508752117447,0.12572193958395442,4,4,0.17391304347826086,-0.11363636363636363,False,False
NQ,UPPER_k1,2019,1,30,44,0.36363636363636365,0.4772727272727273,-0.11363636363636363,5.698397072962507,0.5681818181818182,0.4318181818181818,0.08969508752117447,0.12572193958395442,4,4,0.17391304347826086,-0.11363636363636363,False,False
NQ,UPPER_k1,2020,1,30,44,0.38095238095238093,0.3333333333333333,0.047619047619047616,-5.212004092555617,0.5227272727272727,0.4772727272727273,0.08969508752117447,0.12572193958395442,4,4,0.17391304347826086,-0.11363636363636363,False,False
NQ,UPPER_k1,2021,1,30,46,0.5,0.32608695652173914,0.17391304347826086,11.285465030296109,0.391304347826087,0.6086956521739131,0.08969508752117447,0.12572193958395442,4,4,0.17391304347826086,-0.11363636363636363,False,False
NQ,UPPER_k1,2022,1,30,46,0.5,0.32608695652173914,0.17391304347826086,23.108938027271506,0.43478260869565216,0.5652173913043478,0.08969508752117447,0.12572193958395442,4,4,0.17391304347826086,-0.11363636363636363,False,False
NQ,UPPER_k2,2018,1,30,19,0.2631578947368421,0.5263157894736842,-0.2631578947368421,3.9442210948045613,0.5789473684210527,0.42105263157894735,-0.03671052631578947,0.22556120377449543,3,3,0.3,-0.2631578947368421,False,False
NQ,UPPER_k2,2019,1,30,19,0.3157894736842105,0.5263157894736842,-0.21052631578947367,-0.4738395772201329,0.5789473684210527,0.42105263157894735,-0.03671052631578947,0.22556120377449543,3,3,0.3,-0.2631578947368421,False,False
NQ,UPPER_k2,2020,1,30,20,0.3684210526315789,0.3157894736842105,0.05263157894736842,10.819870654257102,0.25,0.75,-0.03671052631578947,0.22556120377449543,3,3,0.3,-0.2631578947368421,False,False
NQ,UPPER_k2,2021,1,30,20,0.55,0.25,0.3,30.28304785254204,0.45,0.55,-0.03671052631578947,0.22556120377449543,3,3,0.3,-0.2631578947368421,False,False
NQ,UPPER_k2,2022,1,30,16,0.25,0.3125,-0.0625,11.859154647388095,0.375,0.625,-0.03671052631578947,0.22556120377449543,3,3,0.3,-0.2631578947368421,False,False
NQ,UPPER_k3,2018,1,30,8,0.375,0.5,-0.125,5.486292913449688,0.875,0.125,0.0659090909090909,0.2844139577397854,4,3,0.3333333333333333,-0.3333333333333333,False,False
NQ,UPPER_k3,2019,1,30,6,0.5,0.16666666666666666,0.3333333333333333,3.4126628328749575,0.8333333333333334,0.16666666666666666,0.0659090909090909,0.2844139577397854,4,3,0.3333333333333333,-0.3333333333333333,False,False
NQ,UPPER_k3,2020,1,30,12,0.45454545454545453,0.2727272727272727,0.18181818181818182,32.515384372387416,0.3333333333333333,0.6666666666666666,0.0659090909090909,0.2844139577397854,4,3,0.3333333333333333,-0.3333333333333333,False,False
NQ,UPPER_k3,2021,1,30,11,0.45454545454545453,0.18181818181818182,0.2727272727272727,37.96795154604479,0.45454545454545453,0.5454545454545454,0.0659090909090909,0.2844139577397854,4,3,0.3333333333333333,-0.3333333333333333,False,False
NQ,UPPER_k3,2022,1,30,3,0.0,0.3333333333333333,-0.3333333333333333,-46.15968538398192,0.3333333333333333,0.6666666666666666,0.0659090909090909,0.2844139577397854,4,3,0.3333333333333333,-0.3333333333333333,False,False
ES,LOWER_k0,2018,2,30,137,0.31343283582089554,0.4925373134328358,-0.1791044776119403,-0.41249999999990905,0.49635036496350365,0.5036496350364964,-0.02162032304232263,0.09959128763694955,4,3,0.06666666666666667,-0.1791044776119403,False,False
ES,LOWER_k0,2019,2,30,140,0.4701492537313433,0.41044776119402987,0.05970149253731343,1.1875,0.5971223021582733,0.4028776978417266,-0.02162032304232263,0.09959128763694955,4,3,0.06666666666666667,-0.1791044776119403,False,False
ES,LOWER_k0,2020,2,30,145,0.4027777777777778,0.4444444444444444,-0.041666666666666664,-0.599999999999909,0.625,0.375,-0.02162032304232263,0.09959128763694955,4,3,0.06666666666666667,-0.1791044776119403,False,False
ES,LOWER_k0,2021,2,30,137,0.45925925925925926,0.3925925925925926,0.06666666666666667,-0.4250000000001819,0.5037037037037037,0.4962962962962963,-0.02162032304232263,0.09959128763694955,4,3,0.06666666666666667,-0.1791044776119403,False,False
ES,LOWER_k0,2022,2,30,147,0.3835616438356164,0.3972602739726027,-0.0136986301369863,3.125,0.5850340136054422,0.41496598639455784,-0.02162032304232263,0.09959128763694955,4,3,0.06666666666666667,-0.1791044776119403,False,False
ES,LOWER_k1,2018,2,30,79,0.3076923076923077,0.4230769230769231,-0.11538461538461539,-0.15488403084464153,0.5443037974683544,0.45569620253164556,-0.043140515547598256,0.10301012092006624,4,2,0.058823529411764705,-0.18604651162790697,True,False
ES,LOWER_k1,2019,2,30,74,0.4084507042253521,0.39436619718309857,0.014084507042253521,1.5052511290164148,0.581081081081081,0.4189189189189189,-0.043140515547598256,0.10301012092006624,4,2,0.058823529411764705,-0.18604651162790697,True,False
ES,LOWER_k1,2020,2,30,87,0.3372093023255814,0.5232558139534884,-0.18604651162790697,-1.145740018167544,0.5747126436781609,0.42528735632183906,-0.043140515547598256,0.10301012092006624,4,2,0.058823529411764705,-0.18604651162790697,True,False
ES,LOWER_k1,2021,2,30,78,0.4230769230769231,0.41025641025641024,0.01282051282051282,-0.35900231104187696,0.5641025641025641,0.4358974358974359,-0.043140515547598256,0.10301012092006624,4,2,0.058823529411764705,-0.18604651162790697,True,False
ES,LOWER_k1,2022,2,30,86,0.4117647058823529,0.35294117647058826,0.058823529411764705,3.4653007231368065,0.45348837209302323,0.5465116279069767,-0.043140515547598256,0.10301012092006624,4,2,0.058823529411764705,-0.18604651162790697,True,False
ES,LOWER_k2,2018,2,30,42,0.30952380952380953,0.42857142857142855,-0.11904761904761904,-1.126802999250458,0.4523809523809524,0.5476190476190477,-0.031713564213564215,0.14203609900705508,3,3,0.16666666666666666,-0.17777777777777778,True,False
ES,LOWER_k2,2019,2,30,44,0.47619047619047616,0.30952380952380953,0.16666666666666666,2.9404126308227205,0.5454545454545454,0.45454545454545453,-0.031713564213564215,0.14203609900705508,3,3,0.16666666666666666,-0.17777777777777778,True,False
ES,LOWER_k2,2020,2,30,45,0.3111111111111111,0.4888888888888889,-0.17777777777777778,-5.468662862915153,0.6444444444444445,0.35555555555555557,-0.031713564213564215,0.14203609900705508,3,3,0.16666666666666666,-0.17777777777777778,True,False
ES,LOWER_k2,2021,2,30,44,0.29545454545454547,0.38636363636363635,-0.09090909090909091,-1.557682106111315,0.6136363636363636,0.38636363636363635,-0.031713564213564215,0.14203609900705508,3,3,0.16666666666666666,-0.17777777777777778,True,False
ES,LOWER_k2,2022,2,30,48,0.3958333333333333,0.3333333333333333,0.0625,-0.18254700091893028,0.5208333333333334,0.4791666666666667,-0.031713564213564215,0.14203609900705508,3,3,0.16666666666666666,-0.17777777777777778,True,False
ES,LOWER_k3,2018,2,30,24,0.20833333333333334,0.5,-0.2916666666666667,-0.10085384107992468,0.5,0.5,-0.01590909090909091,0.16855847802538218,3,1,0.16666666666666666,-0.2916666666666667,False,False
ES,LOWER_k3,2019,2,30,22,0.45454545454545453,0.4090909090909091,0.045454545454545456,1.355524992259916,0.4090909090909091,0.5909090909090909,-0.01590909090909091,0.16855847802538218,3,1,0.16666666666666666,-0.2916666666666667,False,False
ES,LOWER_k3,2020,2,30,24,0.4583333333333333,0.2916666666666667,0.16666666666666666,-5.766457009686974,0.6666666666666666,0.3333333333333333,-0.01590909090909091,0.16855847802538218,3,1,0.16666666666666666,-0.2916666666666667,False,False
ES,LOWER_k3,2021,2,30,23,0.34782608695652173,0.34782608695652173,0.0,-0.14791576165680453,0.6521739130434783,0.34782608695652173,-0.01590909090909091,0.16855847802538218,3,1,0.16666666666666666,-0.2916666666666667,False,False
ES,LOWER_k3,2022,2,30,35,0.42857142857142855,0.42857142857142855,0.0,-2.3634337744169898,0.5428571428571428,0.45714285714285713,-0.01590909090909091,0.16855847802538218,3,1,0.16666666666666666,-0.2916666666666667,False,False
ES,UPPER_k0,2018,2,30,144,0.3873239436619718,0.39436619718309857,-0.007042253521126761,0.16250000000013642,0.45774647887323944,0.5422535211267606,0.02080040556944791,0.11149758624958946,3,2,0.14583333333333334,-0.1044776119402985,False,False
ES,UPPER_k0,2019,2,30,134,0.3805970149253731,0.48507462686567165,-0.1044776119402985,1.1375000000000455,0.5757575757575758,0.42424242424242425,0.02080040556944791,0.11149758624958946,3,2,0.14583333333333334,-0.1044776119402985,False,False
ES,UPPER_k0,2020,2,30,143,0.38405797101449274,0.4420289855072464,-0.057971014492753624,0.5,0.5524475524475524,0.44755244755244755,0.02080040556944791,0.11149758624958946,3,2,0.14583333333333334,-0.1044776119402985,False,False
ES,UPPER_k0,2021,2,30,142,0.5106382978723404,0.3829787234042553,0.1276595744680851,2.024999999999636,0.4014084507042254,0.5985915492957746,0.02080040556944791,0.11149758624958946,3,2,0.14583333333333334,-0.1044776119402985,False,False
ES,UPPER_k0,2022,2,30,144,0.5277777777777778,0.3819444444444444,0.14583333333333334,1.237500000000182,0.4859154929577465,0.5140845070422535,0.02080040556944791,0.11149758624958946,3,2,0.14583333333333334,-0.1044776119402985,False,False
ES,UPPER_k1,2018,2,30,93,0.391304347826087,0.42391304347826086,-0.03260869565217391,0.09635432275808853,0.5483870967741935,0.45161290322580644,0.10130766423144615,0.14698411804063113,4,4,0.30864197530864196,-0.03260869565217391,False,False
ES,UPPER_k1,2019,2,30,71,0.43661971830985913,0.4225352112676056,0.014084507042253521,1.9422619941101402,0.4507042253521127,0.5492957746478874,0.10130766423144615,0.14698411804063113,4,4,0.30864197530864196,-0.03260869565217391,False,False
ES,UPPER_k1,2020,2,30,74,0.4027777777777778,0.3888888888888889,0.013888888888888888,2.5096297153788782,0.5,0.5,0.10130766423144615,0.14698411804063113,4,4,0.30864197530864196,-0.03260869565217391,False,False
ES,UPPER_k1,2021,2,30,80,0.5189873417721519,0.31645569620253167,0.20253164556962025,1.9105022580324658,0.3375,0.6625,0.10130766423144615,0.14698411804063113,4,4,0.30864197530864196,-0.03260869565217391,False,False
ES,UPPER_k1,2022,2,30,81,0.5555555555555556,0.24691358024691357,0.30864197530864196,2.7361537154656617,0.4567901234567901,0.5432098765432098,0.10130766423144615,0.14698411804063113,4,4,0.30864197530864196,-0.03260869565217391,False,False
ES,UPPER_k2,2018,2,30,54,0.33962264150943394,0.37735849056603776,-0.03773584905660377,0.0857864376271209,0.5,0.5,0.09250071432322658,0.09490922010966343,3,4,0.225,-0.03773584905660377,True,False
ES,UPPER_k2,2019,2,30,41,0.4634146341463415,0.34146341463414637,0.12195121951219512,0.2735755630933454,0.5853658536585366,0.4146341463414634,0.09250071432322658,0.09490922010966343,3,4,0.225,-0.03773584905660377,True,False
ES,UPPER_k2,2020,2,30,42,0.525,0.3,0.225,3.94040268177514,0.42857142857142855,0.5714285714285714,0.09250071432322658,0.09490922010966343,3,4,0.225,-0.03773584905660377,True,False
ES,UPPER_k2,2021,2,30,45,0.45454545454545453,0.38636363636363635,0.06818181818181818,1.2602925560163385,0.5333333333333333,0.4666666666666667,0.09250071432322658,0.09490922010966343,3,4,0.225,-0.03773584905660377,True,False
ES,UPPER_k2,2022,2,30,47,0.44680851063829785,0.3617021276595745,0.0851063829787234,-2.37054639873395,0.46808510638297873,0.5319148936170213,0.09250071432322658,0.09490922010966343,3,4,0.225,-0.03773584905660377,True,False
ES,UPPER_k3,2018,2,30,27,0.3076923076923077,0.34615384615384615,-0.038461538461538464,-1.6432229304459725,0.5555555555555556,0.4444444444444444,0.09590500079630514,0.10979770297673977,3,4,0.23809523809523808,-0.038461538461538464,False,False
ES,UPPER_k3,2019,2,30,23,0.5217391304347826,0.34782608695652173,0.17391304347826086,-0.6896366553601183,0.5652173913043478,0.43478260869565216,0.09590500079630514,0.10979770297673977,3,4,0.23809523809523808,-0.038461538461538464,False,False
ES,UPPER_k3,2020,2,30,24,0.30434782608695654,0.2608695652173913,0.043478260869565216,3.1841668751039833,0.4166666666666667,0.5833333333333334,0.09590500079630514,0.10979770297673977,3,4,0.23809523809523808,-0.038461538461538464,False,False
ES,UPPER_k3,2021,2,30,21,0.47619047619047616,0.23809523809523808,0.23809523809523808,2.950362337867773,0.5238095238095238,0.47619047619047616,0.09590500079630514,0.10979770297673977,3,4,0.23809523809523808,-0.038461538461538464,False,False
ES,UPPER_k3,2022,2,30,16,0.375,0.3125,0.0625,1.5395590402363268,0.5,0.5,0.09590500079630514,0.10979770297673977,3,4,0.23809523809523808,-0.038461538461538464,False,False
NQ,LOWER_k0,2018,2,30,149,0.2945205479452055,0.547945205479452,-0.2534246575342466,-1.6875,0.5838926174496645,0.4161073825503356,-0.04465193021128569,0.1251124079879937,3,3,0.08088235294117647,-0.2534246575342466,False,False
NQ,LOWER_k0,2019,2,30,141,0.427536231884058,0.4492753623188406,-0.021739130434782608,1.150000000000091,0.5035971223021583,0.49640287769784175,-0.04465193021128569,0.1251124079879937,3,3,0.08088235294117647,-0.2534246575342466,False,False
NQ,LOWER_k0,2020,2,30,137,0.45588235294117646,0.375,0.08088235294117647,-11.575000000000728,0.5401459854014599,0.45985401459854014,-0.04465193021128569,0.1251124079879937,3,3,0.08088235294117647,-0.2534246575342466,False,False
NQ,LOWER_k0,2021,2,30,140,0.41007194244604317,0.4460431654676259,-0.03597122302158273,-4.274999999999636,0.5642857142857143,0.4357142857142857,-0.04465193021128569,0.1251124079879937,3,3,0.08088235294117647,-0.2534246575342466,False,False
NQ,LOWER_k0,2022,2,30,145,0.3916083916083916,0.38461538461538464,0.006993006993006993,12.274999999999636,0.6137931034482759,0.38620689655172413,-0.04465193021128569,0.1251124079879937,3,3,0.08088235294117647,-0.2534246575342466,False,False
NQ,LOWER_k1,2018,2,30,76,0.3108108108108108,0.3783783783783784,-0.06756756756756757,1.6354242438401343,0.5526315789473685,0.4473684210526316,-0.04023537564252146,0.09026147108878403,3,3,0.056818181818181816,-0.1794871794871795,False,False
NQ,LOWER_k1,2019,2,30,80,0.3333333333333333,0.5128205128205128,-0.1794871794871795,4.770315273174674,0.5625,0.4375,-0.04023537564252146,0.09026147108878403,3,3,0.056818181818181816,-0.1794871794871795,False,False
NQ,LOWER_k1,2020,2,30,88,0.39080459770114945,0.41379310344827586,-0.022988505747126436,-9.271923250833424,0.48863636363636365,0.5113636363636364,-0.04023537564252146,0.09026147108878403,3,3,0.056818181818181816,-0.1794871794871795,False,False
NQ,LOWER_k1,2021,2,30,83,0.42168674698795183,0.40963855421686746,0.012048192771084338,-0.5876524375125882,0.5542168674698795,0.4457831325301205,-0.04023537564252146,0.09026147108878403,3,3,0.056818181818181816,-0.1794871794871795,False,False
NQ,LOWER_k1,2022,2,30,89,0.42045454545454547,0.36363636363636365,0.056818181818181816,-8.548547096138464,0.5393258426966292,0.4606741573033708,-0.04023537564252146,0.09026147108878403,3,3,0.056818181818181816,-0.1794871794871795,False,False
NQ,LOWER_k2,2018,2,30,48,0.21739130434782608,0.5869565217391305,-0.3695652173913043,3.34955867354347,0.5833333333333334,0.4166666666666667,-0.06613477274967958,0.17565083710774065,4,3,0.075,-0.3695652173913043,False,False
NQ,LOWER_k2,2019,2,30,36,0.3888888888888889,0.3611111111111111,0.027777777777777776,6.20272128603483,0.5833333333333334,0.4166666666666667,-0.06613477274967958,0.17565083710774065,4,3,0.075,-0.3695652173913043,False,False
NQ,LOWER_k2,2020,2,30,40,0.4,0.325,0.075,-8.056625274975886,0.525,0.475,-0.06613477274967958,0.17565083710774065,4,3,0.075,-0.3695652173913043,False,False
NQ,LOWER_k2,2021,2,30,49,0.40816326530612246,0.42857142857142855,-0.02040816326530612,1.1749131946799025,0.6530612244897959,0.3469387755102041,-0.06613477274967958,0.17565083710774065,4,3,0.075,-0.3695652173913043,False,False
NQ,LOWER_k2,2022,2,30,47,0.3695652173913043,0.41304347826086957,-0.043478260869565216,-38.549649007280095,0.5957446808510638,0.40425531914893614,-0.06613477274967958,0.17565083710774065,4,3,0.075,-0.3695652173913043,False,False
NQ,LOWER_k3,2018,2,30,24,0.16666666666666666,0.4166666666666667,-0.25,2.3145185421913084,0.5833333333333334,0.4166666666666667,-0.026985645933014356,0.16412367281280485,3,3,0.21052631578947367,-0.25,False,False
NQ,LOWER_k3,2019,2,30,20,0.35,0.4,-0.05,8.60605303415332,0.65,0.35,-0.026985645933014356,0.16412367281280485,3,3,0.21052631578947367,-0.25,False,False
NQ,LOWER_k3,2020,2,30,22,0.36363636363636365,0.4090909090909091,-0.045454545454545456,-9.9220895715589,0.5909090909090909,0.4090909090909091,-0.026985645933014356,0.16412367281280485,3,3,0.21052631578947367,-0.25,False,False
NQ,LOWER_k3,2021,2,30,19,0.5263157894736842,0.3157894736842105,0.21052631578947367,24.986240319813078,0.5263157894736842,0.47368421052631576,-0.026985645933014356,0.16412367281280485,3,3,0.21052631578947367,-0.25,False,False
NQ,LOWER_k3,2022,2,30,22,0.4090909090909091,0.4090909090909091,0.0,-24.586917842347248,0.5454545454545454,0.45454545454545453,-0.026985645933014356,0.16412367281280485,3,3,0.21052631578947367,-0.25,False,False
NQ,UPPER_k0,2018,2,30,148,0.4452054794520548,0.3698630136986301,0.07534246575342465,5.287499999999909,0.46621621621621623,0.5337837837837838,0.10919329455160573,0.04206253723518787,3,5,0.1597222222222222,0.057692307692307696,False,False
NQ,UPPER_k0,2019,2,30,135,0.5,0.3656716417910448,0.13432835820895522,2.612500000000182,0.4253731343283582,0.5746268656716418,0.10919329455160573,0.04206253723518787,3,5,0.1597222222222222,0.057692307692307696,False,False
NQ,UPPER_k0,2020,2,30,147,0.4755244755244755,0.35664335664335667,0.11888111888111888,0.7749999999996362,0.46258503401360546,0.5374149659863946,0.10919329455160573,0.04206253723518787,3,5,0.1597222222222222,0.057692307692307696,False,False
NQ,UPPER_k0,2021,2,30,157,0.46153846153846156,0.40384615384615385,0.057692307692307696,7.862500000000182,0.42038216560509556,0.5796178343949044,0.10919329455160573,0.04206253723518787,3,5,0.1597222222222222,0.057692307692307696,False,False
NQ,UPPER_k0,2022,2,30,145,0.5069444444444444,0.3472222222222222,0.1597222222222222,5.412499999999454,0.45517241379310347,0.5448275862068965,0.10919329455160573,0.04206253723518787,3,5,0.1597222222222222,0.057692307692307696,False,False
NQ,UPPER_k1,2018,2,30,90,0.48863636363636365,0.3409090909090909,0.14772727272727273,5.417913824098832,0.4111111111111111,0.5888888888888889,0.12988083660740912,0.045173172751444744,4,5,0.17045454545454544,0.05263157894736842,False,False
NQ,UPPER_k1,2019,2,30,76,0.4605263157894737,0.40789473684210525,0.05263157894736842,4.053600280218689,0.5,0.5,0.12988083660740912,0.045173172751444744,4,5,0.17045454545454544,0.05263157894736842,False,False
