instrument,level_id,horizon,b,n_continuation_first,n_reversal_first,n_same_bar_tie,n_neither,n_nontied,continuation_first_rate,reversal_first_rate,same_bar_tie_rate,neither_rate,cont_minus_rev_diff,p_raw,q_value
NQ,lower_N10_median_k3,30,3.0,414,390,2,35,804,0.49227110582639716,0.4637336504161712,0.0023781212841854932,0.041617122473246136,0.028537455410225954,0.41729759254472765,0.9438759947722752
NQ,lower_N10_median_k3,60,3.0,429,402,2,8,831,0.5101070154577884,0.4780023781212842,0.0023781212841854932,0.009512485136741973,0.03210463733650415,0.3671030920326049,1.0
NQ,lower_N10_median_k3,120,3.0,431,406,2,2,837,0.5124851367419738,0.4827586206896552,0.0023781212841854932,0.0023781212841854932,0.02972651605231863,0.40680147934117394,0.9415595572362393
NQ,lower_N20_ema_k0,30,3.0,495,528,6,43,1023,0.46175373134328357,0.4925373134328358,0.005597014925373134,0.04011194029850746,-0.03078358208955223,0.31707410446467854,0.9438759947722752
NQ,lower_N20_ema_k0,60,3.0,505,539,6,22,1044,0.4710820895522388,0.5027985074626866,0.005597014925373134,0.020522388059701493,-0.031716417910447825,0.3070991718740331,1.0
NQ,lower_N20_ema_k0,120,3.0,512,547,6,7,1059,0.47761194029850745,0.5102611940298507,0.005597014925373134,0.0065298507462686565,-0.03264925373134325,0.29611445529669295,0.9415595572362393
NQ,lower_N20_ema_k1,30,3.0,472,451,0,46,923,0.4871001031991744,0.46542827657378744,0.0,0.047471620227038186,0.02167182662538697,0.5103619232385259,0.9438759947722752
NQ,lower_N20_ema_k1,60,3.0,484,467,0,18,951,0.49948400412796695,0.48194014447884415,0.0,0.018575851393188854,0.017543859649122806,0.603898646872542,1.0
NQ,lower_N20_ema_k1,120,3.0,486,474,0,9,960,0.5015479876160991,0.4891640866873065,0.0,0.009287925696594427,0.012383900928792602,0.7225922183440906,0.9415595572362393
NQ,lower_N20_ema_k2,30,3.0,421,407,3,61,828,0.47197309417040356,0.4562780269058296,0.0033632286995515697,0.06838565022421525,0.01569506726457398,0.6514527234949564,0.9438759947722752
NQ,lower_N20_ema_k2,60,3.0,444,429,3,16,873,0.4977578475336323,0.48094170403587444,0.0033632286995515697,0.017937219730941704,0.01681614349775784,0.6356474842669154,1.0
NQ,lower_N20_ema_k2,120,3.0,448,435,3,6,883,0.5022421524663677,0.4876681614349776,0.0033632286995515697,0.006726457399103139,0.014573991031390121,0.6863596540480933,0.9415595572362393
NQ,lower_N20_ema_k3,30,3.0,390,377,0,40,767,0.483271375464684,0.46716232961586124,0.0,0.04956629491945477,0.01610904584882278,0.6648283935711339,0.9438759947722752
NQ,lower_N20_ema_k3,60,3.0,404,386,0,17,790,0.5006195786864932,0.47831474597273854,0.0,0.021065675340768277,0.022304832713754663,0.5453170253030611,1.0
NQ,lower_N20_ema_k3,120,3.0,410,394,0,3,804,0.5080545229244114,0.4882280049566295,0.0,0.0037174721189591076,0.019826517967781954,0.5968265207784011,0.9415595572362393
NQ,lower_N20_mean_k0,30,3.0,491,525,6,51,1016,0.4575955265610438,0.48928238583411,0.005591798695246971,0.047530288909599254,-0.03168685927306619,0.30052506034531157,0.9438759947722752
NQ,lower_N20_mean_k0,60,3.0,502,539,6,26,1041,0.4678471575023299,0.5023299161230196,0.005591798695246971,0.024231127679403542,-0.03448275862068967,0.2645085719940707,1.0
NQ,lower_N20_mean_k0,120,3.0,511,551,6,5,1062,0.4762348555452004,0.5135135135135135,0.005591798695246971,0.004659832246039142,-0.03727865796831309,0.23138939186096424,0.9415595572362393
NQ,lower_N20_mean_k1,30,3.0,478,446,1,45,924,0.4927835051546392,0.45979381443298967,0.0010309278350515464,0.04639175257731959,0.032989690721649534,0.30780971746727437,0.9438759947722752
NQ,lower_N20_mean_k1,60,3.0,489,463,1,17,952,0.5041237113402062,0.477319587628866,0.0010309278350515464,0.01752577319587629,0.026804123711340166,0.41780789132630136,1.0
NQ,lower_N20_mean_k1,120,3.0,492,470,1,7,962,0.5072164948453608,0.4845360824742268,0.0010309278350515464,0.007216494845360825,0.022680412371133996,0.4983835441784354,0.9415595572362393
NQ,lower_N20_mean_k2,30,3.0,421,411,1,57,832,0.4730337078651685,0.46179775280898877,0.0011235955056179776,0.06404494382022471,0.011235955056179747,0.7550476695780501,0.9438759947722752
NQ,lower_N20_mean_k2,60,3.0,441,432,1,16,873,0.49550561797752807,0.4853932584269663,0.0011235955056179776,0.017977528089887642,0.010112359550561778,0.7865948680596428,1.0
NQ,lower_N20_mean_k2,120,3.0,443,439,1,7,882,0.49775280898876406,0.49325842696629213,0.0011235955056179776,0.007865168539325843,0.004494382022471932,0.9195458621358061,1.0
NQ,lower_N20_mean_k3,30,3.0,400,367,0,42,767,0.49443757725587145,0.453646477132262,0.0,0.0519159456118665,0.040791100123609425,0.24788781342184826,0.9438759947722752
NQ,lower_N20_mean_k3,60,3.0,415,378,0,16,793,0.5129789864029666,0.4672435105067985,0.0,0.019777503090234856,0.045735475896168054,0.20107933281190843,1.0
NQ,lower_N20_mean_k3,120,3.0,421,385,0,3,806,0.5203955500618047,0.4758961681087763,0.0,0.003708281829419036,0.04449938195302844,0.2176173553890194,0.9415595572362393
NQ,lower_N20_median_k0,30,3.0,508,533,5,42,1041,0.46691176470588236,0.4898897058823529,0.004595588235294118,0.03860294117647059,-0.022977941176470562,0.456982842574488,0.9438759947722752
NQ,lower_N20_median_k0,60,3.0,515,545,5,23,1060,0.4733455882352941,0.5009191176470589,0.004595588235294118,0.021139705882352942,-0.027573529411764774,0.37308296542743197,1.0
NQ,lower_N20_median_k0,120,3.0,522,553,5,8,1075,0.4797794117647059,0.5082720588235294,0.004595588235294118,0.007352941176470588,-0.02849264705882354,0.36020224263298306,0.9415595572362393
NQ,lower_N20_median_k1,30,3.0,479,463,2,44,942,0.4848178137651822,0.4686234817813765,0.0020242914979757085,0.044534412955465584,0.016194331983805654,0.6250587528100052,0.9438759947722752
NQ,lower_N20_median_k1,60,3.0,487,482,2,17,969,0.49291497975708504,0.48785425101214575,0.0020242914979757085,0.01720647773279352,0.005060728744939291,0.8977630879895475,1.0
NQ,lower_N20_median_k1,120,3.0,491,489,2,6,980,0.49696356275303644,0.4949392712550607,0.0020242914979757085,0.006072874493927126,0.0020242914979757276,0.9745190137060508,1.0
NQ,lower_N20_median_k2,30,3.0,429,419,2,58,848,0.4724669603524229,0.46145374449339205,0.0022026431718061676,0.06387665198237885,0.011013215859030867,0.757295856270779,0.9438759947722752
NQ,lower_N20_median_k2,60,3.0,452,439,2,15,891,0.4977973568281938,0.4834801762114537,0.0022026431718061676,0.016519823788546256,0.014317180616740088,0.6876961386645897,1.0
NQ,lower_N20_median_k2,120,3.0,455,444,2,7,899,0.501101321585903,0.4889867841409692,0.0022026431718061676,0.007709251101321586,0.012114537444933848,0.738763571451585,0.9482629369969351
NQ,lower_N20_median_k3,30,3.0,391,394,0,39,785,0.47451456310679613,0.47815533980582525,0.0,0.04733009708737864,-0.0036407766990291246,0.9430989016214709,1.0
NQ,lower_N20_median_k3,60,3.0,403,406,0,15,809,0.4890776699029126,0.49271844660194175,0.0,0.01820388349514563,-0.0036407766990291246,0.943947691160519,1.0
NQ,lower_N20_median_k3,120,3.0,410,411,0,3,821,0.4975728155339806,0.4987864077669903,0.0,0.0036407766990291263,-0.0012135922330097082,1.0,1.0
NQ,lower_N5_ema_k0,30,3.0,509,515,16,42,1024,0.4704251386321627,0.47597042513863214,0.014787430683918669,0.038817005545286505,-0.00554528650646946,0.8758457582286842,1.0
NQ,lower_N5_ema_k0,60,3.0,520,532,16,14,1052,0.4805914972273567,0.49168207024029575,0.014787430683918669,0.012939001848428836,-0.011090573012939031,0.7345187924498967,1.0
NQ,lower_N5_ema_k0,120,3.0,524,537,16,5,1061,0.48428835489833644,0.49630314232902034,0.014787430683918669,0.0046210720887245845,-0.012014787430683904,0.7125911844251429,0.9415595572362393
NQ,lower_N5_ema_k1,30,3.0,460,479,13,45,939,0.46138415245737213,0.48044132397191575,0.013039117352056168,0.04513540621865597,-0.019057171514543614,0.5569528367250393,0.9438759947722752
NQ,lower_N5_ema_k1,60,3.0,473,499,13,12,972,0.4744232698094283,0.5005015045135406,0.013039117352056168,0.012036108324974924,-0.026078234704112302,0.42263930936866284,1.0
NQ,lower_N5_ema_k1,120,3.0,475,504,13,5,979,0.4764292878635908,0.5055165496489469,0.013039117352056168,0.0050150451354062184,-0.02908726178535609,0.37085733330755927,0.9415595572362393
NQ,lower_N5_ema_k2,30,3.0,430,448,13,37,878,0.46336206896551724,0.4827586206896552,0.014008620689655173,0.03987068965517242,-0.019396551724137956,0.5661805809065298,0.9438759947722752
NQ,lower_N5_ema_k2,60,3.0,440,461,13,14,901,0.47413793103448276,0.49676724137931033,0.014008620689655173,0.015086206896551725,-0.02262931034482757,0.5052434977495602,1.0
NQ,lower_N5_ema_k2,120,3.0,447,465,13,3,912,0.4816810344827586,0.5010775862068966,0.014008620689655173,0.003232758620689655,-0.019396551724137956,0.5735090873199608,0.9415595572362393
NQ,lower_N5_ema_k3,30,3.0,392,418,16,30,810,0.45794392523364486,0.4883177570093458,0.018691588785046728,0.035046728971962614,-0.030373831775700966,0.3797322908187366,0.9438759947722752
NQ,lower_N5_ema_k3,60,3.0,405,430,16,5,835,0.47313084112149534,0.5023364485981309,0.018691588785046728,0.005841121495327103,-0.02920560747663553,0.40624009933488786,1.0
NQ,lower_N5_ema_k3,120,3.0,406,430,16,4,836,0.4742990654205608,0.5023364485981309,0.018691588785046728,0.004672897196261682,-0.028037383177570097,0.4263562162268239,0.9415595572362393
NQ,lower_N5_mean_k0,30,3.0,494,535,16,39,1029,0.45571955719557194,0.4935424354243542,0.014760147601476014,0.035977859778597784,-0.037822878228782275,0.21239188047125548,0.9438759947722752
NQ,lower_N5_mean_k0,60,3.0,504,550,16,14,1054,0.46494464944649444,0.507380073800738,0.014760147601476014,0.012915129151291513,-0.04243542435424358,0.16568786065364166,1.0
NQ,lower_N5_mean_k0,120,3.0,509,555,16,4,1064,0.46955719557195574,0.5119926199261993,0.014760147601476014,0.0036900369003690036,-0.04243542435424352,0.16769103243571618,0.9415595572362393
NQ,lower_N5_mean_k1,30,3.0,470,471,12,42,941,0.4723618090452261,0.4733668341708543,0.012060301507537688,0.04221105527638191,-0.0010050251256281673,1.0,1.0
NQ,lower_N5_mean_k1,60,3.0,483,488,12,12,971,0.48542713567839196,0.4904522613065327,0.012060301507537688,0.012060301507537688,-0.005025125628140725,0.8978678375935026,1.0
NQ,lower_N5_mean_k1,120,3.0,486,493,12,4,979,0.4884422110552764,0.49547738693467336,0.012060301507537688,0.004020100502512563,-0.007035175879396949,0.8479418883580206,0.9989452383395859
NQ,lower_N5_mean_k2,30,3.0,423,448,13,41,871,0.4572972972972973,0.4843243243243243,0.014054054054054054,0.04432432432432432,-0.02702702702702703,0.4161134322457076,0.9438759947722752
NQ,lower_N5_mean_k2,60,3.0,433,462,13,17,895,0.4681081081081081,0.49945945945945946,0.014054054054054054,0.018378378378378378,-0.031351351351351364,0.3493113724845494,1.0
NQ,lower_N5_mean_k2,120,3.0,442,466,13,4,908,0.47783783783783784,0.5037837837837837,0.014054054054054054,0.004324324324324324,-0.025945945945945903,0.44531284943506627,0.9415595572362393
NQ,lower_N5_mean_k3,30,3.0,392,414,19,28,806,0.45955451348182885,0.48534583821805394,0.022274325908558032,0.032825322391559206,-0.025791324736225085,0.4595071255757117,0.9438759947722752
NQ,lower_N5_mean_k3,60,3.0,403,425,19,6,828,0.47245017584994137,0.49824150058616645,0.022274325908558032,0.007033997655334115,-0.025791324736225085,0.4655332360605829,1.0
NQ,lower_N5_mean_k3,120,3.0,405,425,19,4,830,0.47479484173505276,0.49824150058616645,0.022274325908558032,0.004689331770222743,-0.02344665885111369,0.5095990784281014,0.9415595572362393
NQ,lower_N5_median_k0,30,3.0,508,534,18,39,1042,0.462238398544131,0.4858962693357598,0.01637852593266606,0.03548680618744313,-0.023657870791628788,0.4386659720677449,0.9438759947722752
NQ,lower_N5_median_k0,60,3.0,519,551,18,11,1070,0.47224749772520475,0.5013648771610555,0.01637852593266606,0.010009099181073703,-0.029117379435850743,0.343287272296228,1.0
NQ,lower_N5_median_k0,120,3.0,523,554,18,4,1077,0.47588717015468607,0.5040946314831665,0.01637852593266606,0.003639672429481347,-0.0282074613284804,0.36064867789796373,0.9415595572362393
NQ,lower_N5_median_k1,30,3.0,467,483,14,43,950,0.4637537239324727,0.47964250248262164,0.013902681231380337,0.04270109235352532,-0.01588877855014892,0.6265194123839508,0.9438759947722752
NQ,lower_N5_median_k1,60,3.0,476,504,14,13,980,0.4726911618669315,0.5004965243296922,0.013902681231380337,0.012909632571996028,-0.027805362462760663,0.3884319746106757,1.0
NQ,lower_N5_median_k1,120,3.0,479,508,14,6,987,0.4756703078450844,0.5044687189672294,0.013902681231380337,0.005958291956305859,-0.02879841112214504,0.37280352041652187,0.9415595572362393
NQ,lower_N5_median_k2,30,3.0,427,450,15,41,877,0.45766345123258306,0.48231511254019294,0.01607717041800643,0.04394426580921758,-0.024651661307609873,0.4575691904556885,0.9438759947722752
NQ,lower_N5_median_k2,60,3.0,438,467,15,13,905,0.4694533762057878,0.5005359056806002,0.01607717041800643,0.013933547695605574,-0.031082529474812437,0.3519881218112663,1.0
NQ,lower_N5_median_k2,120,3.0,443,471,15,4,914,0.47481243301178994,0.5048231511254019,0.01607717041800643,0.004287245444801715,-0.030010718113611945,0.3718228908143445,0.9415595572362393
NQ,lower_N5_median_k3,30,3.0,401,416,16,30,817,0.4646581691772885,0.4820393974507532,0.01853997682502897,0.03476245654692932,-0.017381228273464666,0.6243037833622911,0.9438759947722752
NQ,lower_N5_median_k3,60,3.0,410,429,16,8,839,0.47508690614136734,0.49710312862108924,0.01853997682502897,0.009269988412514484,-0.022016222479721903,0.5343423810794792,1.0
NQ,lower_N5_median_k3,120,3.0,414,430,16,3,844,0.4797219003476246,0.4982618771726535,0.01853997682502897,0.0034762456546929316,-0.018539976825028948,0.6056561980872485,0.9415595572362393
NQ,upper_N10_ema_k0,30,3.0,520,525,3,59,1045,0.46973803071364045,0.4742547425474255,0.0027100271002710027,0.053297199638663056,-0.004516711833785048,0.9015307083975935,1.0
NQ,upper_N10_ema_k0,60,3.0,541,542,3,21,1083,0.48870822041553746,0.4896115627822945,0.0027100271002710027,0.018970189701897018,-0.0009033423667570428,1.0,1.0
NQ,upper_N10_ema_k0,120,3.0,546,549,3,9,1095,0.4932249322493225,0.4959349593495935,0.0027100271002710027,0.008130081300813009,-0.002710027100270962,0.9518090246084814,1.0
NQ,upper_N10_ema_k1,30,3.0,466,471,2,75,937,0.45956607495069035,0.46449704142011833,0.0019723865877712033,0.07396449704142012,-0.0049309664694279776,0.8960420113514971,1.0
NQ,upper_N10_ema_k1,60,3.0,488,497,2,27,985,0.4812623274161736,0.490138067061144,0.0019723865877712033,0.026627218934911243,-0.008875739644970404,0.7988150118236758,1.0
NQ,upper_N10_ema_k1,120,3.0,498,504,2,10,1002,0.4911242603550296,0.4970414201183432,0.0019723865877712033,0.009861932938856016,-0.005917159763313584,0.8745015737790638,1.0
NQ,upper_N10_ema_k2,30,3.0,391,447,2,79,838,0.42546245919477693,0.48639825897714906,0.002176278563656148,0.08596300326441784,-0.060935799782372124,0.05737578224580329,0.9438759947722752
NQ,upper_N10_ema_k2,60,3.0,418,466,2,33,884,0.4548422198041349,0.5070729053318824,0.002176278563656148,0.035908596300326445,-0.05223068552774751,0.11387701739313605,1.0
NQ,upper_N10_ema_k2,120,3.0,426,476,2,15,902,0.46354733405875953,0.5179542981501633,0.002176278563656148,0.01632208922742111,-0.05440696409140372,0.10272750159179611,0.9415595572362393
NQ,upper_N10_ema_k3,30,3.0,357,382,2,87,739,0.4311594202898551,0.4613526570048309,0.0024154589371980675,0.10507246376811594,-0.030193236714975813,0.3773269804188016,0.9438759947722752
NQ,upper_N10_ema_k3,60,3.0,378,404,2,44,782,0.45652173913043476,0.48792270531400966,0.0024154589371980675,0.05314009661835749,-0.03140096618357491,0.3713331916139442,1.0
NQ,upper_N10_ema_k3,120,3.0,392,415,2,19,807,0.47342995169082125,0.501207729468599,0.0024154589371980675,0.022946859903381644,-0.02777777777777779,0.4386916069615601,0.9415595572362393
NQ,upper_N10_mean_k0,30,3.0,521,521,2,59,1042,0.47234814143245696,0.47234814143245696,0.001813236627379873,0.05349048050770626,0.0,1.0,1.0
NQ,upper_N10_mean_k0,60,3.0,542,539,2,20,1081,0.4913871260199456,0.4886672710788758,0.001813236627379873,0.01813236627379873,0.002719854941069799,0.9514983982281103,1.0
NQ,upper_N10_mean_k0,120,3.0,546,546,2,9,1092,0.49501359927470534,0.49501359927470534,0.001813236627379873,0.008159564823209429,0.0,1.0,1.0
NQ,upper_N10_mean_k1,30,3.0,465,468,2,78,933,0.4590325765054294,0.46199407699901285,0.0019743336623889436,0.0769990128331688,-0.0029615004935834577,0.9477988136375065,1.0
NQ,upper_N10_mean_k1,60,3.0,488,491,2,32,979,0.4817374136229023,0.4846989141164857,0.0019743336623889436,0.0315893385982231,-0.002961500493583402,0.9490380274121007,1.0
NQ,upper_N10_mean_k1,120,3.0,498,501,2,12,999,0.491609081934847,0.4945705824284304,0.0019743336623889436,0.011846001974333662,-0.002961500493583402,0.9495499636432791,1.0
NQ,upper_N10_mean_k2,30,3.0,394,438,2,77,832,0.43249176728869376,0.4807903402854007,0.0021953896816684962,0.0845225027442371,-0.04829857299670692,0.13597744226065578,0.9438759947722752
NQ,upper_N10_mean_k2,60,3.0,418,460,2,31,878,0.4588364434687157,0.5049396267837541,0.0021953896816684962,0.03402854006586169,-0.04610318331503843,0.16641878222642165,1.0
NQ,upper_N10_mean_k2,120,3.0,430,469,2,10,899,0.47200878155872666,0.5148188803512623,0.0021953896816684962,0.010976948408342482,-0.04281009879253567,0.20499726776866153,0.9415595572362393
NQ,upper_N10_mean_k3,30,3.0,356,379,2,89,735,0.43099273607748184,0.45883777239709445,0.002421307506053269,0.10774818401937046,-0.027845036319612604,0.4171069352858193,0.9438759947722752
NQ,upper_N10_mean_k3,60,3.0,380,402,2,42,782,0.4600484261501211,0.48668280871670705,0.002421307506053269,0.05084745762711865,-0.026634382566585957,0.45269874279657984,1.0
NQ,upper_N10_mean_k3,120,3.0,392,414,2,18,806,0.4745762711864407,0.5012106537530266,0.002421307506053269,0.021791767554479417,-0.026634382566585957,0.4595071255757117,0.9415595572362393
NQ,upper_N10_median_k0,30,3.0,525,535,2,55,1060,0.4700089525514772,0.4789615040286482,0.0017905102954341987,0.049239033124440466,-0.008952551477171,0.7822311021658072,0.9474911941726678
NQ,upper_N10_median_k0,60,3.0,545,551,2,19,1096,0.4879140555058192,0.4932855863921218,0.0017905102954341987,0.017009847806624886,-0.0053715308863026,0.8799605016983012,1.0
NQ,upper_N10_median_k0,120,3.0,549,557,2,9,1106,0.4914950760966876,0.4986571172784244,0.0017905102954341987,0.008057296329453895,-0.0071620411817368,0.833301257482514,0.9989452383395859
NQ,upper_N10_median_k1,30,3.0,466,480,3,77,946,0.45419103313840153,0.4678362573099415,0.0029239766081871343,0.07504873294346978,-0.01364522417153996,0.6725609886372929,0.9438759947722752
NQ,upper_N10_median_k1,60,3.0,490,508,3,25,998,0.4775828460038986,0.4951267056530214,0.0029239766081871343,0.024366471734892786,-0.017543859649122806,0.5905124241042647,1.0
NQ,upper_N10_median_k1,120,3.0,500,514,3,9,1014,0.4873294346978557,0.5009746588693957,0.0029239766081871343,0.008771929824561403,-0.013645224171540016,0.6831119582414801,0.9415595572362393
NQ,upper_N10_median_k2,30,3.0,407,444,2,72,851,0.44,0.48,0.002162162162162162,0.07783783783783783,-0.03999999999999998,0.2171555233534417,0.9438759947722752
NQ,upper_N10_median_k2,60,3.0,428,464,2,31,892,0.4627027027027027,0.5016216216216216,0.002162162162162162,0.03351351351351351,-0.03891891891891891,0.24122619814480734,1.0
NQ,upper_N10_median_k2,120,3.0,440,472,2,11,912,0.4756756756756757,0.5102702702702703,0.002162162162162162,0.011891891891891892,-0.034594594594594574,0.30464772606037704,0.9415595572362393
NQ,upper_N10_median_k3,30,3.0,362,384,2,88,746,0.43301435406698563,0.45933014354066987,0.0023923444976076554,0.10526315789473684,-0.026315789473684237,0.44199462478272505,0.9438759947722752
