instrument,level_id,horizon,n,median_raw_signed_close,mean_raw_signed_close,median_norm_signed_close,mean_norm_signed_close,median_cont_exc,median_rev_exc,median_cont_exc_sd,median_rev_exc_sd,median_dominance,p_cont_gt_rev,p_rev_gt_cont,post_touch_retouch_rate,directional_close_recross_rate
ES,lower_N10_mean_k2,15,923,0.44598407038938603,0.4037723180527227,-0.3578667422376513,-0.40965284853286177,4.274945534350536,4.38910606272384,3.3589492334780156,3.6164477182408397,-0.04438950911314945,0.4810400866738895,0.5189599133261105,0.8537378114842904,0.542795232936078
ES,lower_N10_mean_k2,30,923,0.2975596900837445,0.4376293061350629,-0.32257499516688254,-0.33509863335203144,5.9174243050438236,5.763834207376476,4.9970767604658946,4.711199085346928,-0.06361817418798203,0.4810400866738895,0.5189599133261105,0.8916576381365113,0.6663055254604551
ES,lower_N10_mean_k2,60,923,0.11027972008696452,0.13914609920115173,-0.11004137184012933,-0.11893478921958214,7.980607966923799,7.5412414523198095,6.589750969544296,6.418758165911972,-0.007115553271829775,0.4962080173347779,0.5037919826652221,0.9154929577464789,0.7464788732394366
ES,lower_N10_mean_k2,120,923,0.5202003478484585,-0.4207130557284257,-0.4180638230018203,0.2710261793792893,10.74531077538768,9.689295088090148,8.469397824914147,7.786385238073514,0.02434252640991736,0.5124593716143012,0.4875406283856988,0.9371614301191766,0.8104008667388949
ES,lower_N10_mean_k3,5,854,0.17868102408374398,0.18902996609140044,-0.15904705687518267,-0.28437376826393995,2.4806077393823216,2.7204433254451033,2.013856785630783,2.208040888207247,-0.04617325128250133,0.4847775175644028,0.5140515222482436,0.7810304449648712,0.30679156908665106
ES,lower_N10_mean_k3,15,854,0.30109570411150344,0.2668988185504168,-0.2567704109894596,-0.35519950773033976,4.342899417334365,4.321279946389041,3.4788987626041417,3.5990653010566147,-0.0327685665697977,0.48360655737704916,0.5163934426229508,0.8618266978922716,0.5538641686182669
ES,lower_N10_mean_k3,30,854,0.4694773228579834,0.44020092627875407,-0.4300483342923631,-0.34473398104440683,5.7550497448894475,5.906865047565816,4.918841958865887,4.94572605323051,-0.02201645407025251,0.4894613583138173,0.5105386416861827,0.9016393442622951,0.6592505854800936
ES,lower_N10_mean_k3,60,854,0.34267419396769583,0.14716813939350817,-0.3593146273951746,-0.12299741794420976,8.097262737614301,7.479746035421158,6.590475737663503,6.592434071896575,-0.010749441313182739,0.4964871194379391,0.5035128805620609,0.9355971896955504,0.7494145199063232
ES,lower_N10_mean_k3,120,854,1.0326265589637842,-0.28023232899056677,-0.8195109298257115,0.2319410171942201,10.656358704388822,9.94524172827164,8.42898723408274,8.11018485472499,0.0053225225113778885,0.5023419203747073,0.49765807962529274,0.949648711943794,0.8032786885245902
ES,lower_N10_median_k0,5,1104,-0.125,-0.036231884057971016,0.12223749527017286,-0.05051925604583216,2.75,2.75,2.1928450173805683,2.2810210662113413,-0.049390243902438985,0.4692028985507246,0.5117753623188406,0.7753623188405797,0.2807971014492754
ES,lower_N10_median_k0,15,1104,0.125,-0.17504528985507245,-0.18102784690020668,-0.026511810816299358,4.5625,4.5,3.6681136629803883,3.4964727870394836,0.0,0.4936594202898551,0.49094202898550726,0.8369565217391305,0.5181159420289855
ES,lower_N10_median_k0,30,1104,0.0,-0.014039855072463768,0.0,-0.08223803215918296,6.375,5.875,4.8397385646047475,4.6312847403456106,0.003816793893129798,0.5,0.4891304347826087,0.8759057971014492,0.6286231884057971
ES,lower_N10_median_k0,60,1104,0.75,-0.036684782608695655,-0.6337744910099827,-0.02419816865841671,8.0,7.625,6.482556022693112,5.9573554202930765,0.03324175824175821,0.5108695652173914,0.48007246376811596,0.9039855072463768,0.7028985507246377
ES,lower_N10_median_k0,120,1104,0.625,-0.4316123188405797,-0.5930933672112182,0.2894077710443699,10.8125,9.125,8.28219747255092,7.497780064312762,0.040000000000000015,0.5144927536231884,0.48007246376811596,0.9239130434782609,0.7663043478260869
ES,lower_N10_median_k1,5,1020,0.12221562948548126,0.18732446632569,-0.0959157949477849,-0.17278637966475485,2.672290826919834,2.7035557493190936,2.221780766176293,2.0865190112211898,-0.020363466768718117,0.49117647058823527,0.5088235294117647,0.7754901960784314,0.30490196078431375
ES,lower_N10_median_k1,15,1020,0.2492099649816737,0.09541270161980764,-0.1666149876763811,-0.17331941696576347,4.586101072032989,4.357094983714433,3.53938779426967,3.5469546699548635,-0.030662620386809586,0.4823529411764706,0.5176470588235295,0.8627450980392157,0.5411764705882353
ES,lower_N10_median_k1,30,1020,0.28338283563789446,0.3329127016198076,-0.2999884540059557,-0.30034006526075124,5.986349782206389,5.988438887886332,4.756992968471055,4.75878128135211,-0.031419860911206805,0.47941176470588237,0.5205882352941177,0.8941176470588236,0.6519607843137255
ES,lower_N10_median_k1,60,1020,0.5692288421369085,0.004236231031572346,-0.499095453567317,-0.01656766579604128,7.800913425016461,7.561385627741856,6.4011732736691975,5.892367357943696,-0.006735330583120869,0.49411764705882355,0.5058823529411764,0.9117647058823529,0.7254901960784313
ES,lower_N10_median_k1,120,1020,0.44429982665951684,-0.49453827877234924,-0.29218423733863025,0.30906572178703795,10.598291857425693,9.440114771654407,8.503489422676225,7.755929239403595,0.04116031679389391,0.5196078431372549,0.4803921568627451,0.9323529411764706,0.788235294117647
ES,lower_N10_median_k2,5,942,0.1364440323532108,0.28852677752226435,-0.10259490277503014,-0.2671870685333393,2.6050378118882236,2.756468793614431,2.095965695673252,2.1828942222403915,-0.00039048145044265315,0.5,0.5,0.7664543524416136,0.30254777070063693
ES,lower_N10_median_k2,15,942,0.32957144563602014,0.3787603231698227,-0.2517633024910779,-0.3951221930348557,4.251158391113904,4.536641795282776,3.369531177865963,3.665899673820518,-0.02802821234557474,0.4861995753715499,0.5138004246284501,0.8535031847133758,0.5488322717622081
ES,lower_N10_median_k2,30,942,0.17959951895340964,0.3511594739129225,-0.1901908712442283,-0.304024830554993,5.8208114450371795,5.789727312073637,4.998680092249515,4.857972658236852,-0.04786403269969332,0.47558386411889597,0.524416135881104,0.8927813163481954,0.6634819532908705
ES,lower_N10_median_k2,60,942,0.08875408209064517,0.06347369896600108,-0.07027640788784903,-0.05204457551712683,7.897581455882573,7.55337256544658,6.449308577499268,6.268024634165526,-0.012445573702491379,0.49256900212314225,0.5074309978768577,0.9225053078556263,0.7473460721868365
ES,lower_N10_median_k2,120,942,0.49719713957028944,-0.34974286154355305,-0.4747066178361018,0.2724217186186593,10.732055792358551,9.564390616686069,8.471021627205694,7.783214791065353,0.022248118627669476,0.5148619957537155,0.4851380042462845,0.9426751592356688,0.7993630573248408
ES,lower_N10_median_k3,5,869,0.09959237324346759,0.11871713707629898,-0.08751590232190683,-0.20646261100228963,2.5125232342807067,2.6722449050225805,2.005678593539646,2.2523328205808073,-0.060856352386748,0.47295742232451093,0.525891829689298,0.7928653624856157,0.30609896432681244
ES,lower_N10_median_k3,15,869,0.23855267734506924,0.23839492764016548,-0.17860162177265618,-0.30738576969965115,4.255005010024888,4.320714214271902,3.5244255938935436,3.5098311463947103,-0.060588987298378194,0.48331415420023016,0.5166858457997698,0.8780207134637514,0.5581127733026467
ES,lower_N10_median_k3,30,869,0.44926463519459503,0.41848698747906077,-0.28836927726738854,-0.30958355584549735,5.652320142583449,5.763433774416626,4.81575158578353,4.840124047736124,-0.004081384559651154,0.4948216340621404,0.5051783659378596,0.9171461449942463,0.6685845799769851
ES,lower_N10_median_k3,60,869,0.3737066658322874,0.10577122223164996,-0.3524321756345137,-0.058030780556645276,8.069283353677292,7.5195338369185265,6.6102040010815335,6.392430769486538,-0.006697640608907723,0.49597238204833144,0.5040276179516686,0.9436133486766398,0.762945914844649
ES,lower_N10_median_k3,120,869,0.8198441594131509,-0.3001551298972338,-0.5703951656360912,0.25219766133929766,10.871222257798763,9.78007611196017,8.472677801059607,8.021453972705098,0.008889278835281275,0.5097813578826237,0.4902186421173763,0.956271576524741,0.8112773302646721
ES,lower_N20_ema_k0,5,1077,-0.05148912061804367,0.02620394233905986,0.04359629649046996,-0.03334126057037504,2.7423332979615225,2.8126899153644445,2.022727584799778,2.162562286303271,-0.04760094174827378,0.4753946146703807,0.5246053853296193,0.7771587743732591,0.298050139275766
ES,lower_N20_ema_k0,15,1077,0.1822855549180531,-0.11446458133782036,-0.1382571080483217,-0.042684441151266364,4.574018688155775,4.453905125413712,3.3699048840634585,3.2914241660969514,-0.011959895366696126,0.4948932219127205,0.5051067780872794,0.8532961931290622,0.5413184772516249
ES,lower_N20_ema_k0,30,1077,0.09832168780712891,0.021329290528474903,-0.0560342685206515,-0.08217663822715049,6.455123674676088,6.071610317518207,4.398004481858155,4.327608939358911,0.00263207554492527,0.5013927576601671,0.4986072423398329,0.8867223769730733,0.6471680594243269
ES,lower_N20_ema_k0,60,1077,0.951112386119803,0.028989457659394122,-0.646245045433914,0.04733623833788388,8.000994599954538,7.548038101271231,5.8654226510346845,5.444024568170987,0.01297365946455249,0.5097493036211699,0.49025069637883006,0.9062209842154132,0.7158774373259053
ES,lower_N20_ema_k0,120,1077,0.6338718392003102,-0.5538796231205502,-0.47998541585853327,0.39731561261580034,10.621181861867626,9.228981591000775,7.234672285340268,7.05560412688064,0.045739861986460184,0.5190343546889508,0.4809656453110492,0.9285051067780873,0.776230269266481
ES,lower_N20_ema_k1,5,990,0.14840240601665755,0.16747656118861845,-0.1118242903246931,-0.1310815315305742,2.728599314057192,2.7117295941870907,1.9281742792177181,1.9658262914613127,-0.013324800863663477,0.4888888888888889,0.5111111111111111,0.794949494949495,0.3
ES,lower_N20_ema_k1,15,990,0.19855340453227655,0.1566179753300326,-0.12642318590328122,-0.15797586483346926,4.586086412167333,4.4679215021640175,3.2388329643969667,3.3285352179116905,-0.042530376235827394,0.4808080808080808,0.5191919191919192,0.8666666666666667,0.5545454545454546
ES,lower_N20_ema_k1,30,990,0.397274162362919,0.37454726825932555,-0.3131911332903867,-0.2320551950251713,5.873531099758111,5.947827557508845,4.2789954116308255,4.416164676797293,-0.023047546841906234,0.48383838383838385,0.5161616161616162,0.897979797979798,0.6727272727272727
ES,lower_N20_ema_k1,60,990,0.4325350639669523,0.06798161169366897,-0.24646547295594323,0.12133064429378505,7.723086353007602,7.562559150041807,5.803480465905677,5.704081358895693,-0.003238314584352951,0.49797979797979797,0.502020202020202,0.9191919191919192,0.7484848484848485
ES,lower_N20_ema_k1,120,990,0.4368403445303102,-0.44893758022552294,-0.3460231342221384,0.33968538422696065,10.42688505374349,9.331577275792142,7.071742466518041,7.104785413338487,0.03626743452311035,0.5141414141414141,0.4858585858585859,0.9404040404040404,0.798989898989899
ES,lower_N20_ema_k2,5,897,0.22128466696312898,0.23400634061971692,-0.17818311951893856,-0.16641891214232885,2.6229571121220943,2.7933699525206066,2.0003602334143786,2.0202718138291553,-0.027234942140348738,0.4927536231884058,0.5072463768115942,0.798216276477146,0.2976588628762542
ES,lower_N20_ema_k2,15,897,0.1780852050114845,0.310372003941902,-0.1166279865119243,-0.2135883730871776,4.3231368670130905,4.589383477443334,3.131214586103584,3.334463935156203,-0.028540138958664103,0.48717948717948717,0.5128205128205128,0.8706800445930881,0.5440356744704571
ES,lower_N20_ema_k2,30,897,0.21220866346402545,0.3139951923476991,-0.17301258913023654,-0.11423992554889212,6.048678117261716,5.794806370762217,4.426446313094168,4.4442857284667685,-0.0062316898264477335,0.49498327759197325,0.5050167224080268,0.9108138238573021,0.6610925306577481
ES,lower_N20_ema_k2,60,897,0.2663162966455275,0.16293610650600457,-0.2000836977439197,0.06708401155111665,7.989161163849531,7.680371749962433,5.658791258930612,5.747157235314558,0.013520162638363253,0.5027870680044593,0.4972129319955407,0.9342251950947603,0.7603121516164995
ES,lower_N20_ema_k2,120,897,0.8082808292720074,-0.20718652448619165,-0.6049277604805708,0.22806755223228503,10.607899290200294,9.324844098872745,7.067115500720325,7.301811945976754,0.009518403217460308,0.5039018952062431,0.496098104793757,0.9487179487179487,0.8160535117056856
ES,lower_N20_ema_k3,5,830,0.0857099761947211,-0.07634672225206553,-0.07969609331388947,-0.005957469833818477,2.6398133432689974,2.555651537311178,1.9978670855047937,1.903929453955949,0.025617402996940215,0.5132530120481927,0.4867469879518072,0.7951807228915663,0.3024096385542169
ES,lower_N20_ema_k3,15,830,0.299670372147375,0.2179303861816694,-0.23754623412048204,-0.18519748114855966,4.262605066034666,4.0997824143205435,3.2563079632440224,3.155153402911079,-0.029244058590272563,0.491566265060241,0.5084337349397591,0.880722891566265,0.5710843373493976
ES,lower_N20_ema_k3,30,830,0.1634213230320256,0.4284725548563682,-0.12314678175911137,-0.19432733263065177,5.923162052798716,5.736748251823656,4.290324853538992,4.253513050168034,-0.009395790946749277,0.4963855421686747,0.5036144578313253,0.9096385542168675,0.6746987951807228
ES,lower_N20_ema_k3,60,830,0.29341096963753444,0.07124363919371761,-0.26629213371821403,0.1702654890820137,7.951535860888043,7.349004927122451,5.456033895062182,5.755938797293405,0.007073964842696487,0.5024096385542168,0.4975903614457831,0.936144578313253,0.7674698795180723
ES,lower_N20_ema_k3,120,830,1.2452805125844861,-0.13478045719182455,-0.8745908175049499,0.16806164086659336,10.513348552302887,9.882001323593613,7.249090007774117,7.475592512266099,0.02068045636824563,0.5060240963855421,0.4939759036144578,0.9518072289156626,0.8301204819277108
ES,lower_N20_mean_k0,5,1079,-0.0625,6.95088044572454e-05,0.04840554810323443,-0.00993978595174649,2.699999999999818,2.800000000000182,2.020783098611897,2.144743687332565,-0.06363636363642979,0.47451343836886006,0.5254865616311399,0.7673772011121409,0.2882298424467099
ES,lower_N20_mean_k0,15,1079,0.15000000000009095,-0.08449953660796167,-0.10847974194303577,-0.0464953574977371,4.412499999999909,4.449999999999818,3.3558058838828297,3.2928509585399723,-0.017391304347810263,0.4893419833178869,0.5106580166821131,0.8433734939759037,0.5329008341056534
ES,lower_N20_mean_k0,30,1079,0.1374999999998181,0.049652455977765866,-0.10307679997822745,-0.10745474041126403,6.425000000000182,6.037499999999909,4.457466334523401,4.236674286815027,-0.007317073170714041,0.49675625579240035,0.5013901760889713,0.8804448563484708,0.6422613531047267
ES,lower_N20_mean_k0,60,1079,0.974999999999909,0.029958294717339545,-0.6145498096177959,0.030482644795020247,8.024999999999636,7.574999999999818,5.906887768226432,5.4630976344727085,0.01935483870963045,0.5088044485634847,0.4893419833178869,0.9045412418906394,0.7145505097312326
ES,lower_N20_mean_k0,120,1079,0.7624999999998181,-0.5020157553289997,-0.5302512311519503,0.35369044052466037,10.637499999999818,9.25,7.204308152481639,7.110095327454873,0.04271844660195589,0.5171455050973123,0.4819277108433735,0.9267840593141798,0.7803521779425394
ES,lower_N20_mean_k1,5,984,0.062962703772655,0.08135247315241868,-0.027600881137358355,-0.08930373134167675,2.8289684307264906,2.6836313100236566,1.9959766602401938,1.8567770707944447,0.01842483082278596,0.508130081300813,0.491869918699187,0.7855691056910569,0.3018292682926829
ES,lower_N20_mean_k1,15,984,0.0021918232073403487,0.06915735120119917,-0.0018851695986120867,-0.1166158184289359,4.681102236514789,4.453120500444811,3.3081026751207707,3.3346974989254434,-0.024891736076607364,0.4888211382113821,0.5111788617886179,0.8678861788617886,0.5579268292682927
ES,lower_N20_mean_k1,30,984,0.28035519237869266,0.2492894650223374,-0.2254019720979005,-0.16914808429453246,6.034439601985241,5.972788972041826,4.390903129076114,4.409965755443206,-0.017995953581700953,0.491869918699187,0.508130081300813,0.8983739837398373,0.6758130081300813
ES,lower_N20_mean_k1,60,984,0.370890593329932,0.022409383721524376,-0.2454594186778538,0.14699834712868612,7.898954985903629,7.479863209713358,5.824052694911257,5.7301925250556724,0.008064794891590047,0.5020325203252033,0.49796747967479676,0.9197154471544715,0.7520325203252033
ES,lower_N20_mean_k1,120,984,0.3604354323933876,-0.5367877707500204,-0.3574090968675486,0.413754044352594,10.408412588983765,9.323374325771965,7.169571496006613,7.0339386662810774,0.04887582146025844,0.5172764227642277,0.48272357723577236,0.9400406504065041,0.8058943089430894
ES,lower_N20_mean_k2,5,901,0.16683401877889992,0.2049779132796092,-0.12988080860909576,-0.15866310094957586,2.7132520412897065,2.723295468480501,1.990198521899273,1.9658375035005538,-0.01497510076277605,0.49056603773584906,0.5094339622641509,0.7968923418423973,0.30632630410654826
ES,lower_N20_mean_k2,15,901,0.33307532364960935,0.4336127634460909,-0.2572744100967008,-0.3075737009436283,4.3320192158535065,4.539062824648681,3.1555321663504543,3.2947859237091404,-0.03916992200421161,0.4894561598224195,0.5105438401775805,0.8701442841287459,0.5560488346281909
ES,lower_N20_mean_k2,30,901,0.26147563823087694,0.33982807976129625,-0.2328830300151981,-0.14528461499114567,6.119257862149425,5.830350850198556,4.412403647216977,4.545645543157042,-0.007831948849756886,0.49278579356270813,0.5072142064372919,0.904550499445061,0.6614872364039955
ES,lower_N20_mean_k2,60,901,0.41857017339725644,0.17279145379015307,-0.25371778388031013,0.056809049635613264,7.896312433545063,7.811430184300207,5.652413603711488,5.802001580333774,0.02182260701466199,0.5094339622641509,0.49056603773584906,0.9289678135405105,0.755826859045505
