instrument,feature,horizon,target,n_valid,pearson_r,pearson_ci_lo,pearson_ci_hi,spearman_rho,spearman_ci_lo,spearman_ci_hi,p_raw_approx,bonferroni_alpha,significant_bonf,quintile_monotonicity_spearman,q0_mean,q4_mean,cov100_n,cov100_acc,cov50_n,cov50_acc,cov30_n,cov30_acc,cov15_n,cov15_acc,mean_y_given_x_pos,mean_y_given_x_neg,bull_bear_diff,bull_bear_diff_ci_lo,bull_bear_diff_ci_hi,spearman_drop_top_outlier,n_years,year_2018_mean,year_2018_n,year_2018_spearman,year_2019_mean,year_2019_n,year_2019_spearman,year_2020_mean,year_2020_n,year_2020_spearman,year_2021_mean,year_2021_n,year_2021_spearman,year_2022_mean,year_2022_n,year_2022_spearman
NQ,close_location_30,5,R,1281,-0.03950148158172619,-0.08748082647193478,0.0141014700455281,-0.00584143908148472,-0.057734146886728205,0.051211255695032196,0.8392660485943046,6.944444444444444e-05,False,-0.6,0.7566539923954373,0.390625,1281,0.504739336492891,640,0.5219435736677116,384,0.5366492146596858,192,0.5026178010471204,-1.0878267973856208,1.4464285714285714,-2.5342553688141924,-5.2365579432127465,0.6924445797822664,-0.005610974909865432,5,1.966796875,256,0.00238395371024002,0.835603112840467,257,0.020521581827671484,0.791501976284585,253,-0.02449007494250698,-1.1605058365758756,257,-0.03307219935166888,-1.3585271317829457,258,-0.0381251686886403
NQ,close_location_30,5,Q,1281,-0.001578853458807711,-0.050360938146135126,0.0569170961404022,-0.0004421680682280877,-0.049300713494645806,0.05768155196656994,0.9877503720480525,6.944444444444444e-05,False,0.3,0.022575393764563852,0.048111594312758216,1281,0.4960505529225908,640,0.48427672955974843,384,0.49476439790575916,192,0.45789473684210524,0.027621767868240152,0.03438412651967267,-0.006762358651432515,-0.06787689538486076,0.05857392466153388,-0.00027592785808096905,5,0.07755847734650126,256,-0.0009776020585827469,-0.006009653398769016,257,0.0295193280122415,0.024725758584292667,253,0.005812532847876852,0.02386641545605629,257,-0.030429714065954922,0.03801619740567639,258,-0.009246720359555647
NQ,close_location_30,10,R,1281,-0.038544603870111396,-0.09212721013052826,0.018927616639523435,-0.009171959536493602,-0.06180913687817163,0.0474882642870003,0.7501182833052986,6.944444444444444e-05,False,-0.09999999999999999,-0.5865019011406845,-0.5634765625,1281,0.49683544303797467,640,0.5203761755485894,384,0.5456919060052219,192,0.5392670157068062,-1.3762254901960784,2.186550151975684,-3.5627756421717622,-8.040001452708742,1.082632742813437,-0.00970711483227492,5,1.8974609375,256,0.03378324611152386,2.267509727626459,257,0.03383135789637186,-0.6679841897233202,253,-0.07604366704972829,-0.23151750972762647,257,-0.03861045555489169,-1.2877906976744187,258,-0.007442752125751057
NQ,close_location_30,10,Q,1281,0.002474189370881897,-0.04491302775262927,0.05815617653538038,0.0038426090305923853,-0.04669781422912302,0.06046797484242415,0.8938563956607828,6.944444444444444e-05,False,0.09999999999999999,-0.02165093646987379,0.034721581762986065,1281,0.4909234411996843,640,0.5054773082942097,384,0.5300261096605744,192,0.5052083333333334,0.015980392916523832,0.024925566061406196,-0.008945173144882364,-0.07290336505544641,0.06024049009520231,0.00413733316595295,5,0.06242952039666318,256,0.03051825747065485,0.02491222539400414,257,0.02028335150822619,0.013053425719509343,253,-0.000626343554163606,0.003610108092455893,257,-0.05090376819873038,-0.007458250233318715,258,0.03046009299127711
NQ,close_location_30,15,R,1281,-0.027730723362181218,-0.0759269627954489,0.029172857198384115,0.008578954765972787,-0.038598158754495945,0.06899444807673759,0.7657862815026195,6.944444444444444e-05,False,-0.09999999999999999,-0.48574144486692017,0.09375,1281,0.5079113924050633,640,0.5273865414710485,384,0.5442708333333334,192,0.5260416666666666,-0.8112745098039216,1.5037993920972645,-2.315073901901186,-6.875790081103363,2.86251589288197,0.00762420815090375,5,1.6201171875,256,0.0034332349453086884,1.534046692607004,257,0.07318303049105296,-0.3616600790513834,253,-0.03145885865157848,0.03988326848249027,257,0.019855108836931645,-1.3449612403100775,258,-0.029642886778467204
NQ,close_location_30,15,Q,1281,0.005709347818188717,-0.04387357951331978,0.06489851671422556,0.0066796209335620435,-0.04368636494823908,0.06556989551117313,0.8165866412420419,6.944444444444444e-05,False,0.19999999999999998,-0.030662729023710877,0.033363946071818695,1281,0.49921259842519683,640,0.5234375,384,0.5416666666666666,192,0.5416666666666666,0.01822408072697413,0.021978788659190125,-0.003754707932215995,-0.06584774581793122,0.0646483896270456,0.005905546765718198,5,0.05849152659106546,256,0.03161943380003815,0.032607037612159814,257,0.04031380771998497,0.011361829154664889,253,-0.01682104483141904,0.010043799606921608,257,-0.030182628799233092,-0.01830751495121965,258,0.01647279221313728
NQ,close_location_30,30,R,1281,-0.004042016357763024,-0.05918549024245018,0.055933511760895324,-0.0036151391717963964,-0.05959690592421847,0.05242602305027391,0.9001058346260022,6.944444444444444e-05,False,0.09999999999999999,2.4904942965779466,4.962890625,1281,0.500788643533123,640,0.4875,384,0.4869791666666667,192,0.515625,2.8255718954248366,1.2340425531914894,1.5915293422333472,-4.276526865178695,8.076027015416093,-0.004155194002239976,5,1.0947265625,256,0.017723415861042265,2.019455252918288,257,0.032186603084681936,2.83102766798419,253,-0.11395907790672194,2.7159533073929962,257,0.026390861739632763,0.4786821705426357,258,0.023094581712651628
NQ,close_location_30,30,Q,1281,-0.0010802411457635993,-0.05210243901425099,0.0571929991891756,-0.0008686981053656905,-0.05152176570190578,0.0579209928907383,0.975936672200586,6.944444444444444e-05,False,-0.09999999999999999,-0.020129278538275223,0.01840910434272439,1281,0.4849921011058452,640,0.49295774647887325,384,0.5,192,0.4895833333333333,0.01105980423706573,0.007912642337229697,0.003147161899836033,-0.05691635878559942,0.0684669938833568,-0.0017738482099172918,5,0.03381137610590682,256,0.007399506282599526,0.0010153414963595011,257,0.02575942832162564,0.001221033976488623,253,-0.04745089895315032,0.012599012152198637,257,-0.0021696340660160474,-0.013266018014142098,258,0.013200307734670656
NQ,close_location_60,5,R,1280,-0.008681035864998054,-0.06233616699067688,0.04612581245299309,0.027581503020567524,-0.02448536620504327,0.07808331159102869,0.33827954609405686,6.944444444444444e-05,False,-0.3,2.2110894941634243,-0.1376953125,1280,0.5133647798742138,640,0.5219435736677116,384,0.5471204188481675,192,0.5526315789473685,-0.06488853503184713,0.5895061728395061,-0.6543947078713532,-3.548224448572777,2.610951076806635,0.027834097137728296,5,1.966796875,256,-0.05065188749837856,0.835603112840467,257,0.06667037844609791,0.791501976284585,253,0.060586187556125735,-1.1605058365758756,257,0.03654121529036934,-1.083657587548638,257,-0.03138322822806165
NQ,close_location_60,5,Q,1280,0.03834217832218823,-0.014675316894511632,0.09167538847541461,0.03946731844099971,-0.013544015072433666,0.09303081098630389,0.17050454921790337,6.944444444444444e-05,False,0.7,0.03453533274652985,0.06905888439411922,1280,0.5039308176100629,640,0.5015673981191222,384,0.5091383812010444,192,0.518324607329843,0.05076503017647949,0.014972751458900263,0.03579227871757923,-0.027501591219318205,0.09858391282869976,0.039661541056188986,5,0.07755847734650126,256,-0.012956618565257165,-0.006009653398769016,257,0.09721220935650055,0.024725758584292667,253,0.07752037935626364,0.02386641545605629,257,0.029865882421568738,0.041330130455010904,257,0.0023216245291935705
NQ,close_location_60,10,R,1280,-0.016903120851034938,-0.06784228297615082,0.03618688621035281,0.0062894263426303346,-0.04521315970975568,0.059573528082006465,0.8271932040395584,6.944444444444444e-05,False,-0.6,2.442607003891051,-2.0810546875,1280,0.5090479937057435,640,0.5180533751962323,384,0.5352480417754569,192,0.5549738219895288,-0.18630573248407642,1.0694444444444444,-1.2557501769285209,-5.53085651834159,3.2358952951757463,0.005783423900660753,5,1.8974609375,256,-0.01587745521173247,2.267509727626459,257,0.03899750545932569,-0.6679841897233202,253,-0.054303183406266345,-0.23151750972762647,257,0.02526018755096269,-1.0291828793774318,257,-0.0051522960168570615
NQ,close_location_60,10,Q,1280,0.0355528266248398,-0.016324829838053934,0.08912207708522368,0.036190815674571344,-0.015668799583717204,0.09079974169657118,0.2088633474388879,6.944444444444444e-05,False,0.7999999999999999,0.012633778483142868,0.039836888461364815,1280,0.5074626865671642,640,0.512539184952978,384,0.5274151436031331,192,0.5416666666666666,0.03706672816382397,0.004055416177243949,0.03301131198658002,-0.03626428464206187,0.09782986357925713,0.036503222431228735,5,0.06242952039666318,256,0.004771040654100535,0.02491222539400414,257,0.07946689562972983,0.013053425719509343,253,0.047307406161402235,0.003610108092455893,257,0.0288800382460994,-0.004115026823072222,257,0.02804807332205317
NQ,close_location_60,15,R,1280,-0.005391814395385637,-0.05843044592198443,0.05207587542671302,0.026920324558332695,-0.029066781054886345,0.08140011483323654,0.34999228736535404,6.944444444444444e-05,False,0.09999999999999999,1.7636186770428015,-1.0302734375,1280,0.5133858267716536,640,0.5283018867924528,384,0.5221932114882507,192,0.5416666666666666,0.1664012738853503,0.5115740740740741,-0.34517280018872376,-5.052214739620194,4.330134920283868,0.02597681725116251,5,1.6201171875,256,-0.0546150264359295,1.534046692607004,257,0.10611354046172393,-0.3616600790513834,253,0.01636699960353832,0.03988326848249027,257,0.05193099315238825,-1.2558365758754864,257,-0.014238413990631913
NQ,close_location_60,15,Q,1280,0.0383426810052579,-0.015265141003210102,0.09079065594882592,0.0390468535102417,-0.014950160711082678,0.09044941908902109,0.17510936850558023,6.944444444444444e-05,False,0.7999999999999999,0.007132315288359504,0.036270643690999534,1280,0.5109717868338558,640,0.5296875,384,0.5416666666666666,192,0.5677083333333334,0.03832626841719391,0.0020258228713956232,0.03630044554579828,-0.031707061787037485,0.10682303751861141,0.03832876767546588,5,0.05849152659106546,256,-0.0042885914669333934,0.032607037612159814,257,0.09498100574613136,0.011361829154664889,253,0.05407210379557156,0.010043799606921608,257,0.037257409559691576,-0.015006506578785998,257,0.011807480521758187
NQ,close_location_60,30,R,1280,0.011621840533298731,-0.041186005935484646,0.0653934483598963,0.013458567083028122,-0.04119270474393837,0.0678820297527788,0.6403839369191227,6.944444444444444e-05,False,-0.19999999999999998,2.580739299610895,1.7734375,1280,0.5102040816326531,640,0.509375,384,0.4739583333333333,192,0.484375,2.1238057324840764,1.6099537037037037,0.5138520287803727,-5.507110007765196,6.2202586228080525,0.012927753533329733,5,1.0947265625,256,-0.008193596335365582,2.019455252918288,257,0.08619355556740058,2.83102766798419,253,-0.07519173910275956,2.7159533073929962,257,0.04380067104313708,0.6021400778210116,257,0.019210430691311696
NQ,close_location_60,30,Q,1280,0.02531559203283859,-0.02878064527475365,0.07868381323824049,0.026108989686072503,-0.028166733770728924,0.0794681996424451,0.36471158608849796,6.944444444444444e-05,False,0.19999999999999998,0.0114066048411906,0.009154325594405776,1280,0.4944968553459119,640,0.48982785602503914,384,0.4751958224543081,192,0.4895833333333333,0.023751591418170608,-0.007212026330286299,0.030963617748456906,-0.03672042056457316,0.10303690050185142,0.025222996707583933,5,0.03381137610590682,256,-0.015840388735571895,0.0010153414963595011,257,0.0855700157926479,0.001221033976488623,253,0.012539280773966535,0.012599012152198637,257,0.03949520899581482,-0.010399348823535647,257,0.0001307856986192055
NQ,signed_path_eff_5,5,R,1282,-0.028219333796523225,-0.08098687959463191,0.024728297640743756,-0.009348028205977143,-0.0627312092115102,0.04798016605550362,0.7453896198853693,6.944444444444444e-05,False,-0.6,1.2055984555984556,-0.42315175097276264,1282,0.5027799841143765,641,0.5149136577708007,385,0.5274151436031331,192,0.515625,-1.1138698630136987,1.3387334315169366,-2.4526032945306353,-5.235044327627252,0.09252299917283638,-0.009116113712168418,5,1.966796875,256,0.004206337299561809,0.835603112840467,257,0.009902962542786336,0.791501976284585,253,-0.022410302640808923,-1.1647286821705427,258,-0.06352843428586177,-1.3585271317829457,258,-0.026681008361060275
NQ,signed_path_eff_5,5,Q,1282,-0.0029954252650467687,-0.05712622958175548,0.05799775807797521,-0.003277797175674047,-0.05682425528910049,0.056586928115015755,0.909349857015334,6.944444444444444e-05,False,-0.19999999999999998,0.028200573757117507,0.06197301096613665,1282,0.47736298649722003,641,0.4827586206896552,385,0.4869109947643979,192,0.46596858638743455,0.01871162822889543,0.04431591322395169,-0.025604284995056258,-0.09521073606460172,0.035750126312071064,-0.003128419844378885,5,0.07755847734650126,256,-0.05077338505488851,-0.006009653398769016,257,0.04121363915927974,0.024725758584292667,253,-0.000643083960570489,0.025149253805751497,258,-0.05410477293740276,0.03801619740567639,258,0.04072351555018525
NQ,signed_path_eff_5,10,R,1282,-0.010145928267242614,-0.06919104462490863,0.0447736540391349,-0.006178162364853594,-0.06576771948625233,0.05028933067765316,0.8300724646535955,6.944444444444444e-05,False,-0.09999999999999999,-0.4971042471042471,-0.2782101167315175,1282,0.49044585987261147,641,0.5171875,385,0.5194805194805194,192,0.5052083333333334,-1.7752568493150684,2.2684094256259204,-4.043666274940989,-7.849247609296507,-0.7144048396614684,-0.006667511550948977,5,1.8974609375,256,0.09074446431439039,2.267509727626459,257,0.0010117843566450463,-0.6679841897233202,253,-0.09099106716065339,-0.22286821705426357,258,-0.062151813859216545,-1.2877906976744187,258,0.047901902769082495
NQ,signed_path_eff_5,10,Q,1282,-0.0016408503873815968,-0.05369875842555178,0.05611476553600296,-0.002918026790647146,-0.05516059127547116,0.05323203799648274,0.9192635312353779,6.944444444444444e-05,False,0.0,0.014760672145707893,0.04355822029510081,1282,0.4793650793650794,641,0.5,385,0.5052083333333334,192,0.5208333333333334,-0.0009946002448205085,0.03814619446052304,-0.03914079470534355,-0.10519485960018594,0.0222369405081206,-0.002643723849511467,5,0.06242952039666318,256,0.022115396207563334,0.02491222539400414,257,0.016595329941092824,0.013053425719509343,253,-0.021897257221042084,0.005581367836094513,258,-0.08074679566878565,-0.007458250233318715,258,0.0490118903454003
NQ,signed_path_eff_5,15,R,1282,-0.016631307439053736,-0.0721959635281215,0.04010926177344733,0.008684117320023022,-0.043652592613723035,0.05867932232840727,0.7629106217722821,6.944444444444444e-05,False,-0.3,2.2065637065637067,1.5680933852140078,1282,0.492442322991249,641,0.5109375,385,0.5052083333333334,192,0.5235602094240838,-1.9019691780821917,2.2485272459499264,-4.150496424032118,-8.398011608655962,0.021623336216634786,0.007767842760753537,5,1.6201171875,256,0.052370176264881246,1.534046692607004,257,0.050307608588528084,-0.3616600790513834,253,-0.05551474378959185,0.0562015503875969,258,0.0445058840428922,-1.3449612403100775,258,-0.04254481339812303
NQ,signed_path_eff_5,15,Q,1282,0.0021656254725147418,-0.052005053041160425,0.0632314455946239,0.0010030266469230394,-0.050909361210014374,0.0588181598907793,0.9722062492647694,6.944444444444444e-05,False,0.09999999999999999,0.022525728332384153,0.05456310457059047,1282,0.4908946951702296,641,0.516380655226209,385,0.5246753246753246,192,0.5364583333333334,-0.0009792788737366474,0.03713122498352105,-0.03811050385725769,-0.10556289277134838,0.019193109130607608,0.00024254451469923722,5,0.05849152659106546,256,0.03697792995852555,0.032607037612159814,257,0.027454682748049908,0.011361829154664889,253,-0.05121781880561974,0.012078062867864689,258,-0.05221768459428421,-0.01830751495121965,258,0.03364823821093663
NQ,signed_path_eff_5,30,R,1282,0.019195171580783935,-0.03616879798564399,0.07850782488946666,0.01634056973124894,-0.03664497006930712,0.07987612472375417,0.5702659460395454,6.944444444444444e-05,False,0.3,1.8175675675675675,6.85408560311284,1282,0.4908802537668517,641,0.5070202808112324,385,0.4857142857142857,192,0.515625,2.362585616438356,1.5305596465390279,0.8320259698993282,-4.697455038760667,5.675577832151431,0.015815073915922608,5,1.0947265625,256,0.025225055136796924,2.019455252918288,257,-0.012589091984276272,2.83102766798419,253,-0.10788153314595715,2.729651162790698,258,0.12409298908921938,0.4786821705426357,258,0.01663362816127567
NQ,signed_path_eff_5,30,Q,1282,0.0023512994616645194,-0.0511595546435795,0.06101450022908252,0.0009786262435184767,-0.05249457109154072,0.060962650712803185,0.9728821183706295,6.944444444444444e-05,False,0.0,0.02203958395848139,0.06289157904331291,1282,0.4837172359015091,641,0.5062695924764891,385,0.49869451697127937,192,0.4947916666666667,-0.005576598576734419,0.02054788002703245,-0.02612447860376687,-0.09069679493631028,0.03190168472394559,0.00011244400429784646,5,0.03381137610590682,256,0.011951843586351377,0.0010153414963595011,257,-0.012744255383228428,0.001221033976488623,253,-0.06309307096432142,0.015066158643924781,258,0.04624402474245195,-0.013266018014142098,258,0.019634301330344307
NQ,signed_path_eff_10,5,R,1282,-0.03242992935138489,-0.0825378254046788,0.016000380769033606,-0.016626455815765214,-0.06461674725408084,0.03380940285350702,0.5635388223678905,6.944444444444444e-05,False,-0.6,1.7490384615384615,1.2830739299610896,1282,0.5023847376788553,641,0.49921507064364207,385,0.5392670157068062,192,0.531578947368421,-0.5142857142857142,0.839003164556962,-1.3532888788426762,-4.607002335744425,1.5953554161643533,-0.01755117108642639,5,1.966796875,256,0.05171925094228756,0.835603112840467,257,-0.014164004533507434,0.791501976284585,253,-0.021943965092624775,-1.1647286821705427,258,-0.08596477130566095,-1.3585271317829457,258,-0.052872534744655864
NQ,signed_path_eff_10,5,Q,1282,-0.014345516414110176,-0.06885975076225923,0.04637033456441774,-0.020330065634660027,-0.076973650584165,0.041017566801191174,0.4800099275714258,6.944444444444444e-05,False,0.09999999999999999,0.042084884018909065,0.07692023531311847,1282,0.4769475357710652,641,0.471875,385,0.4987012987012987,192,0.4895833333333333,0.018426126071218046,0.04275473275676585,-0.0243286066855478,-0.08616497574603378,0.03529447484833254,-0.020482420129772062,5,0.07755847734650126,256,0.04151717930777127,-0.006009653398769016,257,-0.009484042294675418,0.024725758584292667,253,-0.012553966996893645,0.025149253805751497,258,-0.11413608376531507,0.03801619740567639,258,-0.019254053478054405
NQ,signed_path_eff_10,10,R,1282,-0.02247904115259864,-0.07616957698212769,0.026949534061980654,-0.018981421269515717,-0.07181941118757244,0.03203421866056413,0.5096250122196695,6.944444444444444e-05,False,-0.6,-0.27692307692307694,-0.9153696498054474,1282,0.4964143426294821,641,0.49765258215962443,385,0.5364583333333334,192,0.546875,-0.5777777777777777,1.2389240506329113,-1.816701828410689,-6.185371835443038,2.2789378955696185,-0.019769889854570774,5,1.8974609375,256,0.09779842143290433,2.267509727626459,257,-0.0038311318527364676,-0.6679841897233202,253,-0.10565825145689567,-0.22286821705426357,258,-0.0940047953289439,-1.2877906976744187,258,0.022736872851681054
NQ,signed_path_eff_10,10,Q,1282,-0.004420662051666434,-0.057626754252261846,0.05027838490761933,-0.01133621243280624,-0.06352483853798797,0.0437703810095288,0.6937332515424011,6.944444444444444e-05,False,0.0,0.012066650118031624,0.055575320987595926,1282,0.4908657664813344,641,0.48200312989045385,385,0.5116883116883116,192,0.53125,0.011285632335650681,0.025983622325186837,-0.014697989989536156,-0.0797226478124508,0.0491077109234619,-0.012270371126964684,5,0.06242952039666318,256,0.09167387766511434,0.02491222539400414,257,-0.01686862104580284,0.013053425719509343,253,-0.028601995561373234,0.005581367836094513,258,-0.11396383821793207,-0.007458250233318715,258,0.01917159949375382
NQ,signed_path_eff_10,15,R,1282,-0.0334244599633652,-0.0856271037239373,0.018437539851310265,-0.007183892445112282,-0.06022537794220256,0.041999278371026,0.8029388989274615,6.944444444444444e-05,False,-0.7999999999999999,0.2201923076923077,-1.5924124513618676,1282,0.49442675159235666,641,0.509375,385,0.5376623376623376,192,0.5625,-1.4075396825396826,1.7341772151898733,-3.141716897729556,-7.721625006278883,1.2841803860257113,-0.008006502597241085,5,1.6201171875,256,0.057625749864724865,1.534046692607004,257,0.02439977086943375,-0.3616600790513834,253,-0.05156464810810975,0.0562015503875969,258,-0.011396426975737176,-1.3449612403100775,258,-0.0617758594312582
NQ,signed_path_eff_10,15,Q,1282,-0.003717215460506975,-0.05853347775424793,0.04982652937180898,-0.010279251339814752,-0.0647141511918396,0.04510912042934631,0.7210358583921703,6.944444444444444e-05,False,0.0,0.006708347880802271,0.051546496344741344,1282,0.5015847860538827,641,0.5085803432137286,385,0.5324675324675324,192,0.5416666666666666,0.007881237060105923,0.028028528665195344,-0.02014729160508942,-0.08169640301273917,0.047373972876520246,-0.011219458628235358,5,0.05849152659106546,256,0.09195930955101948,0.032607037612159814,257,-0.006781245106501328,0.011361829154664889,253,-0.04463944317009063,0.012078062867864689,258,-0.08768921458331289,-0.01830751495121965,258,-0.005577871311017691
NQ,signed_path_eff_10,30,R,1282,-0.006326153395486921,-0.05882006632950294,0.04790651794508184,-0.00874020604945122,-0.06279590954676358,0.042390142130247666,0.7614255657839597,6.944444444444444e-05,False,-0.09999999999999999,2.498076923076923,3.0603112840466924,1282,0.4976190476190476,641,0.48985959438377535,385,0.4987012987012987,192,0.4895833333333333,2.363888888888889,1.2788765822784811,1.0850123066104078,-4.0441528531243724,6.809695505575641,-0.009548003487542655,5,1.0947265625,256,0.05878278888934035,2.019455252918288,257,-0.027306851820667447,2.83102766798419,253,-0.1344070005870712,2.729651162790698,258,0.014615969834254339,0.4786821705426357,258,0.016185187191127114
NQ,signed_path_eff_10,30,Q,1282,-0.005150317038887605,-0.05713800645875423,0.050050775284687474,-0.010657673457836319,-0.0641370553616643,0.04403093824453205,0.7112177394344381,6.944444444444444e-05,False,0.0,6.0443443428470636e-05,0.03830001700375963,1282,0.4864864864864865,641,0.4890282131661442,385,0.5039164490861618,192,0.5052631578947369,0.0005925864234481193,0.011741621848233326,-0.011149035424785207,-0.07569546844087219,0.057059000521932926,-0.011687583082625214,5,0.03381137610590682,256,0.07491662015027015,0.0010153414963595011,257,-0.030058976910734225,0.001221033976488623,253,-0.06955262009840003,0.015066158643924781,258,-0.030806749010327098,-0.013266018014142098,258,-0.009678553716212183
NQ,signed_path_eff_15,5,R,1282,-0.04808988560462987,-0.09399012207491451,-0.00025450779393924205,-0.035899591322257465,-0.08521666153289822,0.020232982870203017,0.2121953113661177,6.944444444444444e-05,False,-0.8999999999999998,2.315891472868217,0.0963035019455253,1282,0.47736298649722003,641,0.49686520376175547,385,0.5013054830287206,192,0.531578947368421,-1.276829268292683,1.8491512345679013,-3.1259805028605845,-5.844485188949112,-0.2784229618337906,-0.03582773594802276,5,1.966796875,256,-3.6659861075759024e-05,0.835603112840467,257,-0.04205675784955809,0.791501976284585,253,-0.06544260473469724,-1.1647286821705427,258,-0.07771560640201955,-1.3585271317829457,258,-0.04892429783529867
NQ,signed_path_eff_15,5,Q,1282,-0.022523056995962465,-0.07170507109883024,0.03370566846603513,-0.027429335989409283,-0.07802228944076937,0.02835249265749612,0.3405748551241814,6.944444444444444e-05,False,-0.6,0.01740903349462361,0.008543320297445594,1282,0.4686258935663225,641,0.47417840375586856,385,0.4753246753246753,192,0.5208333333333334,0.004236240943343149,0.06142233698625079,-0.05718609604290764,-0.123037800761915,0.00571912455194475,-0.025704313674376762,5,0.07755847734650126,256,-0.034316536640102466,-0.006009653398769016,257,0.0027799762530335164,0.024725758584292667,253,-0.0092319976139614,0.025149253805751497,258,-0.08858052447804099,0.03801619740567639,258,-0.018320150890741065
NQ,signed_path_eff_15,10,R,1282,-0.037098356403744516,-0.08567988089117645,0.02100646884142936,-0.030813638487991006,-0.07973561633834603,0.02317485225637022,0.28430985628629735,6.944444444444444e-05,False,-0.6,2.243217054263566,-0.14202334630350194,1282,0.4864649681528662,641,0.49686520376175547,385,0.5286458333333334,192,0.5677083333333334,-1.4609756097560975,2.4934413580246915,-3.954416967780789,-7.731371245483288,0.15272574149351897,-0.03055462780755983,5,1.8974609375,256,0.030950106912442144,2.267509727626459,257,-0.029199728880462846,-0.6679841897233202,253,-0.07128793504017068,-0.22286821705426357,258,-0.06574213424290634,-1.2877906976744187,258,-0.04391669985944741
NQ,signed_path_eff_15,10,Q,1282,-0.015423117153781231,-0.06564665764002164,0.03927865933453705,-0.024810660011236267,-0.07384318422282866,0.033309803013209294,0.38868475692672155,6.944444444444444e-05,False,-0.19999999999999998,0.004818629154214624,0.006797044467462637,1282,0.48253968253968255,641,0.49216300940438873,385,0.4895833333333333,192,0.5364583333333334,-0.008711586609765449,0.050946813462963654,-0.0596584000727291,-0.12604091651446792,0.0002762223949121163,-0.02300148729766593,5,0.06242952039666318,256,0.009374606039184927,0.02491222539400414,257,-0.025160489629073777,0.013053425719509343,253,-0.02574412232768136,0.005581367836094513,258,-0.08435090793858425,-0.007458250233318715,258,0.006359436007957678
NQ,signed_path_eff_15,15,R,1282,-0.03154981682748111,-0.08330504711671811,0.02103519406592997,-0.010601281849112734,-0.06654899315600088,0.04324669988095857,0.7126778313023774,6.944444444444444e-05,False,-0.7999999999999999,2.2887596899224807,0.06809338521400778,1282,0.5039745627980922,641,0.5007824726134585,385,0.5376623376623376,192,0.5989583333333334,-1.1215447154471545,2.01929012345679,-3.1408348389039444,-7.879326021906053,1.21330660945498,-0.010416139607638437,5,1.6201171875,256,-0.0005738475036353711,1.534046692607004,257,0.02963492931890605,-0.3616600790513834,253,-0.03939096461993176,0.0562015503875969,258,-9.066534739296875e-05,-1.3449612403100775,258,-0.06946209314860637
NQ,signed_path_eff_15,15,Q,1282,-0.009174817798302435,-0.06038288415790247,0.0463091812754099,-0.020288448549052703,-0.0699858574118006,0.03511570223991343,0.4809095763836795,6.944444444444444e-05,False,-0.19999999999999998,-0.0011404067735714192,0.01225258393241022,1282,0.49406175771971494,641,0.5054602184087363,385,0.522077922077922,192,0.578125,-0.0056851811755299535,0.04715055436822474,-0.052835735543754696,-0.12035418045512018,0.008089245884082047,-0.01850315596472897,5,0.05849152659106546,256,0.018468114616567964,0.032607037612159814,257,-0.0008499477288362574,0.011361829154664889,253,-0.03302257476639712,0.012078062867864689,258,-0.06739085356938135,-0.01830751495121965,258,-0.017240560071892865
NQ,signed_path_eff_15,30,R,1282,-0.009521877170956787,-0.06472726016295227,0.04468158916720386,-0.020563776113492967,-0.07285600087630316,0.03134020155144325,0.4749747993764797,6.944444444444444e-05,False,0.0,4.211240310077519,5.613813229571984,1282,0.48691514670896113,641,0.4664586583463339,385,0.4831168831168831,192,0.5208333333333334,1.8073170731707318,2.595293209876543,-0.7879761367058113,-6.675256935034628,4.987258261818729,-0.020294741719500894,5,1.0947265625,256,0.005448196267563192,2.019455252918288,257,-0.027127985706938886,2.83102766798419,253,-0.10050152484169529,2.729651162790698,258,0.01437906213199315,0.4786821705426357,258,-0.01406180450908112
NQ,signed_path_eff_15,30,Q,1282,-0.013973726936081014,-0.06550655349008878,0.03934408543260109,-0.02515701818942748,-0.07751605420646815,0.029146711136782827,0.38209445596617364,6.944444444444444e-05,False,-0.19999999999999998,0.00412930242767167,0.012419972901857276,1282,0.48610007942811756,641,0.475,385,0.5078125,192,0.5520833333333334,-0.007839979761903655,0.029610882967610688,-0.03745086272951434,-0.09962976221629599,0.027653103875230768,-0.023357828891451826,5,0.03381137610590682,256,0.014472909877546966,0.0010153414963595011,257,-0.02868426978088788,0.001221033976488623,253,-0.05704602188855118,0.015066158643924781,258,-0.041483962088687557,-0.013266018014142098,258,-0.02228665971050915
NQ,signed_path_eff_30,5,R,1281,-0.016807367151924265,-0.06840073955657634,0.036182397544974654,0.006149743083609319,-0.04565720264046726,0.06564766424289964,0.8309074405592114,6.944444444444444e-05,False,-0.6,0.3404669260700389,-0.3388671875,1281,0.5209486166007905,640,0.5149136577708007,384,0.5248041775456919,192,0.5340314136125655,-0.6770315091210614,0.9162912912912913,-1.5933228004123525,-4.757357777553673,1.1554786596297768,0.006072276499139288,5,1.966796875,256,-0.03223316149173178,0.835603112840467,257,0.028980950231149216,0.791501976284585,253,0.008586862625792672,-1.1605058365758756,257,-0.0013237834758184214,-1.3585271317829457,258,-0.030978839728288406
