instrument,feature,horizon,target,n_valid,pearson_r,pearson_ci_lo,pearson_ci_hi,spearman_rho,spearman_ci_lo,spearman_ci_hi,p_raw_approx,significant_bonf,quintile_monotonicity_spearman,cov100_acc,cov50_acc,cov30_acc,cov15_acc,bull_bear_diff,bull_bear_diff_ci_lo,bull_bear_diff_ci_hi,spearman_drop_top_outlier
NQ,overnight_return,5,Q,1284,-0.04987725926293432,-0.10368773002767405,0.0021610206370405896,-0.028167385435118725,-0.08523203006854159,0.02561568353996612,0.32735679740994694,False,-0.7999999999999999,0.48982785602503914,0.484375,0.4817708333333333,0.44559585492227977,-0.03144970611934628,-0.09740877192678912,0.03022710259942919,-0.026998187699564326
NQ,overnight_return,10,R,1284,-0.1427158930207634,-0.22428576514793946,-0.056744087077663145,-0.07530883679819143,-0.13144103624635878,-0.015475328811038557,0.008717112652688375,False,-0.8999999999999998,0.48627450980392156,0.478125,0.4791666666666667,0.45077720207253885,-4.9329385403329065,-9.077498676499557,-1.33201836895499,-0.07326666844816704
NQ,overnight_return,10,Q,1284,-0.06849751407193119,-0.12418833282162668,-0.01386985733559929,-0.037254329297194334,-0.09264864721651418,0.018030522561960086,0.1950840434421346,False,-0.8999999999999998,0.48553557466770914,0.4734375,0.46475195822454307,0.3958333333333333,-0.031161990311807344,-0.09597810793509563,0.02669044724518707,-0.03590437488149568
NQ,overnight_return,15,R,1284,-0.09354100319764318,-0.17068867303916804,-0.010642473844609856,-0.05201279408385812,-0.10910089005395782,0.00816448872317006,0.07033112039848866,False,-0.7,0.4835423197492163,0.475,0.4701298701298701,0.44559585492227977,-2.8202477100364423,-7.342520468088249,1.6472240039889678,-0.04987976913640682
NQ,overnight_return,15,Q,1284,-0.05894967375255538,-0.11271862280697574,-0.0044969193162208605,-0.0256251012404264,-0.08046259887130434,0.02624922914522191,0.3729241024837473,False,-0.7,0.4836193447737909,0.4750778816199377,0.4649350649350649,0.44559585492227977,-0.019421890613014078,-0.08700072150851629,0.038622503477803743,-0.024108979600230254
NQ,overnight_return,30,R,1284,-0.04002688031742511,-0.12285436755972078,0.04322722852998665,-0.019461252203579082,-0.07557763730144024,0.04164925533099206,0.49864469393105937,False,-0.3,0.490625,0.4750778816199377,0.4987012987012987,0.47668393782383417,-1.553763665911553,-7.907822318526543,3.3888895215699746,-0.01842168791687284
NQ,overnight_return,30,Q,1284,-0.05653666565373841,-0.10783215967586342,-0.002548557918240704,-0.027408015721220088,-0.08186701601299516,0.02588403042365605,0.3405732722331447,False,-0.7,0.47104851330203446,0.4501557632398754,0.4597402597402597,0.46113989637305697,-0.020367154473887605,-0.08356966490737983,0.0359025619167459,-0.02591499634467583
NQ,overnight_range,5,R,1284,-0.025692780396356286,-0.10371863410199703,0.04675192809468743,0.011232865924430289,-0.05502540795508909,0.06587698388130594,0.6961605824329404,False,0.19999999999999998,0.51328125,0.528125,0.5208333333333334,0.533678756476684,,,,0.013105285087599047
NQ,overnight_range,5,Q,1284,0.010131615666523135,-0.04627984962035996,0.059591170925053956,0.01861165677569256,-0.03884805374413342,0.06946707017591644,0.5175812837312099,False,0.3,0.5125,0.5054602184087363,0.509090909090909,0.5595854922279793,,,,0.020510122725689466
NQ,overnight_range,10,R,1284,-0.07671388542414943,-0.16844991713300023,0.013286083716025104,-0.017602565015420384,-0.07703889734031776,0.037677660455298204,0.5405461219255465,False,-0.49999999999999994,0.5176194205168363,0.49921996879875197,0.484375,0.48186528497409326,,,,-0.015306025970215423
NQ,overnight_range,10,Q,1284,-0.020056890756409783,-0.0770528456251998,0.028031738346984355,-0.0017074896411051845,-0.059226440924025237,0.04604069239334431,0.9526668702109662,False,0.39999999999999997,0.4972677595628415,0.4984375,0.4934725848563969,0.5104166666666666,,,,0.0002533541443737972
NQ,overnight_range,15,R,1284,-0.08159040093699192,-0.15771124087881389,-0.0051423859690998405,-0.013079895184268343,-0.06418255404395987,0.043795627267477176,0.6493057119038241,False,-0.19999999999999998,0.525039123630673,0.5117004680187207,0.4961038961038961,0.48186528497409326,,,,-0.010787319915922081
NQ,overnight_range,15,Q,1284,-0.0396427575136424,-0.09521923114487259,0.008855226121884031,-0.01720640737687089,-0.07699073372339575,0.03257206891778369,0.5496988739607627,False,-0.6,0.5054517133956387,0.5015576323987538,0.4857142857142857,0.47150259067357514,,,,-0.015295455393225067
NQ,overnight_range,30,R,1284,-0.002859635604448588,-0.07311886616240294,0.07308948706636956,0.02405595694548408,-0.02679487000095657,0.08156226597578045,0.40291470526204365,False,0.0,0.5335413416536662,0.5295950155763239,0.535064935064935,0.538860103626943,,,,0.02256374185535969
NQ,overnight_range,30,Q,1284,-0.024553260640954862,-0.07439724920920311,0.027026168831061115,-0.0031458002143345725,-0.0574272445482436,0.04514576007455757,0.9129178173725658,False,0.0,0.49375,0.4937694704049844,0.4831168831168831,0.46632124352331605,,,,-0.0017648033582004419
NQ,range_position_0929,5,R,1284,-0.012407172891923566,-0.06765545279865619,0.04361627294038561,0.002976026853201438,-0.04913785768859337,0.05757285998300106,0.9176002981701183,False,-0.3,0.5094043887147336,0.49765990639625585,0.515625,0.5181347150259067,-0.2444827586206897,-3.102526716371544,3.1985861292326754,0.0030123118737748413
NQ,range_position_0929,5,Q,1284,0.022221766337474427,-0.03041926397930163,0.07432430678168082,0.025231193947901416,-0.030016774324242337,0.07813546423168852,0.38031988457848476,False,0.3,0.5109717868338558,0.516380655226209,0.548051948051948,0.5544041450777202,0.022894178428093773,-0.037846327978819164,0.09725776012456197,0.0248541828776839
NQ,range_position_0929,10,R,1284,-0.04378694929783325,-0.10035025258272062,0.01006442923783454,-0.0269792787770718,-0.07979716229103609,0.02464546355940415,0.34818387918516236,False,-0.7999999999999999,0.5058915946582875,0.49686520376175547,0.5209424083769634,0.5130890052356021,-2.7514196955576264,-6.487850031065548,1.6977928704566543,-0.027553538929246488
NQ,range_position_0929,10,Q,1284,0.010268728535763048,-0.04444031159820327,0.06244998965929601,0.01285055297647155,-0.041864819606984925,0.06471840746668041,0.6550534999172342,False,0.3,0.5058731401722788,0.496875,0.5221932114882507,0.5130890052356021,0.01695472917413158,-0.042535307469958844,0.091322564664174,0.012435863875265688
NQ,range_position_0929,15,R,1284,-0.02411641168514658,-0.08328699020239771,0.027577402302146163,-0.013593967636349765,-0.07008804318222668,0.038700880146219814,0.6364978830815813,False,-0.3,0.5062794348508635,0.49059561128526646,0.4960835509138381,0.4895833333333333,-1.01959614787201,-5.504308170239204,4.0505369680024845,-0.014473397673613952
NQ,range_position_0929,15,Q,1284,0.014952084873365542,-0.039451620750239155,0.0644698315523351,0.01666933265240942,-0.036424831810805296,0.06579964139808697,0.5622278717090092,False,0.3,0.50390625,0.5,0.5116883116883116,0.49740932642487046,0.02940297176916424,-0.02960297351854171,0.10334491572229541,0.015900469799451884
NQ,range_position_0929,30,R,1284,-0.012263832031085456,-0.06951571403176193,0.0462961966025815,-0.019322472746847362,-0.06960007117771644,0.03273839451537146,0.5017126104966447,False,-0.09999999999999999,0.49295774647887325,0.48286604361370716,0.4831168831168831,0.46113989637305697,0.9626001863932898,-4.9867757067412235,7.757142823858334,-0.020574005733331395
NQ,range_position_0929,30,Q,1284,-0.0017578338148480726,-0.05753044559808478,0.04962111040040566,-0.001695503249139913,-0.05602653000144813,0.050706536063429494,0.9529987583188353,False,0.09999999999999999,0.4843260188087774,0.4789391575663027,0.4623376623376623,0.44041450777202074,0.017956154809838372,-0.03629416222000966,0.09491331676835645,-0.0028550317647135864
NQ,signed_path_efficiency_on,5,R,1284,-0.04989999089140479,-0.10872122331316608,0.007348479465695428,-0.03400405897580933,-0.08836226845709658,0.02145542074600818,0.23698715774768386,False,-0.6,0.4788732394366197,0.49059561128526646,0.5026041666666666,0.44559585492227977,-2.4757867132867135,-5.521417561311927,0.6003191482812934,-0.03276138624420414
NQ,signed_path_efficiency_on,5,Q,1284,-0.015576745083921472,-0.07575040201624861,0.03717599577701957,-0.008779589913229094,-0.06685604313102349,0.04552289642764547,0.7602017940171382,False,-0.09999999999999999,0.48982785602503914,0.5086071987480438,0.5324675324675324,0.46113989637305697,-0.03144970611934628,-0.09740877192678912,0.03022710259942919,-0.009170175788987895
NQ,signed_path_efficiency_on,10,R,1284,-0.06791047633720178,-0.12264731894786189,-0.013888771360017147,-0.05350318570896934,-0.10508783794452389,0.000379290193617696,0.06264146338569487,False,-0.8999999999999998,0.48627450980392156,0.493730407523511,0.5026041666666666,0.453125,-4.9329385403329065,-9.077498676499557,-1.33201836895499,-0.05213521204109806
NQ,signed_path_efficiency_on,10,Q,1284,-0.024584491760052986,-0.08034428918061651,0.027791982013718606,-0.014090426426515635,-0.07292362842347126,0.04179297904743339,0.6242309463860911,False,-0.39999999999999997,0.48553557466770914,0.4914196567862715,0.4947916666666667,0.421875,-0.031161990311807344,-0.09597810793509563,0.02669044724518707,-0.013873888211730918
NQ,signed_path_efficiency_on,15,R,1284,-0.03325359816439956,-0.09206106622583982,0.02319193579890479,-0.03149181190788822,-0.08620834993307487,0.02030238157446953,0.2734627415842301,False,-0.8999999999999998,0.4835423197492163,0.48194662480376765,0.4921875,0.47668393782383417,-2.8202477100364423,-7.342520468088249,1.6472240039889678,-0.02982601127679849
NQ,signed_path_efficiency_on,15,Q,1284,-0.011721630684691413,-0.06507972099230624,0.04198696402486681,-0.0011467495794199103,-0.058731187146008446,0.053642165285930805,0.9682008541190961,False,-0.3,0.4836193447737909,0.4953271028037383,0.5012987012987012,0.45595854922279794,-0.019421890613014078,-0.08700072150851629,0.038622503477803743,-0.0003040669223602406
NQ,signed_path_efficiency_on,30,R,1284,-0.003930720343133147,-0.06249580101730409,0.05716335544922357,-0.012540299046288403,-0.06772797852336841,0.0441123805293811,0.6628616372998399,False,-0.3,0.490625,0.4797507788161994,0.4857142857142857,0.48704663212435234,-1.553763665911553,-7.907822318526543,3.3888895215699746,-0.014685570746024211
NQ,signed_path_efficiency_on,30,Q,1284,-0.014389990722717811,-0.06609397783198198,0.03810328865520064,-0.0069135981531337504,-0.06294597541852748,0.0425719072374545,0.8100638447782009,False,-0.39999999999999997,0.47104851330203446,0.47737909516380655,0.4857142857142857,0.46632124352331605,-0.020367154473887605,-0.08356966490737983,0.0359025619167459,-0.007015557859204873
NQ,dist_from_overnight_high,5,R,1284,0.04652838830133981,-0.034490323133094726,0.12400672889224282,-0.003450089271748123,-0.06266963291795342,0.051105799773667304,0.9045329434468337,False,-0.19999999999999998,0.513302034428795,0.513302034428795,0.5338541666666666,0.5544041450777202,,,,-0.0046375938816355915
NQ,dist_from_overnight_high,5,Q,1284,0.025299468710651578,-0.026780268044477484,0.07384447058356679,-0.01823293038308839,-0.06991532312555568,0.03233170712714899,0.5261408587832332,False,-0.3,0.5125195618153364,0.500780031201248,0.5182291666666666,0.5181347150259067,,,,-0.019481901583264224
NQ,dist_from_overnight_high,10,R,1284,0.048642114117505936,-0.042872153619043285,0.14486927538779482,0.008696519575462292,-0.049929896586113846,0.06369542920851137,0.7624022005852233,False,-0.09999999999999999,0.5176470588235295,0.5054773082942097,0.515625,0.49740932642487046,,,,0.010185132468173817
NQ,dist_from_overnight_high,10,Q,1284,0.018140937491789598,-0.03633428497685686,0.06890495173529924,-0.01743296286328699,-0.06848357767072479,0.03336660955533034,0.5444552507837237,False,-0.39999999999999997,0.49726348709929635,0.4890625,0.5065274151436031,0.5208333333333334,,,,-0.017518171623422715
NQ,dist_from_overnight_high,15,R,1284,0.016984381343678884,-0.05986276567731987,0.10521549438382137,0.00431062286780075,-0.05432824608589233,0.06011789493768646,0.8808808904859717,False,0.0,0.5250783699059561,0.5179407176287052,0.5168831168831168,0.5284974093264249,,,,0.00607503666835999
NQ,dist_from_overnight_high,15,Q,1284,0.003321196467624476,-0.051367995659894895,0.04995063291167007,-0.027665961825391324,-0.08148247617319773,0.02306436165895495,0.33604607214907656,False,-0.8999999999999998,0.5054602184087363,0.5,0.5142857142857142,0.5077720207253886,,,,-0.027712597390288283
NQ,dist_from_overnight_high,30,R,1284,0.044554330598556055,-0.04358783018905739,0.126053725772532,0.03467624693943324,-0.017891708781986457,0.08659527599437941,0.2278382909457064,False,0.39999999999999997,0.53359375,0.5515625,0.546875,0.5492227979274611,,,,0.03682274745164157
NQ,dist_from_overnight_high,30,Q,1284,0.020534308539760848,-0.030032396587446695,0.06626627950256898,-0.0009759508533539174,-0.05345506149619402,0.05164451124758941,0.9729350973467941,False,-0.09999999999999999,0.4937402190923318,0.5062305295950156,0.5194805194805194,0.5284974093264249,,,,-0.0006847827463136971
NQ,dist_from_overnight_low,5,R,1284,-0.07909580240461504,-0.1423548582162385,-0.0043160234266902365,0.0073191142978509885,-0.05496104561831158,0.06145828641016733,0.7991545070755981,False,-0.09999999999999999,0.5129007036747459,0.5203125,0.5260416666666666,0.49222797927461137,,,,0.00951032081192398
NQ,dist_from_overnight_low,5,Q,1284,-0.010716373054012192,-0.05937143130435569,0.041116073671692246,0.029530878136464215,-0.027679701410002845,0.08154358836733124,0.3044718602813721,False,0.7,0.5121188428459734,0.5210608424336973,0.5116883116883116,0.47668393782383417,,,,0.029762663026267813
NQ,dist_from_overnight_low,10,R,1284,-0.14948266643906383,-0.2192550738429543,-0.0787208724049152,-0.025344899527891096,-0.08384503593414759,0.027750770855794984,0.3781758308855889,False,-0.09999999999999999,0.5172413793103449,0.514866979655712,0.4921875,0.45077720207253885,,,,-0.02307896489314817
NQ,dist_from_overnight_low,10,Q,1284,-0.04428948554749568,-0.09812315258537932,0.007543799495173045,0.00921092840864168,-0.046974954435653034,0.05797201267631472,0.7488077844716119,False,-0.09999999999999999,0.496875,0.5070202808112324,0.4817708333333333,0.44559585492227977,,,,0.010218673688376138
NQ,dist_from_overnight_low,15,R,1284,-0.1256208660404404,-0.19700560613854334,-0.055533546056258924,-0.010260373992908179,-0.07287907904279822,0.04057457144813811,0.7213182780433913,False,-0.09999999999999999,0.5246671887235709,0.5211267605633803,0.4973958333333333,0.45595854922279794,,,,-0.007963016251732156
NQ,dist_from_overnight_low,15,Q,1284,-0.05630161793075696,-0.10805477941755352,-0.003540939823943384,0.0023469532742692377,-0.05747937902260861,0.052434631173443144,0.9349742565935613,False,0.0,0.505066250974279,0.5093457943925234,0.4779220779220779,0.45595854922279794,,,,0.0036603811603363413
NQ,dist_from_overnight_low,30,R,1284,-0.04660890812440412,-0.11504616503837443,0.03031148240833485,0.015453701492373868,-0.03649892036071408,0.07253638809988992,0.5910844262583732,False,0.3,0.5331772053083529,0.5358255451713395,0.522077922077922,0.49740932642487046,,,,0.017824769808551237
NQ,dist_from_overnight_low,30,Q,1284,-0.05261159366185515,-0.1035152435340526,0.0003425547548283869,0.0052801392194926095,-0.05258427347050754,0.05547425841446354,0.8543609687735512,False,0.0,0.49335418295543393,0.49065420560747663,0.4649350649350649,0.39378238341968913,,,,0.006706497175185233
NQ,normalized_overnight_volume,5,R,1264,0.06617864330676361,-0.01214908186766292,0.13550328040431078,0.043181836952108206,-0.01723097572235198,0.0962343602963826,0.1361434067855969,False,0.09999999999999999,0.515079365079365,0.5396825396825397,0.5714285714285714,0.6084656084656085,,,,0.04091494754340352
NQ,normalized_overnight_volume,5,Q,1264,0.05711035311748128,0.006593380935041361,0.10569304774853833,0.03913055838496826,-0.016958092937086174,0.09434020501171328,0.1769076106676426,False,0.3,0.5122918318794607,0.5198098256735341,0.5529100529100529,0.5736842105263158,,,,0.03803479166620221
NQ,normalized_overnight_volume,10,R,1264,0.06375703214795403,-0.022958773616051056,0.13287923580539143,0.02554065337630536,-0.0384651221039414,0.08526568756965823,0.3782572487736773,False,0.09999999999999999,0.5186953062848051,0.5277337559429477,0.554089709762533,0.5736842105263158,,,,0.023224325025554594
NQ,normalized_overnight_volume,10,Q,1264,0.0650232089309389,0.013341932589419464,0.11693026864083374,0.044598918064509614,-0.013686263585215562,0.09731954611930525,0.12373638496162265,False,0.7,0.4980174464710547,0.5063291139240507,0.5488126649076517,0.5842105263157895,,,,0.04340108245375289
NQ,normalized_overnight_volume,15,R,1264,0.03573021134299849,-0.03834874982466476,0.09970389773481414,0.008646214667242432,-0.05102167651661652,0.06355859370021742,0.7655328048353693,False,0.3,0.5238473767885533,0.5111111111111111,0.5343915343915344,0.5502645502645502,,,,0.006433832239423862
NQ,normalized_overnight_volume,15,Q,1264,0.04592747544473912,-0.008477024707974904,0.09525465657316601,0.024521830864180957,-0.035230380772328075,0.07870547369426643,0.3975807668766822,False,0.09999999999999999,0.5063291139240507,0.509493670886076,0.5461741424802111,0.5631578947368421,,,,0.02330915880928643
NQ,normalized_overnight_volume,30,R,1264,0.03472899951012823,-0.034255563337459244,0.09973657053557686,0.0208152804444078,-0.03949041219430143,0.07655832627589933,0.4727316309178651,False,0.6,0.5340729001584786,0.5277337559429477,0.5461741424802111,0.5368421052631579,,,,0.019793015214754697
NQ,normalized_overnight_volume,30,Q,1264,0.0327262729858591,-0.024274915977940167,0.08137670441912156,0.0139726157211931,-0.0452220730741941,0.06596311717410865,0.6298346807043602,False,0.3,0.49603174603174605,0.5,0.5303430079155673,0.531578947368421,,,,0.012662361435050205
NQ,dist_0929_from_vwap,5,R,1284,-0.08116509911122838,-0.15424412356525033,-0.0014894850759257022,-0.007997744660029853,-0.06370320183794226,0.05144342047313052,0.7809860040737626,False,-0.49999999999999994,0.50390625,0.5085803432137286,0.5012987012987012,0.46113989637305697,-0.2915678879310345,-3.018273964047806,2.565869722276646,-0.005931230303980382
NQ,dist_0929_from_vwap,5,Q,1284,-0.024057766443660658,-0.07475665903065312,0.024737555815826054,-0.0022996647105418913,-0.05567513824521374,0.0448565064116691,0.9362816419745286,False,0.09999999999999999,0.49921875,0.5070202808112324,0.5142857142857142,0.47150259067357514,0.006878403961046591,-0.06831356493862376,0.06646760767974798,-0.0021061701500718136
NQ,dist_0929_from_vwap,10,R,1284,-0.13324466001938076,-0.21408593668501136,-0.04959647657134763,-0.045202029099202366,-0.10433853015493912,0.011946415861326375,0.1158472608589991,False,-0.8999999999999998,0.4988253719655442,0.49608763693270735,0.4739583333333333,0.47668393782383417,-2.727439263322884,-6.50888549422022,1.8275592672413772,-0.04299629752765497
NQ,dist_0929_from_vwap,10,Q,1284,-0.04072249914863782,-0.08902035619322655,0.007558687171660264,-0.012519425237689697,-0.0661080616740039,0.03567820090054885,0.663388294380673,False,-0.39999999999999997,0.49492583918813426,0.500780031201248,0.4869791666666667,0.4479166666666667,0.0031256265999526182,-0.07383642381760828,0.06729729954658656,-0.011537898446066003
NQ,dist_0929_from_vwap,15,R,1284,-0.10316684551992349,-0.1872614850840178,-0.015563445253675057,-0.03472576148223161,-0.09464023187663316,0.023613001036692984,0.2271744442471031,False,-0.7,0.4984350547730829,0.49608763693270735,0.4701298701298701,0.42487046632124353,-1.9247844827586207,-6.384259159482759,2.8534058459051694,-0.03250709555989562
NQ,dist_0929_from_vwap,15,Q,1284,-0.042231814070688205,-0.09203031248336262,0.007776992710028188,-0.008448831344990252,-0.05861545950416167,0.039554635854719855,0.7689744092075583,False,-0.6,0.4929906542056075,0.4968847352024922,0.4779220779220779,0.45077720207253885,0.0062504699830716465,-0.06806993860787396,0.06659088707067562,-0.00713759795836946
NQ,dist_0929_from_vwap,30,R,1284,-0.07055217335171492,-0.1548074705652166,0.016337974070391954,-0.024712800454514953,-0.07902599829283884,0.03780405258813824,0.39018897425119836,False,-0.3,0.4875195007800312,0.4953271028037383,0.4597402597402597,0.42487046632124353,-0.3348476684952977,-6.326475619612069,5.6460834027233515,-0.022441330575705062
NQ,dist_0929_from_vwap,30,Q,1284,-0.052211683582856404,-0.10023550463977463,-0.0006055814467806367,-0.021238968940206007,-0.0711723477587909,0.030593065817785325,0.46024178143079353,False,-0.7999999999999999,0.48046875,0.4735202492211838,0.43376623376623374,0.37823834196891193,-0.008923740500897453,-0.08112864792255207,0.05055459993073218,-0.019816644356888614
NQ,normalized_dist_from_vwap,5,R,1284,-0.005205751031004598,-0.061242480984260717,0.05130244256800051,0.007950540627117437,-0.04265514498429392,0.059489359851087276,0.7822460348406126,False,-0.09999999999999999,0.50390625,0.4921875,0.535064935064935,0.5284974093264249,-0.2915678879310345,-3.018273964047806,2.565869722276646,0.005927218771130088
NQ,normalized_dist_from_vwap,5,Q,1284,0.022677453383943624,-0.02814632245597168,0.07001782855927317,0.019833553387824623,-0.032248483624219164,0.06654891014078397,0.4904638810520967,False,0.3,0.49921875,0.516380655226209,0.535064935064935,0.538860103626943,0.006878403961046591,-0.06831356493862376,0.06646760767974798,0.018572075293637268
NQ,normalized_dist_from_vwap,10,R,1284,-0.040605667488278076,-0.09507321202625547,0.011537492100967234,-0.026928511568502532,-0.08070206190403297,0.021958444681150716,0.3490921524444224,False,-0.9999999999999999,0.4988253719655442,0.4890282131661442,0.5065616797900262,0.5104166666666666,-2.727439263322884,-6.50888549422022,1.8275592672413772,-0.028813452062022786
NQ,normalized_dist_from_vwap,10,Q,1284,0.010628404184831129,-0.04485755425240297,0.059774345553219754,0.00838749902538525,-0.04579090349921194,0.058325830489929974,0.77060439700841,False,0.09999999999999999,0.49492583918813426,0.4921875,0.5221932114882507,0.515625,0.0031256265999526182,-0.07383642381760828,0.06729729954658656,0.006974311807870995
NQ,normalized_dist_from_vwap,15,R,1284,-0.029429767331250117,-0.08763277821822615,0.023820936089927785,-0.014673698217404907,-0.06746222326678392,0.03643781590754888,0.6099509061011041,False,-0.39999999999999997,0.4984350547730829,0.49216300940438873,0.5,0.4947916666666667,-1.9247844827586207,-6.384259159482759,2.8534058459051694,-0.015763501926966673
NQ,normalized_dist_from_vwap,15,Q,1284,0.011219946270491755,-0.04141241240537887,0.06285644477060569,0.01026835284141129,-0.04240586609769078,0.06225503955516038,0.7211105965195876,False,0.09999999999999999,0.4929906542056075,0.49221183800623053,0.5116883116883116,0.5077720207253886,0.0062504699830716465,-0.06806993860787396,0.06659088707067562,0.00893244452804435
NQ,normalized_dist_from_vwap,30,R,1284,-0.021535981289024668,-0.07863802008322592,0.03161827546173401,-0.02516363399878678,-0.0746689970113218,0.024755995274848133,0.3815973319214834,False,-0.3,0.4875195007800312,0.4719626168224299,0.4987012987012987,0.44041450777202074,-0.3348476684952977,-6.326475619612069,5.6460834027233515,-0.027020982390071696
NQ,normalized_dist_from_vwap,30,Q,1284,-0.007157592150035231,-0.06337640134584197,0.04541597129748368,-0.00781332070511924,-0.06279989244751319,0.044127856859101144,0.7859121150707569,False,0.19999999999999998,0.48046875,0.4671875,0.4765625,0.43523316062176165,-0.008923740500897453,-0.08112864792255207,0.05055459993073218,-0.009361342509912428
NQ,vwap_location_in_range,5,R,1284,-0.015067374607383891,-0.06743699718805148,0.039617151426691866,-0.010417369420218174,-0.062381324932130715,0.048790670306714176,0.7172356299879215,False,0.0,0.4921875,0.49608763693270735,0.4908616187989556,0.518324607329843,-0.7574554258303919,-3.6928637961203123,2.4771063369234008,-0.011572161184203797
NQ,vwap_location_in_range,5,Q,1284,0.013482962702981606,-0.0390640360052603,0.07327805021160105,0.011168677611406571,-0.04180509032450497,0.07116445050546227,0.6978112011422533,False,0.19999999999999998,0.5015625,0.5046875,0.5026041666666666,0.5208333333333334,0.016672558550402308,-0.04889023459826137,0.08146608877440123,0.008988972274615016
NQ,vwap_location_in_range,10,R,1284,-0.017590158000753375,-0.0745128096933631,0.03713799482693268,-0.01497266605960861,-0.0683359496531099,0.0403573167468329,0.6026879913001613,False,0.0,0.5035238841033672,0.5140625,0.5065274151436031,0.5260416666666666,-1.3628269526653995,-6.018215826469967,2.581549800886954,-0.015535700766772912
NQ,vwap_location_in_range,10,Q,1284,0.008125051559293502,-0.048037671504259846,0.06637351593640457,0.007645877348488671,-0.04892283297304945,0.06634300243912526,0.7903920903568733,False,-0.09999999999999999,0.4972677595628415,0.4984423676012461,0.5064935064935064,0.5284974093264249,0.004987683002289654,-0.0669285056581886,0.07579673904973741,0.005422961848496015
NQ,vwap_location_in_range,15,R,1284,0.010849812442933038,-0.04332461613063772,0.06418839167355758,0.010446997141605041,-0.04192364519526059,0.06742054709913446,0.7164660641243858,False,0.3,0.5046948356807511,0.5039246467817896,0.5208333333333334,0.5052083333333334,1.0314922919117868,-3.5961196526080794,5.325293578604397,0.009430955972981839
NQ,vwap_location_in_range,15,Q,1284,0.020176506292836474,-0.03492958928923833,0.0792783879754886,0.01967148282007338,-0.03419717335837947,0.07943997463550048,0.49401628156674215,False,0.39999999999999997,0.5038940809968847,0.5031152647975078,0.5116883116883116,0.5233160621761658,0.0136278961005422,-0.057993409885683495,0.08456115570598696,0.017478021087884796
NQ,vwap_location_in_range,30,R,1284,0.027201054438645816,-0.022805182049744646,0.08555280827402732,0.019793171059390685,-0.03015088831097202,0.07765789456531062,0.4913477306951344,False,0.6,0.5039001560062403,0.5,0.5064935064935064,0.5233160621761658,2.792790448607717,-3.370529384258002,8.382934353033447,0.018150888109226278
NQ,vwap_location_in_range,30,Q,1284,0.01670403986798154,-0.03484709765839435,0.07609440418587754,0.016500633570977644,-0.034767165816770154,0.07684083006917236,0.5661915503926911,False,0.0,0.496875,0.5070202808112324,0.515625,0.515625,0.0038143772162334815,-0.0646153675840486,0.07098973758680586,0.014284638235652703
NQ,signed_return_5,5,R,1282,-0.05785539678436809,-0.13893260499379367,0.02173889772245564,-0.020721275231079927,-0.0789652676329397,0.03678533805108115,0.47159798451731016,False,-0.7999999999999999,0.5027799841143765,0.48826291079812206,0.4856396866840731,0.4947916666666667,-2.4526032945306353,-5.235044327627252,0.09252299917283638,-0.018881499565304247
NQ,signed_return_5,5,Q,1282,-0.01253117957990939,-0.06390784724355356,0.04483587236751866,-0.010504523305786039,-0.061578152007508574,0.046106718029690394,0.7151855525177688,False,-0.39999999999999997,0.47736298649722003,0.46865203761755486,0.4727272727272727,0.4583333333333333,-0.025604284995056258,-0.09521073606460172,0.035750126312071064,-0.00939855448165508
NQ,signed_return_5,10,R,1282,-0.028472942996177652,-0.11056571729156767,0.055991411010788875,-0.01870190027586808,-0.08023920776347866,0.03944187301610866,0.5158803693046841,False,-0.6,0.49044585987261147,0.515625,0.5064935064935064,0.4895833333333333,-4.043666274940989,-7.849247609296507,-0.7144048396614684,-0.019414436907707323
NQ,signed_return_5,10,Q,1282,-0.009234525533292029,-0.061315722845712926,0.04530516541244548,-0.010163020637244627,-0.06071349020455756,0.046517964968387476,0.7240607776949681,False,-0.19999999999999998,0.4793650793650794,0.490625,0.484375,0.4816753926701571,-0.03914079470534355,-0.10519485960018594,0.0222369405081206,-0.00965186767909612
NQ,signed_return_5,15,R,1282,-0.058227791772406105,-0.13990837013417204,0.03481769373342098,-0.006876459648191042,-0.06301832201435507,0.047618304712890414,0.8112095984920782,False,-0.6,0.492442322991249,0.5086071987480438,0.4908616187989556,0.4607329842931937,-4.150496424032118,-8.398011608655962,0.021623336216634786,-0.008015290110862326
NQ,signed_return_5,15,Q,1282,-0.012834427345464909,-0.06543057198544693,0.03862324831483804,-0.008613379415622558,-0.0610852591445476,0.04678220213671197,0.7647847848591012,False,-0.19999999999999998,0.4908946951702296,0.5070202808112324,0.4857142857142857,0.4791666666666667,-0.03811050385725769,-0.10556289277134838,0.019193109130607608,-0.00810762601298538
NQ,signed_return_5,30,R,1282,-0.011348577110611059,-0.08785071822898502,0.06250229093176173,0.006965627078443234,-0.04631443864461304,0.07178871740283857,0.8088085642195617,False,0.3,0.4908802537668517,0.4914196567862715,0.4857142857142857,0.46875,0.8320259698993282,-4.697455038760667,5.675577832151431,0.004783483937920121
