instrument,candle_state,context_dim,context_value,horizon_min,barrier,n_observations,continuation_first_rate,reversal_first_rate,cont_minus_rev_first_rate,tie_rate,neither_rate,median_signed_close_atr,median_cont_exc_atr,median_rev_exc_atr,median_dominance,p_cont_exc_gt_rev_exc,p_rev_exc_gt_cont_exc,retouch_rate,n_nontied,binom_p,sample_status
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,10,0.5,136,0.2867647058823529,0.029411764705882353,0.25735294117647056,0.0,0.6838235294117647,0.09776785714285714,0.33493825761867,0.11701434159061277,0.511904761904762,0.7058823529411765,0.2867647058823529,0.8455882352941176,43,3.1081526685738936e-08,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,10,1.0,136,0.04411764705882353,0.0,0.04411764705882353,0.0,0.9558823529411765,0.09776785714285714,0.33493825761867,0.11701434159061277,0.511904761904762,0.7058823529411765,0.2867647058823529,0.8455882352941176,6,0.03125,UNDERPOWERED
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,15,0.25,136,0.6838235294117647,0.22794117647058823,0.45588235294117646,0.007352941176470588,0.08088235294117647,0.06260869565217392,0.39780219780219783,0.1654228855721393,0.4490986214209968,0.6985294117647058,0.29411764705882354,0.8455882352941176,124,2.2005721799037115e-08,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,15,0.5,136,0.34558823529411764,0.08088235294117647,0.2647058823529412,0.0,0.5735294117647058,0.06260869565217392,0.39780219780219783,0.1654228855721393,0.4490986214209968,0.6985294117647058,0.29411764705882354,0.8455882352941176,58,2.0315945360449565e-06,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,15,1.0,136,0.08823529411764706,0.0,0.08823529411764706,0.0,0.9117647058823529,0.06260869565217392,0.39780219780219783,0.1654228855721393,0.4490986214209968,0.6985294117647058,0.29411764705882354,0.8455882352941176,12,0.00048828125,UNDERPOWERED
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,30,0.25,136,0.7058823529411765,0.25735294117647056,0.4485294117647059,0.007352941176470588,0.029411764705882353,0.12902711323763955,0.462748643761302,0.24295125164690384,0.26271777003484326,0.6397058823529411,0.34558823529411764,0.8455882352941176,131,9.39531721168893e-08,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,30,0.5,136,0.4485294117647059,0.19117647058823528,0.25735294117647056,0.0,0.3602941176470588,0.12902711323763955,0.462748643761302,0.24295125164690384,0.26271777003484326,0.6397058823529411,0.34558823529411764,0.8455882352941176,87,0.0002236893560948182,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,30,1.0,136,0.14705882352941177,0.04411764705882353,0.10294117647058823,0.0,0.8088235294117647,0.12902711323763955,0.462748643761302,0.24295125164690384,0.26271777003484326,0.6397058823529411,0.34558823529411764,0.8455882352941176,26,0.009355306625366211,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,60,0.25,136,0.7132352941176471,0.27941176470588236,0.4338235294117647,0.007352941176470588,0.0,0.018867924528301886,0.5927927927927927,0.35294117647058826,0.2620533182076007,0.5882352941176471,0.40441176470588236,0.8455882352941176,135,3.957630638799941e-07,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,60,0.5,136,0.5441176470588235,0.3161764705882353,0.22794117647058823,0.0,0.13970588235294118,0.018867924528301886,0.5927927927927927,0.35294117647058826,0.2620533182076007,0.5882352941176471,0.40441176470588236,0.8455882352941176,117,0.005319279348701682,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_LOW,60,1.0,136,0.2647058823529412,0.1323529411764706,0.1323529411764706,0.0,0.6029411764705882,0.018867924528301886,0.5927927927927927,0.35294117647058826,0.2620533182076007,0.5882352941176471,0.40441176470588236,0.8455882352941176,54,0.01983432672806828,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,0.25,256,0.43359375,0.015625,0.41796875,0.0,0.55078125,0.14430284857571213,0.22727272727272727,0.0,1.0,0.88671875,0.09375,0.859375,115,3.4507445333269973e-28,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,0.5,256,0.06640625,0.0,0.06640625,0.0,0.93359375,0.14430284857571213,0.22727272727272727,0.0,1.0,0.88671875,0.09375,0.859375,17,1.52587890625e-05,UNDERPOWERED
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,1.0,256,0.0078125,0.0,0.0078125,0.0,0.9921875,0.14430284857571213,0.22727272727272727,0.0,1.0,0.88671875,0.09375,0.859375,2,0.5,UNDERPOWERED
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,0.25,256,0.62109375,0.078125,0.54296875,0.0,0.30078125,0.125,0.3069073783359498,0.0,1.0,0.83984375,0.14453125,0.859375,179,4.6387944283656995e-28,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,0.5,256,0.1875,0.0,0.1875,0.0,0.8125,0.125,0.3069073783359498,0.0,1.0,0.83984375,0.14453125,0.859375,48,7.105427357601002e-15,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,1.0,256,0.015625,0.0,0.015625,0.0,0.984375,0.125,0.3069073783359498,0.0,1.0,0.83984375,0.14453125,0.859375,4,0.125,UNDERPOWERED
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,0.25,256,0.6953125,0.1015625,0.59375,0.0,0.203125,0.1488772236803733,0.3333333333333333,0.04124149659863945,0.779513888888889,0.7890625,0.1875,0.859375,204,4.793260482996339e-29,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,0.5,256,0.27734375,0.02734375,0.25,0.0,0.6953125,0.1488772236803733,0.3333333333333333,0.04124149659863945,0.779513888888889,0.7890625,0.1875,0.859375,78,1.933200757632093e-14,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,1.0,256,0.04296875,0.0,0.04296875,0.0,0.95703125,0.1488772236803733,0.3333333333333333,0.04124149659863945,0.779513888888889,0.7890625,0.1875,0.859375,11,0.0009765625,UNDERPOWERED
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,0.25,256,0.7578125,0.15625,0.6015625,0.0,0.0859375,0.1373108409823865,0.4243853630646084,0.11538461538461539,0.5555555555555556,0.73828125,0.2421875,0.859375,234,1.9014811437014407e-25,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,0.5,256,0.40625,0.0546875,0.3515625,0.0,0.5390625,0.1373108409823865,0.4243853630646084,0.11538461538461539,0.5555555555555556,0.73828125,0.2421875,0.859375,118,3.6166024407626366e-18,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,1.0,256,0.08203125,0.00390625,0.078125,0.0,0.9140625,0.1373108409823865,0.4243853630646084,0.11538461538461539,0.5555555555555556,0.73828125,0.2421875,0.859375,22,1.0967254638671875e-05,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,0.25,256,0.77734375,0.17578125,0.6015625,0.0,0.046875,0.15959252971137522,0.4782608695652174,0.16954022988505746,0.48913043478260865,0.70703125,0.2734375,0.859375,244,2.7162366408315192e-24,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,0.5,256,0.4765625,0.12109375,0.35546875,0.0,0.40234375,0.15959252971137522,0.4782608695652174,0.16954022988505746,0.48913043478260865,0.70703125,0.2734375,0.859375,153,5.761122611124854e-14,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,1.0,256,0.1171875,0.0078125,0.109375,0.0,0.875,0.15959252971137522,0.4782608695652174,0.16954022988505746,0.48913043478260865,0.70703125,0.2734375,0.859375,32,2.4633482098579407e-07,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,0.25,256,0.7890625,0.19921875,0.58984375,0.0,0.01171875,0.15123286664461838,0.6228448275862069,0.27130750605326875,0.4164079822616408,0.66015625,0.33203125,0.859375,253,1.9170355399552323e-22,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,0.5,256,0.6015625,0.23046875,0.37109375,0.0,0.16796875,0.15123286664461838,0.6228448275862069,0.27130750605326875,0.4164079822616408,0.66015625,0.33203125,0.859375,213,5.724265698159521e-11,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,1.0,256,0.23828125,0.06640625,0.171875,0.0,0.6953125,0.15123286664461838,0.6228448275862069,0.27130750605326875,0.4164079822616408,0.66015625,0.33203125,0.859375,78,5.663739625418237e-07,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,0.25,256,0.7890625,0.20703125,0.58203125,0.0,0.00390625,0.17817460317460318,0.7705802968960864,0.3745711017918414,0.37307152875175315,0.63671875,0.359375,0.859375,255,1.1411179698820727e-21,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,0.5,256,0.6484375,0.296875,0.3515625,0.0,0.0546875,0.17817460317460318,0.7705802968960864,0.3745711017918414,0.37307152875175315,0.63671875,0.359375,0.859375,242,7.168318201682952e-09,OK
ES,BEARISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,1.0,256,0.375,0.140625,0.234375,0.0,0.484375,0.17817460317460318,0.7705802968960864,0.3745711017918414,0.37307152875175315,0.63671875,0.359375,0.859375,132,1.74937401430774e-07,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,1,0.25,179,0.37988826815642457,0.027932960893854747,0.35195530726256985,0.00558659217877095,0.5865921787709497,0.11538461538461539,0.208955223880597,0.0,1.0,0.8435754189944135,0.13966480446927373,0.88268156424581,73,3.4249061479387204e-15,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,1,0.5,179,0.0670391061452514,0.0,0.0670391061452514,0.0,0.9329608938547486,0.11538461538461539,0.208955223880597,0.0,1.0,0.8435754189944135,0.13966480446927373,0.88268156424581,12,0.00048828125,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,BALANCED,1,1.0,179,0.00558659217877095,0.0,0.00558659217877095,0.0,0.994413407821229,0.11538461538461539,0.208955223880597,0.0,1.0,0.8435754189944135,0.13966480446927373,0.88268156424581,1,1.0,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,BALANCED,3,0.25,179,0.5586592178770949,0.11173184357541899,0.44692737430167595,0.00558659217877095,0.3240223463687151,0.0967741935483871,0.2708333333333333,0.05102040816326531,0.7377049180327869,0.7653631284916201,0.2122905027932961,0.88268156424581,120,5.50839085025408e-14,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,3,0.5,179,0.13966480446927373,0.0,0.13966480446927373,0.0,0.8603351955307262,0.0967741935483871,0.2708333333333333,0.05102040816326531,0.7377049180327869,0.7653631284916201,0.2122905027932961,0.88268156424581,25,5.960464477539063e-08,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,3,1.0,179,0.0111731843575419,0.0,0.0111731843575419,0.0,0.9888268156424581,0.0967741935483871,0.2708333333333333,0.05102040816326531,0.7377049180327869,0.7653631284916201,0.2122905027932961,0.88268156424581,2,0.5,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,BALANCED,5,0.25,179,0.6256983240223464,0.1452513966480447,0.48044692737430167,0.00558659217877095,0.22346368715083798,0.10416666666666667,0.30952380952380953,0.09615384615384616,0.5652173913043479,0.7206703910614525,0.26256983240223464,0.88268156424581,138,6.450507784326394e-14,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,5,0.5,179,0.21787709497206703,0.0223463687150838,0.19553072625698323,0.0,0.7597765363128491,0.10416666666666667,0.30952380952380953,0.09615384615384616,0.5652173913043479,0.7206703910614525,0.26256983240223464,0.88268156424581,43,3.1081526685738936e-08,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,5,1.0,179,0.0223463687150838,0.0,0.0223463687150838,0.0,0.9776536312849162,0.10416666666666667,0.30952380952380953,0.09615384615384616,0.5652173913043479,0.7206703910614525,0.26256983240223464,0.88268156424581,4,0.125,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,BALANCED,10,0.25,179,0.6927374301675978,0.19553072625698323,0.4972067039106145,0.00558659217877095,0.10614525139664804,0.12698412698412698,0.375,0.14634146341463414,0.4444444444444444,0.7150837988826816,0.2849162011173184,0.88268156424581,159,7.15959349419407e-13,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,10,0.5,179,0.3463687150837989,0.061452513966480445,0.2849162011173184,0.0,0.5921787709497207,0.12698412698412698,0.375,0.14634146341463414,0.4444444444444444,0.7150837988826816,0.2849162011173184,0.88268156424581,73,9.089007009078587e-10,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,10,1.0,179,0.061452513966480445,0.0,0.061452513966480445,0.0,0.9385474860335196,0.12698412698412698,0.375,0.14634146341463414,0.4444444444444444,0.7150837988826816,0.2849162011173184,0.88268156424581,11,0.0009765625,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,BALANCED,15,0.25,179,0.7541899441340782,0.21787709497206703,0.5363128491620112,0.00558659217877095,0.0223463687150838,0.18181818181818182,0.4482758620689655,0.17391304347826086,0.46153846153846156,0.7094972067039106,0.2849162011173184,0.88268156424581,174,1.3641533276398227e-13,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,15,0.5,179,0.4301675977653631,0.13966480446927373,0.2905027932960894,0.0,0.4301675977653631,0.18181818181818182,0.4482758620689655,0.17391304347826086,0.46153846153846156,0.7094972067039106,0.2849162011173184,0.88268156424581,102,2.4519113385990644e-07,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,15,1.0,179,0.0893854748603352,0.00558659217877095,0.08379888268156424,0.0,0.9050279329608939,0.18181818181818182,0.4482758620689655,0.17391304347826086,0.46153846153846156,0.7094972067039106,0.2849162011173184,0.88268156424581,17,0.000274658203125,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,BALANCED,30,0.25,179,0.7653631284916201,0.22905027932960895,0.5363128491620112,0.00558659217877095,0.0,0.13793103448275862,0.5662650602409639,0.2727272727272727,0.38613861386138615,0.6536312849162011,0.33519553072625696,0.88268156424581,178,2.7465958612715486e-13,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,30,0.5,179,0.5642458100558659,0.24581005586592178,0.31843575418994413,0.0,0.18994413407821228,0.13793103448275862,0.5662650602409639,0.2727272727272727,0.38613861386138615,0.6536312849162011,0.33519553072625696,0.88268156424581,145,2.490595620029593e-06,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,30,1.0,179,0.16201117318435754,0.0782122905027933,0.08379888268156424,0.0,0.7597765363128491,0.13793103448275862,0.5662650602409639,0.2727272727272727,0.38613861386138615,0.6536312849162011,0.33519553072625696,0.88268156424581,43,0.03153949735315109,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,60,0.25,179,0.7653631284916201,0.22905027932960895,0.5363128491620112,0.00558659217877095,0.0,0.08,0.7169811320754716,0.39,0.3207547169811321,0.6201117318435754,0.37988826815642457,0.88268156424581,178,2.7465958612715486e-13,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,60,0.5,179,0.6033519553072626,0.3407821229050279,0.26256983240223464,0.0,0.055865921787709494,0.08,0.7169811320754716,0.39,0.3207547169811321,0.6201117318435754,0.37988826815642457,0.88268156424581,169,0.00037210118761839945,OK
ES,BEARISH_1000,dominance_stratum,BALANCED,60,1.0,179,0.329608938547486,0.1564245810055866,0.17318435754189945,0.0,0.5139664804469274,0.08,0.7169811320754716,0.39,0.3207547169811321,0.6201117318435754,0.37988826815642457,0.88268156424581,87,0.0011686374974383248,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,1,0.25,211,0.36492890995260663,0.004739336492890996,0.36018957345971564,0.0,0.6303317535545023,0.13953488372093023,0.2072072072072072,0.0,1.0,0.909952606635071,0.06635071090047394,0.8436018957345972,78,5.227781471335135e-22,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,1,0.5,211,0.061611374407582936,0.0,0.061611374407582936,0.0,0.9383886255924171,0.13953488372093023,0.2072072072072072,0.0,1.0,0.909952606635071,0.06635071090047394,0.8436018957345972,13,0.000244140625,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,1,1.0,211,0.009478672985781991,0.0,0.009478672985781991,0.0,0.990521327014218,0.13953488372093023,0.2072072072072072,0.0,1.0,0.909952606635071,0.06635071090047394,0.8436018957345972,2,0.5,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,3,0.25,211,0.5450236966824644,0.037914691943127965,0.5071090047393365,0.0,0.41706161137440756,0.13274336283185842,0.2727272727272727,0.0,1.0,0.8388625592417062,0.14218009478672985,0.8436018957345972,123,2.078977522968645e-25,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,3,0.5,211,0.15165876777251186,0.004739336492890996,0.14691943127962084,0.0,0.8436018957345972,0.13274336283185842,0.2727272727272727,0.0,1.0,0.8388625592417062,0.14218009478672985,0.8436018957345972,33,7.916241884231567e-09,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,3,1.0,211,0.009478672985781991,0.0,0.009478672985781991,0.0,0.990521327014218,0.13274336283185842,0.2727272727272727,0.0,1.0,0.8388625592417062,0.14218009478672985,0.8436018957345972,2,0.5,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,5,0.25,211,0.6208530805687204,0.07582938388625593,0.5450236966824644,0.0,0.3033175355450237,0.125,0.3125,0.03571428571428571,0.75,0.8009478672985783,0.1943127962085308,0.8436018957345972,147,1.2414966157561691e-23,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,5,0.5,211,0.24644549763033174,0.018957345971563982,0.22748815165876776,0.0,0.7345971563981043,0.125,0.3125,0.03571428571428571,0.75,0.8009478672985783,0.1943127962085308,0.8436018957345972,56,1.1008055578187737e-11,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,5,1.0,211,0.023696682464454975,0.0,0.023696682464454975,0.0,0.976303317535545,0.125,0.3125,0.03571428571428571,0.75,0.8009478672985783,0.1943127962085308,0.8436018957345972,5,0.0625,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,10,0.25,211,0.6682464454976303,0.1895734597156398,0.4786729857819905,0.0,0.14218009478672985,0.07777777777777778,0.35,0.1,0.5555555555555557,0.7061611374407583,0.27014218009478674,0.8436018957345972,181,2.122871879223626e-14,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,10,0.5,211,0.33649289099526064,0.037914691943127965,0.2985781990521327,0.0,0.6255924170616114,0.07777777777777778,0.35,0.1,0.5555555555555557,0.7061611374407583,0.27014218009478674,0.8436018957345972,79,9.691123017072029e-14,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,10,1.0,211,0.052132701421800945,0.004739336492890996,0.04739336492890995,0.0,0.943127962085308,0.07777777777777778,0.35,0.1,0.5555555555555557,0.7061611374407583,0.27014218009478674,0.8436018957345972,12,0.00634765625,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,15,0.25,211,0.6872037914691943,0.22748815165876776,0.4597156398104265,0.0,0.08530805687203792,0.0967741935483871,0.41025641025641024,0.14634146341463414,0.45762711864406774,0.6824644549763034,0.2843601895734597,0.8436018957345972,193,1.6174226975053522e-12,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,15,0.5,211,0.3981042654028436,0.0947867298578199,0.3033175355450237,0.0,0.5071090047393365,0.0967741935483871,0.41025641025641024,0.14634146341463414,0.45762711864406774,0.6824644549763034,0.2843601895734597,0.8436018957345972,104,1.6380501511665785e-10,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,15,1.0,211,0.08530805687203792,0.004739336492890996,0.08056872037914692,0.0,0.909952606635071,0.0967741935483871,0.41025641025641024,0.14634146341463414,0.45762711864406774,0.6824644549763034,0.2843601895734597,0.8436018957345972,19,7.62939453125e-05,UNDERPOWERED
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,30,0.25,211,0.7061611374407583,0.26066350710900477,0.44549763033175355,0.0,0.03317535545023697,0.1368421052631579,0.49411764705882355,0.24347826086956523,0.3827160493827161,0.6492890995260664,0.33649289099526064,0.8436018957345972,204,3.341567941496215e-11,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,30,0.5,211,0.4928909952606635,0.2037914691943128,0.2890995260663507,0.0,0.3033175355450237,0.1368421052631579,0.49411764705882355,0.24347826086956523,0.3827160493827161,0.6492890995260664,0.33649289099526064,0.8436018957345972,147,5.195289743459159e-07,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,30,1.0,211,0.17061611374407584,0.02843601895734597,0.14218009478672985,0.0,0.8009478672985783,0.1368421052631579,0.49411764705882355,0.24347826086956523,0.3827160493827161,0.6492890995260664,0.33649289099526064,0.8436018957345972,42,2.8288777684792876e-06,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,60,0.25,211,0.7156398104265402,0.2796208530805687,0.43601895734597157,0.0,0.004739336492890996,0.16216216216216217,0.6307692307692307,0.34507042253521125,0.282051282051282,0.6255924170616114,0.36018957345971564,0.8436018957345972,210,1.7414889022878865e-10,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,60,0.5,211,0.5781990521327014,0.2843601895734597,0.2938388625592417,0.0,0.13744075829383887,0.16216216216216217,0.6307692307692307,0.34507042253521125,0.282051282051282,0.6255924170616114,0.36018957345971564,0.8436018957345972,182,5.02808218497859e-06,OK
ES,BEARISH_1000,dominance_stratum,DOWN_DOMINANT,60,1.0,211,0.2843601895734597,0.10900473933649289,0.17535545023696683,0.0,0.6066350710900474,0.16216216216216217,0.6307692307692307,0.34507042253521125,0.282051282051282,0.6255924170616114,0.36018957345971564,0.8436018957345972,83,5.973595638605142e-05,OK
ES,BEARISH_1000,dominance_stratum,UP_DOMINANT,1,0.25,209,0.3014354066985646,0.014354066985645933,0.28708133971291866,0.0,0.6842105263157895,0.09090909090909091,0.16666666666666666,0.0,1.0,0.8373205741626795,0.1291866028708134,0.8803827751196173,66,1.3002836654618655e-15,OK
