instrument,k,z_thr,feature,quintile,n,feat_lo,feat_hi,cont_rate,fret_15_ticks,fret_30_ticks,fret_60_ticks
NQ,3,3.0,dev_g_d,3,20570,1.0628703656916585,1.8062327491979777,0.47690811861934856,-2.1114868176026658,-2.4504009504009505,-5.5406950275684155
NQ,3,3.0,dev_g_d,4,20570,1.8062621123795988,5.538610750638515,0.47530384054448227,1.8061764705882353,3.6207634499576966,-0.04379114990047466
NQ,3,3.0,dev_r_d,0,5928,-4.252156818769207,-0.8292044448304057,0.4789136302294197,-4.067186669030313,-0.34172661870503596,3.842970049916805
NQ,3,3.0,dev_r_d,1,5927,-0.8291045964766061,0.16943443795489257,0.4744390079298127,0.2405391394504925,-1.6483985765124556,0.6850287907869482
NQ,3,3.0,dev_r_d,2,5928,0.1695301244347782,1.1265908447875177,0.5030364372469636,0.5008594018563081,6.574577777777778,12.792801371167396
NQ,3,3.0,dev_r_d,3,5927,1.1267814227531499,1.9053267951418296,0.49282942466677915,-0.7573759111419646,4.366003616636528,3.8680609851446444
NQ,3,3.0,dev_r_d,4,5928,1.9053974285612871,5.322019683533906,0.48954116059379216,-1.8432122370936903,3.176610541727672,-6.722818384288318
NQ,3,3.0,slope_d,0,20571,-5.9581547230979295,-0.015861337966982046,0.4784405230664528,1.191555598793657,3.0231129315389116,8.50330961031205
NQ,3,3.0,slope_d,1,20570,-0.01586071688330516,-0.0022387612137829195,0.47739426349052017,-0.7970608473410007,-1.2971771171621285,-0.7482474543314742
NQ,3,3.0,slope_d,2,20570,-0.002237749371458313,0.00878662406175752,0.48949927078269323,1.0559167750325098,1.669355672768642,3.332659251769464
NQ,3,3.0,slope_d,3,20570,0.008787204163963907,0.026332552903345553,0.4844919786096257,-0.9761080501243357,0.2574155147818388,-3.1012339461092924
NQ,3,3.0,slope_d,4,20570,0.026332808467543566,1.565667037754515,0.46922702965483715,-1.0555744639470996,-1.7906444704049844,-6.9926437916563815
NQ,3,4.0,D5_atr_d,0,11174,-19.886492622020434,0.19867549668874174,0.48917129049579383,-1.8130198915009041,-2.1199926328391197,-1.8773870296842503
NQ,3,4.0,D5_atr_d,1,11171,0.19886363636363635,1.0570469798657718,0.4872437561543282,-0.3131120783460283,2.6385375311605577,3.455801627862957
NQ,3,4.0,D5_atr_d,2,11172,1.0570719602977667,1.825813221406086,0.46231650554958825,-2.1882448537378116,-1.1203991942867606,-1.9179209124053473
NQ,3,4.0,D5_atr_d,3,11172,1.826086956521739,2.892249527410208,0.47672753311851057,0.3180955822567531,1.6747306919846632,0.5445157689087357
NQ,3,4.0,D5_atr_d,4,11172,2.892518440463646,30.0,0.46706050841389185,2.3820376542653814,4.986604702022963,1.6546252216932698
NQ,3,4.0,D15_atr_d,0,11175,-19.886492622020434,-0.6355932203389831,0.47123042505592844,-6.005250769509325,-3.0963966454704637,-1.3145260372365561
NQ,3,4.0,D15_atr_d,1,11170,-0.6352941176470589,0.9852216748768473,0.488898836168308,0.6035824136059345,1.2075627932652497,1.3790186125211505
NQ,3,4.0,D15_atr_d,2,11173,0.9854014598540146,2.389380530973451,0.4902890897699812,1.0463665943600868,0.5189966126522018,-1.774528125584003
NQ,3,4.0,D15_atr_d,3,11173,2.3893805309734515,4.109589041095891,0.4792804081267341,0.22129003157419938,0.9504932407745706,0.04780132573989357
NQ,3,4.0,D15_atr_d,4,11170,4.110032362459547,30.0,0.45282005371530887,2.5127649977447,6.46515663530916,3.508199793833755
NQ,3,4.0,D60_atr_d,0,10853,-79.72602739726028,-2.853403141361256,0.4728646457200774,-3.785072110882188,-1.558086124401914,5.498827437951925
NQ,3,4.0,D60_atr_d,1,10852,-2.853075170842825,0.750816104461371,0.4857169185403612,0.0007410151908114116,2.0637860082304527,4.45051684532925
NQ,3,4.0,D60_atr_d,2,10852,0.7509881422924901,3.7777777777777777,0.48074087725764836,2.0252015195033817,5.576293385723641,5.200345588941154
NQ,3,4.0,D60_atr_d,3,10852,3.7779618889809443,6.936671575846834,0.4741061555473645,1.67862439747868,1.9874296435272045,-1.7887972376750432
NQ,3,4.0,D60_atr_d,4,10852,6.936936936936937,31.105909888823874,0.4706966457795798,-2.0141399007397696,-2.1237438989376973,-13.120259382982905
NQ,3,4.0,P5_d,0,12964,0.0,0.4,0.4813329219376736,-0.46848249027237354,2.1244072083465064,0.9609241994325092
NQ,3,4.0,P5_d,1,21494,0.6,0.6,0.4803200893272541,-1.5462137562165712,-1.3664575610683396,-1.9581411159131743
NQ,3,4.0,P5_d,2,16708,0.8,0.8,0.47121139573856835,0.8017158047365878,2.3682598039215685,1.1348883747107747
NQ,3,4.0,P5_d,3,4314,1.0,1.0,0.4656930922577654,1.4758083549681378,6.873585359980737,7.094597958675629
NQ,3,4.0,P15_d,0,19465,0.06666666666666665,0.4666666666666667,0.47557153865913177,-2.9093124546303017,-1.4932905330737252,-1.253654063966345
NQ,3,4.0,P15_d,1,12500,0.5333333333333333,0.5333333333333333,0.48824,0.2752464049119405,-0.040641099026903264,-3.6316491579122894
NQ,3,4.0,P15_d,2,11327,0.6,0.6,0.47956210823695594,1.251358332591075,1.6566988887885084,0.6755735741269695
NQ,3,4.0,P15_d,3,6960,0.6666666666666666,0.6666666666666666,0.4653735632183908,0.07101449275362319,4.349028840494409,1.953442820551454
NQ,3,4.0,P15_d,4,5356,0.6666666666666667,1.0,0.46209858103061985,4.350661625708884,9.554100885637274,13.412408033406244
NQ,3,4.0,P60_d,0,15087,0.016666666666666666,0.4666666666666667,0.4766355140186916,-2.2617597858815657,-1.562941816204459,-1.6400334658021334
NQ,3,4.0,P60_d,1,11557,0.4833333333333333,0.5,0.4753828848317037,-0.675621456607065,1.4763373578919539,-0.9900528721211578
NQ,3,4.0,P60_d,2,6023,0.5166666666666666,0.5166666666666667,0.4874647185787813,0.9698441950075389,2.641400407885792,-0.6150656530753282
NQ,3,4.0,P60_d,3,14353,0.5333333333333333,0.5666666666666667,0.4753710025778583,1.4962342507214754,2.5972450217686105,3.066861313868613
NQ,3,4.0,P60_d,4,7097,0.5833333333333333,0.9666666666666667,0.4748485275468508,-0.999143346659052,2.831798918602952,0.13392177750722872
NQ,3,4.0,E5_d,0,11098,-1.0,0.08888888888888889,0.48927734726977834,-1.375,-0.6372812297434948,-1.3253561253561255
NQ,3,4.0,E5_d,1,11101,0.0891089108910891,0.4,0.48166831816953426,-0.711236261240803,2.7702131569276003,3.3203491646330017
NQ,3,4.0,E5_d,2,11090,0.40045766590389015,0.639344262295082,0.46753832281334534,-1.5233729690478353,-1.2267388511653514,-2.499108734402852
NQ,3,4.0,E5_d,3,11102,0.6395348837209303,0.8588235294117647,0.47892271662763464,0.8182479098509633,1.6795946568401658,1.0929182733001035
NQ,3,4.0,E5_d,4,11089,0.8589211618257261,1.0,0.46595725493732526,1.0292531309991773,3.465567048737303,1.1256214149139578
NQ,3,4.0,E15_d,0,11122,-1.0,-0.08379888268156424,0.4708685488221543,-5.991718238077903,-3.408698877863303,-1.1487823439878235
NQ,3,4.0,E15_d,1,11122,-0.08374384236453201,0.12956810631229235,0.49352634418270097,1.9522902494331065,3.002389486260454,2.865502019348173
NQ,3,4.0,E15_d,2,11121,0.12962962962962962,0.3026315789473684,0.4856577645895153,-0.26329136853545876,-0.4736601007787448,-3.6701629518636447
NQ,3,4.0,E15_d,3,11121,0.30268199233716475,0.48427672955974843,0.47675568743818003,0.20684968741505844,0.7170140482967587,0.1884085154271781
NQ,3,4.0,E15_d,4,11122,0.4843205574912892,1.0,0.45648264700593416,2.710555050045496,6.477405045744386,3.761038468826985
NQ,3,4.0,E60_d,0,10824,-0.9236641221374046,-0.09175377468060394,0.47274575018477455,-3.35326647295904,-1.3668706962509565,5.026092055115802
NQ,3,4.0,E60_d,1,10824,-0.09174809989142237,0.024875621890547265,0.4854028085735403,-0.4276799850982584,1.904936875824383,5.413640304402273
NQ,3,4.0,E60_d,2,10823,0.02491103202846975,0.1223021582733813,0.48267578305460596,1.0165751001024304,4.291066553704226,2.8850641211069328
NQ,3,4.0,E60_d,3,10822,0.12231404958677686,0.22957198443579765,0.4706154130474958,1.4281331349944217,1.7703313253012047,-1.234433644500048
NQ,3,4.0,E60_d,4,10824,0.2295774647887324,1.0,0.4735772357723577,-0.693236037047432,-0.5010496183206107,-11.778105056455573
NQ,3,4.0,run_d,0,17089,-12.0,1.0,0.476037216923167,-1.2353844336837132,0.14313148892756405,-1.7347529078712536
NQ,3,4.0,run_d,1,19880,2.0,2.0,0.48259557344064385,-0.0570008621126832,1.0588809034907598,0.5421099523085792
NQ,3,4.0,run_d,2,9857,3.0,3.0,0.4722532210611748,0.20733080782225863,0.35299003322259137,-0.4380296610169492
NQ,3,4.0,run_d,3,9035,4.0,15.0,0.46862202545655784,0.25140228853488894,4.560867084997148,4.8865580686745576
NQ,3,4.0,z_vol,0,11173,-2.3012460435205733,1.4857663582876048,0.4823234583370626,0.4666123040681345,-0.10257585479878999,0.2986514328525941
NQ,3,4.0,z_vol,1,11172,1.4858930761006783,3.15076802328927,0.49033297529538133,-0.2725794797687861,-0.6476234003656307,1.434188354240779
NQ,3,4.0,z_vol,2,11176,3.1511092845831636,5.142992041009038,0.4764674302075877,-0.02184115523465704,3.1835321978322253,2.83809257185517
NQ,3,4.0,z_vol,3,11168,5.143259696072323,8.667998741889821,0.4789577363896848,-1.7346330896290278,0.5156235682213873,-1.3884251008348185
NQ,3,4.0,z_vol,4,11172,8.668455316236242,191.98459708374725,0.4544396706050841,-0.040665100307247425,3.1496434855079176,-1.3630512966117736
NQ,3,4.0,vol_ratio,0,11173,0.0024922118380062306,2.0373831775700935,0.4845609952564217,0.5034445250181291,-0.28761345924635556,-0.061867373001608175
NQ,3,4.0,vol_ratio,1,11172,2.0377358490566038,3.1805555555555554,0.49266022198353027,0.7236235421752102,2.5687099725526075,3.4348933761087
NQ,3,4.0,vol_ratio,2,11173,3.1806167400881056,4.614285714285714,0.47587935200930814,-1.89318899413622,1.396627164995442,1.4796831314072694
NQ,3,4.0,vol_ratio,3,11176,4.614965986394558,7.2,0.4752147458840372,-1.2320816031774688,0.2778593721314485,-2.1543140557739098
NQ,3,4.0,vol_ratio,4,11167,7.202020202020202,165.78947368421052,0.4541953971523238,0.29779743636035383,2.131285173909032,-0.829165889158425
NQ,3,4.0,body_eff,0,11178,0.024390243902439025,0.6266666666666667,0.4906065485775631,1.224846736386585,3.8344966936076412,2.6469534050179213
NQ,3,4.0,body_eff,1,11243,0.6267281105990783,0.7391304347826086,0.47549586409321354,-1.565673784317244,-0.3860143675547877,-0.38500139392249794
NQ,3,4.0,body_eff,2,11119,0.7393617021276596,0.82,0.47468297508768775,-0.1955930359085963,1.5173458149779735,1.6027410119215244
NQ,3,4.0,body_eff,3,11161,0.8201058201058201,0.8939393939393939,0.4715527282501568,-1.6662443438914027,-0.4507429829389103,-1.1158565140020604
NQ,3,4.0,body_eff,4,11160,0.8940397350993378,1.0,0.47016129032258064,0.6041023779270285,1.5901261858708666,-0.8823751178133836
NQ,3,4.0,closeloc_dir,0,11175,0.11111111111111116,0.7634408602150538,0.49154362416107383,3.1623692751532637,5.897228849330152,5.987347703842549
NQ,3,4.0,closeloc_dir,1,11183,0.7634854771784232,0.8536585365853658,0.47652687114370024,-0.30787266660654705,1.9609510745313214,0.9121381886087768
NQ,3,4.0,closeloc_dir,2,11175,0.8537549407114624,0.9137931034482759,0.47257270693512304,-0.5130866425992779,-0.995707370536122,-1.6303658081373646
NQ,3,4.0,closeloc_dir,3,11244,0.9138321995464853,0.9615384615384616,0.47420846673781575,-2.1791487068965516,-1.2752251842416522,-1.9421518397764321
NQ,3,4.0,closeloc_dir,4,11084,0.9617224880382775,1.0,0.4676109707686756,-1.7819328883606107,0.5196433546949011,-1.491214667685256
NQ,3,4.0,dev_g_d,0,11173,-3.6063341410829035,-0.7317564289954857,0.4837554819654524,-0.01691985809151278,2.5768301746562616,7.37151584574265
NQ,3,4.0,dev_g_d,1,11172,-0.7316561396986023,0.2669871976197553,0.4725205871822413,0.23979453906461207,1.6098626148667092,1.9444754464285714
NQ,3,4.0,dev_g_d,2,11172,0.2670705989486994,1.1427462819508114,0.4840673111349803,-1.4416111010992971,0.20162172011661808,1.1303019077606964
NQ,3,4.0,dev_g_d,3,11172,1.1429361071830557,1.8855876957065347,0.4733261725742929,-2.781340317919075,-3.387740164684355,-8.556831979079107
NQ,3,4.0,dev_g_d,4,11172,1.8855888786398383,5.538610750638515,0.46885069817400643,2.396694961170309,5.12657413365199,0.0946073793755913
NQ,3,4.0,dev_r_d,0,3151,-4.251572539121561,-0.8333573763756176,0.4782608695652174,-6.774899057873486,0.18825246260488873,6.179158316633266
NQ,3,4.0,dev_r_d,1,3151,-0.8333222781033714,0.17338891182798577,0.4779435099968264,0.20376378974691758,0.4289535272484119,-2.564935064935065
NQ,3,4.0,dev_r_d,2,3150,0.17344024213914147,1.1533034659962111,0.4965079365079365,-2.876134889753567,3.689353099730458,13.771137026239067
NQ,3,4.0,dev_r_d,3,3151,1.1534136431117388,1.9774496999450284,0.48206918438590923,1.5738243998684642,12.448766932962835,11.77736131934033
NQ,3,4.0,dev_r_d,4,3151,1.978125047345928,5.322019683533906,0.48143446524912725,-5.399278215223097,0.9695164681149264,-16.719507350019864
NQ,3,4.0,slope_d,0,11173,-1.6535746721442282,-0.015309016881820238,0.47498433724156447,2.8717075792868663,6.482454561813928,13.403437815975733
NQ,3,4.0,slope_d,1,11172,-0.015306463750449653,-0.0016742537174433579,0.4743107769423559,-2.1591777333090776,-0.14121358322508815,-2.319073932926829
NQ,3,4.0,slope_d,2,11172,-0.001673572371507871,0.009769914406866545,0.4867525957751522,0.4816349074841204,2.2245892243026364,5.247837200157295
NQ,3,4.0,slope_d,3,11172,0.009770296499140062,0.028633801402293102,0.48388829215896884,-2.215740823835592,-1.1979865771812082,-5.479903462359602
NQ,3,4.0,slope_d,4,11172,0.028635235612289842,1.565667037754515,0.46258503401360546,-0.5939849624060151,-1.2743410435718128,-8.750159337157426
