instrument,level_id,outcome_name,horizon,n_real,n_synth,status,p_raw,median_real,median_synth,p_bh
ES,q_U_p95,MAE_h,5,711,774,tested,0.5742372574165935,1.508333333333212,1.5797658924803595,0.9487398166013284
ES,q_U_p95,MAE_h,10,711,774,tested,0.4035750483596845,2.139999999999903,2.2103371933350204,0.9976737248655084
ES,q_U_p95,MAE_h,15,711,774,tested,0.7978171303675645,2.6153846153846154,2.598368791182679,0.9619587019012692
ES,vwap_on_j+0,MAE_h,1,700,876,tested,0.4844306418400839,0.8769256779949501,0.7988012897493022,0.860215976901521
ES,vwap_on_j+0,MAE_h,3,700,876,tested,0.8284768260898451,1.4814572423352579,1.4551258302627628,0.9751210382605225
ES,vwap_on_j+0,MAE_h,5,700,876,tested,0.7164618260115239,1.7550621916618638,1.804596394354424,0.949555562939406
ES,vwap_on_j+0,MAE_h,10,700,876,tested,0.8828252008844857,2.4570471736018136,2.3076410648124073,0.9976737248655084
ES,vwap_on_j+0,MAE_h,15,700,876,tested,0.5763197540338009,2.951438314709139,2.747387732347306,0.9619587019012692
ES,vwap_on_j+1,MAE_h,1,657,859,tested,0.9032534302119049,0.79322690176582,0.7657182034777684,0.9196753197479308
ES,vwap_on_j+1,MAE_h,3,657,859,tested,0.6941886935660396,1.2816398311657395,1.361365095052315,0.950705450733662
ES,vwap_on_j+1,MAE_h,5,657,859,tested,0.4063446845737885,1.6758514989046995,1.7233363053924222,0.9487398166013284
ES,vwap_on_j+1,MAE_h,10,657,859,tested,0.13239481968407696,2.1563892187659803,2.3780437502852387,0.8385005246658208
ES,vwap_on_j+1,MAE_h,15,657,859,tested,0.10079200685980443,2.507385044828374,2.7441124682262363,0.6308588434391702
ES,vwap_on_j+2,MAE_h,1,418,793,tested,0.012274112589819858,0.5654486385937326,0.7127039502753177,0.23359615840244943
ES,vwap_on_j+2,MAE_h,3,418,793,tested,0.0019799265038192896,0.9300345958758448,1.1998680079529247,0.075237207145133
ES,vwap_on_j+2,MAE_h,5,418,793,tested,0.0020540878270689394,1.2168629927805341,1.4994946773815172,0.0780553374286197
ES,vwap_on_j+2,MAE_h,10,418,793,tested,0.0013137567068488161,1.64767129962367,2.142530361498547,0.024961377430127506
ES,vwap_on_j+2,MAE_h,15,418,793,tested,0.0006870746528459781,1.9490488328038702,2.5895828542373542,0.013054418404073584
ES,vwap_on_j+3,MAE_h,1,202,773,tested,0.09359060164684835,0.6336641876361757,0.7715366991142218,0.5927404770967062
ES,vwap_on_j+3,MAE_h,3,202,773,tested,0.04074309129040597,1.0905332896406534,1.28725519508392,0.38705936725885676
ES,vwap_on_j+3,MAE_h,5,202,773,tested,0.004423551374984245,1.2866180902175302,1.6536883952661203,0.08404747612470065
ES,vwap_on_j+3,MAE_h,10,202,773,tested,0.00023952969779155464,1.658385617807822,2.243024781340258,0.009102128516079076
ES,vwap_on_j+3,MAE_h,15,202,773,tested,6.650530959523052e-05,1.9770764532249125,2.7785760762908467,0.0025272017646187596
ES,vwap_on_j-1,MAE_h,1,595,884,tested,0.47876996446912334,0.9929592475946265,1.0434189536045628,0.860215976901521
ES,vwap_on_j-1,MAE_h,3,595,884,tested,0.30430342567305024,1.657836290107585,1.716884460449804,0.950705450733662
ES,vwap_on_j-1,MAE_h,5,595,884,tested,0.5064346672212945,2.1345238634212365,2.0996314899732624,0.9487398166013284
ES,vwap_on_j-1,MAE_h,10,595,884,tested,0.4505283600112173,2.8232567606846715,3.0297419976772897,0.9976737248655084
ES,vwap_on_j-1,MAE_h,15,595,884,tested,0.4026220733165039,3.358504844484034,3.5528014646951003,0.9619587019012692
ES,vwap_on_j-2,MAE_h,1,385,850,tested,0.018441801979140745,0.8101645390712432,0.9871322340095503,0.23359615840244943
ES,vwap_on_j-2,MAE_h,3,385,850,tested,0.03588244436646709,1.3762225150503582,1.6008607763114924,0.38705936725885676
ES,vwap_on_j-2,MAE_h,5,385,850,tested,0.15505283878863482,1.8505246151198662,2.06446958856759,0.9487398166013284
ES,vwap_on_j-2,MAE_h,10,385,850,tested,0.18203559614253573,2.620189795978628,2.847780042650508,0.8889628156592164
ES,vwap_on_j-2,MAE_h,15,385,850,tested,0.23693914490818513,3.0998087866115385,3.551160989040227,0.9619587019012692
ES,vwap_on_j-3,MAE_h,1,213,845,tested,0.6956510371831602,1.0904404820643927,0.9705055906418542,0.9115427383779341
ES,vwap_on_j-3,MAE_h,3,213,845,tested,0.5588821832727694,1.607897876446259,1.697125583596062,0.950705450733662
ES,vwap_on_j-3,MAE_h,5,213,845,tested,0.6762005568153556,2.121651748850983,2.1147491997842733,0.949555562939406
ES,vwap_on_j-3,MAE_h,10,213,845,tested,0.18715006645457188,2.640754356290927,3.048082533117607,0.8889628156592164
ES,vwap_on_j-3,MAE_h,15,213,845,tested,0.07518731619079469,3.0026704943920777,3.6110541843162434,0.5714236030500397
NQ,mad_D_1.0,MAE_h,1,1057,1057,tested,0.7935975844029394,1.1428457831324665,1.1442618170231513,0.962910644003882
NQ,mad_D_1.0,MAE_h,3,1057,1057,tested,0.9355421304652456,1.7728459259259075,1.807339003458705,0.9820928338852187
NQ,mad_D_1.0,MAE_h,5,1057,1057,tested,0.9393147453349455,2.228863999999885,2.1915852851699147,0.9687298126137477
NQ,mad_D_1.0,MAE_h,10,1057,1057,tested,0.8664266515924637,2.853618181818147,2.8267171549373553,0.9940369948924077
NQ,mad_D_1.0,MAE_h,15,1057,1057,tested,0.8887309388144227,3.291764285714245,3.2777891288919867,0.975269904871787
NQ,mad_D_1.5,MAE_h,1,985,973,tested,0.7886671790146084,0.9896747252747485,1.006866807491641,0.962910644003882
NQ,mad_D_1.5,MAE_h,3,985,973,tested,0.7152920935330587,1.704951282051274,1.6666801478036226,0.9820928338852187
NQ,mad_D_1.5,MAE_h,5,985,973,tested,0.7787714627820614,2.075192592592632,2.1117614320089104,0.9687298126137477
NQ,mad_D_1.5,MAE_h,10,985,973,tested,0.6917476854444382,2.76037777777775,2.733687667908843,0.9940369948924077
NQ,mad_D_1.5,MAE_h,15,985,973,tested,0.7746874043315157,3.2633922413792633,3.236684383936767,0.975269904871787
NQ,mad_D_2.0,MAE_h,1,910,911,tested,0.9216644177413696,1.0212877810361798,0.98959655026653,0.962910644003882
NQ,mad_D_2.0,MAE_h,3,910,911,tested,0.8753326361828849,1.5899287149656145,1.576191280454666,0.9820928338852187
NQ,mad_D_2.0,MAE_h,5,910,911,tested,0.9648890386325926,2.0177037037037175,1.950651041984728,0.9687298126137477
NQ,mad_D_2.0,MAE_h,10,910,911,tested,0.967605263327524,2.7104883203559744,2.6048227229740664,0.9940369948924077
NQ,mad_D_2.0,MAE_h,15,910,911,tested,0.9552468660126477,3.268079761904703,3.187198476380445,0.975269904871787
NQ,mad_U_1.0,MAE_h,1,1083,1081,tested,0.8930009128206727,0.685369696969715,0.698213359917321,0.962910644003882
NQ,mad_U_1.0,MAE_h,3,1083,1081,tested,0.9971341611131995,1.430430303030307,1.4842456547701564,0.9971341611131996
NQ,mad_U_1.0,MAE_h,5,1083,1081,tested,0.9687298126137477,1.8764322580644792,1.8818648990615514,0.9687298126137477
NQ,mad_U_1.0,MAE_h,10,1083,1081,tested,0.9710383020288764,2.382551807228894,2.3668734751919853,0.9940369948924077
NQ,mad_U_1.0,MAE_h,15,1083,1081,tested,0.936849702340486,2.741300000000087,2.7439276526886154,0.975269904871787
NQ,mad_U_1.5,MAE_h,1,999,1002,tested,0.6701111851269257,0.6990166666666762,0.7215700076830215,0.962910644003882
NQ,mad_U_1.5,MAE_h,3,999,1002,tested,0.8364891481973245,1.2559518518518653,1.2680705324067783,0.9820928338852187
NQ,mad_U_1.5,MAE_h,5,999,1002,tested,0.8371025112891743,1.71706170212766,1.8102508012612073,0.9687298126137477
NQ,mad_U_1.5,MAE_h,10,999,1002,tested,0.898176396065624,2.3050390804598266,2.3666195049193584,0.9940369948924077
NQ,mad_U_1.5,MAE_h,15,999,1002,tested,0.9310551658712373,2.741737681159461,2.7260061906335364,0.975269904871787
NQ,mad_U_2.0,MAE_h,1,931,929,tested,0.9070762256388815,0.6562506024096671,0.6755231359179911,0.962910644003882
NQ,mad_U_2.0,MAE_h,3,931,929,tested,0.8743804258913097,1.2389806451612986,1.22236894528645,0.9820928338852187
NQ,mad_U_2.0,MAE_h,5,931,929,tested,0.8571239515987374,1.5962563380281338,1.57979981422807,0.9687298126137477
NQ,mad_U_2.0,MAE_h,10,931,929,tested,0.9940369948924078,2.4299684210525716,2.4248416794978445,0.9940369948924077
NQ,mad_U_2.0,MAE_h,15,931,929,tested,0.9730893746603682,2.73388813559328,2.73930566133002,0.975269904871787
NQ,mult_D_0.5,MAE_h,1,1121,1077,tested,0.8212993631910088,1.175,1.120199580726778,0.962910644003882
NQ,mult_D_0.5,MAE_h,3,1121,1077,tested,0.8843258108938905,1.8571428571428572,1.7456691881195314,0.9820928338852187
NQ,mult_D_0.5,MAE_h,5,1121,1077,tested,0.86765997866587,2.336734693877551,2.242396402254266,0.9687298126137477
NQ,mult_D_0.5,MAE_h,10,1121,1077,tested,0.8829588996208058,2.91025641025641,2.8910638556908452,0.9940369948924077
NQ,mult_D_0.5,MAE_h,15,1121,1077,tested,0.9752699048717871,3.3,3.302845569903045,0.975269904871787
NQ,mult_D_1.0,MAE_h,1,1037,982,tested,0.5017204854450763,1.125,1.0328305797952955,0.9217007312514653
NQ,mult_D_1.0,MAE_h,3,1037,982,tested,0.29654444441853467,1.7692307692307692,1.642573672585333,0.9241879295214286
NQ,mult_D_1.0,MAE_h,5,1037,982,tested,0.353109199965957,2.2280701754385963,2.10364043224042,0.9687298126137477
NQ,mult_D_1.0,MAE_h,10,1037,982,tested,0.4097639469058977,2.9302325581395348,2.734893763760271,0.9940369948924077
NQ,mult_D_1.0,MAE_h,15,1037,982,tested,0.5718508847805701,3.3146067415730336,3.2374809293120324,0.975269904871787
NQ,mult_D_1.5,MAE_h,1,946,906,tested,0.28246313033744974,1.0783549783549784,1.0318049984561726,0.8221553044091574
NQ,mult_D_1.5,MAE_h,3,946,906,tested,0.5532268623451972,1.6442495126705654,1.6198996370157002,0.9611467629408867
NQ,mult_D_1.5,MAE_h,5,946,906,tested,0.6398670300205997,2.1000302548975114,2.0509423631058095,0.9687298126137477
NQ,mult_D_1.5,MAE_h,10,946,906,tested,0.8075594742540879,2.758843112775697,2.760096709307491,0.9940369948924077
NQ,mult_D_1.5,MAE_h,15,946,906,tested,0.8493768928836358,3.3121323529411764,3.2894728178495507,0.975269904871787
NQ,mult_D_2.0,MAE_h,1,879,803,tested,0.10149059546026536,1.05,0.9253402164911928,0.3506038752263712
NQ,mult_D_2.0,MAE_h,3,879,803,tested,0.16429422166471552,1.7118644067796611,1.584081456218187,0.6862591348227894
NQ,mult_D_2.0,MAE_h,5,879,803,tested,0.20978600722491825,2.0655737704918034,1.9390922332574936,0.8857631416163215
NQ,mult_D_2.0,MAE_h,10,879,803,tested,0.35989231395675847,2.7445255474452557,2.6017279416479546,0.9940369948924077
NQ,mult_D_2.0,MAE_h,15,879,803,tested,0.4852103644843444,3.325301204819277,3.1047299586811836,0.975269904871787
NQ,mult_U_0.5,MAE_h,1,1140,1089,tested,0.48448289946456047,0.7811959476155177,0.6844554615323432,0.9217007312514653
NQ,mult_U_0.5,MAE_h,3,1140,1089,tested,0.3288811693240621,1.5438095238095237,1.4033718259866315,0.9241879295214286
NQ,mult_U_0.5,MAE_h,5,1140,1089,tested,0.4469293076648091,1.9207885304659498,1.8507350758009125,0.9687298126137477
NQ,mult_U_0.5,MAE_h,10,1140,1089,tested,0.5162956908788408,2.4399641577060933,2.3368288161333926,0.9940369948924077
NQ,mult_U_0.5,MAE_h,15,1140,1089,tested,0.6128713176775673,2.7884882108183078,2.7408456865133144,0.975269904871787
NQ,mult_U_1.0,MAE_h,1,1046,1001,tested,0.5978254158760886,0.7054001928640309,0.7063261699860901,0.9217007312514653
NQ,mult_U_1.0,MAE_h,3,1046,1001,tested,0.740777163926452,1.4285714285714286,1.3002010249953646,0.9820928338852187
NQ,mult_U_1.0,MAE_h,5,1046,1001,tested,0.8444480270180019,1.8408057179987005,1.7898290596068753,0.9687298126137477
NQ,mult_U_1.0,MAE_h,10,1046,1001,tested,0.9330178912703159,2.370043393685471,2.3569832387926763,0.9940369948924077
NQ,mult_U_1.0,MAE_h,15,1046,1001,tested,0.9625068185318348,2.692820512820513,2.737195940286363,0.975269904871787
NQ,mult_U_1.5,MAE_h,1,961,920,tested,0.5962146794599005,0.7033898305084746,0.6617775375834085,0.9217007312514653
NQ,mult_U_1.5,MAE_h,3,961,920,tested,0.44414183025704956,1.2333333333333334,1.1796118192662954,0.9611467629408867
NQ,mult_U_1.5,MAE_h,5,961,920,tested,0.6047382463000424,1.6971830985915493,1.5336618502348185,0.9687298126137477
NQ,mult_U_1.5,MAE_h,10,961,920,tested,0.6371892035019402,2.4166666666666665,2.341301329775156,0.9940369948924077
NQ,mult_U_1.5,MAE_h,15,961,920,tested,0.7209247372193031,2.840909090909091,2.7412754159677952,0.975269904871787
NQ,mult_U_2.0,MAE_h,1,876,790,tested,0.5028525194514337,0.709376042709376,0.6612270036930763,0.9217007312514653
NQ,mult_U_2.0,MAE_h,3,876,790,tested,0.3834781068367591,1.238765928906774,1.145309413287627,0.9611467629408867
NQ,mult_U_2.0,MAE_h,5,876,790,tested,0.400442437428431,1.6193214491086831,1.4886166652186896,0.9687298126137477
NQ,mult_U_2.0,MAE_h,10,876,790,tested,0.5078892288724239,2.3714285714285714,2.262728163817069,0.9940369948924077
NQ,mult_U_2.0,MAE_h,15,876,790,tested,0.7524849347681897,2.7974358974358973,2.726236357683651,0.975269904871787
NQ,overnight_high,MAE_h,1,507,820,tested,0.0027056220165738647,0.47368421052631576,0.6421378323885805,0.05140681831490343
NQ,overnight_high,MAE_h,3,507,820,tested,0.0016116114948331948,0.8727272727272727,1.1286524066568864,0.030620618401830703
NQ,overnight_high,MAE_h,5,507,820,tested,0.0006413940040573268,1.1153846153846154,1.5138134729696193,0.008124324051392807
NQ,overnight_high,MAE_h,10,507,820,tested,0.005389132807867222,1.7073170731707317,2.153008005443956,0.06826234889965148
NQ,overnight_high,MAE_h,15,507,820,tested,0.0050612066561956555,2.188679245283019,2.613300732856691,0.06779711591480618
NQ,overnight_low,MAE_h,1,452,833,tested,0.050366299560711564,0.8090172239108409,0.9970834098150954,0.2126577092563377
NQ,overnight_low,MAE_h,3,452,833,tested,0.026371515957085187,1.300395256916996,1.6499039978428895,0.215189115828295
NQ,overnight_low,MAE_h,5,452,833,tested,0.04830271201685483,1.680484693877551,1.974377178253538,0.30591717610674724
NQ,overnight_low,MAE_h,10,452,833,tested,0.06319428174198599,2.469671828908554,2.631863712921889,0.400230451032578
NQ,overnight_low,MAE_h,15,452,833,tested,0.08446003763634916,2.865162355531095,3.266551765320435,0.4584973471687525
NQ,overnight_mid,MAE_h,1,707,884,tested,0.06315985915916948,0.8709677419354839,0.7354319249218819,0.24000746480484403
NQ,overnight_mid,MAE_h,3,707,884,tested,0.7185850836820358,1.3166666666666667,1.2657251089050705,0.9820928338852187
NQ,overnight_mid,MAE_h,5,707,884,tested,0.7741711954394492,1.5921052631578947,1.6420254797141682,0.9687298126137477
NQ,overnight_mid,MAE_h,10,707,884,tested,0.8780972954082646,2.2432432432432434,2.4528503922809715,0.9940369948924077
NQ,overnight_mid,MAE_h,15,707,884,tested,0.6498864566873422,2.6705882352941175,2.821677871550828,0.975269904871787
NQ,overnight_open,MAE_h,1,521,846,tested,0.015733669771025506,0.9032258064516129,0.7091600694067474,0.19929315043298976
NQ,overnight_open,MAE_h,3,521,846,tested,0.24267054213750983,1.3953488372093024,1.257314892864105,0.8383164182932158
NQ,overnight_open,MAE_h,5,521,846,tested,0.7347934002969347,1.65,1.6281182850297686,0.9687298126137477
NQ,overnight_open,MAE_h,10,521,846,tested,0.6736024427963937,2.2388059701492535,2.294183950788572,0.9940369948924077
NQ,overnight_open,MAE_h,15,521,846,tested,0.5271575436520983,2.7901234567901234,2.8605255968233463,0.975269904871787
NQ,prior_close,MAE_h,1,395,818,tested,0.5097244320650978,0.7850467289719626,0.6802380735175868,0.9217007312514653
NQ,prior_close,MAE_h,3,395,818,tested,0.5564533890710397,1.1428571428571428,1.1763119578362897,0.9611467629408867
NQ,prior_close,MAE_h,5,395,818,tested,0.579790859159837,1.564102564102564,1.6138330940314671,0.9687298126137477
NQ,prior_close,MAE_h,10,395,818,tested,0.8769872174407423,2.2142857142857144,2.2383136970489295,0.9940369948924077
NQ,prior_close,MAE_h,15,395,818,tested,0.8721900589858111,2.7464788732394365,2.7927435558923186,0.975269904871787
NQ,prior_high,MAE_h,1,269,792,tested,0.31866042258725424,0.6842105263157895,0.6968234851549172,0.8221553044091574
NQ,prior_high,MAE_h,3,269,792,tested,0.18059450916389197,1.2,1.166574307139102,0.6862591348227894
NQ,prior_high,MAE_h,5,269,792,tested,0.15588164456546832,1.4666666666666666,1.62842775388697,0.7404378116859746
NQ,prior_high,MAE_h,10,269,792,tested,0.09561479798148961,1.9393939393939394,2.2679037891903135,0.5190517604709436
NQ,prior_high,MAE_h,15,269,792,tested,0.027131484741012367,2.2,2.879117156106344,0.2577491050396175
NQ,prior_low,MAE_h,1,213,800,tested,0.00015582383646168898,0.7058823529411765,0.9325189539228127,0.005921305785544181
NQ,prior_low,MAE_h,3,213,800,tested,0.0001072288497752009,1.1538461538461537,1.6355119808461698,0.004074696291457634
NQ,prior_low,MAE_h,5,213,800,tested,0.0003668004462251694,1.4927536231884058,1.999662101310331,0.008124324051392807
NQ,prior_low,MAE_h,10,213,800,tested,0.01519238260186944,2.0833333333333335,2.707335304792186,0.1443276347177597
NQ,prior_low,MAE_h,15,213,800,tested,0.048905913685340544,2.810810810810811,3.3831182380796774,0.3139310692879799
NQ,prior_rth_mid,MAE_h,1,312,805,tested,0.04549195951113673,0.964576802507837,0.7320318343364277,0.2126577092563377
NQ,prior_rth_mid,MAE_h,3,312,805,tested,0.12666965592677923,1.397617956939991,1.186754598565667,0.6016808656522014
NQ,prior_rth_mid,MAE_h,5,312,805,tested,0.2664994595941551,1.9473319473319473,1.6070559820748316,0.9206344967798086
NQ,prior_rth_mid,MAE_h,10,312,805,tested,0.2805812935439549,2.575187969924812,2.250991152846964,0.9940369948924077
NQ,prior_rth_mid,MAE_h,15,312,805,tested,0.24980506691435944,2.8876050420168067,2.75007269173277,0.975269904871787
NQ,prior_rth_vwap,MAE_h,1,314,816,tested,0.2158767719918473,0.8370345248868345,0.6956628109730942,0.6836097779741831
NQ,prior_rth_vwap,MAE_h,3,314,816,tested,0.46824105715353104,1.264609423656974,1.2030589628614954,0.9611467629408867
NQ,prior_rth_vwap,MAE_h,5,314,816,tested,0.4747438329947834,1.642978191461757,1.5110078692640576,0.9687298126137477
NQ,prior_rth_vwap,MAE_h,10,314,816,tested,0.3815035290372214,2.3275249312319586,2.212058118737435,0.9940369948924077
NQ,prior_rth_vwap,MAE_h,15,314,816,tested,0.43412399357228915,2.940471442592062,2.6635948108417593,0.975269904871787
NQ,q_D_p25,MAE_h,1,1133,880,tested,0.9283156063288224,1.1717171717171717,1.1801044976598452,0.962910644003882
NQ,q_D_p25,MAE_h,3,1133,880,tested,0.8510256134614935,1.8571428571428572,1.8420593804700602,0.9820928338852187
NQ,q_D_p25,MAE_h,5,1133,880,tested,0.8643493977484451,2.2755102040816326,2.2411677779236703,0.9687298126137477
NQ,q_D_p25,MAE_h,10,1133,880,tested,0.746957576583636,2.938202247191011,2.8996475722288317,0.9940369948924077
NQ,q_D_p25,MAE_h,15,1133,880,tested,0.7119669446435217,3.2875,3.2747232075885346,0.975269904871787
NQ,q_D_p75,MAE_h,1,916,924,tested,0.8948874471352227,1.037037037037037,1.0073491546129425,0.962910644003882
NQ,q_D_p75,MAE_h,3,916,924,tested,0.9210318174291943,1.6218323586744638,1.5888105478464545,0.9820928338852187
NQ,q_D_p75,MAE_h,5,916,924,tested,0.8716168426231916,1.9969879518072289,1.932214481057342,0.9687298126137477
NQ,q_D_p75,MAE_h,10,916,924,tested,0.8398264031169368,2.6975988700564972,2.67872196322966,0.9940369948924077
NQ,q_D_p75,MAE_h,15,916,924,tested,0.7792513494716056,3.2752689022461245,3.3510426275678515,0.975269904871787
NQ,q_D_p90,MAE_h,1,810,826,tested,0.6063820600338587,0.9544925662572721,0.9261909869159878,0.9217007312514653
NQ,q_D_p90,MAE_h,3,810,826,tested,0.9051222881128315,1.5064449917897673,1.5950911122185483,0.9820928338852187
NQ,q_D_p90,MAE_h,5,810,826,tested,0.7547791684039408,1.8908870408870024,1.974110396057379,0.9687298126137477
NQ,q_D_p90,MAE_h,10,810,826,tested,0.8419476085814926,2.4738636363636237,2.680502482221197,0.9940369948924077
NQ,q_D_p90,MAE_h,15,810,826,tested,0.8864064298637349,3.1674942072161008,3.244070570115167,0.975269904871787
NQ,q_D_p95,MAE_h,1,728,808,tested,0.43366426361041566,0.9204421261797906,0.9479549245151102,0.9217007312514653
NQ,q_D_p95,MAE_h,3,728,808,tested,0.34049028982368423,1.5192337164752285,1.5567130829634732,0.9241879295214286
NQ,q_D_p95,MAE_h,5,728,808,tested,0.2630475397932691,1.8570701357466064,1.9639801907528556,0.9206344967798086
NQ,q_D_p95,MAE_h,10,728,808,tested,0.3644971799904406,2.520039682539723,2.650652386366823,0.9940369948924077
NQ,q_D_p95,MAE_h,15,728,808,tested,0.626143298937771,3.074227150537635,3.2352657572411445,0.975269904871787
NQ,q_U_p25,MAE_h,1,1139,955,tested,0.9059647304940388,0.7878787878787878,0.797793011975773,0.962910644003882
NQ,q_U_p25,MAE_h,3,1139,955,tested,0.5233632918464975,1.5238095238095237,1.4547015094598157,0.9611467629408867
NQ,q_U_p25,MAE_h,5,1139,955,tested,0.6122729441727944,1.9390243902439024,1.8970917694331906,0.9687298126137477
NQ,q_U_p25,MAE_h,10,1139,955,tested,0.5504806178354544,2.475609756097561,2.3795505659823797,0.9940369948924077
NQ,q_U_p25,MAE_h,15,1139,955,tested,0.6222907572272902,2.7837837837837838,2.6797152933208435,0.975269904871787
NQ,q_U_p75,MAE_h,1,940,928,tested,0.8701469767525288,0.6762634631317316,0.6894728832038182,0.962910644003882
NQ,q_U_p75,MAE_h,3,940,928,tested,0.843995183767472,1.2802439024390244,1.2267704386096443,0.9820928338852187
NQ,q_U_p75,MAE_h,5,940,928,tested,0.8505434141145118,1.629398148148148,1.5389982702799632,0.9687298126137477
NQ,q_U_p75,MAE_h,10,940,928,tested,0.7659506875230652,2.39520202020202,2.2931689923726677,0.9940369948924077
NQ,q_U_p75,MAE_h,15,940,928,tested,0.7606247289258284,2.7633053221288515,2.720586065318937,0.975269904871787
NQ,q_U_p90,MAE_h,1,812,798,tested,0.9876769617647766,0.7407407407407407,0.698217916459055,0.9876769617647765
NQ,q_U_p90,MAE_h,3,812,798,tested,0.8193804457029512,1.184556934931524,1.196835242835192,0.9820928338852187
NQ,q_U_p90,MAE_h,5,812,798,tested,0.9223325650382836,1.5553118279569933,1.478742737740848,0.9687298126137477
NQ,q_U_p90,MAE_h,10,812,798,tested,0.8871809773849096,2.2966019417475585,2.2435411286783244,0.9940369948924077
NQ,q_U_p90,MAE_h,15,812,798,tested,0.8913925231130996,2.7327067669172758,2.7286969713902742,0.975269904871787
NQ,q_U_p95,MAE_h,1,731,778,tested,0.9375708902143062,0.6651162790697336,0.6658030441296197,0.962910644003882
NQ,q_U_p95,MAE_h,3,731,778,tested,0.9562482856250814,1.0627906976743509,1.0951086451780747,0.9820928338852187
NQ,q_U_p95,MAE_h,5,731,778,tested,0.9274630178578295,1.4440000000002329,1.4916193044566959,0.9687298126137477
NQ,q_U_p95,MAE_h,10,731,778,tested,0.9177693497515071,2.0600000000000276,2.1089364706551192,0.9940369948924077
NQ,q_U_p95,MAE_h,15,731,778,tested,0.9479116465286884,2.4950617283951337,2.6633553538974057,0.975269904871787
NQ,vwap_on_j+0,MAE_h,1,748,897,tested,0.32453498858256213,0.8199208047914291,0.752884881215111,0.8221553044091574
NQ,vwap_on_j+0,MAE_h,3,748,897,tested,0.8339821228320234,1.3449090130340218,1.3155726278626523,0.9820928338852187
NQ,vwap_on_j+0,MAE_h,5,748,897,tested,0.46766849322615345,1.6445814448301044,1.7754239747500313,0.9687298126137477
NQ,vwap_on_j+0,MAE_h,10,748,897,tested,0.9858550177371691,2.219695366114122,2.3142489115174008,0.9940369948924077
NQ,vwap_on_j+0,MAE_h,15,748,897,tested,0.9030654196887407,2.713861807679959,2.7796266226031916,0.975269904871787
NQ,vwap_on_j+1,MAE_h,1,711,873,tested,0.04225446701051639,0.8341142813445307,0.6729161875706874,0.2126577092563377
NQ,vwap_on_j+1,MAE_h,3,711,873,tested,0.5482724806558589,1.2609086260916749,1.25362518034327,0.9611467629408867
NQ,vwap_on_j+1,MAE_h,5,711,873,tested,0.818007164002054,1.6613821313212724,1.585752822208763,0.9687298126137477
NQ,vwap_on_j+1,MAE_h,10,711,873,tested,0.9299770840074822,2.224395503757966,2.316152304250077,0.9940369948924077
NQ,vwap_on_j+1,MAE_h,15,711,873,tested,0.8131016221096745,2.610584169850751,2.768820134445841,0.975269904871787
NQ,vwap_on_j+2,MAE_h,1,503,829,tested,0.02305791418674053,0.5292383891064674,0.6381738065728189,0.2126577092563377
NQ,vwap_on_j+2,MAE_h,3,503,829,tested,0.002762471644498483,0.9837426090895315,1.102439143216047,0.03499130749698078
NQ,vwap_on_j+2,MAE_h,5,503,829,tested,0.0005675394605594688,1.2395320976773754,1.5416428667905469,0.008124324051392807
NQ,vwap_on_j+2,MAE_h,10,503,829,tested,0.0027615923534848445,1.7759087065049868,2.242761371118689,0.05247025471621204
NQ,vwap_on_j+2,MAE_h,15,503,829,tested,0.005352403888011015,2.0664938591781303,2.5682760947208103,0.06779711591480618
NQ,vwap_on_j+3,MAE_h,1,304,789,tested,0.5462523135558944,0.6517769806750526,0.6599074148036701,0.9217007312514653
NQ,vwap_on_j+3,MAE_h,3,304,789,tested,0.033977228814993946,0.923622676519892,1.1166946356650442,0.215189115828295
NQ,vwap_on_j+3,MAE_h,5,304,789,tested,0.002540398201286208,1.1180115656429233,1.5121353809674754,0.024133782912218973
NQ,vwap_on_j+3,MAE_h,10,304,789,tested,0.002124857661384676,1.517721010155583,2.2290629359931557,0.05247025471621204
NQ,vwap_on_j+3,MAE_h,15,304,789,tested,0.0023312972001576,1.993547274868951,2.698521445061986,0.06779711591480618
NQ,vwap_on_j-1,MAE_h,1,663,842,tested,0.036547261886132394,0.8770602128677076,1.0575479440323172,0.2126577092563377
NQ,vwap_on_j-1,MAE_h,3,663,842,tested,0.05914842909231685,1.5516690494836636,1.7395987083565072,0.3210914722154343
NQ,vwap_on_j-1,MAE_h,5,663,842,tested,0.15043354013365975,1.9953318371804334,2.083703220889127,0.7404378116859746
NQ,vwap_on_j-1,MAE_h,10,663,842,tested,0.31922879199898035,2.6750739623134723,2.6989965537496197,0.9940369948924077
NQ,vwap_on_j-1,MAE_h,15,663,842,tested,0.3482537201502336,3.229607596521587,3.3100224386542423,0.975269904871787
NQ,vwap_on_j-2,MAE_h,1,482,832,tested,0.5385648550514428,0.8752502963043435,0.9357047241867517,0.9217007312514653
NQ,vwap_on_j-2,MAE_h,3,482,832,tested,0.4896169351648968,1.4625028789750254,1.5278060483174887,0.9611467629408867
NQ,vwap_on_j-2,MAE_h,5,482,832,tested,0.5691405118117598,1.7819801775788835,1.8746191654943867,0.9687298126137477
NQ,vwap_on_j-2,MAE_h,10,482,832,tested,0.6291787626207159,2.443501671404864,2.5014979031899873,0.9940369948924077
NQ,vwap_on_j-2,MAE_h,15,482,832,tested,0.3121158240309416,2.8392300566534208,3.2110988156690117,0.975269904871787
