instrument,level_id,horizon,k,arm,barrier_order,n
ES,mult_U_2.0,10,2.0,SYNTHETIC,NEITHER_REACHED,101
ES,mult_U_2.0,10,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,9
ES,mult_U_2.0,15,0.5,REAL,REJECTION_FIRST,330
ES,mult_U_2.0,15,0.5,REAL,CONTINUATION_FIRST,297
ES,mult_U_2.0,15,0.5,REAL,SAME_BAR_BARRIER_TIE,235
ES,mult_U_2.0,15,0.5,SYNTHETIC,REJECTION_FIRST,301
ES,mult_U_2.0,15,0.5,SYNTHETIC,CONTINUATION_FIRST,292
ES,mult_U_2.0,15,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,187
ES,mult_U_2.0,15,0.5,SYNTHETIC,NEITHER_REACHED,1
ES,mult_U_2.0,15,1.0,REAL,REJECTION_FIRST,409
ES,mult_U_2.0,15,1.0,REAL,CONTINUATION_FIRST,370
ES,mult_U_2.0,15,1.0,REAL,SAME_BAR_BARRIER_TIE,82
ES,mult_U_2.0,15,1.0,REAL,NEITHER_REACHED,1
ES,mult_U_2.0,15,1.0,SYNTHETIC,REJECTION_FIRST,363
ES,mult_U_2.0,15,1.0,SYNTHETIC,CONTINUATION_FIRST,354
ES,mult_U_2.0,15,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,61
ES,mult_U_2.0,15,1.0,SYNTHETIC,NEITHER_REACHED,3
ES,mult_U_2.0,15,1.5,REAL,REJECTION_FIRST,424
ES,mult_U_2.0,15,1.5,REAL,CONTINUATION_FIRST,397
ES,mult_U_2.0,15,1.5,REAL,SAME_BAR_BARRIER_TIE,25
ES,mult_U_2.0,15,1.5,REAL,NEITHER_REACHED,16
ES,mult_U_2.0,15,1.5,SYNTHETIC,CONTINUATION_FIRST,375
ES,mult_U_2.0,15,1.5,SYNTHETIC,REJECTION_FIRST,371
ES,mult_U_2.0,15,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,21
ES,mult_U_2.0,15,1.5,SYNTHETIC,NEITHER_REACHED,14
ES,mult_U_2.0,15,2.0,REAL,REJECTION_FIRST,404
ES,mult_U_2.0,15,2.0,REAL,CONTINUATION_FIRST,402
ES,mult_U_2.0,15,2.0,REAL,NEITHER_REACHED,42
ES,mult_U_2.0,15,2.0,REAL,SAME_BAR_BARRIER_TIE,14
ES,mult_U_2.0,15,2.0,SYNTHETIC,REJECTION_FIRST,362
ES,mult_U_2.0,15,2.0,SYNTHETIC,CONTINUATION_FIRST,360
ES,mult_U_2.0,15,2.0,SYNTHETIC,NEITHER_REACHED,50
ES,mult_U_2.0,15,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,9
ES,overnight_high,1,0.5,REAL,REJECTION_FIRST,156
ES,overnight_high,1,0.5,REAL,CONTINUATION_FIRST,156
ES,overnight_high,1,0.5,REAL,SAME_BAR_BARRIER_TIE,107
ES,overnight_high,1,0.5,REAL,NEITHER_REACHED,7
ES,overnight_high,1,0.5,SYNTHETIC,CONTINUATION_FIRST,298
ES,overnight_high,1,0.5,SYNTHETIC,REJECTION_FIRST,291
ES,overnight_high,1,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,193
ES,overnight_high,1,0.5,SYNTHETIC,NEITHER_REACHED,21
ES,overnight_high,1,1.0,REAL,REJECTION_FIRST,168
ES,overnight_high,1,1.0,REAL,CONTINUATION_FIRST,147
ES,overnight_high,1,1.0,REAL,NEITHER_REACHED,80
ES,overnight_high,1,1.0,REAL,SAME_BAR_BARRIER_TIE,31
ES,overnight_high,1,1.0,SYNTHETIC,CONTINUATION_FIRST,293
ES,overnight_high,1,1.0,SYNTHETIC,REJECTION_FIRST,288
ES,overnight_high,1,1.0,SYNTHETIC,NEITHER_REACHED,158
ES,overnight_high,1,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,64
ES,overnight_high,1,1.5,REAL,NEITHER_REACHED,187
ES,overnight_high,1,1.5,REAL,REJECTION_FIRST,120
ES,overnight_high,1,1.5,REAL,CONTINUATION_FIRST,112
ES,overnight_high,1,1.5,REAL,SAME_BAR_BARRIER_TIE,7
ES,overnight_high,1,1.5,SYNTHETIC,NEITHER_REACHED,366
ES,overnight_high,1,1.5,SYNTHETIC,REJECTION_FIRST,215
ES,overnight_high,1,1.5,SYNTHETIC,CONTINUATION_FIRST,201
ES,overnight_high,1,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,21
ES,overnight_high,1,2.0,REAL,NEITHER_REACHED,275
ES,overnight_high,1,2.0,REAL,REJECTION_FIRST,80
ES,overnight_high,1,2.0,REAL,CONTINUATION_FIRST,70
ES,overnight_high,1,2.0,REAL,SAME_BAR_BARRIER_TIE,1
ES,overnight_high,1,2.0,SYNTHETIC,NEITHER_REACHED,505
ES,overnight_high,1,2.0,SYNTHETIC,REJECTION_FIRST,160
ES,overnight_high,1,2.0,SYNTHETIC,CONTINUATION_FIRST,130
ES,overnight_high,1,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,8
ES,overnight_high,3,0.5,REAL,CONTINUATION_FIRST,159
ES,overnight_high,3,0.5,REAL,REJECTION_FIRST,158
ES,overnight_high,3,0.5,REAL,SAME_BAR_BARRIER_TIE,108
ES,overnight_high,3,0.5,REAL,NEITHER_REACHED,1
ES,overnight_high,3,0.5,SYNTHETIC,CONTINUATION_FIRST,310
ES,overnight_high,3,0.5,SYNTHETIC,REJECTION_FIRST,300
ES,overnight_high,3,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,193
ES,overnight_high,3,1.0,REAL,REJECTION_FIRST,195
ES,overnight_high,3,1.0,REAL,CONTINUATION_FIRST,181
ES,overnight_high,3,1.0,REAL,SAME_BAR_BARRIER_TIE,32
ES,overnight_high,3,1.0,REAL,NEITHER_REACHED,18
ES,overnight_high,3,1.0,SYNTHETIC,CONTINUATION_FIRST,357
ES,overnight_high,3,1.0,SYNTHETIC,REJECTION_FIRST,338
ES,overnight_high,3,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,64
ES,overnight_high,3,1.0,SYNTHETIC,NEITHER_REACHED,44
ES,overnight_high,3,1.5,REAL,CONTINUATION_FIRST,170
ES,overnight_high,3,1.5,REAL,REJECTION_FIRST,167
ES,overnight_high,3,1.5,REAL,NEITHER_REACHED,82
ES,overnight_high,3,1.5,REAL,SAME_BAR_BARRIER_TIE,7
ES,overnight_high,3,1.5,SYNTHETIC,CONTINUATION_FIRST,313
ES,overnight_high,3,1.5,SYNTHETIC,REJECTION_FIRST,311
ES,overnight_high,3,1.5,SYNTHETIC,NEITHER_REACHED,156
ES,overnight_high,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,23
ES,overnight_high,3,2.0,REAL,NEITHER_REACHED,159
ES,overnight_high,3,2.0,REAL,REJECTION_FIRST,135
ES,overnight_high,3,2.0,REAL,CONTINUATION_FIRST,131
ES,overnight_high,3,2.0,REAL,SAME_BAR_BARRIER_TIE,1
ES,overnight_high,3,2.0,SYNTHETIC,NEITHER_REACHED,285
ES,overnight_high,3,2.0,SYNTHETIC,REJECTION_FIRST,262
ES,overnight_high,3,2.0,SYNTHETIC,CONTINUATION_FIRST,248
ES,overnight_high,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,8
ES,overnight_high,5,0.5,REAL,REJECTION_FIRST,159
ES,overnight_high,5,0.5,REAL,CONTINUATION_FIRST,159
ES,overnight_high,5,0.5,REAL,SAME_BAR_BARRIER_TIE,108
ES,overnight_high,5,0.5,SYNTHETIC,CONTINUATION_FIRST,310
ES,overnight_high,5,0.5,SYNTHETIC,REJECTION_FIRST,300
ES,overnight_high,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,193
ES,overnight_high,5,1.0,REAL,REJECTION_FIRST,198
ES,overnight_high,5,1.0,REAL,CONTINUATION_FIRST,187
ES,overnight_high,5,1.0,REAL,SAME_BAR_BARRIER_TIE,32
ES,overnight_high,5,1.0,REAL,NEITHER_REACHED,9
ES,overnight_high,5,1.0,SYNTHETIC,CONTINUATION_FIRST,371
ES,overnight_high,5,1.0,SYNTHETIC,REJECTION_FIRST,348
ES,overnight_high,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,64
ES,overnight_high,5,1.0,SYNTHETIC,NEITHER_REACHED,20
ES,overnight_high,5,1.5,REAL,CONTINUATION_FIRST,187
ES,overnight_high,5,1.5,REAL,REJECTION_FIRST,180
ES,overnight_high,5,1.5,REAL,NEITHER_REACHED,52
ES,overnight_high,5,1.5,REAL,SAME_BAR_BARRIER_TIE,7
ES,overnight_high,5,1.5,SYNTHETIC,CONTINUATION_FIRST,354
ES,overnight_high,5,1.5,SYNTHETIC,REJECTION_FIRST,342
ES,overnight_high,5,1.5,SYNTHETIC,NEITHER_REACHED,84
ES,overnight_high,5,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,23
ES,overnight_high,5,2.0,REAL,REJECTION_FIRST,163
ES,overnight_high,5,2.0,REAL,CONTINUATION_FIRST,157
ES,overnight_high,5,2.0,REAL,NEITHER_REACHED,105
ES,overnight_high,5,2.0,REAL,SAME_BAR_BARRIER_TIE,1
ES,overnight_high,5,2.0,SYNTHETIC,REJECTION_FIRST,306
ES,overnight_high,5,2.0,SYNTHETIC,CONTINUATION_FIRST,299
ES,overnight_high,5,2.0,SYNTHETIC,NEITHER_REACHED,190
ES,overnight_high,5,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,8
ES,overnight_high,10,0.5,REAL,REJECTION_FIRST,159
ES,overnight_high,10,0.5,REAL,CONTINUATION_FIRST,159
ES,overnight_high,10,0.5,REAL,SAME_BAR_BARRIER_TIE,108
ES,overnight_high,10,0.5,SYNTHETIC,CONTINUATION_FIRST,310
ES,overnight_high,10,0.5,SYNTHETIC,REJECTION_FIRST,300
ES,overnight_high,10,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,193
ES,overnight_high,10,1.0,REAL,REJECTION_FIRST,201
ES,overnight_high,10,1.0,REAL,CONTINUATION_FIRST,192
ES,overnight_high,10,1.0,REAL,SAME_BAR_BARRIER_TIE,32
ES,overnight_high,10,1.0,REAL,NEITHER_REACHED,1
ES,overnight_high,10,1.0,SYNTHETIC,CONTINUATION_FIRST,381
ES,overnight_high,10,1.0,SYNTHETIC,REJECTION_FIRST,357
ES,overnight_high,10,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,64
ES,overnight_high,10,1.0,SYNTHETIC,NEITHER_REACHED,1
ES,overnight_high,10,1.5,REAL,CONTINUATION_FIRST,210
ES,overnight_high,10,1.5,REAL,REJECTION_FIRST,198
ES,overnight_high,10,1.5,REAL,NEITHER_REACHED,11
ES,overnight_high,10,1.5,REAL,SAME_BAR_BARRIER_TIE,7
ES,overnight_high,10,1.5,SYNTHETIC,CONTINUATION_FIRST,388
ES,overnight_high,10,1.5,SYNTHETIC,REJECTION_FIRST,366
ES,overnight_high,10,1.5,SYNTHETIC,NEITHER_REACHED,26
ES,overnight_high,10,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,23
ES,overnight_high,10,2.0,REAL,REJECTION_FIRST,197
ES,overnight_high,10,2.0,REAL,CONTINUATION_FIRST,184
ES,overnight_high,10,2.0,REAL,NEITHER_REACHED,44
ES,overnight_high,10,2.0,REAL,SAME_BAR_BARRIER_TIE,1
ES,overnight_high,10,2.0,SYNTHETIC,CONTINUATION_FIRST,351
ES,overnight_high,10,2.0,SYNTHETIC,REJECTION_FIRST,349
ES,overnight_high,10,2.0,SYNTHETIC,NEITHER_REACHED,95
ES,overnight_high,10,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,8
ES,overnight_high,15,0.5,REAL,REJECTION_FIRST,159
ES,overnight_high,15,0.5,REAL,CONTINUATION_FIRST,159
ES,overnight_high,15,0.5,REAL,SAME_BAR_BARRIER_TIE,108
ES,overnight_high,15,0.5,SYNTHETIC,CONTINUATION_FIRST,310
ES,overnight_high,15,0.5,SYNTHETIC,REJECTION_FIRST,300
ES,overnight_high,15,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,193
ES,overnight_high,15,1.0,REAL,REJECTION_FIRST,202
ES,overnight_high,15,1.0,REAL,CONTINUATION_FIRST,192
ES,overnight_high,15,1.0,REAL,SAME_BAR_BARRIER_TIE,32
ES,overnight_high,15,1.0,SYNTHETIC,CONTINUATION_FIRST,381
ES,overnight_high,15,1.0,SYNTHETIC,REJECTION_FIRST,358
ES,overnight_high,15,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,64
ES,overnight_high,15,1.5,REAL,CONTINUATION_FIRST,212
ES,overnight_high,15,1.5,REAL,REJECTION_FIRST,201
ES,overnight_high,15,1.5,REAL,SAME_BAR_BARRIER_TIE,7
ES,overnight_high,15,1.5,REAL,NEITHER_REACHED,6
ES,overnight_high,15,1.5,SYNTHETIC,CONTINUATION_FIRST,399
ES,overnight_high,15,1.5,SYNTHETIC,REJECTION_FIRST,370
ES,overnight_high,15,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,23
ES,overnight_high,15,1.5,SYNTHETIC,NEITHER_REACHED,11
ES,overnight_high,15,2.0,REAL,REJECTION_FIRST,207
ES,overnight_high,15,2.0,REAL,CONTINUATION_FIRST,193
ES,overnight_high,15,2.0,REAL,NEITHER_REACHED,25
ES,overnight_high,15,2.0,REAL,SAME_BAR_BARRIER_TIE,1
ES,overnight_high,15,2.0,SYNTHETIC,CONTINUATION_FIRST,377
ES,overnight_high,15,2.0,SYNTHETIC,REJECTION_FIRST,367
ES,overnight_high,15,2.0,SYNTHETIC,NEITHER_REACHED,51
ES,overnight_high,15,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,8
ES,overnight_low,1,0.5,REAL,SAME_BAR_BARRIER_TIE,129
ES,overnight_low,1,0.5,REAL,CONTINUATION_FIRST,125
ES,overnight_low,1,0.5,REAL,REJECTION_FIRST,112
ES,overnight_low,1,0.5,SYNTHETIC,REJECTION_FIRST,287
ES,overnight_low,1,0.5,SYNTHETIC,CONTINUATION_FIRST,286
ES,overnight_low,1,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,261
ES,overnight_low,1,0.5,SYNTHETIC,NEITHER_REACHED,7
ES,overnight_low,1,1.0,REAL,CONTINUATION_FIRST,147
ES,overnight_low,1,1.0,REAL,REJECTION_FIRST,130
ES,overnight_low,1,1.0,REAL,SAME_BAR_BARRIER_TIE,59
ES,overnight_low,1,1.0,REAL,NEITHER_REACHED,30
ES,overnight_low,1,1.0,SYNTHETIC,REJECTION_FIRST,321
ES,overnight_low,1,1.0,SYNTHETIC,CONTINUATION_FIRST,301
ES,overnight_low,1,1.0,SYNTHETIC,NEITHER_REACHED,118
ES,overnight_low,1,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,101
ES,overnight_low,1,1.5,REAL,CONTINUATION_FIRST,125
ES,overnight_low,1,1.5,REAL,REJECTION_FIRST,108
ES,overnight_low,1,1.5,REAL,NEITHER_REACHED,106
ES,overnight_low,1,1.5,REAL,SAME_BAR_BARRIER_TIE,27
ES,overnight_low,1,1.5,SYNTHETIC,NEITHER_REACHED,276
ES,overnight_low,1,1.5,SYNTHETIC,REJECTION_FIRST,265
ES,overnight_low,1,1.5,SYNTHETIC,CONTINUATION_FIRST,257
ES,overnight_low,1,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
ES,overnight_low,1,2.0,REAL,NEITHER_REACHED,164
ES,overnight_low,1,2.0,REAL,CONTINUATION_FIRST,97
ES,overnight_low,1,2.0,REAL,REJECTION_FIRST,93
ES,overnight_low,1,2.0,REAL,SAME_BAR_BARRIER_TIE,12
ES,overnight_low,1,2.0,SYNTHETIC,NEITHER_REACHED,404
ES,overnight_low,1,2.0,SYNTHETIC,REJECTION_FIRST,224
ES,overnight_low,1,2.0,SYNTHETIC,CONTINUATION_FIRST,193
ES,overnight_low,1,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,overnight_low,3,0.5,REAL,SAME_BAR_BARRIER_TIE,129
ES,overnight_low,3,0.5,REAL,CONTINUATION_FIRST,125
ES,overnight_low,3,0.5,REAL,REJECTION_FIRST,112
ES,overnight_low,3,0.5,SYNTHETIC,REJECTION_FIRST,291
ES,overnight_low,3,0.5,SYNTHETIC,CONTINUATION_FIRST,289
ES,overnight_low,3,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,261
ES,overnight_low,3,1.0,REAL,CONTINUATION_FIRST,161
ES,overnight_low,3,1.0,REAL,REJECTION_FIRST,138
ES,overnight_low,3,1.0,REAL,SAME_BAR_BARRIER_TIE,61
ES,overnight_low,3,1.0,REAL,NEITHER_REACHED,6
ES,overnight_low,3,1.0,SYNTHETIC,REJECTION_FIRST,362
ES,overnight_low,3,1.0,SYNTHETIC,CONTINUATION_FIRST,346
ES,overnight_low,3,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,102
ES,overnight_low,3,1.0,SYNTHETIC,NEITHER_REACHED,31
ES,overnight_low,3,1.5,REAL,CONTINUATION_FIRST,154
ES,overnight_low,3,1.5,REAL,REJECTION_FIRST,136
ES,overnight_low,3,1.5,REAL,NEITHER_REACHED,48
ES,overnight_low,3,1.5,REAL,SAME_BAR_BARRIER_TIE,28
ES,overnight_low,3,1.5,SYNTHETIC,CONTINUATION_FIRST,347
ES,overnight_low,3,1.5,SYNTHETIC,REJECTION_FIRST,339
ES,overnight_low,3,1.5,SYNTHETIC,NEITHER_REACHED,112
ES,overnight_low,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
ES,overnight_low,3,2.0,REAL,CONTINUATION_FIRST,136
ES,overnight_low,3,2.0,REAL,REJECTION_FIRST,128
ES,overnight_low,3,2.0,REAL,NEITHER_REACHED,89
ES,overnight_low,3,2.0,REAL,SAME_BAR_BARRIER_TIE,13
ES,overnight_low,3,2.0,SYNTHETIC,REJECTION_FIRST,305
ES,overnight_low,3,2.0,SYNTHETIC,CONTINUATION_FIRST,294
ES,overnight_low,3,2.0,SYNTHETIC,NEITHER_REACHED,222
ES,overnight_low,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,overnight_low,5,0.5,REAL,SAME_BAR_BARRIER_TIE,129
ES,overnight_low,5,0.5,REAL,CONTINUATION_FIRST,125
ES,overnight_low,5,0.5,REAL,REJECTION_FIRST,112
ES,overnight_low,5,0.5,SYNTHETIC,REJECTION_FIRST,291
ES,overnight_low,5,0.5,SYNTHETIC,CONTINUATION_FIRST,289
ES,overnight_low,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,261
ES,overnight_low,5,1.0,REAL,CONTINUATION_FIRST,162
ES,overnight_low,5,1.0,REAL,REJECTION_FIRST,139
ES,overnight_low,5,1.0,REAL,SAME_BAR_BARRIER_TIE,61
ES,overnight_low,5,1.0,REAL,NEITHER_REACHED,4
ES,overnight_low,5,1.0,SYNTHETIC,REJECTION_FIRST,374
ES,overnight_low,5,1.0,SYNTHETIC,CONTINUATION_FIRST,355
ES,overnight_low,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,102
ES,overnight_low,5,1.0,SYNTHETIC,NEITHER_REACHED,10
ES,overnight_low,5,1.5,REAL,CONTINUATION_FIRST,164
ES,overnight_low,5,1.5,REAL,REJECTION_FIRST,145
ES,overnight_low,5,1.5,REAL,NEITHER_REACHED,29
ES,overnight_low,5,1.5,REAL,SAME_BAR_BARRIER_TIE,28
ES,overnight_low,5,1.5,SYNTHETIC,CONTINUATION_FIRST,371
ES,overnight_low,5,1.5,SYNTHETIC,REJECTION_FIRST,366
ES,overnight_low,5,1.5,SYNTHETIC,NEITHER_REACHED,61
ES,overnight_low,5,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
ES,overnight_low,5,2.0,REAL,CONTINUATION_FIRST,150
ES,overnight_low,5,2.0,REAL,REJECTION_FIRST,145
ES,overnight_low,5,2.0,REAL,NEITHER_REACHED,58
ES,overnight_low,5,2.0,REAL,SAME_BAR_BARRIER_TIE,13
ES,overnight_low,5,2.0,SYNTHETIC,REJECTION_FIRST,348
ES,overnight_low,5,2.0,SYNTHETIC,CONTINUATION_FIRST,339
ES,overnight_low,5,2.0,SYNTHETIC,NEITHER_REACHED,134
ES,overnight_low,5,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,overnight_low,10,0.5,REAL,SAME_BAR_BARRIER_TIE,129
ES,overnight_low,10,0.5,REAL,CONTINUATION_FIRST,125
ES,overnight_low,10,0.5,REAL,REJECTION_FIRST,112
ES,overnight_low,10,0.5,SYNTHETIC,REJECTION_FIRST,291
ES,overnight_low,10,0.5,SYNTHETIC,CONTINUATION_FIRST,289
ES,overnight_low,10,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,261
ES,overnight_low,10,1.0,REAL,CONTINUATION_FIRST,164
ES,overnight_low,10,1.0,REAL,REJECTION_FIRST,141
ES,overnight_low,10,1.0,REAL,SAME_BAR_BARRIER_TIE,61
ES,overnight_low,10,1.0,SYNTHETIC,REJECTION_FIRST,379
ES,overnight_low,10,1.0,SYNTHETIC,CONTINUATION_FIRST,358
ES,overnight_low,10,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,102
ES,overnight_low,10,1.0,SYNTHETIC,NEITHER_REACHED,2
ES,overnight_low,10,1.5,REAL,CONTINUATION_FIRST,171
ES,overnight_low,10,1.5,REAL,REJECTION_FIRST,158
ES,overnight_low,10,1.5,REAL,SAME_BAR_BARRIER_TIE,28
ES,overnight_low,10,1.5,REAL,NEITHER_REACHED,9
ES,overnight_low,10,1.5,SYNTHETIC,CONTINUATION_FIRST,392
ES,overnight_low,10,1.5,SYNTHETIC,REJECTION_FIRST,388
ES,overnight_low,10,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
ES,overnight_low,10,1.5,SYNTHETIC,NEITHER_REACHED,18
ES,overnight_low,10,2.0,REAL,CONTINUATION_FIRST,166
ES,overnight_low,10,2.0,REAL,REJECTION_FIRST,160
ES,overnight_low,10,2.0,REAL,NEITHER_REACHED,27
ES,overnight_low,10,2.0,REAL,SAME_BAR_BARRIER_TIE,13
ES,overnight_low,10,2.0,SYNTHETIC,REJECTION_FIRST,383
ES,overnight_low,10,2.0,SYNTHETIC,CONTINUATION_FIRST,381
ES,overnight_low,10,2.0,SYNTHETIC,NEITHER_REACHED,57
ES,overnight_low,10,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,overnight_low,15,0.5,REAL,SAME_BAR_BARRIER_TIE,129
ES,overnight_low,15,0.5,REAL,CONTINUATION_FIRST,125
ES,overnight_low,15,0.5,REAL,REJECTION_FIRST,112
ES,overnight_low,15,0.5,SYNTHETIC,REJECTION_FIRST,291
ES,overnight_low,15,0.5,SYNTHETIC,CONTINUATION_FIRST,289
ES,overnight_low,15,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,261
ES,overnight_low,15,1.0,REAL,CONTINUATION_FIRST,164
ES,overnight_low,15,1.0,REAL,REJECTION_FIRST,141
ES,overnight_low,15,1.0,REAL,SAME_BAR_BARRIER_TIE,61
ES,overnight_low,15,1.0,SYNTHETIC,REJECTION_FIRST,379
ES,overnight_low,15,1.0,SYNTHETIC,CONTINUATION_FIRST,359
ES,overnight_low,15,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,102
ES,overnight_low,15,1.0,SYNTHETIC,NEITHER_REACHED,1
ES,overnight_low,15,1.5,REAL,CONTINUATION_FIRST,175
ES,overnight_low,15,1.5,REAL,REJECTION_FIRST,160
ES,overnight_low,15,1.5,REAL,SAME_BAR_BARRIER_TIE,28
ES,overnight_low,15,1.5,REAL,NEITHER_REACHED,3
ES,overnight_low,15,1.5,SYNTHETIC,CONTINUATION_FIRST,397
ES,overnight_low,15,1.5,SYNTHETIC,REJECTION_FIRST,395
ES,overnight_low,15,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,43
ES,overnight_low,15,1.5,SYNTHETIC,NEITHER_REACHED,6
ES,overnight_low,15,2.0,REAL,CONTINUATION_FIRST,171
ES,overnight_low,15,2.0,REAL,REJECTION_FIRST,165
ES,overnight_low,15,2.0,REAL,NEITHER_REACHED,17
ES,overnight_low,15,2.0,REAL,SAME_BAR_BARRIER_TIE,13
ES,overnight_low,15,2.0,SYNTHETIC,CONTINUATION_FIRST,397
ES,overnight_low,15,2.0,SYNTHETIC,REJECTION_FIRST,393
ES,overnight_low,15,2.0,SYNTHETIC,NEITHER_REACHED,31
ES,overnight_low,15,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,overnight_mid,1,0.5,REAL,REJECTION_FIRST,236
ES,overnight_mid,1,0.5,REAL,CONTINUATION_FIRST,223
ES,overnight_mid,1,0.5,REAL,SAME_BAR_BARRIER_TIE,176
ES,overnight_mid,1,0.5,REAL,NEITHER_REACHED,13
ES,overnight_mid,1,0.5,SYNTHETIC,REJECTION_FIRST,328
ES,overnight_mid,1,0.5,SYNTHETIC,CONTINUATION_FIRST,313
ES,overnight_mid,1,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,202
ES,overnight_mid,1,0.5,SYNTHETIC,NEITHER_REACHED,30
ES,overnight_mid,1,1.0,REAL,REJECTION_FIRST,252
ES,overnight_mid,1,1.0,REAL,CONTINUATION_FIRST,232
ES,overnight_mid,1,1.0,REAL,NEITHER_REACHED,107
ES,overnight_mid,1,1.0,REAL,SAME_BAR_BARRIER_TIE,57
ES,overnight_mid,1,1.0,SYNTHETIC,REJECTION_FIRST,307
ES,overnight_mid,1,1.0,SYNTHETIC,CONTINUATION_FIRST,299
ES,overnight_mid,1,1.0,SYNTHETIC,NEITHER_REACHED,192
ES,overnight_mid,1,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,75
ES,overnight_mid,1,1.5,REAL,NEITHER_REACHED,258
ES,overnight_mid,1,1.5,REAL,REJECTION_FIRST,209
ES,overnight_mid,1,1.5,REAL,CONTINUATION_FIRST,161
ES,overnight_mid,1,1.5,REAL,SAME_BAR_BARRIER_TIE,20
ES,overnight_mid,1,1.5,SYNTHETIC,NEITHER_REACHED,379
ES,overnight_mid,1,1.5,SYNTHETIC,REJECTION_FIRST,261
ES,overnight_mid,1,1.5,SYNTHETIC,CONTINUATION_FIRST,213
ES,overnight_mid,1,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,overnight_mid,1,2.0,REAL,NEITHER_REACHED,369
ES,overnight_mid,1,2.0,REAL,REJECTION_FIRST,161
ES,overnight_mid,1,2.0,REAL,CONTINUATION_FIRST,111
ES,overnight_mid,1,2.0,REAL,SAME_BAR_BARRIER_TIE,7
ES,overnight_mid,1,2.0,SYNTHETIC,NEITHER_REACHED,555
ES,overnight_mid,1,2.0,SYNTHETIC,REJECTION_FIRST,180
ES,overnight_mid,1,2.0,SYNTHETIC,CONTINUATION_FIRST,132
ES,overnight_mid,1,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,6
ES,overnight_mid,3,0.5,REAL,REJECTION_FIRST,243
ES,overnight_mid,3,0.5,REAL,CONTINUATION_FIRST,227
ES,overnight_mid,3,0.5,REAL,SAME_BAR_BARRIER_TIE,177
ES,overnight_mid,3,0.5,REAL,NEITHER_REACHED,1
ES,overnight_mid,3,0.5,SYNTHETIC,REJECTION_FIRST,338
ES,overnight_mid,3,0.5,SYNTHETIC,CONTINUATION_FIRST,328
ES,overnight_mid,3,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,204
ES,overnight_mid,3,0.5,SYNTHETIC,NEITHER_REACHED,3
ES,overnight_mid,3,1.0,REAL,REJECTION_FIRST,291
