instrument,level_id,arm,horizon,label_tau1.0,n
NQ,q_D_p25,REAL,5,CONTINUATION,438
NQ,q_D_p25,REAL,5,INCONCLUSIVE,258
NQ,q_D_p25,REAL,5,REJECTION,437
NQ,q_D_p25,REAL,10,CONTINUATION,476
NQ,q_D_p25,REAL,10,INCONCLUSIVE,205
NQ,q_D_p25,REAL,10,REJECTION,452
NQ,q_D_p25,REAL,15,CONTINUATION,462
NQ,q_D_p25,REAL,15,INCONCLUSIVE,176
NQ,q_D_p25,REAL,15,REJECTION,495
NQ,q_D_p25,SYNTHETIC,1,CONTINUATION,250
NQ,q_D_p25,SYNTHETIC,1,INCONCLUSIVE,314
NQ,q_D_p25,SYNTHETIC,1,REJECTION,316
NQ,q_D_p25,SYNTHETIC,3,CONTINUATION,312
NQ,q_D_p25,SYNTHETIC,3,INCONCLUSIVE,228
NQ,q_D_p25,SYNTHETIC,3,REJECTION,340
NQ,q_D_p25,SYNTHETIC,5,CONTINUATION,352
NQ,q_D_p25,SYNTHETIC,5,INCONCLUSIVE,188
NQ,q_D_p25,SYNTHETIC,5,REJECTION,340
NQ,q_D_p25,SYNTHETIC,10,CONTINUATION,374
NQ,q_D_p25,SYNTHETIC,10,INCONCLUSIVE,157
NQ,q_D_p25,SYNTHETIC,10,REJECTION,349
NQ,q_D_p25,SYNTHETIC,15,CONTINUATION,361
NQ,q_D_p25,SYNTHETIC,15,INCONCLUSIVE,138
NQ,q_D_p25,SYNTHETIC,15,REJECTION,381
NQ,q_D_p75,REAL,1,CONTINUATION,251
NQ,q_D_p75,REAL,1,INCONCLUSIVE,393
NQ,q_D_p75,REAL,1,REJECTION,272
NQ,q_D_p75,REAL,3,CONTINUATION,323
NQ,q_D_p75,REAL,3,INCONCLUSIVE,287
NQ,q_D_p75,REAL,3,REJECTION,306
NQ,q_D_p75,REAL,5,CONTINUATION,351
NQ,q_D_p75,REAL,5,INCONCLUSIVE,239
NQ,q_D_p75,REAL,5,REJECTION,326
NQ,q_D_p75,REAL,10,CONTINUATION,386
NQ,q_D_p75,REAL,10,INCONCLUSIVE,180
NQ,q_D_p75,REAL,10,REJECTION,350
NQ,q_D_p75,REAL,15,CONTINUATION,377
NQ,q_D_p75,REAL,15,INCONCLUSIVE,159
NQ,q_D_p75,REAL,15,REJECTION,380
NQ,q_D_p75,SYNTHETIC,1,CONTINUATION,244
NQ,q_D_p75,SYNTHETIC,1,INCONCLUSIVE,417
NQ,q_D_p75,SYNTHETIC,1,REJECTION,263
NQ,q_D_p75,SYNTHETIC,3,CONTINUATION,313
NQ,q_D_p75,SYNTHETIC,3,INCONCLUSIVE,306
NQ,q_D_p75,SYNTHETIC,3,REJECTION,305
NQ,q_D_p75,SYNTHETIC,5,CONTINUATION,353
NQ,q_D_p75,SYNTHETIC,5,INCONCLUSIVE,233
NQ,q_D_p75,SYNTHETIC,5,REJECTION,338
NQ,q_D_p75,SYNTHETIC,10,CONTINUATION,378
NQ,q_D_p75,SYNTHETIC,10,INCONCLUSIVE,194
NQ,q_D_p75,SYNTHETIC,10,REJECTION,352
NQ,q_D_p75,SYNTHETIC,15,CONTINUATION,375
NQ,q_D_p75,SYNTHETIC,15,INCONCLUSIVE,161
NQ,q_D_p75,SYNTHETIC,15,REJECTION,388
NQ,q_D_p90,REAL,1,CONTINUATION,217
NQ,q_D_p90,REAL,1,INCONCLUSIVE,386
NQ,q_D_p90,REAL,1,REJECTION,207
NQ,q_D_p90,REAL,3,CONTINUATION,272
NQ,q_D_p90,REAL,3,INCONCLUSIVE,277
NQ,q_D_p90,REAL,3,REJECTION,261
NQ,q_D_p90,REAL,5,CONTINUATION,307
NQ,q_D_p90,REAL,5,INCONCLUSIVE,209
NQ,q_D_p90,REAL,5,REJECTION,294
NQ,q_D_p90,REAL,10,CONTINUATION,327
NQ,q_D_p90,REAL,10,INCONCLUSIVE,174
NQ,q_D_p90,REAL,10,REJECTION,309
NQ,q_D_p90,REAL,15,CONTINUATION,324
NQ,q_D_p90,REAL,15,INCONCLUSIVE,143
NQ,q_D_p90,REAL,15,REJECTION,343
NQ,q_D_p90,SYNTHETIC,1,CONTINUATION,226
NQ,q_D_p90,SYNTHETIC,1,INCONCLUSIVE,362
NQ,q_D_p90,SYNTHETIC,1,REJECTION,238
NQ,q_D_p90,SYNTHETIC,3,CONTINUATION,276
NQ,q_D_p90,SYNTHETIC,3,INCONCLUSIVE,281
NQ,q_D_p90,SYNTHETIC,3,REJECTION,269
NQ,q_D_p90,SYNTHETIC,5,CONTINUATION,302
NQ,q_D_p90,SYNTHETIC,5,INCONCLUSIVE,216
NQ,q_D_p90,SYNTHETIC,5,REJECTION,308
NQ,q_D_p90,SYNTHETIC,10,CONTINUATION,327
NQ,q_D_p90,SYNTHETIC,10,INCONCLUSIVE,175
NQ,q_D_p90,SYNTHETIC,10,REJECTION,324
NQ,q_D_p90,SYNTHETIC,15,CONTINUATION,338
NQ,q_D_p90,SYNTHETIC,15,INCONCLUSIVE,142
NQ,q_D_p90,SYNTHETIC,15,REJECTION,346
NQ,q_D_p95,REAL,1,CONTINUATION,205
NQ,q_D_p95,REAL,1,INCONCLUSIVE,325
NQ,q_D_p95,REAL,1,REJECTION,198
NQ,q_D_p95,REAL,3,CONTINUATION,260
NQ,q_D_p95,REAL,3,INCONCLUSIVE,243
NQ,q_D_p95,REAL,3,REJECTION,225
NQ,q_D_p95,REAL,5,CONTINUATION,276
NQ,q_D_p95,REAL,5,INCONCLUSIVE,206
NQ,q_D_p95,REAL,5,REJECTION,246
NQ,q_D_p95,REAL,10,CONTINUATION,296
NQ,q_D_p95,REAL,10,INCONCLUSIVE,144
NQ,q_D_p95,REAL,10,REJECTION,288
NQ,q_D_p95,REAL,15,CONTINUATION,301
NQ,q_D_p95,REAL,15,INCONCLUSIVE,126
NQ,q_D_p95,REAL,15,REJECTION,301
NQ,q_D_p95,SYNTHETIC,1,CONTINUATION,220
NQ,q_D_p95,SYNTHETIC,1,INCONCLUSIVE,365
NQ,q_D_p95,SYNTHETIC,1,REJECTION,223
NQ,q_D_p95,SYNTHETIC,3,CONTINUATION,269
NQ,q_D_p95,SYNTHETIC,3,INCONCLUSIVE,269
NQ,q_D_p95,SYNTHETIC,3,REJECTION,270
NQ,q_D_p95,SYNTHETIC,5,CONTINUATION,303
NQ,q_D_p95,SYNTHETIC,5,INCONCLUSIVE,214
NQ,q_D_p95,SYNTHETIC,5,REJECTION,291
NQ,q_D_p95,SYNTHETIC,10,CONTINUATION,325
NQ,q_D_p95,SYNTHETIC,10,INCONCLUSIVE,161
NQ,q_D_p95,SYNTHETIC,10,REJECTION,322
NQ,q_D_p95,SYNTHETIC,15,CONTINUATION,331
NQ,q_D_p95,SYNTHETIC,15,INCONCLUSIVE,140
NQ,q_D_p95,SYNTHETIC,15,REJECTION,337
NQ,q_U_p25,REAL,1,CONTINUATION,367
NQ,q_U_p25,REAL,1,INCONCLUSIVE,457
NQ,q_U_p25,REAL,1,REJECTION,315
NQ,q_U_p25,REAL,3,CONTINUATION,410
NQ,q_U_p25,REAL,3,INCONCLUSIVE,322
NQ,q_U_p25,REAL,3,REJECTION,407
NQ,q_U_p25,REAL,5,CONTINUATION,443
NQ,q_U_p25,REAL,5,INCONCLUSIVE,271
NQ,q_U_p25,REAL,5,REJECTION,425
NQ,q_U_p25,REAL,10,CONTINUATION,447
NQ,q_U_p25,REAL,10,INCONCLUSIVE,227
NQ,q_U_p25,REAL,10,REJECTION,465
NQ,q_U_p25,REAL,15,CONTINUATION,475
NQ,q_U_p25,REAL,15,INCONCLUSIVE,235
NQ,q_U_p25,REAL,15,REJECTION,429
NQ,q_U_p25,SYNTHETIC,1,CONTINUATION,298
NQ,q_U_p25,SYNTHETIC,1,INCONCLUSIVE,396
NQ,q_U_p25,SYNTHETIC,1,REJECTION,261
NQ,q_U_p25,SYNTHETIC,3,CONTINUATION,345
NQ,q_U_p25,SYNTHETIC,3,INCONCLUSIVE,286
NQ,q_U_p25,SYNTHETIC,3,REJECTION,324
NQ,q_U_p25,SYNTHETIC,5,CONTINUATION,373
NQ,q_U_p25,SYNTHETIC,5,INCONCLUSIVE,236
NQ,q_U_p25,SYNTHETIC,5,REJECTION,346
NQ,q_U_p25,SYNTHETIC,10,CONTINUATION,378
NQ,q_U_p25,SYNTHETIC,10,INCONCLUSIVE,198
NQ,q_U_p25,SYNTHETIC,10,REJECTION,379
NQ,q_U_p25,SYNTHETIC,15,CONTINUATION,407
NQ,q_U_p25,SYNTHETIC,15,INCONCLUSIVE,196
NQ,q_U_p25,SYNTHETIC,15,REJECTION,352
NQ,q_U_p75,REAL,1,CONTINUATION,223
NQ,q_U_p75,REAL,1,INCONCLUSIVE,503
NQ,q_U_p75,REAL,1,REJECTION,214
NQ,q_U_p75,REAL,3,CONTINUATION,313
NQ,q_U_p75,REAL,3,INCONCLUSIVE,351
NQ,q_U_p75,REAL,3,REJECTION,276
NQ,q_U_p75,REAL,5,CONTINUATION,351
NQ,q_U_p75,REAL,5,INCONCLUSIVE,276
NQ,q_U_p75,REAL,5,REJECTION,313
NQ,q_U_p75,REAL,10,CONTINUATION,360
NQ,q_U_p75,REAL,10,INCONCLUSIVE,220
NQ,q_U_p75,REAL,10,REJECTION,360
NQ,q_U_p75,REAL,15,CONTINUATION,384
NQ,q_U_p75,REAL,15,INCONCLUSIVE,186
NQ,q_U_p75,REAL,15,REJECTION,370
NQ,q_U_p75,SYNTHETIC,1,CONTINUATION,232
NQ,q_U_p75,SYNTHETIC,1,INCONCLUSIVE,496
NQ,q_U_p75,SYNTHETIC,1,REJECTION,200
NQ,q_U_p75,SYNTHETIC,3,CONTINUATION,304
NQ,q_U_p75,SYNTHETIC,3,INCONCLUSIVE,347
NQ,q_U_p75,SYNTHETIC,3,REJECTION,277
NQ,q_U_p75,SYNTHETIC,5,CONTINUATION,348
NQ,q_U_p75,SYNTHETIC,5,INCONCLUSIVE,276
NQ,q_U_p75,SYNTHETIC,5,REJECTION,304
NQ,q_U_p75,SYNTHETIC,10,CONTINUATION,357
NQ,q_U_p75,SYNTHETIC,10,INCONCLUSIVE,219
NQ,q_U_p75,SYNTHETIC,10,REJECTION,352
NQ,q_U_p75,SYNTHETIC,15,CONTINUATION,383
NQ,q_U_p75,SYNTHETIC,15,INCONCLUSIVE,189
NQ,q_U_p75,SYNTHETIC,15,REJECTION,356
NQ,q_U_p90,REAL,1,CONTINUATION,180
NQ,q_U_p90,REAL,1,INCONCLUSIVE,454
NQ,q_U_p90,REAL,1,REJECTION,178
NQ,q_U_p90,REAL,3,CONTINUATION,250
NQ,q_U_p90,REAL,3,INCONCLUSIVE,311
NQ,q_U_p90,REAL,3,REJECTION,251
NQ,q_U_p90,REAL,5,CONTINUATION,286
NQ,q_U_p90,REAL,5,INCONCLUSIVE,251
NQ,q_U_p90,REAL,5,REJECTION,275
NQ,q_U_p90,REAL,10,CONTINUATION,310
NQ,q_U_p90,REAL,10,INCONCLUSIVE,195
NQ,q_U_p90,REAL,10,REJECTION,307
NQ,q_U_p90,REAL,15,CONTINUATION,341
NQ,q_U_p90,REAL,15,INCONCLUSIVE,160
NQ,q_U_p90,REAL,15,REJECTION,311
NQ,q_U_p90,SYNTHETIC,1,CONTINUATION,179
NQ,q_U_p90,SYNTHETIC,1,INCONCLUSIVE,434
NQ,q_U_p90,SYNTHETIC,1,REJECTION,185
NQ,q_U_p90,SYNTHETIC,3,CONTINUATION,240
NQ,q_U_p90,SYNTHETIC,3,INCONCLUSIVE,315
NQ,q_U_p90,SYNTHETIC,3,REJECTION,243
NQ,q_U_p90,SYNTHETIC,5,CONTINUATION,284
NQ,q_U_p90,SYNTHETIC,5,INCONCLUSIVE,257
NQ,q_U_p90,SYNTHETIC,5,REJECTION,257
NQ,q_U_p90,SYNTHETIC,10,CONTINUATION,303
NQ,q_U_p90,SYNTHETIC,10,INCONCLUSIVE,197
NQ,q_U_p90,SYNTHETIC,10,REJECTION,298
NQ,q_U_p90,SYNTHETIC,15,CONTINUATION,328
NQ,q_U_p90,SYNTHETIC,15,INCONCLUSIVE,167
NQ,q_U_p90,SYNTHETIC,15,REJECTION,303
NQ,q_U_p95,REAL,1,CONTINUATION,151
NQ,q_U_p95,REAL,1,INCONCLUSIVE,429
NQ,q_U_p95,REAL,1,REJECTION,151
NQ,q_U_p95,REAL,3,CONTINUATION,228
NQ,q_U_p95,REAL,3,INCONCLUSIVE,294
NQ,q_U_p95,REAL,3,REJECTION,209
NQ,q_U_p95,REAL,5,CONTINUATION,265
NQ,q_U_p95,REAL,5,INCONCLUSIVE,227
NQ,q_U_p95,REAL,5,REJECTION,239
NQ,q_U_p95,REAL,10,CONTINUATION,278
NQ,q_U_p95,REAL,10,INCONCLUSIVE,188
NQ,q_U_p95,REAL,10,REJECTION,265
NQ,q_U_p95,REAL,15,CONTINUATION,295
NQ,q_U_p95,REAL,15,INCONCLUSIVE,165
NQ,q_U_p95,REAL,15,REJECTION,271
NQ,q_U_p95,SYNTHETIC,1,CONTINUATION,178
NQ,q_U_p95,SYNTHETIC,1,INCONCLUSIVE,436
NQ,q_U_p95,SYNTHETIC,1,REJECTION,164
NQ,q_U_p95,SYNTHETIC,3,CONTINUATION,259
NQ,q_U_p95,SYNTHETIC,3,INCONCLUSIVE,294
NQ,q_U_p95,SYNTHETIC,3,REJECTION,225
NQ,q_U_p95,SYNTHETIC,5,CONTINUATION,288
NQ,q_U_p95,SYNTHETIC,5,INCONCLUSIVE,232
NQ,q_U_p95,SYNTHETIC,5,REJECTION,258
NQ,q_U_p95,SYNTHETIC,10,CONTINUATION,305
NQ,q_U_p95,SYNTHETIC,10,INCONCLUSIVE,185
NQ,q_U_p95,SYNTHETIC,10,REJECTION,288
NQ,q_U_p95,SYNTHETIC,15,CONTINUATION,319
NQ,q_U_p95,SYNTHETIC,15,INCONCLUSIVE,163
NQ,q_U_p95,SYNTHETIC,15,REJECTION,296
NQ,vwap_on_j+0,REAL,1,CONTINUATION,180
NQ,vwap_on_j+0,REAL,1,INCONCLUSIVE,395
NQ,vwap_on_j+0,REAL,1,REJECTION,173
NQ,vwap_on_j+0,REAL,3,CONTINUATION,247
NQ,vwap_on_j+0,REAL,3,INCONCLUSIVE,286
NQ,vwap_on_j+0,REAL,3,REJECTION,215
NQ,vwap_on_j+0,REAL,5,CONTINUATION,294
NQ,vwap_on_j+0,REAL,5,INCONCLUSIVE,199
NQ,vwap_on_j+0,REAL,5,REJECTION,255
NQ,vwap_on_j+0,REAL,10,CONTINUATION,294
NQ,vwap_on_j+0,REAL,10,INCONCLUSIVE,177
NQ,vwap_on_j+0,REAL,10,REJECTION,277
NQ,vwap_on_j+0,REAL,15,CONTINUATION,301
NQ,vwap_on_j+0,REAL,15,INCONCLUSIVE,145
NQ,vwap_on_j+0,REAL,15,REJECTION,302
NQ,vwap_on_j+0,SYNTHETIC,1,CONTINUATION,210
NQ,vwap_on_j+0,SYNTHETIC,1,INCONCLUSIVE,463
NQ,vwap_on_j+0,SYNTHETIC,1,REJECTION,224
NQ,vwap_on_j+0,SYNTHETIC,3,CONTINUATION,292
NQ,vwap_on_j+0,SYNTHETIC,3,INCONCLUSIVE,307
NQ,vwap_on_j+0,SYNTHETIC,3,REJECTION,298
NQ,vwap_on_j+0,SYNTHETIC,5,CONTINUATION,333
NQ,vwap_on_j+0,SYNTHETIC,5,INCONCLUSIVE,247
NQ,vwap_on_j+0,SYNTHETIC,5,REJECTION,317
NQ,vwap_on_j+0,SYNTHETIC,10,CONTINUATION,352
NQ,vwap_on_j+0,SYNTHETIC,10,INCONCLUSIVE,196
NQ,vwap_on_j+0,SYNTHETIC,10,REJECTION,349
NQ,vwap_on_j+0,SYNTHETIC,15,CONTINUATION,374
NQ,vwap_on_j+0,SYNTHETIC,15,INCONCLUSIVE,186
NQ,vwap_on_j+0,SYNTHETIC,15,REJECTION,337
NQ,vwap_on_j+1,REAL,1,CONTINUATION,153
NQ,vwap_on_j+1,REAL,1,INCONCLUSIVE,389
NQ,vwap_on_j+1,REAL,1,REJECTION,169
NQ,vwap_on_j+1,REAL,3,CONTINUATION,220
NQ,vwap_on_j+1,REAL,3,INCONCLUSIVE,276
NQ,vwap_on_j+1,REAL,3,REJECTION,215
NQ,vwap_on_j+1,REAL,5,CONTINUATION,244
NQ,vwap_on_j+1,REAL,5,INCONCLUSIVE,214
NQ,vwap_on_j+1,REAL,5,REJECTION,253
NQ,vwap_on_j+1,REAL,10,CONTINUATION,287
NQ,vwap_on_j+1,REAL,10,INCONCLUSIVE,158
NQ,vwap_on_j+1,REAL,10,REJECTION,266
NQ,vwap_on_j+1,REAL,15,CONTINUATION,299
NQ,vwap_on_j+1,REAL,15,INCONCLUSIVE,147
NQ,vwap_on_j+1,REAL,15,REJECTION,265
NQ,vwap_on_j+1,SYNTHETIC,1,CONTINUATION,225
NQ,vwap_on_j+1,SYNTHETIC,1,INCONCLUSIVE,446
NQ,vwap_on_j+1,SYNTHETIC,1,REJECTION,202
NQ,vwap_on_j+1,SYNTHETIC,3,CONTINUATION,299
NQ,vwap_on_j+1,SYNTHETIC,3,INCONCLUSIVE,305
NQ,vwap_on_j+1,SYNTHETIC,3,REJECTION,269
NQ,vwap_on_j+1,SYNTHETIC,5,CONTINUATION,336
NQ,vwap_on_j+1,SYNTHETIC,5,INCONCLUSIVE,231
NQ,vwap_on_j+1,SYNTHETIC,5,REJECTION,306
NQ,vwap_on_j+1,SYNTHETIC,10,CONTINUATION,349
NQ,vwap_on_j+1,SYNTHETIC,10,INCONCLUSIVE,184
NQ,vwap_on_j+1,SYNTHETIC,10,REJECTION,340
NQ,vwap_on_j+1,SYNTHETIC,15,CONTINUATION,370
NQ,vwap_on_j+1,SYNTHETIC,15,INCONCLUSIVE,180
NQ,vwap_on_j+1,SYNTHETIC,15,REJECTION,323
NQ,vwap_on_j+2,REAL,1,CONTINUATION,119
NQ,vwap_on_j+2,REAL,1,INCONCLUSIVE,295
NQ,vwap_on_j+2,REAL,1,REJECTION,89
NQ,vwap_on_j+2,REAL,3,CONTINUATION,158
NQ,vwap_on_j+2,REAL,3,INCONCLUSIVE,223
NQ,vwap_on_j+2,REAL,3,REJECTION,122
NQ,vwap_on_j+2,REAL,5,CONTINUATION,174
NQ,vwap_on_j+2,REAL,5,INCONCLUSIVE,186
NQ,vwap_on_j+2,REAL,5,REJECTION,143
NQ,vwap_on_j+2,REAL,10,CONTINUATION,193
NQ,vwap_on_j+2,REAL,10,INCONCLUSIVE,142
NQ,vwap_on_j+2,REAL,10,REJECTION,168
NQ,vwap_on_j+2,REAL,15,CONTINUATION,215
NQ,vwap_on_j+2,REAL,15,INCONCLUSIVE,118
NQ,vwap_on_j+2,REAL,15,REJECTION,170
NQ,vwap_on_j+2,SYNTHETIC,1,CONTINUATION,198
NQ,vwap_on_j+2,SYNTHETIC,1,INCONCLUSIVE,438
NQ,vwap_on_j+2,SYNTHETIC,1,REJECTION,193
NQ,vwap_on_j+2,SYNTHETIC,3,CONTINUATION,264
NQ,vwap_on_j+2,SYNTHETIC,3,INCONCLUSIVE,334
NQ,vwap_on_j+2,SYNTHETIC,3,REJECTION,231
NQ,vwap_on_j+2,SYNTHETIC,5,CONTINUATION,310
NQ,vwap_on_j+2,SYNTHETIC,5,INCONCLUSIVE,248
NQ,vwap_on_j+2,SYNTHETIC,5,REJECTION,271
NQ,vwap_on_j+2,SYNTHETIC,10,CONTINUATION,316
NQ,vwap_on_j+2,SYNTHETIC,10,INCONCLUSIVE,210
NQ,vwap_on_j+2,SYNTHETIC,10,REJECTION,303
NQ,vwap_on_j+2,SYNTHETIC,15,CONTINUATION,345
NQ,vwap_on_j+2,SYNTHETIC,15,INCONCLUSIVE,178
NQ,vwap_on_j+2,SYNTHETIC,15,REJECTION,306
NQ,vwap_on_j+3,REAL,1,CONTINUATION,47
NQ,vwap_on_j+3,REAL,1,INCONCLUSIVE,207
NQ,vwap_on_j+3,REAL,1,REJECTION,50
NQ,vwap_on_j+3,REAL,3,CONTINUATION,83
NQ,vwap_on_j+3,REAL,3,INCONCLUSIVE,151
NQ,vwap_on_j+3,REAL,3,REJECTION,70
NQ,vwap_on_j+3,REAL,5,CONTINUATION,89
NQ,vwap_on_j+3,REAL,5,INCONCLUSIVE,135
NQ,vwap_on_j+3,REAL,5,REJECTION,80
NQ,vwap_on_j+3,REAL,10,CONTINUATION,107
NQ,vwap_on_j+3,REAL,10,INCONCLUSIVE,101
NQ,vwap_on_j+3,REAL,10,REJECTION,96
NQ,vwap_on_j+3,REAL,15,CONTINUATION,120
NQ,vwap_on_j+3,REAL,15,INCONCLUSIVE,80
NQ,vwap_on_j+3,REAL,15,REJECTION,104
NQ,vwap_on_j+3,SYNTHETIC,1,CONTINUATION,176
NQ,vwap_on_j+3,SYNTHETIC,1,INCONCLUSIVE,451
NQ,vwap_on_j+3,SYNTHETIC,1,REJECTION,162
NQ,vwap_on_j+3,SYNTHETIC,3,CONTINUATION,247
NQ,vwap_on_j+3,SYNTHETIC,3,INCONCLUSIVE,312
NQ,vwap_on_j+3,SYNTHETIC,3,REJECTION,230
NQ,vwap_on_j+3,SYNTHETIC,5,CONTINUATION,284
NQ,vwap_on_j+3,SYNTHETIC,5,INCONCLUSIVE,233
NQ,vwap_on_j+3,SYNTHETIC,5,REJECTION,272
NQ,vwap_on_j+3,SYNTHETIC,10,CONTINUATION,303
NQ,vwap_on_j+3,SYNTHETIC,10,INCONCLUSIVE,190
NQ,vwap_on_j+3,SYNTHETIC,10,REJECTION,296
NQ,vwap_on_j+3,SYNTHETIC,15,CONTINUATION,327
NQ,vwap_on_j+3,SYNTHETIC,15,INCONCLUSIVE,161
NQ,vwap_on_j+3,SYNTHETIC,15,REJECTION,301
NQ,vwap_on_j-1,REAL,1,CONTINUATION,169
NQ,vwap_on_j-1,REAL,1,INCONCLUSIVE,321
NQ,vwap_on_j-1,REAL,1,REJECTION,173
NQ,vwap_on_j-1,REAL,3,CONTINUATION,240
NQ,vwap_on_j-1,REAL,3,INCONCLUSIVE,201
NQ,vwap_on_j-1,REAL,3,REJECTION,222
NQ,vwap_on_j-1,REAL,5,CONTINUATION,249
NQ,vwap_on_j-1,REAL,5,INCONCLUSIVE,164
NQ,vwap_on_j-1,REAL,5,REJECTION,250
NQ,vwap_on_j-1,REAL,10,CONTINUATION,263
NQ,vwap_on_j-1,REAL,10,INCONCLUSIVE,129
NQ,vwap_on_j-1,REAL,10,REJECTION,271
NQ,vwap_on_j-1,REAL,15,CONTINUATION,266
NQ,vwap_on_j-1,REAL,15,INCONCLUSIVE,117
NQ,vwap_on_j-1,REAL,15,REJECTION,280
NQ,vwap_on_j-1,SYNTHETIC,1,CONTINUATION,231
NQ,vwap_on_j-1,SYNTHETIC,1,INCONCLUSIVE,347
NQ,vwap_on_j-1,SYNTHETIC,1,REJECTION,264
NQ,vwap_on_j-1,SYNTHETIC,3,CONTINUATION,302
NQ,vwap_on_j-1,SYNTHETIC,3,INCONCLUSIVE,242
NQ,vwap_on_j-1,SYNTHETIC,3,REJECTION,298
NQ,vwap_on_j-1,SYNTHETIC,5,CONTINUATION,330
NQ,vwap_on_j-1,SYNTHETIC,5,INCONCLUSIVE,198
NQ,vwap_on_j-1,SYNTHETIC,5,REJECTION,314
NQ,vwap_on_j-1,SYNTHETIC,10,CONTINUATION,357
NQ,vwap_on_j-1,SYNTHETIC,10,INCONCLUSIVE,164
NQ,vwap_on_j-1,SYNTHETIC,10,REJECTION,321
NQ,vwap_on_j-1,SYNTHETIC,15,CONTINUATION,355
NQ,vwap_on_j-1,SYNTHETIC,15,INCONCLUSIVE,128
NQ,vwap_on_j-1,SYNTHETIC,15,REJECTION,359
NQ,vwap_on_j-2,REAL,1,CONTINUATION,116
NQ,vwap_on_j-2,REAL,1,INCONCLUSIVE,227
NQ,vwap_on_j-2,REAL,1,REJECTION,139
NQ,vwap_on_j-2,REAL,3,CONTINUATION,158
NQ,vwap_on_j-2,REAL,3,INCONCLUSIVE,158
NQ,vwap_on_j-2,REAL,3,REJECTION,166
NQ,vwap_on_j-2,REAL,5,CONTINUATION,166
NQ,vwap_on_j-2,REAL,5,INCONCLUSIVE,143
NQ,vwap_on_j-2,REAL,5,REJECTION,173
NQ,vwap_on_j-2,REAL,10,CONTINUATION,192
NQ,vwap_on_j-2,REAL,10,INCONCLUSIVE,91
NQ,vwap_on_j-2,REAL,10,REJECTION,199
NQ,vwap_on_j-2,REAL,15,CONTINUATION,191
NQ,vwap_on_j-2,REAL,15,INCONCLUSIVE,98
NQ,vwap_on_j-2,REAL,15,REJECTION,193
NQ,vwap_on_j-2,SYNTHETIC,1,CONTINUATION,239
NQ,vwap_on_j-2,SYNTHETIC,1,INCONCLUSIVE,365
NQ,vwap_on_j-2,SYNTHETIC,1,REJECTION,228
NQ,vwap_on_j-2,SYNTHETIC,3,CONTINUATION,307
NQ,vwap_on_j-2,SYNTHETIC,3,INCONCLUSIVE,248
NQ,vwap_on_j-2,SYNTHETIC,3,REJECTION,277
NQ,vwap_on_j-2,SYNTHETIC,5,CONTINUATION,331
NQ,vwap_on_j-2,SYNTHETIC,5,INCONCLUSIVE,209
NQ,vwap_on_j-2,SYNTHETIC,5,REJECTION,292
NQ,vwap_on_j-2,SYNTHETIC,10,CONTINUATION,352
NQ,vwap_on_j-2,SYNTHETIC,10,INCONCLUSIVE,168
NQ,vwap_on_j-2,SYNTHETIC,10,REJECTION,312
NQ,vwap_on_j-2,SYNTHETIC,15,CONTINUATION,342
NQ,vwap_on_j-2,SYNTHETIC,15,INCONCLUSIVE,148
NQ,vwap_on_j-2,SYNTHETIC,15,REJECTION,342
NQ,vwap_on_j-3,REAL,1,CONTINUATION,75
NQ,vwap_on_j-3,REAL,1,INCONCLUSIVE,157
NQ,vwap_on_j-3,REAL,1,REJECTION,66
NQ,vwap_on_j-3,REAL,3,CONTINUATION,95
NQ,vwap_on_j-3,REAL,3,INCONCLUSIVE,107
NQ,vwap_on_j-3,REAL,3,REJECTION,96
NQ,vwap_on_j-3,REAL,5,CONTINUATION,100
NQ,vwap_on_j-3,REAL,5,INCONCLUSIVE,86
NQ,vwap_on_j-3,REAL,5,REJECTION,112
NQ,vwap_on_j-3,REAL,10,CONTINUATION,110
NQ,vwap_on_j-3,REAL,10,INCONCLUSIVE,81
NQ,vwap_on_j-3,REAL,10,REJECTION,107
NQ,vwap_on_j-3,REAL,15,CONTINUATION,118
NQ,vwap_on_j-3,REAL,15,INCONCLUSIVE,61
NQ,vwap_on_j-3,REAL,15,REJECTION,119
NQ,vwap_on_j-3,SYNTHETIC,1,CONTINUATION,228
NQ,vwap_on_j-3,SYNTHETIC,1,INCONCLUSIVE,361
NQ,vwap_on_j-3,SYNTHETIC,1,REJECTION,221
NQ,vwap_on_j-3,SYNTHETIC,3,CONTINUATION,270
NQ,vwap_on_j-3,SYNTHETIC,3,INCONCLUSIVE,280
NQ,vwap_on_j-3,SYNTHETIC,3,REJECTION,260
NQ,vwap_on_j-3,SYNTHETIC,5,CONTINUATION,305
NQ,vwap_on_j-3,SYNTHETIC,5,INCONCLUSIVE,220
NQ,vwap_on_j-3,SYNTHETIC,5,REJECTION,285
NQ,vwap_on_j-3,SYNTHETIC,10,CONTINUATION,326
NQ,vwap_on_j-3,SYNTHETIC,10,INCONCLUSIVE,173
NQ,vwap_on_j-3,SYNTHETIC,10,REJECTION,311
NQ,vwap_on_j-3,SYNTHETIC,15,CONTINUATION,339
NQ,vwap_on_j-3,SYNTHETIC,15,INCONCLUSIVE,138
NQ,vwap_on_j-3,SYNTHETIC,15,REJECTION,333
