instrument,level_id,outcome_name,horizon,n_real,n_synth,status,p_raw,real_rate,synth_rate,p_bh
NQ,mult_D_1.0,post_touch_retouch,3,1037,982,tested,0.4937932946996495,0.6991321118611379,0.7138492871690427,1.0
NQ,mult_D_1.0,post_touch_retouch,5,1037,982,tested,0.9178906872053831,0.7512054001928641,0.7535641547861507,1.0
NQ,mult_D_1.0,post_touch_retouch,10,1037,982,tested,0.6134957226663262,0.8003857280617165,0.8095723014256619,0.8655576169728838
NQ,mult_D_1.0,post_touch_retouch,15,1037,982,tested,0.46790284194752996,0.8331726133076182,0.845213849287169,0.9126136041753697
NQ,mult_D_1.5,post_touch_retouch,1,946,906,tested,0.3475979714312509,0.5602536997885835,0.5827814569536424,0.9998184870220016
NQ,mult_D_1.5,post_touch_retouch,3,946,906,tested,0.8770772786244866,0.7145877378435518,0.7185430463576159,1.0
NQ,mult_D_1.5,post_touch_retouch,5,946,906,tested,0.4070912737787056,0.7621564482029598,0.7792494481236203,1.0
NQ,mult_D_1.5,post_touch_retouch,10,946,906,tested,0.6192977694213777,0.8276955602536998,0.8366445916114791,0.8655576169728838
NQ,mult_D_1.5,post_touch_retouch,15,946,906,tested,0.5903824853740988,0.857293868921776,0.8664459161147903,0.9303032084484687
NQ,mult_D_2.0,post_touch_retouch,1,879,803,tested,0.4274377480618232,0.6006825938566553,0.5815691158156912,0.9998184870220016
NQ,mult_D_2.0,post_touch_retouch,3,879,803,tested,0.5111733974666507,0.7337883959044369,0.7185554171855542,1.0
NQ,mult_D_2.0,post_touch_retouch,5,879,803,tested,0.37464984541910196,0.7918088737201365,0.7733499377334994,1.0
NQ,mult_D_2.0,post_touch_retouch,10,879,803,tested,0.2370165216650284,0.8452787258248009,0.8231631382316313,0.8655576169728838
NQ,mult_D_2.0,post_touch_retouch,15,879,803,tested,0.28781512404105325,0.8714448236632537,0.8530510585305106,0.9126136041753697
NQ,mult_U_0.5,post_touch_retouch,1,1140,1089,tested,0.1270164988822378,0.5017543859649123,0.5344352617079889,0.9998184870220016
NQ,mult_U_0.5,post_touch_retouch,3,1140,1089,tested,0.3035523020690071,0.65,0.6712580348943985,1.0
NQ,mult_U_0.5,post_touch_retouch,5,1140,1089,tested,0.1861985780016179,0.7078947368421052,0.7337006427915519,1.0
NQ,mult_U_0.5,post_touch_retouch,10,1140,1089,tested,0.339253262991128,0.7614035087719299,0.7786960514233241,0.8655576169728838
NQ,mult_U_0.5,post_touch_retouch,15,1140,1089,tested,0.2883183826000061,0.7921052631578948,0.8108356290174472,0.9126136041753697
NQ,mult_U_1.0,post_touch_retouch,1,1046,1001,tested,1.0,0.5611854684512428,0.5614385614385614,1.0
NQ,mult_U_1.0,post_touch_retouch,3,1046,1001,tested,0.9236799611644022,0.6921606118546845,0.6943056943056943,1.0
NQ,mult_U_1.0,post_touch_retouch,5,1046,1001,tested,0.6477751223489342,0.7504780114722753,0.7412587412587412,1.0
NQ,mult_U_1.0,post_touch_retouch,10,1046,1001,tested,0.6242754813789094,0.7963671128107075,0.7872127872127872,0.8655576169728838
NQ,mult_U_1.0,post_touch_retouch,15,1046,1001,tested,0.5283552445225825,0.8240917782026769,0.8131868131868132,0.9126136041753697
NQ,mult_U_1.5,post_touch_retouch,1,961,920,tested,0.7796150930389036,0.5712799167533819,0.5782608695652174,0.9998184870220016
NQ,mult_U_1.5,post_touch_retouch,3,961,920,tested,0.6842456227189718,0.7148803329864725,0.7054347826086956,1.0
NQ,mult_U_1.5,post_touch_retouch,5,961,920,tested,0.45316419024793897,0.7627471383975026,0.7478260869565218,1.0
NQ,mult_U_1.5,post_touch_retouch,10,961,920,tested,0.5235806788347392,0.809573361082206,0.7978260869565217,0.8655576169728838
NQ,mult_U_1.5,post_touch_retouch,15,961,920,tested,0.3927437317766525,0.8355879292403746,0.8206521739130435,0.9126136041753697
NQ,mult_U_2.0,post_touch_retouch,1,876,790,tested,0.8409524277759057,0.6015981735159818,0.6075949367088608,0.9998184870220016
NQ,mult_U_2.0,post_touch_retouch,3,876,790,tested,1.0,0.7226027397260274,0.7227848101265822,1.0
NQ,mult_U_2.0,post_touch_retouch,5,876,790,tested,0.6395569988443913,0.7682648401826484,0.7784810126582279,1.0
NQ,mult_U_2.0,post_touch_retouch,10,876,790,tested,0.44386825912098926,0.8127853881278538,0.8278481012658228,0.8655576169728838
NQ,mult_U_2.0,post_touch_retouch,15,876,790,tested,0.05263282124437524,0.8230593607305936,0.8582278481012658,0.9126136041753697
NQ,overnight_high,post_touch_retouch,1,537,833,tested,0.39923282019307427,0.6033519553072626,0.5798319327731093,0.9998184870220016
NQ,overnight_high,post_touch_retouch,3,537,833,tested,0.8552151066553366,0.7113594040968343,0.7058823529411765,1.0
NQ,overnight_high,post_touch_retouch,5,537,833,tested,0.8467412162327915,0.7597765363128491,0.7539015606242497,1.0
NQ,overnight_high,post_touch_retouch,10,537,833,tested,0.777465844187788,0.8156424581005587,0.8079231692677071,0.8655576169728838
NQ,overnight_high,post_touch_retouch,15,537,833,tested,0.9401821017501621,0.839851024208566,0.8379351740696278,0.9924144407362824
NQ,overnight_low,post_touch_retouch,1,478,842,tested,0.4129117049746031,0.6171548117154811,0.5926365795724465,0.9998184870220016
NQ,overnight_low,post_touch_retouch,3,478,842,tested,0.7459146548676729,0.7405857740585774,0.7315914489311164,1.0
NQ,overnight_low,post_touch_retouch,5,478,842,tested,0.8367460533731554,0.7803347280334728,0.7743467933491687,1.0
NQ,overnight_low,post_touch_retouch,10,478,842,tested,0.4487743362184324,0.8389121338912134,0.8206650831353919,0.8655576169728838
NQ,overnight_low,post_touch_retouch,15,478,842,tested,0.3270158600844475,0.8702928870292888,0.850356294536817,0.9126136041753697
NQ,overnight_mid,post_touch_retouch,1,788,936,tested,0.768719756177096,0.5875634517766497,0.5801282051282052,0.9998184870220016
NQ,overnight_mid,post_touch_retouch,3,788,936,tested,0.7887418015276231,0.7195431472081218,0.7126068376068376,1.0
NQ,overnight_mid,post_touch_retouch,5,788,936,tested,0.6479635161603644,0.7715736040609137,0.7617521367521367,1.0
NQ,overnight_mid,post_touch_retouch,10,788,936,tested,0.2222424184811496,0.8185279187817259,0.7948717948717948,0.8655576169728838
NQ,overnight_mid,post_touch_retouch,15,788,936,tested,0.10435298478420033,0.850253807106599,0.8205128205128205,0.9126136041753697
NQ,overnight_open,post_touch_retouch,1,571,876,tested,0.7418084870636823,0.5954465849387041,0.6050228310502284,0.9998184870220016
NQ,overnight_open,post_touch_retouch,3,571,876,tested,0.4331446256572009,0.7145359019264448,0.7340182648401826,1.0
NQ,overnight_open,post_touch_retouch,5,571,876,tested,0.5584809780156275,0.7723292469352014,0.7865296803652968,1.0
NQ,overnight_open,post_touch_retouch,10,571,876,tested,0.7767561873668454,0.830122591943958,0.8230593607305936,0.8655576169728838
NQ,overnight_open,post_touch_retouch,15,571,876,tested,0.7662979252791583,0.8493870402802102,0.8424657534246576,0.9397748987640009
NQ,prior_close,post_touch_retouch,1,431,835,tested,0.6306357721954613,0.5916473317865429,0.5760479041916168,0.9998184870220016
NQ,prior_close,post_touch_retouch,3,431,835,tested,0.11361200115913214,0.7470997679814385,0.704191616766467,1.0
NQ,prior_close,post_touch_retouch,5,431,835,tested,0.12031705921200982,0.7981438515081206,0.7592814371257485,1.0
NQ,prior_close,post_touch_retouch,10,431,835,tested,0.015594627055895396,0.8607888631090487,0.8059880239520958,0.592595828124025
NQ,prior_close,post_touch_retouch,15,431,835,tested,0.013481109801247348,0.8816705336426914,0.8287425149700599,0.5122821724473993
NQ,prior_high,post_touch_retouch,1,303,808,tested,0.631184934954877,0.6072607260726073,0.5891089108910891,0.9998184870220016
NQ,prior_high,post_touch_retouch,3,303,808,tested,0.5464996002981077,0.7392739273927392,0.719059405940594,1.0
NQ,prior_high,post_touch_retouch,5,303,808,tested,0.1469588821834318,0.8052805280528053,0.7623762376237624,1.0
NQ,prior_high,post_touch_retouch,10,303,808,tested,0.13730799953561157,0.8481848184818482,0.8094059405940595,0.8655576169728838
NQ,prior_high,post_touch_retouch,15,303,808,tested,0.173038767959456,0.8613861386138614,0.8254950495049505,0.9126136041753697
NQ,prior_low,post_touch_retouch,1,227,809,tested,0.8787924772669873,0.5859030837004405,0.5920889987639061,0.9998184870220016
NQ,prior_low,post_touch_retouch,3,227,809,tested,0.934154783577325,0.7048458149779736,0.7095179233621756,1.0
NQ,prior_low,post_touch_retouch,5,227,809,tested,0.8595912923365654,0.7709251101321586,0.7626699629171817,1.0
NQ,prior_low,post_touch_retouch,10,227,809,tested,0.6289557379586548,0.8281938325991189,0.8108776266996292,0.8655576169728838
NQ,prior_low,post_touch_retouch,15,227,809,tested,1.0,0.8414096916299559,0.8393077873918418,1.0
NQ,prior_rth_mid,post_touch_retouch,1,330,816,tested,0.9471964613892646,0.5848484848484848,0.5882352941176471,0.9998184870220016
NQ,prior_rth_mid,post_touch_retouch,3,330,816,tested,0.24673528775285097,0.7424242424242424,0.7071078431372549,1.0
NQ,prior_rth_mid,post_touch_retouch,5,330,816,tested,0.4008546614633264,0.7787878787878788,0.7549019607843137,1.0
NQ,prior_rth_mid,post_touch_retouch,10,330,816,tested,0.45273616045066634,0.8272727272727273,0.8075980392156863,0.8655576169728838
NQ,prior_rth_mid,post_touch_retouch,15,330,816,tested,0.36887827730775,0.8606060606060606,0.8370098039215687,0.9126136041753697
NQ,prior_rth_vwap,post_touch_retouch,1,336,819,tested,0.7909989478927606,0.5982142857142857,0.608058608058608,0.9998184870220016
NQ,prior_rth_vwap,post_touch_retouch,3,336,819,tested,0.8851444895874718,0.7172619047619048,0.7228327228327228,1.0
NQ,prior_rth_vwap,post_touch_retouch,5,336,819,tested,0.6974314072822096,0.7857142857142857,0.7741147741147741,1.0
NQ,prior_rth_vwap,post_touch_retouch,10,336,819,tested,0.35520139269365036,0.8363095238095238,0.811965811965812,0.8655576169728838
NQ,prior_rth_vwap,post_touch_retouch,15,336,819,tested,0.08572506995941193,0.8779761904761905,0.8376068376068376,0.9126136041753697
NQ,q_D_p25,post_touch_retouch,1,1133,1131,tested,0.7684106938582763,0.5233892321270962,0.5163572060123784,0.9998184870220016
NQ,q_D_p25,post_touch_retouch,3,1133,1131,tested,0.37221120354527404,0.6769638128861429,0.6587091069849691,1.0
NQ,q_D_p25,post_touch_retouch,5,1133,1131,tested,0.42872178432540264,0.7228596646072374,0.7073386383731212,1.0
NQ,q_D_p25,post_touch_retouch,10,1133,1131,tested,0.4850030491002667,0.7758164165931156,0.7630415561450045,0.8655576169728838
NQ,q_D_p25,post_touch_retouch,15,1133,1131,tested,0.4332101374169083,0.8040600176522507,0.7904509283819628,0.9126136041753697
NQ,q_D_p75,post_touch_retouch,1,916,924,tested,0.39555250709242007,0.5884279475982532,0.5681818181818182,0.9998184870220016
NQ,q_D_p75,post_touch_retouch,3,916,924,tested,0.9164848511369811,0.730349344978166,0.7272727272727273,1.0
NQ,q_D_p75,post_touch_retouch,5,916,924,tested,0.7801903590183668,0.7783842794759825,0.7727272727272727,1.0
NQ,q_D_p75,post_touch_retouch,10,916,924,tested,0.5767008446676571,0.8351528384279476,0.8246753246753247,0.8655576169728838
NQ,q_D_p75,post_touch_retouch,15,916,924,tested,0.8938861341043562,0.8591703056768559,0.8560606060606061,0.9705049455990153
NQ,q_D_p90,post_touch_retouch,1,810,826,tested,0.6874258419107424,0.5975308641975309,0.5871670702179177,0.9998184870220016
NQ,q_D_p90,post_touch_retouch,3,810,826,tested,0.7822709168205233,0.7271604938271605,0.7203389830508474,1.0
NQ,q_D_p90,post_touch_retouch,5,810,826,tested,0.6289972048006947,0.7925925925925926,0.7820823244552058,1.0
NQ,q_D_p90,post_touch_retouch,10,810,826,tested,0.5928605169899138,0.8419753086419753,0.8317191283292978,0.8655576169728838
NQ,q_D_p90,post_touch_retouch,15,810,826,tested,0.6120415845055716,0.8703703703703703,0.860774818401937,0.9303032084484687
NQ,q_D_p95,post_touch_retouch,1,728,808,tested,0.1932537696074318,0.6126373626373627,0.5792079207920792,0.9998184870220016
NQ,q_D_p95,post_touch_retouch,3,728,808,tested,0.09257976061862754,0.7568681318681318,0.7178217821782178,1.0
NQ,q_D_p95,post_touch_retouch,5,728,808,tested,0.15030104234012528,0.804945054945055,0.7747524752475248,1.0
NQ,q_D_p95,post_touch_retouch,10,728,808,tested,0.7847121257693555,0.8351648351648352,0.8292079207920792,0.8655576169728838
NQ,q_D_p95,post_touch_retouch,15,728,808,tested,0.305537385084781,0.8681318681318682,0.849009900990099,0.9126136041753697
NQ,q_U_p25,post_touch_retouch,1,1139,1140,tested,1.0,0.5039508340649693,0.5043859649122807,1.0
NQ,q_U_p25,post_touch_retouch,3,1139,1140,tested,0.8601424752289968,0.6532045654082529,0.6570175438596492,1.0
NQ,q_U_p25,post_touch_retouch,5,1139,1140,tested,0.9265829216234622,0.7093942054433714,0.7070175438596491,1.0
NQ,q_U_p25,post_touch_retouch,10,1139,1140,tested,0.8448712107582012,0.7603160667251976,0.756140350877193,0.8738917408659853
NQ,q_U_p25,post_touch_retouch,15,1139,1140,tested,0.5743692765255489,0.7910447761194029,0.7807017543859649,0.9303032084484687
NQ,q_U_p75,post_touch_retouch,1,940,928,tested,0.8140168056030864,0.5936170212765958,0.5872844827586207,0.9998184870220016
NQ,q_U_p75,post_touch_retouch,3,940,928,tested,0.7207147118735712,0.7159574468085106,0.7079741379310345,1.0
NQ,q_U_p75,post_touch_retouch,5,940,928,tested,1.0,0.7617021276595745,0.7607758620689655,1.0
NQ,q_U_p75,post_touch_retouch,10,940,928,tested,0.6356099317206065,0.8170212765957446,0.8081896551724138,0.8655576169728838
NQ,q_U_p75,post_touch_retouch,15,940,928,tested,0.8033261676273694,0.8372340425531914,0.8318965517241379,0.9539498240575012
NQ,q_U_p90,post_touch_retouch,1,812,798,tested,0.8781554116758123,0.6133004926108374,0.6090225563909775,0.9998184870220016
NQ,q_U_p90,post_touch_retouch,3,812,798,tested,0.6117077402547684,0.7401477832512315,0.7280701754385965,1.0
NQ,q_U_p90,post_touch_retouch,5,812,798,tested,0.547578464029149,0.7869458128078818,0.7744360902255639,1.0
NQ,q_U_p90,post_touch_retouch,10,812,798,tested,0.3602650233303497,0.8325123152709359,0.8145363408521303,0.8655576169728838
NQ,q_U_p90,post_touch_retouch,15,812,798,tested,0.4920971392318129,0.8509852216748769,0.8383458646616542,0.9126136041753697
NQ,q_U_p95,post_touch_retouch,1,731,778,tested,0.5984010770841632,0.5978112175102599,0.6118251928020566,0.9998184870220016
NQ,q_U_p95,post_touch_retouch,3,731,778,tested,0.9530447260866548,0.7428180574555403,0.7442159383033419,1.0
NQ,q_U_p95,post_touch_retouch,5,731,778,tested,0.7535004064342748,0.7838577291381669,0.7904884318766067,1.0
NQ,q_U_p95,post_touch_retouch,10,731,778,tested,0.6772763601976616,0.8303693570451436,0.8393316195372751,0.8655576169728838
NQ,q_U_p95,post_touch_retouch,15,731,778,tested,0.7643967807251236,0.8604651162790697,0.8663239074550129,0.9397748987640009
NQ,vwap_on_j+0,post_touch_retouch,1,846,941,tested,0.19527254903323799,0.5945626477541371,0.563230605738576,0.9998184870220016
NQ,vwap_on_j+0,post_touch_retouch,3,846,941,tested,0.3136380331670818,0.7364066193853428,0.71413390010627,1.0
NQ,vwap_on_j+0,post_touch_retouch,5,846,941,tested,0.36324202952145873,0.7860520094562647,0.767268862911796,1.0
NQ,vwap_on_j+0,post_touch_retouch,10,846,941,tested,0.32407190476178777,0.8297872340425532,0.8108395324123273,0.8655576169728838
NQ,vwap_on_j+0,post_touch_retouch,15,846,941,tested,0.32439352881294414,0.8557919621749409,0.8384697130712009,0.9126136041753697
NQ,vwap_on_j+1,post_touch_retouch,1,801,918,tested,0.4635750235261722,0.5842696629213483,0.5664488017429193,0.9998184870220016
NQ,vwap_on_j+1,post_touch_retouch,3,801,918,tested,0.9583457120337937,0.6891385767790262,0.690631808278867,1.0
NQ,vwap_on_j+1,post_touch_retouch,5,801,918,tested,0.9562528009577606,0.7378277153558053,0.7363834422657952,1.0
NQ,vwap_on_j+1,post_touch_retouch,10,801,918,tested,0.40247056788905355,0.8039950062421972,0.7875816993464052,0.8655576169728838
NQ,vwap_on_j+1,post_touch_retouch,15,801,918,tested,0.5274303367946906,0.8289637952559301,0.8169934640522876,0.9126136041753697
NQ,vwap_on_j+2,post_touch_retouch,1,538,839,tested,0.8228261488773603,0.5799256505576208,0.5864123957091776,0.9998184870220016
NQ,vwap_on_j+2,post_touch_retouch,3,538,839,tested,0.3290911024525844,0.6970260223048327,0.7222884386174017,1.0
NQ,vwap_on_j+2,post_touch_retouch,5,538,839,tested,0.5636154757632263,0.7453531598513011,0.7604290822407628,1.0
NQ,vwap_on_j+2,post_touch_retouch,10,538,839,tested,0.4456973289442523,0.79182156133829,0.8092967818831943,0.8655576169728838
NQ,vwap_on_j+2,post_touch_retouch,15,538,839,tested,0.514839374829255,0.8159851301115242,0.8295589988081049,0.9126136041753697
NQ,vwap_on_j+3,post_touch_retouch,1,314,789,tested,0.7302216750154052,0.6210191082802548,0.632446134347275,0.9998184870220016
NQ,vwap_on_j+3,post_touch_retouch,3,314,789,tested,0.7580449870476699,0.7579617834394905,0.7465145754119138,1.0
NQ,vwap_on_j+3,post_touch_retouch,5,314,789,tested,0.8689307655472407,0.7993630573248408,0.7921419518377694,1.0
NQ,vwap_on_j+3,post_touch_retouch,10,314,789,tested,0.36757763865905424,0.8535031847133758,0.8301647655259823,0.8655576169728838
NQ,vwap_on_j+3,post_touch_retouch,15,314,789,tested,0.12531646415457143,0.8853503184713376,0.8491761723700887,0.9126136041753697
NQ,vwap_on_j-1,post_touch_retouch,1,742,894,tested,0.5474182985570217,0.5808625336927223,0.5659955257270693,0.9998184870220016
NQ,vwap_on_j-1,post_touch_retouch,3,742,894,tested,0.4120038046719907,0.7210242587601078,0.7024608501118568,1.0
NQ,vwap_on_j-1,post_touch_retouch,5,742,894,tested,0.7254609020309606,0.7695417789757413,0.761744966442953,1.0
NQ,vwap_on_j-1,post_touch_retouch,10,742,894,tested,0.7972241208960772,0.8140161725067385,0.819910514541387,0.8655576169728838
NQ,vwap_on_j-1,post_touch_retouch,15,742,894,tested,0.4987744270385198,0.8328840970350404,0.8456375838926175,0.9126136041753697
NQ,vwap_on_j-2,post_touch_retouch,1,511,838,tested,0.7329327284491578,0.5772994129158513,0.5871121718377088,0.9998184870220016
NQ,vwap_on_j-2,post_touch_retouch,3,511,838,tested,0.9008318224488115,0.7201565557729941,0.7159904534606205,1.0
NQ,vwap_on_j-2,post_touch_retouch,5,511,838,tested,1.0,0.7690802348336595,0.7684964200477327,1.0
NQ,vwap_on_j-2,post_touch_retouch,10,511,838,tested,0.7114756080586047,0.8317025440313112,0.8221957040572793,0.8655576169728838
NQ,vwap_on_j-2,post_touch_retouch,15,511,838,tested,0.47563301125173296,0.863013698630137,0.8484486873508353,0.9126136041753697
NQ,vwap_on_j-3,post_touch_retouch,1,311,811,tested,0.7329346732629777,0.5980707395498392,0.6103575832305795,0.9998184870220016
NQ,vwap_on_j-3,post_touch_retouch,3,311,811,tested,0.8808037316248725,0.7266881028938906,0.7311960542540074,1.0
NQ,vwap_on_j-3,post_touch_retouch,5,311,811,tested,0.6285688996903258,0.7717041800643086,0.7854500616522812,1.0
NQ,vwap_on_j-3,post_touch_retouch,10,311,811,tested,1.0,0.8360128617363344,0.8372379778051788,1.0
NQ,vwap_on_j-3,post_touch_retouch,15,311,811,tested,1.0,0.8585209003215434,0.8594327990135635,1.0
