instrument,level_id,horizon,k,n_real,n_synth,status,real_reach_continuation_rate,synth_reach_continuation_rate,real_reach_rejection_rate,synth_reach_rejection_rate
ES,vwap_on_j+3,10,2.0,202,773,tested,0.4504950495049505,0.553686934023286,0.4207920792079208,0.536869340232859
ES,vwap_on_j+3,15,0.5,202,773,tested,0.8712871287128713,0.8667529107373868,0.8465346534653465,0.8525226390685641
ES,vwap_on_j+3,15,1.0,202,773,tested,0.7871287128712872,0.795601552393273,0.7475247524752475,0.7632600258732212
ES,vwap_on_j+3,15,1.5,202,773,tested,0.6831683168316832,0.7192755498059509,0.5841584158415841,0.6804657179818887
ES,vwap_on_j+3,15,2.0,202,773,tested,0.5891089108910891,0.630012936610608,0.49504950495049505,0.6015523932729625
ES,vwap_on_j-1,1,0.5,595,884,tested,0.6302521008403361,0.6210407239819005,0.680672268907563,0.669683257918552
ES,vwap_on_j-1,1,1.0,595,884,tested,0.453781512605042,0.4649321266968326,0.4991596638655462,0.5180995475113123
ES,vwap_on_j-1,1,1.5,595,884,tested,0.32605042016806723,0.3552036199095023,0.3563025210084034,0.3891402714932127
ES,vwap_on_j-1,1,2.0,595,884,tested,0.2218487394957983,0.2737556561085973,0.25546218487394956,0.29751131221719457
ES,vwap_on_j-1,3,0.5,595,884,tested,0.7512605042016807,0.7319004524886877,0.7899159663865546,0.7828054298642534
ES,vwap_on_j-1,3,1.0,595,884,tested,0.5932773109243697,0.6074660633484162,0.6588235294117647,0.6595022624434389
ES,vwap_on_j-1,3,1.5,595,884,tested,0.4756302521008403,0.501131221719457,0.5210084033613446,0.5463800904977375
ES,vwap_on_j-1,3,2.0,595,884,tested,0.373109243697479,0.42194570135746606,0.4336134453781513,0.4479638009049774
ES,vwap_on_j-1,5,0.5,595,884,tested,0.8,0.7895927601809954,0.8134453781512605,0.829185520361991
ES,vwap_on_j-1,5,1.0,595,884,tested,0.6705882352941176,0.6730769230769231,0.7092436974789916,0.7205882352941176
ES,vwap_on_j-1,5,1.5,595,884,tested,0.5697478991596638,0.5871040723981901,0.6016806722689075,0.6142533936651584
ES,vwap_on_j-1,5,2.0,595,884,tested,0.46218487394957986,0.501131221719457,0.5243697478991597,0.5214932126696833
ES,vwap_on_j-1,10,0.5,595,884,tested,0.8621848739495799,0.8506787330316742,0.8571428571428571,0.8721719457013575
ES,vwap_on_j-1,10,1.0,595,884,tested,0.7630252100840336,0.7613122171945701,0.7714285714285715,0.7828054298642534
ES,vwap_on_j-1,10,1.5,595,884,tested,0.66890756302521,0.6911764705882353,0.6890756302521008,0.7070135746606335
ES,vwap_on_j-1,10,2.0,595,884,tested,0.5815126050420169,0.6108597285067874,0.6184873949579832,0.6255656108597285
ES,vwap_on_j-1,15,0.5,595,884,tested,0.8823529411764706,0.8823529411764706,0.880672268907563,0.8880090497737556
ES,vwap_on_j-1,15,1.0,595,884,tested,0.7983193277310925,0.8031674208144797,0.8067226890756303,0.8144796380090498
ES,vwap_on_j-1,15,1.5,595,884,tested,0.7260504201680672,0.7398190045248869,0.7294117647058823,0.7432126696832579
ES,vwap_on_j-1,15,2.0,595,884,tested,0.6285714285714286,0.6640271493212669,0.66890756302521,0.6730769230769231
ES,vwap_on_j-2,1,0.5,385,850,tested,0.6727272727272727,0.6435294117647059,0.6155844155844156,0.6705882352941176
ES,vwap_on_j-2,1,1.0,385,850,tested,0.509090909090909,0.4858823529411765,0.43896103896103894,0.49529411764705883
ES,vwap_on_j-2,1,1.5,385,850,tested,0.38701298701298703,0.3564705882352941,0.2935064935064935,0.35411764705882354
ES,vwap_on_j-2,1,2.0,385,850,tested,0.2779220779220779,0.25176470588235295,0.2051948051948052,0.27294117647058824
ES,vwap_on_j-2,3,0.5,385,850,tested,0.7922077922077922,0.7564705882352941,0.7480519480519481,0.7764705882352941
ES,vwap_on_j-2,3,1.0,385,850,tested,0.6701298701298701,0.6376470588235295,0.6103896103896104,0.648235294117647
ES,vwap_on_j-2,3,1.5,385,850,tested,0.561038961038961,0.5305882352941177,0.4727272727272727,0.528235294117647
ES,vwap_on_j-2,3,2.0,385,850,tested,0.45714285714285713,0.42470588235294116,0.36883116883116884,0.4235294117647059
ES,vwap_on_j-2,5,0.5,385,850,tested,0.8415584415584415,0.8035294117647059,0.8025974025974026,0.82
ES,vwap_on_j-2,5,1.0,385,850,tested,0.7428571428571429,0.6988235294117647,0.6831168831168831,0.7141176470588235
ES,vwap_on_j-2,5,1.5,385,850,tested,0.6441558441558441,0.6,0.5844155844155844,0.6011764705882353
ES,vwap_on_j-2,5,2.0,385,850,tested,0.535064935064935,0.5047058823529412,0.4831168831168831,0.5047058823529412
ES,vwap_on_j-2,10,0.5,385,850,tested,0.8779220779220779,0.8576470588235294,0.8467532467532467,0.8670588235294118
ES,vwap_on_j-2,10,1.0,385,850,tested,0.812987012987013,0.788235294117647,0.7688311688311689,0.78
ES,vwap_on_j-2,10,1.5,385,850,tested,0.7350649350649351,0.7023529411764706,0.6779220779220779,0.6988235294117647
ES,vwap_on_j-2,10,2.0,385,850,tested,0.6311688311688312,0.6141176470588235,0.587012987012987,0.6105882352941177
ES,vwap_on_j-2,15,0.5,385,850,tested,0.8883116883116883,0.8905882352941177,0.8779220779220779,0.8847058823529412
ES,vwap_on_j-2,15,1.0,385,850,tested,0.8311688311688312,0.8235294117647058,0.8,0.8141176470588235
ES,vwap_on_j-2,15,1.5,385,850,tested,0.7584415584415585,0.7423529411764705,0.7272727272727273,0.7376470588235294
ES,vwap_on_j-2,15,2.0,385,850,tested,0.6675324675324675,0.6694117647058824,0.6441558441558441,0.6611764705882353
ES,vwap_on_j-3,1,0.5,213,845,tested,0.539906103286385,0.6449704142011834,0.704225352112676,0.6615384615384615
ES,vwap_on_j-3,1,1.0,213,845,tested,0.3474178403755869,0.47337278106508873,0.539906103286385,0.49467455621301776
ES,vwap_on_j-3,1,1.5,213,845,tested,0.24882629107981222,0.3502958579881657,0.36619718309859156,0.3621301775147929
ES,vwap_on_j-3,1,2.0,213,845,tested,0.15492957746478872,0.26627218934911245,0.22535211267605634,0.27692307692307694
ES,vwap_on_j-3,3,0.5,213,845,tested,0.6948356807511737,0.7502958579881657,0.8028169014084507,0.7775147928994083
ES,vwap_on_j-3,3,1.0,213,845,tested,0.5539906103286385,0.6307692307692307,0.6713615023474179,0.6520710059171597
ES,vwap_on_j-3,3,1.5,213,845,tested,0.41784037558685444,0.5171597633136095,0.5446009389671361,0.5289940828402366
ES,vwap_on_j-3,3,2.0,213,845,tested,0.3380281690140845,0.41893491124260357,0.431924882629108,0.4272189349112426
ES,vwap_on_j-3,5,0.5,213,845,tested,0.7323943661971831,0.7952662721893491,0.8544600938967136,0.821301775147929
ES,vwap_on_j-3,5,1.0,213,845,tested,0.6338028169014085,0.6911242603550296,0.7323943661971831,0.7171597633136094
ES,vwap_on_j-3,5,1.5,213,845,tested,0.49765258215962443,0.5940828402366863,0.6197183098591549,0.6082840236686391
ES,vwap_on_j-3,5,2.0,213,845,tested,0.4225352112676056,0.5005917159763313,0.5305164319248826,0.5159763313609468
ES,vwap_on_j-3,10,0.5,213,845,tested,0.7981220657276995,0.8520710059171598,0.863849765258216,0.8615384615384616
ES,vwap_on_j-3,10,1.0,213,845,tested,0.6948356807511737,0.7609467455621302,0.7934272300469484,0.7846153846153846
ES,vwap_on_j-3,10,1.5,213,845,tested,0.5821596244131455,0.693491124260355,0.6901408450704225,0.7065088757396449
ES,vwap_on_j-3,10,2.0,213,845,tested,0.5305164319248826,0.6059171597633136,0.647887323943662,0.6295857988165681
ES,vwap_on_j-3,15,0.5,213,845,tested,0.8215962441314554,0.8828402366863906,0.8779342723004695,0.8757396449704142
ES,vwap_on_j-3,15,1.0,213,845,tested,0.7370892018779343,0.8,0.8309859154929577,0.8106508875739645
ES,vwap_on_j-3,15,1.5,213,845,tested,0.6338028169014085,0.7313609467455622,0.7323943661971831,0.7372781065088757
ES,vwap_on_j-3,15,2.0,213,845,tested,0.5774647887323944,0.6615384615384615,0.676056338028169,0.6792899408284023
NQ,mad_D_1.0,1,0.5,1057,1057,tested,0.6168401135288553,0.6111636707663197,0.6622516556291391,0.6688741721854304
NQ,mad_D_1.0,1,1.0,1057,1057,tested,0.47114474929044464,0.4645222327341533,0.5307473982970672,0.533585619678335
NQ,mad_D_1.0,1,1.5,1057,1057,tested,0.3434247871333964,0.3358561967833491,0.4096499526963103,0.4219489120151372
NQ,mad_D_1.0,1,2.0,1057,1057,tested,0.23178807947019867,0.2412488174077578,0.30368968779564803,0.3093661305581835
NQ,mad_D_1.0,3,0.5,1057,1057,tested,0.7369914853358562,0.7322611163670766,0.7691579943235572,0.7663197729422895
NQ,mad_D_1.0,3,1.0,1057,1057,tested,0.6234626300851467,0.6177861873226111,0.6603595080416272,0.663197729422895
NQ,mad_D_1.0,3,1.5,1057,1057,tested,0.5175023651844843,0.5156102175969726,0.5610217596972564,0.5619678334910123
NQ,mad_D_1.0,3,2.0,1057,1057,tested,0.41154210028382215,0.41438032166508987,0.4597918637653737,0.4616840113528855
NQ,mad_D_1.0,5,0.5,1057,1057,tested,0.7805108798486282,0.7776726584673604,0.8098391674550615,0.8032166508987701
NQ,mad_D_1.0,5,1.0,1057,1057,tested,0.6906338694418165,0.684957426679281,0.7038789025543992,0.7123935666982024
NQ,mad_D_1.0,5,1.5,1057,1057,tested,0.5903500473036897,0.5931882686849574,0.618732261116367,0.6234626300851467
NQ,mad_D_1.0,5,2.0,1057,1057,tested,0.5042573320719016,0.5070955534531694,0.5354777672658467,0.533585619678335
NQ,mad_D_1.0,10,0.5,1057,1057,tested,0.8249763481551561,0.8287606433301797,0.8524124881740776,0.8486281929990539
NQ,mad_D_1.0,10,1.0,1057,1057,tested,0.7511825922421949,0.7511825922421949,0.7691579943235572,0.7729422894985809
NQ,mad_D_1.0,10,1.5,1057,1057,tested,0.6840113528855251,0.6773888363292336,0.7000946073793756,0.7010406811731315
NQ,mad_D_1.0,10,2.0,1057,1057,tested,0.609271523178808,0.6083254493850521,0.6234626300851467,0.619678334910123
NQ,mad_D_1.0,15,0.5,1057,1057,tested,0.8486281929990539,0.8533585619678334,0.8760643330179754,0.8732261116367077
NQ,mad_D_1.0,15,1.0,1057,1057,tested,0.783349101229896,0.7871333964049196,0.8013245033112583,0.8013245033112583
NQ,mad_D_1.0,15,1.5,1057,1057,tested,0.727530747398297,0.7265846736045412,0.7426679280983917,0.7455061494796594
NQ,mad_D_1.0,15,2.0,1057,1057,tested,0.6584673604541155,0.6546830652790918,0.6868495742667928,0.6821192052980133
NQ,mad_D_1.5,1,0.5,985,973,tested,0.6375634517766497,0.6392600205549845,0.665989847715736,0.6587872559095581
NQ,mad_D_1.5,1,1.0,985,973,tested,0.4761421319796954,0.47687564234326824,0.49746192893401014,0.5015416238437821
NQ,mad_D_1.5,1,1.5,985,973,tested,0.33096446700507615,0.34635149023638234,0.37969543147208124,0.381294964028777
NQ,mad_D_1.5,1,2.0,985,973,tested,0.23959390862944163,0.23843782117163412,0.283248730964467,0.28776978417266186
NQ,mad_D_1.5,3,0.5,985,973,tested,0.7543147208121828,0.7523124357656732,0.7807106598984772,0.7728674203494348
NQ,mad_D_1.5,3,1.0,985,973,tested,0.6395939086294417,0.644398766700925,0.6456852791878173,0.6526207605344296
NQ,mad_D_1.5,3,1.5,985,973,tested,0.5187817258883248,0.5323741007194245,0.5360406091370559,0.538540596094553
NQ,mad_D_1.5,3,2.0,985,973,tested,0.41725888324873095,0.42754367934224047,0.42842639593908627,0.4295991778006166
NQ,mad_D_1.5,5,0.5,985,973,tested,0.7898477157360406,0.7954779033915724,0.817258883248731,0.802672147995889
NQ,mad_D_1.5,5,1.0,985,973,tested,0.6934010152284263,0.7091469681397738,0.7116751269035533,0.710174717368962
NQ,mad_D_1.5,5,1.5,985,973,tested,0.5928934010152285,0.6073997944501541,0.601015228426396,0.6084275436793423
NQ,mad_D_1.5,5,2.0,985,973,tested,0.5045685279187817,0.5169578622816033,0.5116751269035533,0.5159301130524152
NQ,mad_D_1.5,10,0.5,985,973,tested,0.8426395939086294,0.8458376156217883,0.8609137055837564,0.8550873586844809
NQ,mad_D_1.5,10,1.0,985,973,tested,0.7624365482233503,0.774922918807811,0.7715736040609137,0.7728674203494348
NQ,mad_D_1.5,10,1.5,985,973,tested,0.6873096446700507,0.7060637204522097,0.6812182741116751,0.6865364850976362
NQ,mad_D_1.5,10,2.0,985,973,tested,0.6020304568527919,0.6166495375128469,0.6091370558375635,0.6073997944501541
NQ,mad_D_1.5,15,0.5,985,973,tested,0.8639593908629442,0.8725590955806783,0.8862944162436548,0.8797533401849948
NQ,mad_D_1.5,15,1.0,985,973,tested,0.7979695431472081,0.8088386433710175,0.8040609137055837,0.8057553956834532
NQ,mad_D_1.5,15,1.5,985,973,tested,0.7289340101522843,0.7410071942446043,0.7248730964467005,0.7317574511819116
NQ,mad_D_1.5,15,2.0,985,973,tested,0.6578680203045685,0.6690647482014388,0.6710659898477157,0.671120246659815
NQ,mad_D_2.0,1,0.5,910,911,tested,0.6307692307692307,0.6267837541163557,0.654945054945055,0.6487376509330406
NQ,mad_D_2.0,1,1.0,910,911,tested,0.47912087912087914,0.46871569703622395,0.5043956043956044,0.4961580680570801
NQ,mad_D_2.0,1,1.5,910,911,tested,0.34945054945054943,0.3391877058177827,0.36153846153846153,0.3446761800219539
NQ,mad_D_2.0,1,2.0,910,911,tested,0.23846153846153847,0.22722283205268934,0.26483516483516484,0.2557628979143798
NQ,mad_D_2.0,3,0.5,910,911,tested,0.7505494505494505,0.7530186608122942,0.7593406593406593,0.7552140504939627
NQ,mad_D_2.0,3,1.0,910,911,tested,0.634065934065934,0.6212952799121844,0.6483516483516484,0.6476399560922064
NQ,mad_D_2.0,3,1.5,910,911,tested,0.5208791208791209,0.5323819978046103,0.5164835164835165,0.5148188803512623
NQ,mad_D_2.0,3,2.0,910,911,tested,0.421978021978022,0.4061470911086718,0.42747252747252745,0.4083424807903403
NQ,mad_D_2.0,5,0.5,910,911,tested,0.7967032967032966,0.8068057080131723,0.7934065934065934,0.7969264544456641
NQ,mad_D_2.0,5,1.0,910,911,tested,0.7043956043956044,0.6915477497255763,0.6989010989010989,0.7091108671789242
NQ,mad_D_2.0,5,1.5,910,911,tested,0.6054945054945055,0.6136114160263447,0.5923076923076923,0.5916575192096597
NQ,mad_D_2.0,5,2.0,910,911,tested,0.5131868131868131,0.5082327113062569,0.5032967032967033,0.49066959385290887
NQ,mad_D_2.0,10,0.5,910,911,tested,0.8472527472527472,0.849615806805708,0.845054945054945,0.8485181119648738
NQ,mad_D_2.0,10,1.0,910,911,tested,0.7824175824175824,0.7672886937431395,0.7703296703296704,0.7793633369923162
NQ,mad_D_2.0,10,1.5,910,911,tested,0.6989010989010989,0.6981339187705817,0.6736263736263737,0.6739846322722283
NQ,mad_D_2.0,10,2.0,910,911,tested,0.6098901098901099,0.601536772777168,0.6021978021978022,0.5861690450054885
NQ,mad_D_2.0,15,0.5,910,911,tested,0.8758241758241758,0.8770581778265643,0.878021978021978,0.8836443468715697
NQ,mad_D_2.0,15,1.0,910,911,tested,0.810989010989011,0.7969264544456641,0.8120879120879121,0.8243688254665203
NQ,mad_D_2.0,15,1.5,910,911,tested,0.7362637362637363,0.7354555433589463,0.7241758241758242,0.7354555433589463
NQ,mad_D_2.0,15,2.0,910,911,tested,0.6637362637362637,0.6553238199780461,0.6626373626373626,0.6509330406147091
NQ,mad_U_1.0,1,0.5,1083,1081,tested,0.6435826408125577,0.6447733580018501,0.5706371191135734,0.5624421831637373
NQ,mad_U_1.0,1,1.0,1083,1081,tested,0.48476454293628807,0.48751156336725254,0.420129270544783,0.4199814986123959
NQ,mad_U_1.0,1,1.5,1083,1081,tested,0.34164358264081257,0.3441258094357077,0.3185595567867036,0.31822386679000925
NQ,mad_U_1.0,1,2.0,1083,1081,tested,0.21975992613111728,0.21646623496762257,0.22160664819944598,0.22294172062904719
NQ,mad_U_1.0,3,0.5,1083,1081,tested,0.7442289935364728,0.7530064754856615,0.6962142197599261,0.6919518963922294
NQ,mad_U_1.0,3,1.0,1083,1081,tested,0.6168051708217913,0.6299722479185939,0.5854108956602031,0.5874190564292322
NQ,mad_U_1.0,3,1.5,1083,1081,tested,0.4986149584487535,0.5004625346901017,0.48753462603878117,0.4958371877890842
NQ,mad_U_1.0,3,2.0,1083,1081,tested,0.37950138504155123,0.3811285846438483,0.39335180055401664,0.38482886216466233
NQ,mad_U_1.0,5,0.5,1083,1081,tested,0.7894736842105263,0.7872340425531915,0.7460757156048015,0.7419056429232193
NQ,mad_U_1.0,5,1.0,1083,1081,tested,0.6897506925207756,0.696577243293247,0.6463527239150508,0.6484736355226642
NQ,mad_U_1.0,5,1.5,1083,1081,tested,0.577100646352724,0.580018501387604,0.566943674976916,0.5707678075855689
NQ,mad_U_1.0,5,2.0,1083,1081,tested,0.4662973222530009,0.47548566142460685,0.47460757156048017,0.4745605920444033
NQ,mad_U_1.0,10,0.5,1083,1081,tested,0.8365650969529086,0.8344125809435707,0.7950138504155124,0.7927844588344126
NQ,mad_U_1.0,10,1.0,1083,1081,tested,0.7451523545706371,0.7567067530064755,0.7174515235457064,0.7178538390379279
NQ,mad_U_1.0,10,1.5,1083,1081,tested,0.6555863342566943,0.669750231267345,0.6509695290858726,0.6466234967622572
NQ,mad_U_1.0,10,2.0,1083,1081,tested,0.556786703601108,0.5753931544865865,0.5614035087719298,0.5605920444033302
NQ,mad_U_1.0,15,0.5,1083,1081,tested,0.8596491228070176,0.8640148011100832,0.8134810710987996,0.8122109158186864
NQ,mad_U_1.0,15,1.0,1083,1081,tested,0.7811634349030471,0.7946345975948196,0.7423822714681441,0.7428307123034228
NQ,mad_U_1.0,15,1.5,1083,1081,tested,0.7082179132040628,0.7150786308973173,0.6832871652816251,0.6836262719703978
NQ,mad_U_1.0,15,2.0,1083,1081,tested,0.6214219759926131,0.633672525439408,0.6066481994459834,0.606845513413506
NQ,mad_U_1.5,1,0.5,999,1002,tested,0.6546546546546547,0.6437125748502994,0.5745745745745746,0.5858283433133733
NQ,mad_U_1.5,1,1.0,999,1002,tested,0.4724724724724725,0.46506986027944114,0.3833833833833834,0.4031936127744511
NQ,mad_U_1.5,1,1.5,999,1002,tested,0.3083083083083083,0.3083832335329341,0.2702702702702703,0.2894211576846307
NQ,mad_U_1.5,1,2.0,999,1002,tested,0.2032032032032032,0.21357285429141717,0.2072072072072072,0.21057884231536927
NQ,mad_U_1.5,3,0.5,999,1002,tested,0.7527527527527528,0.7514970059880239,0.6906906906906907,0.7015968063872255
NQ,mad_U_1.5,3,1.0,999,1002,tested,0.6216216216216216,0.6197604790419161,0.5645645645645646,0.5678642714570858
NQ,mad_U_1.5,3,1.5,999,1002,tested,0.47647647647647645,0.46706586826347307,0.45145145145145144,0.46407185628742514
NQ,mad_U_1.5,3,2.0,999,1002,tested,0.35935935935935936,0.34930139720558884,0.35535535535535534,0.36826347305389223
NQ,mad_U_1.5,5,0.5,999,1002,tested,0.8008008008008008,0.7974051896207585,0.7377377377377378,0.7554890219560878
NQ,mad_U_1.5,5,1.0,999,1002,tested,0.6926926926926927,0.687624750499002,0.6366366366366366,0.6377245508982036
NQ,mad_U_1.5,5,1.5,999,1002,tested,0.5615615615615616,0.5578842315369261,0.5355355355355356,0.5469061876247505
NQ,mad_U_1.5,5,2.0,999,1002,tested,0.45545545545545546,0.4481037924151697,0.46346346346346345,0.4620758483033932
NQ,mad_U_1.5,10,0.5,999,1002,tested,0.8478478478478478,0.8522954091816367,0.7887887887887888,0.7984031936127745
NQ,mad_U_1.5,10,1.0,999,1002,tested,0.7697697697697697,0.7564870259481038,0.7077077077077077,0.7105788423153693
NQ,mad_U_1.5,10,1.5,999,1002,tested,0.6536536536536537,0.6457085828343313,0.6286286286286287,0.6367265469061876
NQ,mad_U_1.5,10,2.0,999,1002,tested,0.5545545545545546,0.5489021956087824,0.5615615615615616,0.5528942115768463
NQ,mad_U_1.5,15,0.5,999,1002,tested,0.8718718718718719,0.8762475049900199,0.8138138138138138,0.8223552894211577
NQ,mad_U_1.5,15,1.0,999,1002,tested,0.8048048048048048,0.7964071856287425,0.7337337337337337,0.7415169660678643
NQ,mad_U_1.5,15,1.5,999,1002,tested,0.7067067067067067,0.7055888223552894,0.6646646646646647,0.6716566866267465
NQ,mad_U_1.5,15,2.0,999,1002,tested,0.6116116116116116,0.6167664670658682,0.6056056056056056,0.5958083832335329
NQ,mad_U_2.0,1,0.5,931,929,tested,0.6498388829215896,0.6469321851453176,0.5531686358754028,0.5683530678148547
NQ,mad_U_2.0,1,1.0,931,929,tested,0.44253490870032225,0.4520990312163617,0.3866809881847476,0.38751345532831
NQ,mad_U_2.0,1,1.5,931,929,tested,0.29108485499462944,0.30462863293864373,0.2653061224489796,0.2572658772874058
NQ,mad_U_2.0,1,2.0,931,929,tested,0.19548872180451127,0.18945102260495156,0.18474758324382384,0.19052744886975242
NQ,mad_U_2.0,3,0.5,931,929,tested,0.7733619763694952,0.7578040904198062,0.6981740064446831,0.7050592034445641
NQ,mad_U_2.0,3,1.0,931,929,tested,0.6090225563909775,0.6103336921420882,0.564983888292159,0.55005382131324
NQ,mad_U_2.0,3,1.5,931,929,tested,0.46186895810955964,0.4607104413347686,0.44038668098818473,0.4176533907427341
NQ,mad_U_2.0,3,2.0,931,929,tested,0.3458646616541353,0.3379978471474704,0.34049409237379163,0.3369214208826695
NQ,mad_U_2.0,5,0.5,931,929,tested,0.8141783029001074,0.8105489773950484,0.7529538131041891,0.7567276641550054
NQ,mad_U_2.0,5,1.0,931,929,tested,0.6745435016111708,0.6792249730893434,0.6348012889366272,0.6297093649085038
NQ,mad_U_2.0,5,1.5,931,929,tested,0.5531686358754028,0.5608180839612487,0.5241675617615468,0.5156081808396125
NQ,mad_U_2.0,5,2.0,931,929,tested,0.44683136412459723,0.4434876210979548,0.43501611170784105,0.4381054897739505
NQ,mad_U_2.0,10,0.5,931,929,tested,0.8528464017185822,0.8557588805166846,0.8002148227712137,0.7997847147470398
NQ,mad_U_2.0,10,1.0,931,929,tested,0.7400644468313641,0.751345532831001,0.7035445757250268,0.7029063509149623
NQ,mad_U_2.0,10,1.5,931,929,tested,0.640171858216971,0.6415500538213132,0.6197636949516648,0.6178686759956943
NQ,mad_U_2.0,10,2.0,931,929,tested,0.5359828141783028,0.5371367061356297,0.5499462943071965,0.5543595263724435
NQ,mad_U_2.0,15,0.5,931,929,tested,0.8775510204081632,0.8815931108719053,0.8249194414607949,0.8256189451022605
NQ,mad_U_2.0,15,1.0,931,929,tested,0.7808807733619764,0.7944025834230355,0.7400644468313641,0.7351991388589881
NQ,mad_U_2.0,15,1.5,931,929,tested,0.6949516648764769,0.6996770721205597,0.6530612244897959,0.6566200215285253
NQ,mad_U_2.0,15,2.0,931,929,tested,0.6047261009667024,0.5974165769644779,0.5918367346938775,0.5941872981700753
NQ,mult_D_0.5,1,0.5,1121,1077,tested,0.6181980374665478,0.6137418755803157,0.6815343443354148,0.6666666666666666
NQ,mult_D_0.5,1,1.0,1121,1077,tested,0.48349687778768957,0.4726090993500464,0.5486173059768065,0.5357474466109564
NQ,mult_D_0.5,1,1.5,1121,1077,tested,0.3514719000892061,0.34818941504178275,0.4272970561998216,0.4103992571959146
NQ,mult_D_0.5,1,2.0,1121,1077,tested,0.247992863514719,0.2414113277623027,0.32738626226583406,0.3110492107706592
NQ,mult_D_0.5,3,0.5,1121,1077,tested,0.7386262265834077,0.7307335190343547,0.7698483496877788,0.7697307335190343
NQ,mult_D_0.5,3,1.0,1121,1077,tested,0.6333630686886709,0.6304549675023212,0.6735057983942908,0.6555246053853296
NQ,mult_D_0.5,3,1.5,1121,1077,tested,0.5254237288135594,0.531104921077066,0.5700267618198037,0.5487465181058496
NQ,mult_D_0.5,3,2.0,1121,1077,tested,0.4264049955396967,0.4178272980501393,0.4852809991079393,0.4596100278551532
NQ,mult_D_0.5,5,0.5,1121,1077,tested,0.7796610169491526,0.7753017641597029,0.8037466547725245,0.807799442896936
NQ,mult_D_0.5,5,1.0,1121,1077,tested,0.6913470115967886,0.6935933147632312,0.72078501338091,0.7056638811513464
NQ,mult_D_0.5,5,1.5,1121,1077,tested,0.6030330062444246,0.606313834726091,0.6306868867082962,0.6081708449396471
NQ,mult_D_0.5,5,2.0,1121,1077,tested,0.5138269402319358,0.510677808727948,0.5504014272970562,0.532033426183844
NQ,mult_D_0.5,10,0.5,1121,1077,tested,0.8153434433541481,0.819870009285051,0.8456735057983943,0.8467966573816156
NQ,mult_D_0.5,10,1.0,1121,1077,tested,0.7457627118644068,0.7502321262766946,0.784121320249777,0.7715877437325905
NQ,mult_D_0.5,10,1.5,1121,1077,tested,0.6743978590544157,0.6833797585886723,0.7074041034790366,0.6945218198700093
NQ,mult_D_0.5,10,2.0,1121,1077,tested,0.6083853702051739,0.6100278551532033,0.6360392506690455,0.6193129062209842
NQ,mult_D_0.5,15,0.5,1121,1077,tested,0.8412132024977699,0.8458681522748375,0.8652988403211418,0.8662952646239555
NQ,mult_D_0.5,15,1.0,1121,1077,tested,0.7769848349687779,0.7827298050139275,0.8073148974130241,0.7994428969359332
NQ,mult_D_0.5,15,1.5,1121,1077,tested,0.711864406779661,0.724233983286908,0.752007136485281,0.7409470752089137
NQ,mult_D_0.5,15,2.0,1121,1077,tested,0.6494201605709188,0.6545961002785515,0.6806422836752899,0.6750232126276694
NQ,mult_D_1.0,1,0.5,1037,982,tested,0.6084860173577628,0.6374745417515275,0.6740597878495661,0.664969450101833
NQ,mult_D_1.0,1,1.0,1037,982,tested,0.4773384763741562,0.4745417515274949,0.5342333654773385,0.5122199592668024
NQ,mult_D_1.0,1,1.5,1037,982,tested,0.3404050144648023,0.3380855397148676,0.4108003857280617,0.3818737270875764
NQ,mult_D_1.0,1,2.0,1037,982,tested,0.2381870781099325,0.2545824847250509,0.3172613307618129,0.2983706720977597
NQ,mult_D_1.0,3,0.5,1037,982,tested,0.7396335583413693,0.7586558044806517,0.7791706846673095,0.7708757637474541
NQ,mult_D_1.0,3,1.0,1037,982,tested,0.6325940212150434,0.6384928716904277,0.6644165863066538,0.6527494908350305
NQ,mult_D_1.0,3,1.5,1037,982,tested,0.5226615236258437,0.5234215885947047,0.5554484088717454,0.5315682281059063
NQ,mult_D_1.0,3,2.0,1037,982,tested,0.4088717454194793,0.42464358452138495,0.4570877531340405,0.43075356415478616
NQ,mult_D_1.0,5,0.5,1037,982,tested,0.7801350048216008,0.7953156822810591,0.8206364513018322,0.8065173116089613
NQ,mult_D_1.0,5,1.0,1037,982,tested,0.6991321118611379,0.7036659877800407,0.7155255544840887,0.7107942973523421
NQ,mult_D_1.0,5,1.5,1037,982,tested,0.5978784956605593,0.6038696537678208,0.6190935390549662,0.604887983706721
NQ,mult_D_1.0,5,2.0,1037,982,tested,0.5043394406943105,0.5162932790224033,0.5390549662487946,0.5264765784114053
NQ,mult_D_1.0,10,0.5,1037,982,tested,0.8273866923818708,0.8391038696537678,0.8592092574734812,0.8482688391038696
NQ,mult_D_1.0,10,1.0,1037,982,tested,0.7569913211186113,0.7688391038696538,0.7733847637415622,0.7688391038696538
NQ,mult_D_1.0,10,1.5,1037,982,tested,0.6875602700096431,0.7036659877800407,0.7020250723240116,0.6822810590631364
NQ,mult_D_1.0,10,2.0,1037,982,tested,0.6065573770491803,0.6120162932790224,0.6297010607521697,0.620162932790224
NQ,mult_D_1.0,15,0.5,1037,982,tested,0.8476374156219865,0.8655804480651731,0.8823529411764706,0.8747454175152749
NQ,mult_D_1.0,15,1.0,1037,982,tested,0.7917068466730954,0.8095723014256619,0.8032786885245902,0.7993890020366599
