instrument,session,approach_side,touch_time_bucket,horizon_bars,year,n_events,rejection_first_rate,breakthrough_first_rate,rej_minus_brk_first_rate,median_signed_close_atr,same_bar_rejection_rate,same_bar_breakthrough_rate,sign
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,3,2018,17,0.35294117647058826,0.6470588235294118,-0.29411764705882354,0.12577172767565278,0.5882352941176471,0.4117647058823529,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,3,2019,10,0.3,0.7,-0.4,-0.5511523726741839,0.4,0.6,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,3,2020,20,0.5,0.4,0.1,0.3298984898840599,0.45,0.55,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,3,2021,15,0.4,0.6,-0.2,0.21102176865802455,0.4,0.6,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,3,2022,13,0.46153846153846156,0.5384615384615384,-0.07692307692307693,0.07321334231452695,0.6153846153846154,0.38461538461538464,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,4,2018,17,0.35294117647058826,0.6470588235294118,-0.29411764705882354,-0.4792665583752549,0.5882352941176471,0.4117647058823529,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,4,2019,10,0.3,0.7,-0.4,-0.8523650771000322,0.4,0.6,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,4,2020,20,0.5,0.4,0.1,0.10063721046248592,0.45,0.55,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,4,2021,15,0.4,0.6,-0.2,0.12415966225194419,0.4,0.6,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,4,2022,13,0.46153846153846156,0.5384615384615384,-0.07692307692307693,0.39859295185899546,0.6153846153846154,0.38461538461538464,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,6,2018,17,0.35294117647058826,0.6470588235294118,-0.29411764705882354,-1.234478064660048,0.5882352941176471,0.4117647058823529,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,6,2019,10,0.3,0.7,-0.4,-0.09217415110079968,0.4,0.6,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,6,2020,20,0.5,0.4,0.1,0.0256767399537348,0.45,0.55,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,6,2021,15,0.4,0.6,-0.2,-0.6008508062261297,0.4,0.6,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,6,2022,13,0.46153846153846156,0.5384615384615384,-0.07692307692307693,0.3309090592533129,0.6153846153846154,0.38461538461538464,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,9,2018,17,0.35294117647058826,0.6470588235294118,-0.29411764705882354,-0.9809047910997789,0.5882352941176471,0.4117647058823529,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,9,2019,10,0.3,0.7,-0.4,0.3413207992043494,0.4,0.6,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,9,2020,20,0.5,0.4,0.1,1.2862546761201175,0.45,0.55,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,9,2021,15,0.4,0.6,-0.2,-0.6108321829426578,0.4,0.6,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,9,2022,13,0.46153846153846156,0.5384615384615384,-0.07692307692307693,2.3800431522267704,0.6153846153846154,0.38461538461538464,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,12,2018,17,0.35294117647058826,0.6470588235294118,-0.29411764705882354,-0.9452120830341854,0.5882352941176471,0.4117647058823529,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,12,2019,10,0.3,0.7,-0.4,0.6403864943305271,0.4,0.6,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,12,2020,20,0.5,0.4,0.1,-0.2511839159992557,0.45,0.55,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,12,2021,15,0.4,0.6,-0.2,0.3800205281438166,0.4,0.6,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,12,2022,13,0.46153846153846156,0.5384615384615384,-0.07692307692307693,1.1500198507158372,0.6153846153846154,0.38461538461538464,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,18,2018,17,0.35294117647058826,0.6470588235294118,-0.29411764705882354,1.321288539630821,0.5882352941176471,0.4117647058823529,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,18,2019,10,0.3,0.7,-0.4,1.09026622829839,0.4,0.6,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,18,2020,20,0.5,0.4,0.1,1.4930752373297314,0.45,0.55,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,18,2021,15,0.4,0.6,-0.2,-0.7095001651824211,0.4,0.6,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,18,2022,13,0.46153846153846156,0.5384615384615384,-0.07692307692307693,0.6225051580882662,0.6153846153846154,0.38461538461538464,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,24,2018,17,0.35294117647058826,0.6470588235294118,-0.29411764705882354,1.9190807468115483,0.5882352941176471,0.4117647058823529,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,24,2019,10,0.3,0.7,-0.4,1.5070490906183485,0.4,0.6,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,24,2020,20,0.5,0.4,0.1,1.4568602533352164,0.45,0.55,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,24,2021,15,0.4,0.6,-0.2,-0.33392751893111455,0.4,0.6,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_0_TO_30,24,2022,13,0.46153846153846156,0.5384615384615384,-0.07692307692307693,0.12515895605273933,0.6153846153846154,0.38461538461538464,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,1,2018,40,0.225,0.325,-0.1,-0.11896613631405742,0.5,0.5,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,1,2019,39,0.2564102564102564,0.3076923076923077,-0.05128205128205128,0.124341740292515,0.5384615384615384,0.46153846153846156,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,1,2020,48,0.3125,0.3333333333333333,-0.020833333333333332,0.12881265423218613,0.4791666666666667,0.5208333333333334,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,1,2021,40,0.35,0.325,0.025,0.07128804312922432,0.55,0.45,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,1,2022,40,0.25,0.3,-0.05,-0.35278145161812724,0.625,0.375,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,2,2018,40,0.325,0.375,-0.05,0.17019632771722765,0.5,0.5,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,2,2019,39,0.3333333333333333,0.38461538461538464,-0.05128205128205128,-0.19582153057812698,0.5384615384615384,0.46153846153846156,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,2,2020,48,0.4375,0.375,0.0625,0.1489226293985434,0.4791666666666667,0.5208333333333334,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,2,2021,40,0.45,0.425,0.025,-0.23678387652238492,0.55,0.45,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,2,2022,40,0.375,0.375,0.0,0.0323022652111639,0.625,0.375,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,3,2018,40,0.45,0.425,0.025,0.08166870278211875,0.5,0.5,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,3,2019,39,0.4358974358974359,0.41025641025641024,0.02564102564102564,-0.032081921944667136,0.5384615384615384,0.46153846153846156,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,3,2020,48,0.4583333333333333,0.4375,0.020833333333333332,0.08636865625544046,0.4791666666666667,0.5208333333333334,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,3,2021,40,0.55,0.425,0.125,0.18029316508076731,0.55,0.45,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,3,2022,40,0.425,0.45,-0.025,0.1251568028305896,0.625,0.375,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,4,2018,40,0.5,0.45,0.05,0.2768659059374441,0.5,0.5,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,4,2019,39,0.46153846153846156,0.46153846153846156,0.0,0.03209869734210093,0.5384615384615384,0.46153846153846156,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,4,2020,48,0.4791666666666667,0.4791666666666667,0.0,0.11460789251508392,0.4791666666666667,0.5208333333333334,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,4,2021,40,0.55,0.425,0.125,0.2704649845255166,0.55,0.45,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,4,2022,40,0.475,0.5,-0.025,0.0848475380789518,0.625,0.375,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,6,2018,40,0.525,0.45,0.075,0.2956493528466586,0.5,0.5,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,6,2019,39,0.46153846153846156,0.5128205128205128,-0.05128205128205128,-0.37018069967105105,0.5384615384615384,0.46153846153846156,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,6,2020,48,0.4791666666666667,0.4791666666666667,0.0,-0.28409759835542137,0.4791666666666667,0.5208333333333334,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,6,2021,40,0.55,0.425,0.125,0.7084900412890642,0.55,0.45,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,6,2022,40,0.475,0.5,-0.025,-0.5432695393542698,0.625,0.375,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,9,2018,40,0.525,0.475,0.05,0.5349857753116277,0.5,0.5,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,9,2019,39,0.48717948717948717,0.5128205128205128,-0.02564102564102564,0.11296637369620535,0.5384615384615384,0.46153846153846156,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,9,2020,48,0.4791666666666667,0.4791666666666667,0.0,-0.09603283311254912,0.4791666666666667,0.5208333333333334,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,9,2021,40,0.55,0.425,0.125,0.8898742666215227,0.55,0.45,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,9,2022,40,0.475,0.5,-0.025,-0.7646477371862102,0.625,0.375,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,12,2018,40,0.525,0.475,0.05,0.7814802006648679,0.5,0.5,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,12,2019,39,0.48717948717948717,0.5128205128205128,-0.02564102564102564,-0.3248292257481486,0.5384615384615384,0.46153846153846156,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,12,2020,48,0.4791666666666667,0.4791666666666667,0.0,-0.3030501273949836,0.4791666666666667,0.5208333333333334,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,12,2021,40,0.55,0.425,0.125,0.17908440248490615,0.55,0.45,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,12,2022,40,0.475,0.5,-0.025,-0.44583555907064354,0.625,0.375,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,18,2018,40,0.525,0.475,0.05,1.4172651740341595,0.5,0.5,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,18,2019,39,0.48717948717948717,0.5128205128205128,-0.02564102564102564,0.013679867201695619,0.5384615384615384,0.46153846153846156,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,18,2020,48,0.4791666666666667,0.4791666666666667,0.0,-0.47470019048756396,0.4791666666666667,0.5208333333333334,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,18,2021,40,0.55,0.425,0.125,0.8402204190975,0.55,0.45,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,18,2022,40,0.475,0.5,-0.025,0.27386990323902904,0.625,0.375,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,24,2018,40,0.525,0.475,0.05,1.0461943684795096,0.5,0.5,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,24,2019,39,0.48717948717948717,0.5128205128205128,-0.02564102564102564,0.07979271448701218,0.5384615384615384,0.46153846153846156,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,24,2020,48,0.4791666666666667,0.4791666666666667,0.0,-0.0721619033473869,0.4791666666666667,0.5208333333333334,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,24,2021,40,0.55,0.425,0.125,0.9369761934844583,0.55,0.45,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_30_TO_60,24,2022,40,0.475,0.5,-0.025,-0.3735454829443574,0.625,0.375,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,1,2018,89,0.0898876404494382,0.15730337078651685,-0.06741573033707865,-0.01239819073481345,0.4943820224719101,0.5056179775280899,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,1,2019,86,0.11627906976744186,0.18604651162790697,-0.06976744186046512,0.03175405820084312,0.5232558139534884,0.47674418604651164,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,1,2020,90,0.12222222222222222,0.16666666666666666,-0.044444444444444446,-0.0005535486259407708,0.6111111111111112,0.3888888888888889,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,1,2021,91,0.07692307692307693,0.1978021978021978,-0.12087912087912088,-0.1377273448907446,0.4725274725274725,0.5274725274725275,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,1,2022,83,0.08433734939759036,0.13253012048192772,-0.04819277108433735,-0.12955588996941086,0.5783132530120482,0.42168674698795183,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,2,2018,89,0.20224719101123595,0.24719101123595505,-0.0449438202247191,-0.08230598784077618,0.4943820224719101,0.5056179775280899,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,2,2019,86,0.26744186046511625,0.26744186046511625,0.0,0.16385003617128535,0.5232558139534884,0.47674418604651164,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,2,2020,90,0.26666666666666666,0.2111111111111111,0.05555555555555555,0.13274730231596885,0.6111111111111112,0.3888888888888889,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,2,2021,91,0.15384615384615385,0.24175824175824176,-0.08791208791208792,-0.12620240028229296,0.4725274725274725,0.5274725274725275,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,2,2022,83,0.1686746987951807,0.25301204819277107,-0.08433734939759036,-0.09202204583223007,0.5783132530120482,0.42168674698795183,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,3,2018,89,0.33707865168539325,0.2808988764044944,0.056179775280898875,0.013110066646315015,0.4943820224719101,0.5056179775280899,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,3,2019,86,0.37209302325581395,0.32558139534883723,0.046511627906976744,0.1627183868056889,0.5232558139534884,0.47674418604651164,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,3,2020,90,0.32222222222222224,0.28888888888888886,0.03333333333333333,0.1513910374239037,0.6111111111111112,0.3888888888888889,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,3,2021,91,0.17582417582417584,0.3076923076923077,-0.13186813186813187,-0.11515907508723991,0.4725274725274725,0.5274725274725275,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,3,2022,83,0.26506024096385544,0.3132530120481928,-0.04819277108433735,-0.07478496552543241,0.5783132530120482,0.42168674698795183,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,4,2018,89,0.34831460674157305,0.3595505617977528,-0.011235955056179775,0.03223781883095056,0.4943820224719101,0.5056179775280899,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,4,2019,86,0.43023255813953487,0.3488372093023256,0.08139534883720931,0.26865122290857685,0.5232558139534884,0.47674418604651164,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,4,2020,90,0.36666666666666664,0.4,-0.03333333333333333,0.03531794209137739,0.6111111111111112,0.3888888888888889,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,4,2021,91,0.2087912087912088,0.3626373626373626,-0.15384615384615385,-0.20124666339767916,0.4725274725274725,0.5274725274725275,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,4,2022,83,0.27710843373493976,0.43373493975903615,-0.1566265060240964,-0.3539276081510064,0.5783132530120482,0.42168674698795183,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,6,2018,89,0.4044943820224719,0.4606741573033708,-0.056179775280898875,-0.19790923194438179,0.4943820224719101,0.5056179775280899,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,6,2019,86,0.45348837209302323,0.3953488372093023,0.05813953488372093,-0.09021571682132407,0.5232558139534884,0.47674418604651164,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,6,2020,90,0.3888888888888889,0.4666666666666667,-0.07777777777777778,0.33081645513359625,0.6111111111111112,0.3888888888888889,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,6,2021,91,0.27472527472527475,0.4725274725274725,-0.1978021978021978,-0.045877431112621825,0.4725274725274725,0.5274725274725275,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,6,2022,83,0.30120481927710846,0.4939759036144578,-0.1927710843373494,0.027881423063294213,0.5783132530120482,0.42168674698795183,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,9,2018,89,0.4157303370786517,0.5056179775280899,-0.0898876404494382,-0.03441414612668905,0.4943820224719101,0.5056179775280899,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,9,2019,86,0.47674418604651164,0.45348837209302323,0.023255813953488372,-0.13576203968916165,0.5232558139534884,0.47674418604651164,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,9,2020,90,0.43333333333333335,0.4777777777777778,-0.044444444444444446,0.22209703070247291,0.6111111111111112,0.3888888888888889,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,9,2021,91,0.3626373626373626,0.5164835164835165,-0.15384615384615385,0.008265949626029924,0.4725274725274725,0.5274725274725275,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,9,2022,83,0.42168674698795183,0.5301204819277109,-0.10843373493975904,-0.2723941431313128,0.5783132530120482,0.42168674698795183,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,12,2018,89,0.42696629213483145,0.5056179775280899,-0.07865168539325842,0.14273014790737637,0.4943820224719101,0.5056179775280899,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,12,2019,86,0.5,0.46511627906976744,0.03488372093023256,-0.08754633389080362,0.5232558139534884,0.47674418604651164,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,12,2020,90,0.4444444444444444,0.5111111111111111,-0.06666666666666667,0.3852376681363326,0.6111111111111112,0.3888888888888889,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,12,2021,91,0.42857142857142855,0.5274725274725275,-0.0989010989010989,0.20969203482071896,0.4725274725274725,0.5274725274725275,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,12,2022,83,0.43373493975903615,0.5301204819277109,-0.0963855421686747,-0.2251818539148967,0.5783132530120482,0.42168674698795183,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,18,2018,89,0.43820224719101125,0.5280898876404494,-0.0898876404494382,-0.000599481182341087,0.4943820224719101,0.5056179775280899,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,18,2019,86,0.5,0.4883720930232558,0.011627906976744186,0.010322834516262834,0.5232558139534884,0.47674418604651164,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,18,2020,90,0.4777777777777778,0.5111111111111111,-0.03333333333333333,0.8528213460941177,0.6111111111111112,0.3888888888888889,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,18,2021,91,0.46153846153846156,0.5274725274725275,-0.06593406593406594,0.13105021875678996,0.4725274725274725,0.5274725274725275,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,18,2022,83,0.4457831325301205,0.5421686746987951,-0.0963855421686747,-0.023305596819292177,0.5783132530120482,0.42168674698795183,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,24,2018,89,0.42696629213483145,0.5280898876404494,-0.10112359550561797,-0.21128279696763216,0.4943820224719101,0.5056179775280899,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,24,2019,86,0.5,0.47674418604651164,0.023255813953488372,-0.009440742142821104,0.5232558139534884,0.47674418604651164,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,24,2020,90,0.45555555555555555,0.5222222222222223,-0.06666666666666667,0.9576244667095735,0.6111111111111112,0.3888888888888889,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,24,2021,91,0.43956043956043955,0.5164835164835165,-0.07692307692307693,-0.1045414866820939,0.4725274725274725,0.5274725274725275,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_60_TO_120,24,2022,83,0.42168674698795183,0.5421686746987951,-0.12048192771084337,0.14503501559414433,0.5783132530120482,0.42168674698795183,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,1,2018,477,0.18867924528301888,0.18238993710691823,0.006289308176100629,0.09439975215538925,0.5115303983228512,0.48846960167714887,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,1,2019,508,0.16141732283464566,0.1673228346456693,-0.005905511811023622,0.0679257251862588,0.5137795275590551,0.4862204724409449,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,1,2020,513,0.20662768031189083,0.1695906432748538,0.037037037037037035,0.1331729381802844,0.5380116959064327,0.4619883040935672,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,1,2021,467,0.1841541755888651,0.1670235546038544,0.017130620985010708,0.08697214506832475,0.5481798715203426,0.4518201284796574,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,1,2022,414,0.178743961352657,0.1859903381642512,-0.007246376811594203,0.014752112269059333,0.5024154589371981,0.4975845410628019,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,2,2018,477,0.2893081761006289,0.259958071278826,0.029350104821802937,0.08424432104623449,0.5115303983228512,0.48846960167714887,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,2,2019,508,0.25393700787401574,0.2559055118110236,-0.001968503937007874,0.06406645276923756,0.5137795275590551,0.4862204724409449,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,2,2020,513,0.3313840155945419,0.24171539961013644,0.08966861598440545,0.15336434043447572,0.5380116959064327,0.4619883040935672,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,2,2021,467,0.2762312633832976,0.2334047109207709,0.042826552462526764,0.0720302197605175,0.5481798715203426,0.4518201284796574,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,2,2022,414,0.27294685990338163,0.25120772946859904,0.021739130434782608,0.0972504011457204,0.5024154589371981,0.4975845410628019,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,3,2018,477,0.35429769392033544,0.31865828092243187,0.03563941299790356,0.09241253435228844,0.5115303983228512,0.48846960167714887,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,3,2019,508,0.30118110236220474,0.30118110236220474,0.0,0.1417742700095589,0.5137795275590551,0.4862204724409449,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,3,2020,513,0.37816764132553604,0.290448343079922,0.08771929824561403,0.1930028525433457,0.5380116959064327,0.4619883040935672,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,3,2021,467,0.32119914346895073,0.291220556745182,0.029978586723768737,0.17886236234586816,0.5481798715203426,0.4518201284796574,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,3,2022,414,0.3309178743961353,0.30676328502415456,0.024154589371980676,0.030228457284215884,0.5024154589371981,0.4975845410628019,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,4,2018,477,0.38784067085953877,0.33542976939203356,0.05241090146750524,0.09359080841598912,0.5115303983228512,0.48846960167714887,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,4,2019,508,0.33858267716535434,0.3248031496062992,0.013779527559055118,0.19101109818027517,0.5137795275590551,0.4862204724409449,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,4,2020,513,0.42300194931773877,0.3333333333333333,0.08966861598440545,0.13419922786887747,0.5380116959064327,0.4619883040935672,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,4,2021,467,0.3533190578158458,0.3361884368308351,0.017130620985010708,0.10090912854475517,0.5481798715203426,0.4518201284796574,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,4,2022,414,0.357487922705314,0.34299516908212563,0.014492753623188406,0.02549926863648377,0.5024154589371981,0.4975845410628019,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,6,2018,477,0.3941299790356394,0.36477987421383645,0.029350104821802937,0.13036327568612438,0.5115303983228512,0.48846960167714887,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,6,2019,508,0.3720472440944882,0.3464566929133858,0.025590551181102362,0.2643040594238443,0.5137795275590551,0.4862204724409449,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,6,2020,513,0.442495126705653,0.35477582846003897,0.08771929824561403,0.29231722159628204,0.5380116959064327,0.4619883040935672,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,6,2021,467,0.37901498929336186,0.3811563169164882,-0.0021413276231263384,0.08658490511773066,0.5481798715203426,0.4518201284796574,1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,6,2022,414,0.37922705314009664,0.38164251207729466,-0.0024154589371980675,-0.031091724869898925,0.5024154589371981,0.4975845410628019,-1.0
NQ,NEW_YORK,FROM_ABOVE,SESSION_120_PLUS,9,2018,477,0.3857442348008386,0.3752620545073375,0.010482180293501049,0.22304802228073933,0.5115303983228512,0.48846960167714887,1.0
